Label,WithinSectionID,AlleleCombo
GW+CC+FM1702 1-10,1702,GW+CC+FM
BS+GW+CC+FM1702 1-10,1702,BS+GW+CC+FM
BS1703 1-7,1703,BS
GW1703 1-7,1703,GW
CC1703 1-7,1703,CC
FM1703 1-7,1703,FM
BS+GW1703 1-7,1703,BS+GW
BS+CC1703 1-7,1703,BS+CC
BS+FM1703 1-7,1703,BS+FM
GW+CC1703 1-7,1703,GW+CC
GW+FM1703,1703,GW+FM
CC+FM1703 1-7,1703,CC+FM
BS+GW+CC1703 1-7,1703,BS+GW+CC
BS+GW+FM1703 1-7,1703,BS+GW+FM
BS+CC+FM1703 1-7,1703,BS+CC+FM
GW+CC+FM1703 1-7,1703,GW+CC+FM
BS+GW+CC+FM1703 1-7,1703,BS+GW+CC+FM
BS1704 1-8,1704,BS
GW1704 1-8,1704,GW
CC1704 1-8,1704,CC
FM1704 1-8,1704,FM
BS+GW1704 1-8,1704,BS+GW
BS+CC1704 1-8,1704,BS+CC
BS+FM1704 1-8,1704,BS+FM
GW+CC1704 1-8,1704,GW+CC
GW+FM1704,1704,GW+FM
CC+FM1704 1-8,1704,CC+FM
BS+GW+CC1704 1-8,1704,BS+GW+CC
BS+GW+FM1704 1-8,1704,BS+GW+FM
BS+CC+FM1704 1-8,1704,BS+CC+FM
GW+CC+FM1704 1-8,1704,GW+CC+FM
BS+GW+CC+FM1704 1-8,1704,BS+GW+CC+FM
BS1705 1-9,1705,BS
GW1705 1-9,1705,GW
CC1705 1-9,1705,CC
FM1705 1-9,1705,FM
BS+GW1705 1-9,1705,BS+GW
BS+CC1705 1-9,1705,BS+CC
BS+FM1705 1-9,1705,BS+FM
GW+CC1705 1-9,1705,GW+CC
GW+FM1705,1705,GW+FM
CC+FM1705 1-9,1705,CC+FM
BS+GW+CC1705 1-9,1705,BS+GW+CC
BS+GW+FM1705 1-9,1705,BS+GW+FM
BS+CC+FM1705 1-9,1705,BS+CC+FM
GW+CC+FM1705 1-9,1705,GW+CC+FM
BS+GW+CC+FM1705 1-9,1705,BS+GW+CC+FM
BS1706 1-10,1706,BS
GW1706 1-10,1706,GW
CC1706 1-10,1706,CC
FM1706 1-10,1706,FM
BS+GW1706 1-10,1706,BS+GW
BS+CC1706 1-10,1706,BS+CC
BS+FM1706 1-10,1706,BS+FM
GW+CC1706 1-10,1706,GW+CC
GW+FM1706,1706,GW+FM
CC+FM1706 1-10,1706,CC+FM
BS+GW+CC1706 1-10,1706,BS+GW+CC
BS+GW+FM1706 1-10,1706,BS+GW+FM
BS+CC+FM1706 1-10,1706,BS+CC+FM
GW+CC+FM1706 1-10,1706,GW+CC+FM
BS+GW+CC+FM1706 1-10,1706,BS+GW+CC+FM
BS1707 1-7,1707,BS
GW1707 1-7,1707,GW
CC1707 1-7,1707,CC
FM1707 1-7,1707,FM
BS+GW1707 1-7,1707,BS+GW
BS+CC1707 1-7,1707,BS+CC
BS+FM1707 1-7,1707,BS+FM
GW+CC1707 1-7,1707,GW+CC
GW+FM1707,1707,GW+FM
CC+FM1707 1-7,1707,CC+FM
BS+GW+CC1707 1-7,1707,BS+GW+CC
BS+GW+FM1707 1-7,1707,BS+GW+FM
BS+CC+FM1707 1-7,1707,BS+CC+FM
GW+CC+FM1707 1-7,1707,GW+CC+FM
BS+GW+CC+FM1707 1-7,1707,BS+GW+CC+FM
BS1708 1-8,1708,BS
GW1708 1-8,1708,GW
CC1708 1-8,1708,CC
FM1708 1-8,1708,FM
BS+GW1708 1-8,1708,BS+GW
BS+CC1708 1-8,1708,BS+CC
BS+FM1708 1-8,1708,BS+FM
GW+CC1708 1-8,1708,GW+CC
GW+FM1708,1708,GW+FM
CC+FM1708 1-8,1708,CC+FM
BS+GW+CC1708 1-8,1708,BS+GW+CC
BS+GW+FM1708 1-8,1708,BS+GW+FM
BS+CC+FM1708 1-8,1708,BS+CC+FM
GW+CC+FM1708 1-8,1708,GW+CC+FM
BS+GW+CC+FM1708 1-8,1708,BS+GW+CC+FM
BS1709 1-9,1709,BS
GW1709 1-9,1709,GW
CC1709 1-9,1709,CC
FM1709 1-9,1709,FM
BS+GW1709 1-9,1709,BS+GW
BS+CC1709 1-9,1709,BS+CC
BS+FM1709 1-9,1709,BS+FM
GW+CC1709 1-9,1709,GW+CC
GW+FM1709,1709,GW+FM
CC+FM1709 1-9,1709,CC+FM
BS+GW+CC1709 1-9,1709,BS+GW+CC
BS+GW+FM1709 1-9,1709,BS+GW+FM
BS+CC+FM1709 1-9,1709,BS+CC+FM
GW+CC+FM1709 1-9,1709,GW+CC+FM
BS+GW+CC+FM1709 1-9,1709,BS+GW+CC+FM
BS1710 1-10,1710,BS
GW1710 1-10,1710,GW
CC1710 1-10,1710,CC
FM1710 1-10,1710,FM
BS+GW1710 1-10,1710,BS+GW
BS+CC1710 1-10,1710,BS+CC
BS+FM1710 1-10,1710,BS+FM
GW+CC1710 1-10,1710,GW+CC
GW+FM1710,1710,GW+FM
CC+FM1710 1-10,1710,CC+FM
BS+GW+CC1710 1-10,1710,BS+GW+CC
BS+GW+FM1710 1-10,1710,BS+GW+FM
BS+CC+FM1710 1-10,1710,BS+CC+FM
GW+CC+FM1710 1-10,1710,GW+CC+FM
BS+GW+CC+FM1710 1-10,1710,BS+GW+CC+FM
BS1711 1-7,1711,BS
GW1711 1-7,1711,GW
CC1711 1-7,1711,CC
FM1711 1-7,1711,FM
BS+GW1711 1-7,1711,BS+GW
BS+CC1711 1-7,1711,BS+CC
BS+FM1711 1-7,1711,BS+FM
GW+CC1711 1-7,1711,GW+CC
GW+FM1711,1711,GW+FM
CC+FM1711 1-7,1711,CC+FM
BS+GW+CC1711 1-7,1711,BS+GW+CC
BS+GW+FM1711 1-7,1711,BS+GW+FM
BS+CC+FM1711 1-7,1711,BS+CC+FM
GW+CC+FM1711 1-7,1711,GW+CC+FM
BS+GW+CC+FM1711 1-7,1711,BS+GW+CC+FM
BS1712 1-8,1712,BS
GW1712 1-8,1712,GW
CC1712 1-8,1712,CC
FM1712 1-8,1712,FM
BS+GW1712 1-8,1712,BS+GW
BS+CC1712 1-8,1712,BS+CC
BS+FM1712 1-8,1712,BS+FM
GW+CC1712 1-8,1712,GW+CC
GW+FM1712,1712,GW+FM
CC+FM1712 1-8,1712,CC+FM
BS+GW+CC1712 1-8,1712,BS+GW+CC
BS+GW+FM1712 1-8,1712,BS+GW+FM
BS+CC+FM1712 1-8,1712,BS+CC+FM
GW+CC+FM1712 1-8,1712,GW+CC+FM
BS+GW+CC+FM1712 1-8,1712,BS+GW+CC+FM
BS1713 1-9,1713,BS
GW1713 1-9,1713,GW
CC1713 1-9,1713,CC
FM1713 1-9,1713,FM
BS+GW1713 1-9,1713,BS+GW
BS+CC1713 1-9,1713,BS+CC
BS+FM1713 1-9,1713,BS+FM
GW+CC1713 1-9,1713,GW+CC
GW+FM1713,1713,GW+FM
CC+FM1713 1-9,1713,CC+FM
BS+GW+CC1713 1-9,1713,BS+GW+CC
BS+GW+FM1713 1-9,1713,BS+GW+FM
BS+CC+FM1713 1-9,1713,BS+CC+FM
GW+CC+FM1713 1-9,1713,GW+CC+FM
BS+GW+CC+FM1713 1-9,1713,BS+GW+CC+FM
BS1714 1-10,1714,BS
GW1714 1-10,1714,GW
CC1714 1-10,1714,CC
FM1714 1-10,1714,FM
BS+GW1714 1-10,1714,BS+GW
BS+CC1714 1-10,1714,BS+CC
BS+FM1714 1-10,1714,BS+FM
GW+CC1714 1-10,1714,GW+CC
GW+FM1714,1714,GW+FM
CC+FM1714 1-10,1714,CC+FM
BS+GW+CC1714 1-10,1714,BS+GW+CC
BS+GW+FM1714 1-10,1714,BS+GW+FM
BS+CC+FM1714 1-10,1714,BS+CC+FM
GW+CC+FM1714 1-10,1714,GW+CC+FM
BS+GW+CC+FM1714 1-10,1714,BS+GW+CC+FM
BS1715 1-7,1715,BS
GW1715 1-7,1715,GW
CC1715 1-7,1715,CC
FM1715 1-7,1715,FM
BS+GW1715 1-7,1715,BS+GW
BS+CC1715 1-7,1715,BS+CC
BS+FM1715 1-7,1715,BS+FM
GW+CC1715 1-7,1715,GW+CC
GW+FM1715,1715,GW+FM
CC+FM1715 1-7,1715,CC+FM
BS+GW+CC1715 1-7,1715,BS+GW+CC
BS+GW+FM1715 1-7,1715,BS+GW+FM
BS+CC+FM1715 1-7,1715,BS+CC+FM
GW+CC+FM1715 1-7,1715,GW+CC+FM
BS+GW+CC+FM1715 1-7,1715,BS+GW+CC+FM
BS1716 1-8,1716,BS
GW1716 1-8,1716,GW
CC1716 1-8,1716,CC
FM1716 1-8,1716,FM
BS+GW1716 1-8,1716,BS+GW
BS+CC1716 1-8,1716,BS+CC
BS+FM1716 1-8,1716,BS+FM
GW+CC1716 1-8,1716,GW+CC
GW+FM1716,1716,GW+FM
CC+FM1716 1-8,1716,CC+FM
BS+GW+CC1716 1-8,1716,BS+GW+CC
BS+GW+FM1716 1-8,1716,BS+GW+FM
BS+CC+FM1716 1-8,1716,BS+CC+FM
GW+CC+FM1716 1-8,1716,GW+CC+FM
BS+GW+CC+FM1716 1-8,1716,BS+GW+CC+FM
BS1717 1-9,1717,BS
GW1717 1-9,1717,GW
CC1717 1-9,1717,CC
FM1717 1-9,1717,FM
BS+GW1717 1-9,1717,BS+GW
BS+CC1717 1-9,1717,BS+CC
BS+FM1717 1-9,1717,BS+FM
GW+CC1717 1-9,1717,GW+CC
GW+FM1717,1717,GW+FM
CC+FM1717 1-9,1717,CC+FM
BS+GW+CC1717 1-9,1717,BS+GW+CC
BS+GW+FM1717 1-9,1717,BS+GW+FM
BS+CC+FM1717 1-9,1717,BS+CC+FM
GW+CC+FM1717 1-9,1717,GW+CC+FM
BS+GW+CC+FM1717 1-9,1717,BS+GW+CC+FM
BS1718 1-10,1718,BS
GW1718 1-10,1718,GW
CC1718 1-10,1718,CC
FM1718 1-10,1718,FM
BS+GW1718 1-10,1718,BS+GW
BS+CC1718 1-10,1718,BS+CC
BS+FM1718 1-10,1718,BS+FM
GW+CC1718 1-10,1718,GW+CC
GW+FM1718,1718,GW+FM
CC+FM1718 1-10,1718,CC+FM
BS+GW+CC1718 1-10,1718,BS+GW+CC
BS+GW+FM1718 1-10,1718,BS+GW+FM
BS+CC+FM1718 1-10,1718,BS+CC+FM
GW+CC+FM1718 1-10,1718,GW+CC+FM
BS+GW+CC+FM1718 1-10,1718,BS+GW+CC+FM
BS1719 1-7,1719,BS
GW1719 1-7,1719,GW
CC1719 1-7,1719,CC
FM1719 1-7,1719,FM
BS+GW1719 1-7,1719,BS+GW
BS+CC1719 1-7,1719,BS+CC
BS+FM1719 1-7,1719,BS+FM
GW+CC1719 1-7,1719,GW+CC
GW+FM1719,1719,GW+FM
CC+FM1719 1-7,1719,CC+FM
BS+GW+CC1719 1-7,1719,BS+GW+CC
BS+GW+FM1719 1-7,1719,BS+GW+FM
BS+CC+FM1719 1-7,1719,BS+CC+FM
GW+CC+FM1719 1-7,1719,GW+CC+FM
BS+GW+CC+FM1719 1-7,1719,BS+GW+CC+FM
BS1720 1-8,1720,BS
GW1720 1-8,1720,GW
CC1720 1-8,1720,CC
FM1720 1-8,1720,FM
BS+GW1720 1-8,1720,BS+GW
BS+CC1720 1-8,1720,BS+CC
BS+FM1720 1-8,1720,BS+FM
GW+CC1720 1-8,1720,GW+CC
GW+FM1720,1720,GW+FM
CC+FM1720 1-8,1720,CC+FM
BS+GW+CC1720 1-8,1720,BS+GW+CC
BS+GW+FM1720 1-8,1720,BS+GW+FM
BS+CC+FM1720 1-8,1720,BS+CC+FM
GW+CC+FM1720 1-8,1720,GW+CC+FM
BS+GW+CC+FM1720 1-8,1720,BS+GW+CC+FM
BS1721 1-9,1721,BS
GW1721 1-9,1721,GW
CC1721 1-9,1721,CC
FM1721 1-9,1721,FM
BS+GW1721 1-9,1721,BS+GW
BS+CC1721 1-9,1721,BS+CC
BS+FM1721 1-9,1721,BS+FM
GW+CC1721 1-9,1721,GW+CC
GW+FM1721,1721,GW+FM
CC+FM1721 1-9,1721,CC+FM
BS+GW+CC1721 1-9,1721,BS+GW+CC
BS+GW+FM1721 1-9,1721,BS+GW+FM
BS+CC+FM1721 1-9,1721,BS+CC+FM
GW+CC+FM1721 1-9,1721,GW+CC+FM
BS+GW+CC+FM1721 1-9,1721,BS+GW+CC+FM
BS1722 1-10,1722,BS
GW1722 1-10,1722,GW
CC1722 1-10,1722,CC
FM1722 1-10,1722,FM
BS+GW1722 1-10,1722,BS+GW
BS+CC1722 1-10,1722,BS+CC
BS+FM1722 1-10,1722,BS+FM
GW+CC1722 1-10,1722,GW+CC
GW+FM1722,1722,GW+FM
CC+FM1722 1-10,1722,CC+FM
BS+GW+CC1722 1-10,1722,BS+GW+CC
BS+GW+FM1722 1-10,1722,BS+GW+FM
BS+CC+FM1722 1-10,1722,BS+CC+FM
GW+CC+FM1722 1-10,1722,GW+CC+FM
BS+GW+CC+FM1722 1-10,1722,BS+GW+CC+FM
BS1723 1-7,1723,BS
GW1723 1-7,1723,GW
CC1723 1-7,1723,CC
FM1723 1-7,1723,FM
BS+GW1723 1-7,1723,BS+GW
BS+CC1723 1-7,1723,BS+CC
BS+FM1723 1-7,1723,BS+FM
GW+CC1723 1-7,1723,GW+CC
GW+FM1723,1723,GW+FM
CC+FM1723 1-7,1723,CC+FM
BS+GW+CC1723 1-7,1723,BS+GW+CC
BS+GW+FM1723 1-7,1723,BS+GW+FM
BS+CC+FM1723 1-7,1723,BS+CC+FM
GW+CC+FM1723 1-7,1723,GW+CC+FM
BS+GW+CC+FM1723 1-7,1723,BS+GW+CC+FM
BS1724 1-8,1724,BS
GW1724 1-8,1724,GW
CC1724 1-8,1724,CC
FM1724 1-8,1724,FM
BS+GW1724 1-8,1724,BS+GW
BS+CC1724 1-8,1724,BS+CC
BS+FM1724 1-8,1724,BS+FM
GW+CC1724 1-8,1724,GW+CC
GW+FM1724,1724,GW+FM
CC+FM1724 1-8,1724,CC+FM
BS+GW+CC1724 1-8,1724,BS+GW+CC
BS+GW+FM1724 1-8,1724,BS+GW+FM
BS+CC+FM1724 1-8,1724,BS+CC+FM
GW+CC+FM1724 1-8,1724,GW+CC+FM
BS+GW+CC+FM1724 1-8,1724,BS+GW+CC+FM
BS1725 1-9,1725,BS
GW1725 1-9,1725,GW
CC1725 1-9,1725,CC
FM1725 1-9,1725,FM
BS+GW1725 1-9,1725,BS+GW
BS+CC1725 1-9,1725,BS+CC
BS+FM1725 1-9,1725,BS+FM
GW+CC1725 1-9,1725,GW+CC
GW+FM1725,1725,GW+FM
CC+FM1725 1-9,1725,CC+FM
BS+GW+CC1725 1-9,1725,BS+GW+CC
BS+GW+FM1725 1-9,1725,BS+GW+FM
BS+CC+FM1725 1-9,1725,BS+CC+FM
GW+CC+FM1725 1-9,1725,GW+CC+FM
BS+GW+CC+FM1725 1-9,1725,BS+GW+CC+FM
BS1726 1-10,1726,BS
GW1726 1-10,1726,GW
CC1726 1-10,1726,CC
FM1726 1-10,1726,FM
BS+GW1726 1-10,1726,BS+GW
BS+CC1726 1-10,1726,BS+CC
BS+FM1726 1-10,1726,BS+FM
GW+CC1726 1-10,1726,GW+CC
GW+FM1726,1726,GW+FM
CC+FM1726 1-10,1726,CC+FM
BS+GW+CC1726 1-10,1726,BS+GW+CC
BS+GW+FM1726 1-10,1726,BS+GW+FM
BS+CC+FM1726 1-10,1726,BS+CC+FM
GW+CC+FM1726 1-10,1726,GW+CC+FM
BS+GW+CC+FM1726 1-10,1726,BS+GW+CC+FM
BS1727 1-7,1727,BS
GW1727 1-7,1727,GW
CC1727 1-7,1727,CC
FM1727 1-7,1727,FM
BS+GW1727 1-7,1727,BS+GW
BS+CC1727 1-7,1727,BS+CC
BS+FM1727 1-7,1727,BS+FM
GW+CC1727 1-7,1727,GW+CC
GW+FM1727,1727,GW+FM
CC+FM1727 1-7,1727,CC+FM
BS+GW+CC1727 1-7,1727,BS+GW+CC
BS+GW+FM1727 1-7,1727,BS+GW+FM
BS+CC+FM1727 1-7,1727,BS+CC+FM
GW+CC+FM1727 1-7,1727,GW+CC+FM
BS+GW+CC+FM1727 1-7,1727,BS+GW+CC+FM
BS1728 1-8,1728,BS
GW1728 1-8,1728,GW
CC1728 1-8,1728,CC
FM1728 1-8,1728,FM
BS+GW1728 1-8,1728,BS+GW
BS+CC1728 1-8,1728,BS+CC
BS+FM1728 1-8,1728,BS+FM
GW+CC1728 1-8,1728,GW+CC
GW+FM1728,1728,GW+FM
CC+FM1728 1-8,1728,CC+FM
BS+GW+CC1728 1-8,1728,BS+GW+CC
BS+GW+FM1728 1-8,1728,BS+GW+FM
BS+CC+FM1728 1-8,1728,BS+CC+FM
GW+CC+FM1728 1-8,1728,GW+CC+FM
BS+GW+CC+FM1728 1-8,1728,BS+GW+CC+FM
BS1729 1-9,1729,BS
GW1729 1-9,1729,GW
CC1729 1-9,1729,CC
FM1729 1-9,1729,FM
BS+GW1729 1-9,1729,BS+GW
BS+CC1729 1-9,1729,BS+CC
BS+FM1729 1-9,1729,BS+FM
GW+CC1729 1-9,1729,GW+CC
GW+FM1729,1729,GW+FM
CC+FM1729 1-9,1729,CC+FM
BS+GW+CC1729 1-9,1729,BS+GW+CC
BS+GW+FM1729 1-9,1729,BS+GW+FM
BS+CC+FM1729 1-9,1729,BS+CC+FM
GW+CC+FM1729 1-9,1729,GW+CC+FM
BS+GW+CC+FM1729 1-9,1729,BS+GW+CC+FM
BS1730 1-10,1730,BS
GW1730 1-10,1730,GW
CC1730 1-10,1730,CC
FM1730 1-10,1730,FM
BS+GW1730 1-10,1730,BS+GW
BS+CC1730 1-10,1730,BS+CC
BS+FM1730 1-10,1730,BS+FM
GW+CC1730 1-10,1730,GW+CC
GW+FM1730,1730,GW+FM
CC+FM1730 1-10,1730,CC+FM
BS+GW+CC1730 1-10,1730,BS+GW+CC
BS+GW+FM1730 1-10,1730,BS+GW+FM
BS+CC+FM1730 1-10,1730,BS+CC+FM
GW+CC+FM1730 1-10,1730,GW+CC+FM
BS+GW+CC+FM1730 1-10,1730,BS+GW+CC+FM
BS1731 1-7,1731,BS
GW1731 1-7,1731,GW
CC1731 1-7,1731,CC
FM1731 1-7,1731,FM
BS+GW1731 1-7,1731,BS+GW
BS+CC1731 1-7,1731,BS+CC
BS+FM1731 1-7,1731,BS+FM
GW+CC1731 1-7,1731,GW+CC
GW+FM1731,1731,GW+FM
CC+FM1731 1-7,1731,CC+FM
BS+GW+CC1731 1-7,1731,BS+GW+CC
BS+GW+FM1731 1-7,1731,BS+GW+FM
BS+CC+FM1731 1-7,1731,BS+CC+FM
GW+CC+FM1731 1-7,1731,GW+CC+FM
BS+GW+CC+FM1731 1-7,1731,BS+GW+CC+FM
BS1732 1-8,1732,BS
GW1732 1-8,1732,GW
CC1732 1-8,1732,CC
FM1732 1-8,1732,FM
BS+GW1732 1-8,1732,BS+GW
BS+CC1732 1-8,1732,BS+CC
BS+FM1732 1-8,1732,BS+FM
GW+CC1732 1-8,1732,GW+CC
GW+FM1732,1732,GW+FM
CC+FM1732 1-8,1732,CC+FM
BS+GW+CC1732 1-8,1732,BS+GW+CC
BS+GW+FM1732 1-8,1732,BS+GW+FM
BS+CC+FM1732 1-8,1732,BS+CC+FM
GW+CC+FM1732 1-8,1732,GW+CC+FM
BS+GW+CC+FM1732 1-8,1732,BS+GW+CC+FM
BS1733 1-9,1733,BS
GW1733 1-9,1733,GW
CC1733 1-9,1733,CC
FM1733 1-9,1733,FM
BS+GW1733 1-9,1733,BS+GW
BS+CC1733 1-9,1733,BS+CC
BS+FM1733 1-9,1733,BS+FM
GW+CC1733 1-9,1733,GW+CC
GW+FM1733,1733,GW+FM
CC+FM1733 1-9,1733,CC+FM
BS+GW+CC1733 1-9,1733,BS+GW+CC
BS+GW+FM1733 1-9,1733,BS+GW+FM
BS+CC+FM1733 1-9,1733,BS+CC+FM
GW+CC+FM1733 1-9,1733,GW+CC+FM
BS+GW+CC+FM1733 1-9,1733,BS+GW+CC+FM
BS1734 1-10,1734,BS
GW1734 1-10,1734,GW
CC1734 1-10,1734,CC
FM1734 1-10,1734,FM
BS+GW1734 1-10,1734,BS+GW
BS+CC1734 1-10,1734,BS+CC
BS+FM1734 1-10,1734,BS+FM
GW+CC1734 1-10,1734,GW+CC
GW+FM1734,1734,GW+FM
CC+FM1734 1-10,1734,CC+FM
BS+GW+CC1734 1-10,1734,BS+GW+CC
BS+GW+FM1734 1-10,1734,BS+GW+FM
BS+CC+FM1734 1-10,1734,BS+CC+FM
GW+CC+FM1734 1-10,1734,GW+CC+FM
BS+GW+CC+FM1734 1-10,1734,BS+GW+CC+FM
BS1735 1-7,1735,BS
GW1735 1-7,1735,GW
CC1735 1-7,1735,CC
FM1735 1-7,1735,FM
BS+GW1735 1-7,1735,BS+GW
BS+CC1735 1-7,1735,BS+CC
BS+FM1735 1-7,1735,BS+FM
GW+CC1735 1-7,1735,GW+CC
GW+FM1735,1735,GW+FM
CC+FM1735 1-7,1735,CC+FM
BS+GW+CC1735 1-7,1735,BS+GW+CC
BS+GW+FM1735 1-7,1735,BS+GW+FM
BS+CC+FM1735 1-7,1735,BS+CC+FM
GW+CC+FM1735 1-7,1735,GW+CC+FM
BS+GW+CC+FM1735 1-7,1735,BS+GW+CC+FM
BS1736 1-8,1736,BS
GW1736 1-8,1736,GW
CC1736 1-8,1736,CC
FM1736 1-8,1736,FM
BS+GW1736 1-8,1736,BS+GW
BS+CC1736 1-8,1736,BS+CC
BS+FM1736 1-8,1736,BS+FM
GW+CC1736 1-8,1736,GW+CC
GW+FM1736,1736,GW+FM
CC+FM1736 1-8,1736,CC+FM
BS+GW+CC1736 1-8,1736,BS+GW+CC
BS+GW+FM1736 1-8,1736,BS+GW+FM
BS+CC+FM1736 1-8,1736,BS+CC+FM
GW+CC+FM1736 1-8,1736,GW+CC+FM
BS+GW+CC+FM1736 1-8,1736,BS+GW+CC+FM
BS1737 1-9,1737,BS
GW1737 1-9,1737,GW
CC1737 1-9,1737,CC
FM1737 1-9,1737,FM
BS+GW1737 1-9,1737,BS+GW
BS+CC1737 1-9,1737,BS+CC
BS+FM1737 1-9,1737,BS+FM
GW+CC1737 1-9,1737,GW+CC
GW+FM1737,1737,GW+FM
CC+FM1737 1-9,1737,CC+FM
BS+GW+CC1737 1-9,1737,BS+GW+CC
BS+GW+FM1737 1-9,1737,BS+GW+FM
BS+CC+FM1737 1-9,1737,BS+CC+FM
GW+CC+FM1737 1-9,1737,GW+CC+FM
BS+GW+CC+FM1737 1-9,1737,BS+GW+CC+FM
BS1738 1-10,1738,BS
GW1738 1-10,1738,GW
CC1738 1-10,1738,CC
FM1738 1-10,1738,FM
BS+GW1738 1-10,1738,BS+GW
BS+CC1738 1-10,1738,BS+CC
BS+FM1738 1-10,1738,BS+FM
GW+CC1738 1-10,1738,GW+CC
GW+FM1738,1738,GW+FM
CC+FM1738 1-10,1738,CC+FM
BS+GW+CC1738 1-10,1738,BS+GW+CC
BS+GW+FM1738 1-10,1738,BS+GW+FM
BS+CC+FM1738 1-10,1738,BS+CC+FM
GW+CC+FM1738 1-10,1738,GW+CC+FM
BS+GW+CC+FM1738 1-10,1738,BS+GW+CC+FM
BS1739 1-7,1739,BS
GW1739 1-7,1739,GW
CC1739 1-7,1739,CC
FM1739 1-7,1739,FM
BS+GW1739 1-7,1739,BS+GW
BS+CC1739 1-7,1739,BS+CC
BS+FM1739 1-7,1739,BS+FM
GW+CC1739 1-7,1739,GW+CC
GW+FM1739,1739,GW+FM
CC+FM1739 1-7,1739,CC+FM
BS+GW+CC1739 1-7,1739,BS+GW+CC
BS+GW+FM1739 1-7,1739,BS+GW+FM
BS+CC+FM1739 1-7,1739,BS+CC+FM
GW+CC+FM1739 1-7,1739,GW+CC+FM
BS+GW+CC+FM1739 1-7,1739,BS+GW+CC+FM
BS1740 1-8,1740,BS
GW1740 1-8,1740,GW
CC1740 1-8,1740,CC
FM1740 1-8,1740,FM
BS+GW1740 1-8,1740,BS+GW
BS+CC1740 1-8,1740,BS+CC
BS+FM1740 1-8,1740,BS+FM
GW+CC1740 1-8,1740,GW+CC
GW+FM1740,1740,GW+FM
CC+FM1740 1-8,1740,CC+FM
BS+GW+CC1740 1-8,1740,BS+GW+CC
BS+GW+FM1740 1-8,1740,BS+GW+FM
BS+CC+FM1740 1-8,1740,BS+CC+FM
GW+CC+FM1740 1-8,1740,GW+CC+FM
BS+GW+CC+FM1740 1-8,1740,BS+GW+CC+FM
BS1741 1-9,1741,BS
GW1741 1-9,1741,GW
CC1741 1-9,1741,CC
FM1741 1-9,1741,FM
BS+GW1741 1-9,1741,BS+GW
BS+CC1741 1-9,1741,BS+CC
BS+FM1741 1-9,1741,BS+FM
GW+CC1741 1-9,1741,GW+CC
GW+FM1741,1741,GW+FM
CC+FM1741 1-9,1741,CC+FM
BS+GW+CC1741 1-9,1741,BS+GW+CC
BS+GW+FM1741 1-9,1741,BS+GW+FM
BS+CC+FM1741 1-9,1741,BS+CC+FM
GW+CC+FM1741 1-9,1741,GW+CC+FM
BS+GW+CC+FM1741 1-9,1741,BS+GW+CC+FM
BS1742 1-10,1742,BS
GW1742 1-10,1742,GW
CC1742 1-10,1742,CC
FM1742 1-10,1742,FM
BS+GW1742 1-10,1742,BS+GW
BS+CC1742 1-10,1742,BS+CC
BS+FM1742 1-10,1742,BS+FM
GW+CC1742 1-10,1742,GW+CC
GW+FM1742,1742,GW+FM
CC+FM1742 1-10,1742,CC+FM
BS+GW+CC1742 1-10,1742,BS+GW+CC
BS+GW+FM1742 1-10,1742,BS+GW+FM
BS+CC+FM1742 1-10,1742,BS+CC+FM
GW+CC+FM1742 1-10,1742,GW+CC+FM
BS+GW+CC+FM1742 1-10,1742,BS+GW+CC+FM
BS1743 1-7,1743,BS
GW1743 1-7,1743,GW
CC1743 1-7,1743,CC
FM1743 1-7,1743,FM
BS+GW1743 1-7,1743,BS+GW
BS+CC1743 1-7,1743,BS+CC
BS+FM1743 1-7,1743,BS+FM
GW+CC1743 1-7,1743,GW+CC
GW+FM1743,1743,GW+FM
CC+FM1743 1-7,1743,CC+FM
BS+GW+CC1743 1-7,1743,BS+GW+CC
BS+GW+FM1743 1-7,1743,BS+GW+FM
BS+CC+FM1743 1-7,1743,BS+CC+FM
GW+CC+FM1743 1-7,1743,GW+CC+FM
BS+GW+CC+FM1743 1-7,1743,BS+GW+CC+FM
BS1744 1-8,1744,BS
GW1744 1-8,1744,GW
CC1744 1-8,1744,CC
FM1744 1-8,1744,FM
BS+GW1744 1-8,1744,BS+GW
BS+CC1744 1-8,1744,BS+CC
BS+FM1744 1-8,1744,BS+FM
GW+CC1744 1-8,1744,GW+CC
GW+FM1744,1744,GW+FM
CC+FM1744 1-8,1744,CC+FM
BS+GW+CC1744 1-8,1744,BS+GW+CC
BS+GW+FM1744 1-8,1744,BS+GW+FM
BS+CC+FM1744 1-8,1744,BS+CC+FM
GW+CC+FM1744 1-8,1744,GW+CC+FM
BS+GW+CC+FM1744 1-8,1744,BS+GW+CC+FM
BS1745 1-9,1745,BS
GW1745 1-9,1745,GW
CC1745 1-9,1745,CC
FM1745 1-9,1745,FM
BS+GW1745 1-9,1745,BS+GW
BS+CC1745 1-9,1745,BS+CC
BS+FM1745 1-9,1745,BS+FM
GW+CC1745 1-9,1745,GW+CC
GW+FM1745,1745,GW+FM
CC+FM1745 1-9,1745,CC+FM
BS+GW+CC1745 1-9,1745,BS+GW+CC
BS+GW+FM1745 1-9,1745,BS+GW+FM
BS+CC+FM1745 1-9,1745,BS+CC+FM
GW+CC+FM1745 1-9,1745,GW+CC+FM
BS+GW+CC+FM1745 1-9,1745,BS+GW+CC+FM
BS1746 1-10,1746,BS
GW1746 1-10,1746,GW
