Seed Label,Practice,subbasin,HRU
BS1245 1-9,BS1245,1,9
GW1245 1-9,GW1245,1,9
CC1245 1-9,CC1245,1,9
FM1245 1-9,FM1245,1,9
BS+GW1245 1-9,BS+GW1245,1,9
BS+CC1245 1-9,BS+CC1245,1,9
BS+FM1245 1-9,BS+FM1245,1,9
GW+CC1245 1-9,GW+CC1245,1,9
GW+FM1245,GW+FM1245,,
CC+FM1245 1-9,CC+FM1245,1,9
BS+GW+CC1245 1-9,BS+GW+CC1245,1,9
BS+GW+FM1245 1-9,BS+GW+FM1245,1,9
BS+CC+FM1245 1-9,BS+CC+FM1245,1,9
GW+CC+FM1245 1-9,GW+CC+FM1245,1,9
BS+GW+CC+FM1245 1-9,BS+GW+CC+FM1245,1,9
BS1246 1-10,BS1246,1,10
GW1246 1-10,GW1246,1,10
CC1246 1-10,CC1246,1,10
FM1246 1-10,FM1246,1,10
BS+GW1246 1-10,BS+GW1246,1,10
BS+CC1246 1-10,BS+CC1246,1,10
BS+FM1246 1-10,BS+FM1246,1,10
GW+CC1246 1-10,GW+CC1246,1,10
GW+FM1246,GW+FM1246,,
CC+FM1246 1-10,CC+FM1246,1,10
BS+GW+CC1246 1-10,BS+GW+CC1246,1,10
BS+GW+FM1246 1-10,BS+GW+FM1246,1,10
BS+CC+FM1246 1-10,BS+CC+FM1246,1,10
GW+CC+FM1246 1-10,GW+CC+FM1246,1,10
BS+GW+CC+FM1246 1-10,BS+GW+CC+FM1246,1,10
BS1247 1-7,BS1247,1,7
GW1247 1-7,GW1247,1,7
CC1247 1-7,CC1247,1,7
FM1247 1-7,FM1247,1,7
BS+GW1247 1-7,BS+GW1247,1,7
BS+CC1247 1-7,BS+CC1247,1,7
BS+FM1247 1-7,BS+FM1247,1,7
GW+CC1247 1-7,GW+CC1247,1,7
GW+FM1247,GW+FM1247,,
CC+FM1247 1-7,CC+FM1247,1,7
BS+GW+CC1247 1-7,BS+GW+CC1247,1,7
BS+GW+FM1247 1-7,BS+GW+FM1247,1,7
BS+CC+FM1247 1-7,BS+CC+FM1247,1,7
GW+CC+FM1247 1-7,GW+CC+FM1247,1,7
BS+GW+CC+FM1247 1-7,BS+GW+CC+FM1247,1,7
BS1248 1-8,BS1248,1,8
GW1248 1-8,GW1248,1,8
CC1248 1-8,CC1248,1,8
FM1248 1-8,FM1248,1,8
BS+GW1248 1-8,BS+GW1248,1,8
BS+CC1248 1-8,BS+CC1248,1,8
BS+FM1248 1-8,BS+FM1248,1,8
GW+CC1248 1-8,GW+CC1248,1,8
GW+FM1248,GW+FM1248,,
CC+FM1248 1-8,CC+FM1248,1,8
BS+GW+CC1248 1-8,BS+GW+CC1248,1,8
BS+GW+FM1248 1-8,BS+GW+FM1248,1,8
BS+CC+FM1248 1-8,BS+CC+FM1248,1,8
GW+CC+FM1248 1-8,GW+CC+FM1248,1,8
BS+GW+CC+FM1248 1-8,BS+GW+CC+FM1248,1,8
BS1249 1-9,BS1249,1,9
GW1249 1-9,GW1249,1,9
CC1249 1-9,CC1249,1,9
FM1249 1-9,FM1249,1,9
BS+GW1249 1-9,BS+GW1249,1,9
BS+CC1249 1-9,BS+CC1249,1,9
BS+FM1249 1-9,BS+FM1249,1,9
GW+CC1249 1-9,GW+CC1249,1,9
GW+FM1249,GW+FM1249,,
CC+FM1249 1-9,CC+FM1249,1,9
BS+GW+CC1249 1-9,BS+GW+CC1249,1,9
BS+GW+FM1249 1-9,BS+GW+FM1249,1,9
BS+CC+FM1249 1-9,BS+CC+FM1249,1,9
GW+CC+FM1249 1-9,GW+CC+FM1249,1,9
BS+GW+CC+FM1249 1-9,BS+GW+CC+FM1249,1,9
BS1250 1-10,BS1250,1,10
GW1250 1-10,GW1250,1,10
CC1250 1-10,CC1250,1,10
FM1250 1-10,FM1250,1,10
BS+GW1250 1-10,BS+GW1250,1,10
BS+CC1250 1-10,BS+CC1250,1,10
BS+FM1250 1-10,BS+FM1250,1,10
GW+CC1250 1-10,GW+CC1250,1,10
GW+FM1250,GW+FM1250,,
CC+FM1250 1-10,CC+FM1250,1,10
BS+GW+CC1250 1-10,BS+GW+CC1250,1,10
BS+GW+FM1250 1-10,BS+GW+FM1250,1,10
BS+CC+FM1250 1-10,BS+CC+FM1250,1,10
GW+CC+FM1250 1-10,GW+CC+FM1250,1,10
BS+GW+CC+FM1250 1-10,BS+GW+CC+FM1250,1,10
BS1251 1-7,BS1251,1,7
GW1251 1-7,GW1251,1,7
CC1251 1-7,CC1251,1,7
FM1251 1-7,FM1251,1,7
BS+GW1251 1-7,BS+GW1251,1,7
BS+CC1251 1-7,BS+CC1251,1,7
BS+FM1251 1-7,BS+FM1251,1,7
GW+CC1251 1-7,GW+CC1251,1,7
GW+FM1251,GW+FM1251,,
CC+FM1251 1-7,CC+FM1251,1,7
BS+GW+CC1251 1-7,BS+GW+CC1251,1,7
BS+GW+FM1251 1-7,BS+GW+FM1251,1,7
BS+CC+FM1251 1-7,BS+CC+FM1251,1,7
GW+CC+FM1251 1-7,GW+CC+FM1251,1,7
BS+GW+CC+FM1251 1-7,BS+GW+CC+FM1251,1,7
BS1252 1-8,BS1252,1,8
GW1252 1-8,GW1252,1,8
CC1252 1-8,CC1252,1,8
FM1252 1-8,FM1252,1,8
BS+GW1252 1-8,BS+GW1252,1,8
BS+CC1252 1-8,BS+CC1252,1,8
BS+FM1252 1-8,BS+FM1252,1,8
GW+CC1252 1-8,GW+CC1252,1,8
GW+FM1252,GW+FM1252,,
CC+FM1252 1-8,CC+FM1252,1,8
BS+GW+CC1252 1-8,BS+GW+CC1252,1,8
BS+GW+FM1252 1-8,BS+GW+FM1252,1,8
BS+CC+FM1252 1-8,BS+CC+FM1252,1,8
GW+CC+FM1252 1-8,GW+CC+FM1252,1,8
BS+GW+CC+FM1252 1-8,BS+GW+CC+FM1252,1,8
BS1253 1-9,BS1253,1,9
GW1253 1-9,GW1253,1,9
CC1253 1-9,CC1253,1,9
FM1253 1-9,FM1253,1,9
BS+GW1253 1-9,BS+GW1253,1,9
BS+CC1253 1-9,BS+CC1253,1,9
BS+FM1253 1-9,BS+FM1253,1,9
GW+CC1253 1-9,GW+CC1253,1,9
GW+FM1253,GW+FM1253,,
CC+FM1253 1-9,CC+FM1253,1,9
BS+GW+CC1253 1-9,BS+GW+CC1253,1,9
BS+GW+FM1253 1-9,BS+GW+FM1253,1,9
BS+CC+FM1253 1-9,BS+CC+FM1253,1,9
GW+CC+FM1253 1-9,GW+CC+FM1253,1,9
BS+GW+CC+FM1253 1-9,BS+GW+CC+FM1253,1,9
BS1254 1-10,BS1254,1,10
GW1254 1-10,GW1254,1,10
CC1254 1-10,CC1254,1,10
FM1254 1-10,FM1254,1,10
BS+GW1254 1-10,BS+GW1254,1,10
BS+CC1254 1-10,BS+CC1254,1,10
BS+FM1254 1-10,BS+FM1254,1,10
GW+CC1254 1-10,GW+CC1254,1,10
GW+FM1254,GW+FM1254,,
CC+FM1254 1-10,CC+FM1254,1,10
BS+GW+CC1254 1-10,BS+GW+CC1254,1,10
BS+GW+FM1254 1-10,BS+GW+FM1254,1,10
BS+CC+FM1254 1-10,BS+CC+FM1254,1,10
GW+CC+FM1254 1-10,GW+CC+FM1254,1,10
BS+GW+CC+FM1254 1-10,BS+GW+CC+FM1254,1,10
BS1255 1-7,BS1255,1,7
GW1255 1-7,GW1255,1,7
CC1255 1-7,CC1255,1,7
FM1255 1-7,FM1255,1,7
BS+GW1255 1-7,BS+GW1255,1,7
BS+CC1255 1-7,BS+CC1255,1,7
BS+FM1255 1-7,BS+FM1255,1,7
GW+CC1255 1-7,GW+CC1255,1,7
GW+FM1255,GW+FM1255,,
CC+FM1255 1-7,CC+FM1255,1,7
BS+GW+CC1255 1-7,BS+GW+CC1255,1,7
BS+GW+FM1255 1-7,BS+GW+FM1255,1,7
BS+CC+FM1255 1-7,BS+CC+FM1255,1,7
GW+CC+FM1255 1-7,GW+CC+FM1255,1,7
BS+GW+CC+FM1255 1-7,BS+GW+CC+FM1255,1,7
BS1256 1-8,BS1256,1,8
GW1256 1-8,GW1256,1,8
CC1256 1-8,CC1256,1,8
FM1256 1-8,FM1256,1,8
BS+GW1256 1-8,BS+GW1256,1,8
BS+CC1256 1-8,BS+CC1256,1,8
BS+FM1256 1-8,BS+FM1256,1,8
GW+CC1256 1-8,GW+CC1256,1,8
GW+FM1256,GW+FM1256,,
CC+FM1256 1-8,CC+FM1256,1,8
BS+GW+CC1256 1-8,BS+GW+CC1256,1,8
BS+GW+FM1256 1-8,BS+GW+FM1256,1,8
BS+CC+FM1256 1-8,BS+CC+FM1256,1,8
GW+CC+FM1256 1-8,GW+CC+FM1256,1,8
BS+GW+CC+FM1256 1-8,BS+GW+CC+FM1256,1,8
BS1257 1-9,BS1257,1,9
GW1257 1-9,GW1257,1,9
CC1257 1-9,CC1257,1,9
FM1257 1-9,FM1257,1,9
BS+GW1257 1-9,BS+GW1257,1,9
BS+CC1257 1-9,BS+CC1257,1,9
BS+FM1257 1-9,BS+FM1257,1,9
GW+CC1257 1-9,GW+CC1257,1,9
GW+FM1257,GW+FM1257,,
CC+FM1257 1-9,CC+FM1257,1,9
BS+GW+CC1257 1-9,BS+GW+CC1257,1,9
BS+GW+FM1257 1-9,BS+GW+FM1257,1,9
BS+CC+FM1257 1-9,BS+CC+FM1257,1,9
GW+CC+FM1257 1-9,GW+CC+FM1257,1,9
BS+GW+CC+FM1257 1-9,BS+GW+CC+FM1257,1,9
BS1258 1-10,BS1258,1,10
GW1258 1-10,GW1258,1,10
CC1258 1-10,CC1258,1,10
FM1258 1-10,FM1258,1,10
BS+GW1258 1-10,BS+GW1258,1,10
BS+CC1258 1-10,BS+CC1258,1,10
BS+FM1258 1-10,BS+FM1258,1,10
GW+CC1258 1-10,GW+CC1258,1,10
GW+FM1258,GW+FM1258,,
CC+FM1258 1-10,CC+FM1258,1,10
BS+GW+CC1258 1-10,BS+GW+CC1258,1,10
BS+GW+FM1258 1-10,BS+GW+FM1258,1,10
BS+CC+FM1258 1-10,BS+CC+FM1258,1,10
GW+CC+FM1258 1-10,GW+CC+FM1258,1,10
BS+GW+CC+FM1258 1-10,BS+GW+CC+FM1258,1,10
BS1259 1-7,BS1259,1,7
GW1259 1-7,GW1259,1,7
CC1259 1-7,CC1259,1,7
FM1259 1-7,FM1259,1,7
BS+GW1259 1-7,BS+GW1259,1,7
BS+CC1259 1-7,BS+CC1259,1,7
BS+FM1259 1-7,BS+FM1259,1,7
GW+CC1259 1-7,GW+CC1259,1,7
GW+FM1259,GW+FM1259,,
CC+FM1259 1-7,CC+FM1259,1,7
BS+GW+CC1259 1-7,BS+GW+CC1259,1,7
BS+GW+FM1259 1-7,BS+GW+FM1259,1,7
BS+CC+FM1259 1-7,BS+CC+FM1259,1,7
GW+CC+FM1259 1-7,GW+CC+FM1259,1,7
BS+GW+CC+FM1259 1-7,BS+GW+CC+FM1259,1,7
BS1260 1-8,BS1260,1,8
GW1260 1-8,GW1260,1,8
CC1260 1-8,CC1260,1,8
FM1260 1-8,FM1260,1,8
BS+GW1260 1-8,BS+GW1260,1,8
BS+CC1260 1-8,BS+CC1260,1,8
BS+FM1260 1-8,BS+FM1260,1,8
GW+CC1260 1-8,GW+CC1260,1,8
GW+FM1260,GW+FM1260,,
CC+FM1260 1-8,CC+FM1260,1,8
BS+GW+CC1260 1-8,BS+GW+CC1260,1,8
BS+GW+FM1260 1-8,BS+GW+FM1260,1,8
BS+CC+FM1260 1-8,BS+CC+FM1260,1,8
GW+CC+FM1260 1-8,GW+CC+FM1260,1,8
BS+GW+CC+FM1260 1-8,BS+GW+CC+FM1260,1,8
BS1261 1-9,BS1261,1,9
GW1261 1-9,GW1261,1,9
CC1261 1-9,CC1261,1,9
FM1261 1-9,FM1261,1,9
BS+GW1261 1-9,BS+GW1261,1,9
BS+CC1261 1-9,BS+CC1261,1,9
BS+FM1261 1-9,BS+FM1261,1,9
GW+CC1261 1-9,GW+CC1261,1,9
GW+FM1261,GW+FM1261,,
CC+FM1261 1-9,CC+FM1261,1,9
BS+GW+CC1261 1-9,BS+GW+CC1261,1,9
BS+GW+FM1261 1-9,BS+GW+FM1261,1,9
BS+CC+FM1261 1-9,BS+CC+FM1261,1,9
GW+CC+FM1261 1-9,GW+CC+FM1261,1,9
BS+GW+CC+FM1261 1-9,BS+GW+CC+FM1261,1,9
BS1262 1-10,BS1262,1,10
GW1262 1-10,GW1262,1,10
CC1262 1-10,CC1262,1,10
FM1262 1-10,FM1262,1,10
BS+GW1262 1-10,BS+GW1262,1,10
BS+CC1262 1-10,BS+CC1262,1,10
BS+FM1262 1-10,BS+FM1262,1,10
GW+CC1262 1-10,GW+CC1262,1,10
GW+FM1262,GW+FM1262,,
CC+FM1262 1-10,CC+FM1262,1,10
BS+GW+CC1262 1-10,BS+GW+CC1262,1,10
BS+GW+FM1262 1-10,BS+GW+FM1262,1,10
BS+CC+FM1262 1-10,BS+CC+FM1262,1,10
GW+CC+FM1262 1-10,GW+CC+FM1262,1,10
BS+GW+CC+FM1262 1-10,BS+GW+CC+FM1262,1,10
BS1263 1-7,BS1263,1,7
GW1263 1-7,GW1263,1,7
CC1263 1-7,CC1263,1,7
FM1263 1-7,FM1263,1,7
BS+GW1263 1-7,BS+GW1263,1,7
BS+CC1263 1-7,BS+CC1263,1,7
BS+FM1263 1-7,BS+FM1263,1,7
GW+CC1263 1-7,GW+CC1263,1,7
GW+FM1263,GW+FM1263,,
CC+FM1263 1-7,CC+FM1263,1,7
BS+GW+CC1263 1-7,BS+GW+CC1263,1,7
BS+GW+FM1263 1-7,BS+GW+FM1263,1,7
BS+CC+FM1263 1-7,BS+CC+FM1263,1,7
GW+CC+FM1263 1-7,GW+CC+FM1263,1,7
BS+GW+CC+FM1263 1-7,BS+GW+CC+FM1263,1,7
BS1264 1-8,BS1264,1,8
GW1264 1-8,GW1264,1,8
CC1264 1-8,CC1264,1,8
FM1264 1-8,FM1264,1,8
BS+GW1264 1-8,BS+GW1264,1,8
BS+CC1264 1-8,BS+CC1264,1,8
BS+FM1264 1-8,BS+FM1264,1,8
GW+CC1264 1-8,GW+CC1264,1,8
GW+FM1264,GW+FM1264,,
CC+FM1264 1-8,CC+FM1264,1,8
BS+GW+CC1264 1-8,BS+GW+CC1264,1,8
BS+GW+FM1264 1-8,BS+GW+FM1264,1,8
BS+CC+FM1264 1-8,BS+CC+FM1264,1,8
GW+CC+FM1264 1-8,GW+CC+FM1264,1,8
BS+GW+CC+FM1264 1-8,BS+GW+CC+FM1264,1,8
BS1265 1-9,BS1265,1,9
GW1265 1-9,GW1265,1,9
CC1265 1-9,CC1265,1,9
FM1265 1-9,FM1265,1,9
BS+GW1265 1-9,BS+GW1265,1,9
BS+CC1265 1-9,BS+CC1265,1,9
BS+FM1265 1-9,BS+FM1265,1,9
GW+CC1265 1-9,GW+CC1265,1,9
GW+FM1265,GW+FM1265,,
CC+FM1265 1-9,CC+FM1265,1,9
BS+GW+CC1265 1-9,BS+GW+CC1265,1,9
BS+GW+FM1265 1-9,BS+GW+FM1265,1,9
BS+CC+FM1265 1-9,BS+CC+FM1265,1,9
GW+CC+FM1265 1-9,GW+CC+FM1265,1,9
BS+GW+CC+FM1265 1-9,BS+GW+CC+FM1265,1,9
BS1266 1-10,BS1266,1,10
GW1266 1-10,GW1266,1,10
CC1266 1-10,CC1266,1,10
FM1266 1-10,FM1266,1,10
BS+GW1266 1-10,BS+GW1266,1,10
BS+CC1266 1-10,BS+CC1266,1,10
BS+FM1266 1-10,BS+FM1266,1,10
GW+CC1266 1-10,GW+CC1266,1,10
GW+FM1266,GW+FM1266,,
CC+FM1266 1-10,CC+FM1266,1,10
BS+GW+CC1266 1-10,BS+GW+CC1266,1,10
BS+GW+FM1266 1-10,BS+GW+FM1266,1,10
BS+CC+FM1266 1-10,BS+CC+FM1266,1,10
GW+CC+FM1266 1-10,GW+CC+FM1266,1,10
BS+GW+CC+FM1266 1-10,BS+GW+CC+FM1266,1,10
BS1267 1-7,BS1267,1,7
GW1267 1-7,GW1267,1,7
CC1267 1-7,CC1267,1,7
FM1267 1-7,FM1267,1,7
BS+GW1267 1-7,BS+GW1267,1,7
BS+CC1267 1-7,BS+CC1267,1,7
BS+FM1267 1-7,BS+FM1267,1,7
GW+CC1267 1-7,GW+CC1267,1,7
GW+FM1267,GW+FM1267,,
CC+FM1267 1-7,CC+FM1267,1,7
BS+GW+CC1267 1-7,BS+GW+CC1267,1,7
BS+GW+FM1267 1-7,BS+GW+FM1267,1,7
BS+CC+FM1267 1-7,BS+CC+FM1267,1,7
GW+CC+FM1267 1-7,GW+CC+FM1267,1,7
BS+GW+CC+FM1267 1-7,BS+GW+CC+FM1267,1,7
BS1268 1-8,BS1268,1,8
GW1268 1-8,GW1268,1,8
CC1268 1-8,CC1268,1,8
FM1268 1-8,FM1268,1,8
BS+GW1268 1-8,BS+GW1268,1,8
BS+CC1268 1-8,BS+CC1268,1,8
BS+FM1268 1-8,BS+FM1268,1,8
GW+CC1268 1-8,GW+CC1268,1,8
GW+FM1268,GW+FM1268,,
CC+FM1268 1-8,CC+FM1268,1,8
BS+GW+CC1268 1-8,BS+GW+CC1268,1,8
BS+GW+FM1268 1-8,BS+GW+FM1268,1,8
BS+CC+FM1268 1-8,BS+CC+FM1268,1,8
GW+CC+FM1268 1-8,GW+CC+FM1268,1,8
BS+GW+CC+FM1268 1-8,BS+GW+CC+FM1268,1,8
BS1269 1-9,BS1269,1,9
GW1269 1-9,GW1269,1,9
CC1269 1-9,CC1269,1,9
FM1269 1-9,FM1269,1,9
BS+GW1269 1-9,BS+GW1269,1,9
BS+CC1269 1-9,BS+CC1269,1,9
BS+FM1269 1-9,BS+FM1269,1,9
GW+CC1269 1-9,GW+CC1269,1,9
GW+FM1269,GW+FM1269,,
CC+FM1269 1-9,CC+FM1269,1,9
BS+GW+CC1269 1-9,BS+GW+CC1269,1,9
BS+GW+FM1269 1-9,BS+GW+FM1269,1,9
BS+CC+FM1269 1-9,BS+CC+FM1269,1,9
GW+CC+FM1269 1-9,GW+CC+FM1269,1,9
BS+GW+CC+FM1269 1-9,BS+GW+CC+FM1269,1,9
BS1270 1-10,BS1270,1,10
GW1270 1-10,GW1270,1,10
CC1270 1-10,CC1270,1,10
FM1270 1-10,FM1270,1,10
BS+GW1270 1-10,BS+GW1270,1,10
BS+CC1270 1-10,BS+CC1270,1,10
BS+FM1270 1-10,BS+FM1270,1,10
GW+CC1270 1-10,GW+CC1270,1,10
GW+FM1270,GW+FM1270,,
CC+FM1270 1-10,CC+FM1270,1,10
BS+GW+CC1270 1-10,BS+GW+CC1270,1,10
BS+GW+FM1270 1-10,BS+GW+FM1270,1,10
BS+CC+FM1270 1-10,BS+CC+FM1270,1,10
GW+CC+FM1270 1-10,GW+CC+FM1270,1,10
BS+GW+CC+FM1270 1-10,BS+GW+CC+FM1270,1,10
BS1271 1-7,BS1271,1,7
GW1271 1-7,GW1271,1,7
CC1271 1-7,CC1271,1,7
FM1271 1-7,FM1271,1,7
BS+GW1271 1-7,BS+GW1271,1,7
BS+CC1271 1-7,BS+CC1271,1,7
BS+FM1271 1-7,BS+FM1271,1,7
GW+CC1271 1-7,GW+CC1271,1,7
GW+FM1271,GW+FM1271,,
CC+FM1271 1-7,CC+FM1271,1,7
BS+GW+CC1271 1-7,BS+GW+CC1271,1,7
BS+GW+FM1271 1-7,BS+GW+FM1271,1,7
BS+CC+FM1271 1-7,BS+CC+FM1271,1,7
GW+CC+FM1271 1-7,GW+CC+FM1271,1,7
BS+GW+CC+FM1271 1-7,BS+GW+CC+FM1271,1,7
BS1272 1-8,BS1272,1,8
GW1272 1-8,GW1272,1,8
CC1272 1-8,CC1272,1,8
FM1272 1-8,FM1272,1,8
BS+GW1272 1-8,BS+GW1272,1,8
BS+CC1272 1-8,BS+CC1272,1,8
BS+FM1272 1-8,BS+FM1272,1,8
GW+CC1272 1-8,GW+CC1272,1,8
GW+FM1272,GW+FM1272,,
CC+FM1272 1-8,CC+FM1272,1,8
BS+GW+CC1272 1-8,BS+GW+CC1272,1,8
BS+GW+FM1272 1-8,BS+GW+FM1272,1,8
BS+CC+FM1272 1-8,BS+CC+FM1272,1,8
GW+CC+FM1272 1-8,GW+CC+FM1272,1,8
BS+GW+CC+FM1272 1-8,BS+GW+CC+FM1272,1,8
BS1273 1-9,BS1273,1,9
GW1273 1-9,GW1273,1,9
CC1273 1-9,CC1273,1,9
FM1273 1-9,FM1273,1,9
BS+GW1273 1-9,BS+GW1273,1,9
BS+CC1273 1-9,BS+CC1273,1,9
BS+FM1273 1-9,BS+FM1273,1,9
GW+CC1273 1-9,GW+CC1273,1,9
GW+FM1273,GW+FM1273,,
CC+FM1273 1-9,CC+FM1273,1,9
BS+GW+CC1273 1-9,BS+GW+CC1273,1,9
BS+GW+FM1273 1-9,BS+GW+FM1273,1,9
BS+CC+FM1273 1-9,BS+CC+FM1273,1,9
GW+CC+FM1273 1-9,GW+CC+FM1273,1,9
BS+GW+CC+FM1273 1-9,BS+GW+CC+FM1273,1,9
BS1274 1-10,BS1274,1,10
GW1274 1-10,GW1274,1,10
CC1274 1-10,CC1274,1,10
FM1274 1-10,FM1274,1,10
BS+GW1274 1-10,BS+GW1274,1,10
BS+CC1274 1-10,BS+CC1274,1,10
BS+FM1274 1-10,BS+FM1274,1,10
GW+CC1274 1-10,GW+CC1274,1,10
GW+FM1274,GW+FM1274,,
CC+FM1274 1-10,CC+FM1274,1,10
BS+GW+CC1274 1-10,BS+GW+CC1274,1,10
BS+GW+FM1274 1-10,BS+GW+FM1274,1,10
BS+CC+FM1274 1-10,BS+CC+FM1274,1,10
GW+CC+FM1274 1-10,GW+CC+FM1274,1,10
BS+GW+CC+FM1274 1-10,BS+GW+CC+FM1274,1,10
BS1275 1-7,BS1275,1,7
GW1275 1-7,GW1275,1,7
CC1275 1-7,CC1275,1,7
FM1275 1-7,FM1275,1,7
BS+GW1275 1-7,BS+GW1275,1,7
BS+CC1275 1-7,BS+CC1275,1,7
BS+FM1275 1-7,BS+FM1275,1,7
GW+CC1275 1-7,GW+CC1275,1,7
GW+FM1275,GW+FM1275,,
CC+FM1275 1-7,CC+FM1275,1,7
BS+GW+CC1275 1-7,BS+GW+CC1275,1,7
BS+GW+FM1275 1-7,BS+GW+FM1275,1,7
BS+CC+FM1275 1-7,BS+CC+FM1275,1,7
GW+CC+FM1275 1-7,GW+CC+FM1275,1,7
BS+GW+CC+FM1275 1-7,BS+GW+CC+FM1275,1,7
BS1276 1-8,BS1276,1,8
GW1276 1-8,GW1276,1,8
CC1276 1-8,CC1276,1,8
FM1276 1-8,FM1276,1,8
BS+GW1276 1-8,BS+GW1276,1,8
BS+CC1276 1-8,BS+CC1276,1,8
BS+FM1276 1-8,BS+FM1276,1,8
GW+CC1276 1-8,GW+CC1276,1,8
GW+FM1276,GW+FM1276,,
CC+FM1276 1-8,CC+FM1276,1,8
BS+GW+CC1276 1-8,BS+GW+CC1276,1,8
BS+GW+FM1276 1-8,BS+GW+FM1276,1,8
BS+CC+FM1276 1-8,BS+CC+FM1276,1,8
GW+CC+FM1276 1-8,GW+CC+FM1276,1,8
BS+GW+CC+FM1276 1-8,BS+GW+CC+FM1276,1,8
BS1277 1-9,BS1277,1,9
GW1277 1-9,GW1277,1,9
CC1277 1-9,CC1277,1,9
FM1277 1-9,FM1277,1,9
BS+GW1277 1-9,BS+GW1277,1,9
BS+CC1277 1-9,BS+CC1277,1,9
BS+FM1277 1-9,BS+FM1277,1,9
GW+CC1277 1-9,GW+CC1277,1,9
GW+FM1277,GW+FM1277,,
CC+FM1277 1-9,CC+FM1277,1,9
BS+GW+CC1277 1-9,BS+GW+CC1277,1,9
BS+GW+FM1277 1-9,BS+GW+FM1277,1,9
BS+CC+FM1277 1-9,BS+CC+FM1277,1,9
GW+CC+FM1277 1-9,GW+CC+FM1277,1,9
BS+GW+CC+FM1277 1-9,BS+GW+CC+FM1277,1,9
BS1278 1-10,BS1278,1,10
GW1278 1-10,GW1278,1,10
CC1278 1-10,CC1278,1,10
FM1278 1-10,FM1278,1,10
BS+GW1278 1-10,BS+GW1278,1,10
BS+CC1278 1-10,BS+CC1278,1,10
BS+FM1278 1-10,BS+FM1278,1,10
GW+CC1278 1-10,GW+CC1278,1,10
GW+FM1278,GW+FM1278,,
CC+FM1278 1-10,CC+FM1278,1,10
BS+GW+CC1278 1-10,BS+GW+CC1278,1,10
BS+GW+FM1278 1-10,BS+GW+FM1278,1,10
BS+CC+FM1278 1-10,BS+CC+FM1278,1,10
GW+CC+FM1278 1-10,GW+CC+FM1278,1,10
BS+GW+CC+FM1278 1-10,BS+GW+CC+FM1278,1,10
BS1279 1-7,BS1279,1,7
GW1279 1-7,GW1279,1,7
CC1279 1-7,CC1279,1,7
FM1279 1-7,FM1279,1,7
BS+GW1279 1-7,BS+GW1279,1,7
BS+CC1279 1-7,BS+CC1279,1,7
BS+FM1279 1-7,BS+FM1279,1,7
GW+CC1279 1-7,GW+CC1279,1,7
GW+FM1279,GW+FM1279,,
CC+FM1279 1-7,CC+FM1279,1,7
BS+GW+CC1279 1-7,BS+GW+CC1279,1,7
BS+GW+FM1279 1-7,BS+GW+FM1279,1,7
BS+CC+FM1279 1-7,BS+CC+FM1279,1,7
GW+CC+FM1279 1-7,GW+CC+FM1279,1,7
BS+GW+CC+FM1279 1-7,BS+GW+CC+FM1279,1,7
BS1280 1-8,BS1280,1,8
GW1280 1-8,GW1280,1,8
CC1280 1-8,CC1280,1,8
FM1280 1-8,FM1280,1,8
BS+GW1280 1-8,BS+GW1280,1,8
BS+CC1280 1-8,BS+CC1280,1,8
BS+FM1280 1-8,BS+FM1280,1,8
GW+CC1280 1-8,GW+CC1280,1,8
GW+FM1280,GW+FM1280,,
CC+FM1280 1-8,CC+FM1280,1,8
BS+GW+CC1280 1-8,BS+GW+CC1280,1,8
BS+GW+FM1280 1-8,BS+GW+FM1280,1,8
BS+CC+FM1280 1-8,BS+CC+FM1280,1,8
GW+CC+FM1280 1-8,GW+CC+FM1280,1,8
BS+GW+CC+FM1280 1-8,BS+GW+CC+FM1280,1,8
BS1281 1-9,BS1281,1,9
GW1281 1-9,GW1281,1,9
CC1281 1-9,CC1281,1,9
FM1281 1-9,FM1281,1,9
BS+GW1281 1-9,BS+GW1281,1,9
BS+CC1281 1-9,BS+CC1281,1,9
BS+FM1281 1-9,BS+FM1281,1,9
GW+CC1281 1-9,GW+CC1281,1,9
GW+FM1281,GW+FM1281,,
CC+FM1281 1-9,CC+FM1281,1,9
BS+GW+CC1281 1-9,BS+GW+CC1281,1,9
BS+GW+FM1281 1-9,BS+GW+FM1281,1,9
BS+CC+FM1281 1-9,BS+CC+FM1281,1,9
GW+CC+FM1281 1-9,GW+CC+FM1281,1,9
BS+GW+CC+FM1281 1-9,BS+GW+CC+FM1281,1,9
BS1282 1-10,BS1282,1,10
GW1282 1-10,GW1282,1,10
CC1282 1-10,CC1282,1,10
FM1282 1-10,FM1282,1,10
BS+GW1282 1-10,BS+GW1282,1,10
BS+CC1282 1-10,BS+CC1282,1,10
BS+FM1282 1-10,BS+FM1282,1,10
GW+CC1282 1-10,GW+CC1282,1,10
GW+FM1282,GW+FM1282,,
CC+FM1282 1-10,CC+FM1282,1,10
BS+GW+CC1282 1-10,BS+GW+CC1282,1,10
BS+GW+FM1282 1-10,BS+GW+FM1282,1,10
BS+CC+FM1282 1-10,BS+CC+FM1282,1,10
GW+CC+FM1282 1-10,GW+CC+FM1282,1,10
BS+GW+CC+FM1282 1-10,BS+GW+CC+FM1282,1,10
BS1283 1-7,BS1283,1,7
GW1283 1-7,GW1283,1,7
CC1283 1-7,CC1283,1,7
FM1283 1-7,FM1283,1,7
