ID,Label,Cost,NitRed,SedRed,Genome section,WithinSectionID,AlleleCombo
314,Sub079 ISO-P-S,412422.6905,0,0,subISO,79,ISO-P-S
315,Sub079 ISO-M-S,308705.3228,0,0,subISO,79,ISO-M-S
316,Sub079 ISO-M-M,911597.9273,0,0,subISO,79,ISO-M-M
317,Sub079 ISO-M-L,1514151.666,0,0,subISO,79,ISO-M-L
318,Sub080 ISO-P-S,480178.8182,255.4517,-5658,subISO,80,ISO-P-S
319,Sub080 ISO-M-S,357594.0136,255.4517,-5658,subISO,80,ISO-M-S
320,Sub080 ISO-M-M,1055622.993,255.4517,-5658,subISO,80,ISO-M-M
321,Sub080 ISO-M-L,1753251.464,283.6897,-10512.7,subISO,80,ISO-M-L
322,Sub081 ISO-P-S,339788.6179,37.4805,-11258.5,subISO,81,ISO-P-S
323,Sub081 ISO-M-S,253078.7802,6.520099998,4.100000024,subISO,81,ISO-M-S
324,Sub081 ISO-M-M,747098.9616,17.9745,9.600000024,subISO,81,ISO-M-M
325,Sub081 ISO-M-L,1240835.845,18.9547,9,subISO,81,ISO-M-L
326,Sub082 ISO-P-S,159762.7039,0,0,subISO,82,ISO-P-S
327,Sub082 ISO-M-S,118976.8985,0,0,subISO,82,ISO-M-S
328,Sub082 ISO-M-M,351221.6226,0,0,subISO,82,ISO-M-M
329,Sub082 ISO-M-L,583333.0913,0,0,subISO,82,ISO-M-L
330,Sub083 ISO-P-S,257324.3104,8.669500001,-25.80000007,subISO,83,ISO-P-S
331,Sub083 ISO-M-S,191632.0118,8.669500001,-25.80000007,subISO,83,ISO-M-S
332,Sub083 ISO-M-M,565700.6276,10.3772,-32.60000002,subISO,83,ISO-M-M
333,Sub083 ISO-M-L,939554.6134,10.3772,-32.60000002,subISO,83,ISO-M-L
334,Sub084 ISO-P-S,294616.2993,5.430199999,-52.80000007,subISO,84,ISO-P-S
335,Sub084 ISO-M-S,219403.7324,5.430199999,-52.80000007,subISO,84,ISO-M-S
336,Sub084 ISO-M-M,647683.1713,5.430199999,-52.80000007,subISO,84,ISO-M-M
337,Sub084 ISO-M-L,1075716.876,5.430199999,-52.80000007,subISO,84,ISO-M-L
338,Sub085 ISO-P-S,153499.2083,146.5449,1148.8,subISO,85,ISO-P-S
339,Sub085 ISO-M-S,114338.1924,146.5449,1148.8,subISO,85,ISO-M-S
340,Sub085 ISO-M-M,337532.9374,187.355,-252.4,subISO,85,ISO-M-M
341,Sub085 ISO-M-L,560599.7356,207.4933,1932.2,subISO,85,ISO-M-L
342,Sub086 ISO-P-S,287119.0441,74.7961,897.3,subISO,86,ISO-P-S
343,Sub086 ISO-M-S,214804.77,74.7961,897.3,subISO,86,ISO-M-S
344,Sub086 ISO-M-M,634291.9782,74.7961,897.3,subISO,86,ISO-M-M
345,Sub086 ISO-M-L,1053542.921,74.7961,897.3,subISO,86,ISO-M-L
346,Sub087 ISO-P-S,173739.4257,421.5258,699.5,subISO,87,ISO-P-S
347,Sub087 ISO-M-S,129554.2942,421.5258,699.5,subISO,87,ISO-M-S
348,Sub087 ISO-M-M,382477.9825,421.5258,699.5,subISO,87,ISO-M-M
349,Sub087 ISO-M-L,635257.3091,421.5258,699.5,subISO,87,ISO-M-L
350,Sub088 ISO-P-S,94509.3761,15.1524,-82.89999998,subISO,88,ISO-P-S
351,Sub088 ISO-M-S,70635.929,15.1524,-82.89999998,subISO,88,ISO-M-S
352,Sub088 ISO-M-M,208566.0547,45.0026,-246,subISO,88,ISO-M-M
353,Sub088 ISO-M-L,346418.1809,75.5038,-408.3,subISO,88,ISO-M-L
354,Sub089 ISO-P-S,330137.8496,222.7478,-4764,subISO,89,ISO-P-S
355,Sub089 ISO-M-S,245856.9896,222.7478,-4764,subISO,89,ISO-M-S
356,Sub089 ISO-M-M,725773.5907,430.0755,-8364.1,subISO,89,ISO-M-M
357,Sub089 ISO-M-L,1205414.829,635.4625,-11310,subISO,89,ISO-M-L
358,Sub090 ISO-P-S,369684.654,54.6675,-3994.7,subISO,90,ISO-P-S
359,Sub090 ISO-M-S,276564.1941,54.6857,-4016.5,subISO,90,ISO-M-S
360,Sub090 ISO-M-M,816657.8639,107.8932,-5581,subISO,90,ISO-M-M
361,Sub090 ISO-M-L,1356447.29,157.3623,-6533.4,subISO,90,ISO-M-L
362,Sub091 ISO-P-S,149260.3915,0,0,subISO,91,ISO-P-S
363,Sub091 ISO-M-S,111900.1677,0,0,subISO,91,ISO-M-S
364,Sub091 ISO-M-M,330470.9329,0,0,subISO,91,ISO-M-M
365,Sub091 ISO-M-L,548919.6347,0,0,subISO,91,ISO-M-L
366,Sub092 ISO-P-S,278025.876,166.2763,1204.4,subISO,92,ISO-P-S
367,Sub092 ISO-M-S,208435.3514,166.1512,1198.3,subISO,92,ISO-M-S
368,Sub092 ISO-M-M,615564.9846,166.2763,1204.4,subISO,92,ISO-M-M
369,Sub092 ISO-M-L,1022467.252,166.2763,1204.4,subISO,92,ISO-M-L
370,Sub093 ISO-P-S,310085.4797,9885.7862,13773.5,subISO,93,ISO-P-S
371,Sub093 ISO-M-S,237682.5729,7637.4295,10928.8,subISO,93,ISO-M-S
372,Sub093 ISO-M-M,702912.9805,8836.2112,13126.3,subISO,93,ISO-M-M
373,Sub093 ISO-M-L,1167906.833,9554.9427,13709.1,subISO,93,ISO-M-L
374,Sub094 ISO-P-S,293617.5705,6673.0619,11191.2,subISO,94,ISO-P-S
375,Sub094 ISO-M-S,221418.8967,3572.4837,8592.8,subISO,94,ISO-M-S
376,Sub094 ISO-M-M,654150.5397,4287.9526,10628.2,subISO,94,ISO-M-M
377,Sub094 ISO-M-L,1086646.295,4938.2417,11808.2,subISO,94,ISO-M-L
378,Sub095 ISO-P-S,160870.2651,9805.8264,7778.3,subISO,95,ISO-P-S
379,Sub095 ISO-M-S,124401.5104,6511.2928,6163.1,subISO,95,ISO-M-S
380,Sub095 ISO-M-M,368099.7461,6876.4711,6403.5,subISO,95,ISO-M-M
381,Sub095 ISO-M-L,611678.8311,7249.9635,6642.8,subISO,95,ISO-M-L
382,Sub096 ISO-P-S,245872.7738,12028.8449,11468.1,subISO,96,ISO-P-S
383,Sub096 ISO-M-S,191050.1045,7609.3485,10354.1,subISO,96,ISO-M-S
384,Sub096 ISO-M-M,565476.4032,8536.9026,10712.1,subISO,96,ISO-M-M
385,Sub096 ISO-M-L,939723.5851,9437.8557,11002.4,subISO,96,ISO-M-L
386,Sub097 ISO-P-S,205735.7386,4293.8538,8048.2,subISO,97,ISO-P-S
387,Sub097 ISO-M-S,155214.4917,1766.6447,5941.5,subISO,97,ISO-M-S
388,Sub097 ISO-M-M,458571.6648,2035.6387,6992,subISO,97,ISO-M-M
389,Sub097 ISO-M-L,761763.7748,2345.8534,7557.3,subISO,97,ISO-M-L
390,Sub098 ISO-P-S,205434.1727,5958.9729,4496.6,subISO,98,ISO-P-S
391,Sub098 ISO-M-S,155349.7251,5006.6221,4043.2,subISO,98,ISO-M-S
392,Sub098 ISO-M-M,459038.507,5804.146,4918.1,subISO,98,ISO-M-M
393,Sub098 ISO-M-L,762563.6529,6423.7356,5140.4,subISO,98,ISO-M-L
394,Sub099 ISO-P-S,146909.494,8930.7846,7350,subISO,99,ISO-P-S
395,Sub099 ISO-M-S,113452.5327,5710.4264,6662.5,subISO,99,ISO-M-S
396,Sub099 ISO-M-M,335674.3947,6489.5085,6994.7,subISO,99,ISO-M-M
397,Sub099 ISO-M-L,557786.9461,7258.9291,7175.4,subISO,99,ISO-M-L
398,Sub100 ISO-P-S,248975.5444,8164.1856,10468.2,subISO,100,ISO-P-S
399,Sub100 ISO-M-S,188954.1746,5544.5606,9618.8,subISO,100,ISO-M-S
400,Sub100 ISO-M-M,558460.9152,6241.1435,11895.6,subISO,100,ISO-M-M
401,Sub100 ISO-M-L,927771.554,7281.6481,12355.7,subISO,100,ISO-M-L
402,Sub101 ISO-P-S,276515.2189,3366.3734,10027.6,subISO,101,ISO-P-S
403,Sub101 ISO-M-S,209091.7729,2615.7818,8631.2,subISO,101,ISO-M-S
404,Sub101 ISO-M-M,617837.5902,3417.8964,11029.7,subISO,101,ISO-M-M
405,Sub101 ISO-M-L,1026363.122,4016.2687,13041,subISO,101,ISO-M-L
406,Sub102 ISO-P-S,165314.3966,2820.1517,3887.5,subISO,102,ISO-P-S
407,Sub102 ISO-M-S,124705.477,2501.6856,3698.1,subISO,102,ISO-M-S
408,Sub102 ISO-M-M,368432.1182,3297.0572,5192.5,subISO,102,ISO-M-M
409,Sub102 ISO-M-L,612026.0818,3960.2445,5892.5,subISO,102,ISO-M-L
410,Sub103 ISO-P-S,189251.7519,3198.4832,1039.4,subISO,103,ISO-P-S
411,Sub103 ISO-M-S,141922.2144,2909.0803,850.6,subISO,103,ISO-M-S
412,Sub103 ISO-M-M,419141.5988,3113.5869,977.5,subISO,103,ISO-M-M
413,Sub103 ISO-M-L,696206.348,3195.9102,1035.8,subISO,103,ISO-M-L
414,Sub104 ISO-P-S,146475.443,2323.6305,5550.8,subISO,104,ISO-P-S
415,Sub104 ISO-M-S,113566.7057,1798.0974,4142,subISO,104,ISO-M-S
416,Sub104 ISO-M-M,336093.6523,2107.2929,4784.5,subISO,104,ISO-M-M
417,Sub104 ISO-M-L,558513.0795,2242.0776,5124.9,subISO,104,ISO-M-L
418,Sub105 ISO-P-S,334051.4625,4427.5985,6625.1,subISO,105,ISO-P-S
419,Sub105 ISO-M-S,259437.9038,3621.1149,4842.5,subISO,105,ISO-M-S
420,Sub105 ISO-M-M,767869.5329,3943.0523,5199,subISO,105,ISO-M-M
421,Sub105 ISO-M-L,1276057.385,4157.6805,5569.2,subISO,105,ISO-M-L
422,Sub106 ISO-P-S,342590.634,8227.6834,2634.7,subISO,106,ISO-P-S
423,Sub106 ISO-M-S,263792.9354,7088.5139,2495.5,subISO,106,ISO-M-S
424,Sub106 ISO-M-M,780348.9443,8393.2866,2824.1,subISO,106,ISO-M-M
425,Sub106 ISO-M-L,1296647.505,8885.8507,2901.9,subISO,106,ISO-M-L
426,Sub107 ISO-P-S,284269.4832,1891.572,-904.4,subISO,107,ISO-P-S
427,Sub107 ISO-M-S,219418.5184,1684.7217,-936.1999999,subISO,107,ISO-M-S
428,Sub107 ISO-M-M,649177.9146,2427.6462,-2658.9,subISO,107,ISO-M-M
429,Sub107 ISO-M-L,1078725.43,3168.934,-4508.6,subISO,107,ISO-M-L
430,Sub108 ISO-P-S,296393.0004,546.0645,1115.7,subISO,108,ISO-P-S
431,Sub108 ISO-M-S,223843.4917,546.0645,1115.7,subISO,108,ISO-M-S
432,Sub108 ISO-M-M,661375.216,546.0645,1115.7,subISO,108,ISO-M-M
433,Sub108 ISO-M-L,1098669.906,546.0645,1115.7,subISO,108,ISO-M-L
434,Sub109 ISO-P-S,147249.164,351.1933,899.3,subISO,109,ISO-P-S
435,Sub109 ISO-M-S,109766.7585,351.1933,899.3,subISO,109,ISO-M-S
436,Sub109 ISO-M-M,324053.6026,393.4418,-14014.3,subISO,109,ISO-M-M
437,Sub109 ISO-M-L,538217.9841,351.1933,899.3,subISO,109,ISO-M-L
438,Sub110 ISO-P-S,194523.7363,3056.2742,-12961.6,subISO,110,ISO-P-S
439,Sub110 ISO-M-S,146532.5261,2799.2206,1897.2,subISO,110,ISO-M-S
440,Sub110 ISO-M-M,432879.9148,2941.49,-12979,subISO,110,ISO-M-M
441,Sub110 ISO-M-L,719070.5065,2987.4795,1924.4,subISO,110,ISO-M-L
442,Sub111 ISO-P-S,363746.0096,355.2723,4280.1,subISO,111,ISO-P-S
443,Sub111 ISO-M-S,282641.1163,3987.444,5557,subISO,111,ISO-M-S
444,Sub111 ISO-M-M,836570.5332,5032.7906,7402.6,subISO,111,ISO-M-M
445,Sub111 ISO-M-L,1390234.964,6077.7421,9146.3,subISO,111,ISO-M-L
446,Sub112 ISO-P-S,149423.0638,1333.216,2091.2,subISO,112,ISO-P-S
447,Sub112 ISO-M-S,116106.0202,1106.6923,1916.3,subISO,112,ISO-M-S
448,Sub112 ISO-M-M,343654.4424,1779.6325,3343.5,subISO,112,ISO-M-M
449,Sub112 ISO-M-L,571094.0111,2382.4718,4667.8,subISO,112,ISO-M-L
450,Sub113 ISO-P-S,201437.0734,4553.9034,954.5,subISO,113,ISO-P-S
451,Sub113 ISO-M-S,149911.0608,4550.5432,953.2,subISO,113,ISO-M-S
452,Sub113 ISO-M-M,442520.7283,4553.9034,954.5,subISO,113,ISO-M-M
453,Sub113 ISO-M-L,734962.0499,4553.9034,954.5,subISO,113,ISO-M-L
454,Sub114 ISO-P-S,458257.8902,15147.1831,19017.9,subISO,114,ISO-P-S
455,Sub114 ISO-M-S,345368.6272,14003.6295,17470.5,subISO,114,ISO-M-S
456,Sub114 ISO-M-M,1020303.987,14345.0069,17869,subISO,114,ISO-M-M
457,Sub114 ISO-M-L,1694870.514,14729.1921,14974.4,subISO,114,ISO-M-L
458,Sub115 ISO-P-S,311116.376,577.2982,2088.1,subISO,115,ISO-P-S
459,Sub115 ISO-M-S,230749.2115,577.2982,2088.1,subISO,115,ISO-M-S
460,Sub115 ISO-M-M,680998.0836,577.2982,2088.1,subISO,115,ISO-M-M
461,Sub115 ISO-M-L,1130984.38,577.2982,2088.1,subISO,115,ISO-M-L
462,Sub116 ISO-P-S,358927.8992,1107.4343,2476.9,subISO,116,ISO-P-S
463,Sub116 ISO-M-S,266210.1262,932.0999,2368.5,subISO,116,ISO-M-S
464,Sub116 ISO-M-M,785652.0273,1032.2394,2427.2,subISO,116,ISO-M-M
465,Sub116 ISO-M-L,1304791.001,1107.4343,2476.9,subISO,116,ISO-M-L
466,Sub117 ISO-P-S,118364.0458,142.7934,95.20000005,subISO,117,ISO-P-S
467,Sub117 ISO-M-S,87788.4044,142.7934,95.20000005,subISO,117,ISO-M-S
468,Sub117 ISO-M-M,259085.328,360.3187,-595.1,subISO,117,ISO-M-M
469,Sub117 ISO-M-L,430282.3549,586.0488,-1031.8,subISO,117,ISO-M-L
470,Sub118 ISO-P-S,411695.506,496.8786,-392.1,subISO,118,ISO-P-S
471,Sub118 ISO-M-S,308807.2023,501.4412,-392.1,subISO,118,ISO-M-S
472,Sub118 ISO-M-M,912019.6157,808.7551,-1848.9,subISO,118,ISO-M-M
473,Sub118 ISO-M-L,1514895.872,1113.4795,-2680.6,subISO,118,ISO-M-L
474,Sub119 ISO-P-S,175178.6968,44.9537,-342.8,subISO,119,ISO-P-S
475,Sub119 ISO-M-S,129926.7711,84.7428,-24741.3,subISO,119,ISO-M-S
476,Sub119 ISO-M-M,383446.0865,126.0642,-1523.8,subISO,119,ISO-M-M
477,Sub119 ISO-M-L,636817.5548,203.8548,-2872.9,subISO,119,ISO-M-L
478,Sub120 ISO-P-S,301814.2339,215.6334,-15729.1,subISO,120,ISO-P-S
479,Sub120 ISO-M-S,223849.9862,193.9647,-707.8,subISO,120,ISO-M-S
480,Sub120 ISO-M-M,660636.7609,445.7248,-2476.5,subISO,120,ISO-M-M
481,Sub120 ISO-M-L,1097168.811,702.9508,-4614.9,subISO,120,ISO-M-L
482,Sub121 ISO-P-S,230524.1636,1665.6027,-3843.6,subISO,121,ISO-P-S
483,Sub121 ISO-M-S,170975.4712,1368.5018,-3969.4,subISO,121,ISO-M-S
484,Sub121 ISO-M-M,504590.969,1569.481,-3894.4,subISO,121,ISO-M-M
485,Sub121 ISO-M-L,838011.9092,1665.9555,-3843.6,subISO,121,ISO-M-L
486,Sub122 ISO-P-S,283235.1691,1299.0085,2039.9,subISO,122,ISO-P-S
487,Sub122 ISO-M-S,210119.8312,1298.4409,2039.9,subISO,122,ISO-M-S
488,Sub122 ISO-M-M,620125.0314,1860.2357,3074.3,subISO,122,ISO-M-M
489,Sub122 ISO-M-L,1029891.349,2323.9881,4132,subISO,122,ISO-M-L
490,Sub123 ISO-P-S,122897.5902,49.0303,50.60000002,subISO,123,ISO-P-S
491,Sub123 ISO-M-S,91150.8497,49.0303,50.60000002,subISO,123,ISO-M-S
492,Sub123 ISO-M-M,269008.7371,108.9558,75.30000007,subISO,123,ISO-M-M
493,Sub123 ISO-M-L,446762.9015,165.0157,156.5,subISO,123,ISO-M-L
494,Sub124 ISO-P-S,388280.2237,157.5522,293.7,subISO,124,ISO-P-S
495,Sub124 ISO-M-S,287980.1977,157.5522,293.7,subISO,124,ISO-M-S
496,Sub124 ISO-M-M,849900.901,291.8748,553.1999999,subISO,124,ISO-M-M
497,Sub124 ISO-M-L,1411493.904,425.3764,811.9,subISO,124,ISO-M-L
498,Sub125 ISO-P-S,282900.4055,86.895,-422.4,subISO,125,ISO-P-S
499,Sub125 ISO-M-S,209822.5222,86.895,-422.4,subISO,125,ISO-M-S
500,Sub125 ISO-M-M,619238.3472,199.6313,-17083.7,subISO,125,ISO-M-M
501,Sub125 ISO-M-L,1028415.412,250.4602,-3700.2,subISO,125,ISO-M-L
502,Sub126 ISO-P-S,332417.3792,118.8943,10672.5,subISO,126,ISO-P-S
503,Sub126 ISO-M-S,251374.6754,118.8943,10672.5,subISO,126,ISO-M-S
504,Sub126 ISO-M-M,742779.9155,346.9639,26490.8,subISO,126,ISO-M-M
505,Sub126 ISO-M-L,1233920.373,424.1007,42286.3,subISO,126,ISO-M-L
506,Sub127 ISO-P-S,263674.9772,359.2045,17582.6,subISO,127,ISO-P-S
507,Sub127 ISO-M-S,199391.536,337.5008,15779.4,subISO,127,ISO-M-S
508,Sub127 ISO-M-M,589176.4077,665.1627,34116.1,subISO,127,ISO-M-M
509,Sub127 ISO-M-L,978751.2525,994.3154,52987.1,subISO,127,ISO-M-L
510,Sub128 ISO-P-S,167232.6484,211.5558,7779.8,subISO,128,ISO-P-S
511,Sub128 ISO-M-S,124787.0982,203.2379,7465.3,subISO,128,ISO-M-S
512,Sub128 ISO-M-M,368419.8958,565.7822,18721.6,subISO,128,ISO-M-M
513,Sub128 ISO-M-L,611914.0152,927.4148,31268.5,subISO,128,ISO-M-L
514,Sub129 ISO-P-S,303220.0952,78.8705,318053.4,subISO,129,ISO-P-S
515,Sub129 ISO-M-S,227164.4836,78.8705,318053.4,subISO,129,ISO-M-S
516,Sub129 ISO-M-M,670847.418,226.107,817269.5,subISO,129,ISO-M-M
517,Sub129 ISO-M-L,1114281.863,377.2285,1316486.2,subISO,129,ISO-M-L
518,Sub130 ISO-P-S,409843.4707,849.1054,57530.9,subISO,130,ISO-P-S
519,Sub130 ISO-M-S,309061.7735,833.3745,57286.7,subISO,130,ISO-M-S
520,Sub130 ISO-M-M,913078.2055,1403.2803,147288.8,subISO,130,ISO-M-M
521,Sub130 ISO-M-L,1516765.363,1893.5808,245528.6,subISO,130,ISO-M-L
522,Sub131 ISO-P-S,318573.1751,229.7438,871499.3,subISO,131,ISO-P-S
523,Sub131 ISO-M-S,240396.7636,229.7438,871499.3,subISO,131,ISO-M-S
524,Sub131 ISO-M-M,710247.395,672.5589,2614493.4,subISO,131,ISO-M-M
525,Sub131 ISO-M-L,1179842.608,1111.709,4357490.1,subISO,131,ISO-M-L
526,Sub132 ISO-P-S,255589.7381,757.1726,41860.7,subISO,132,ISO-P-S
527,Sub132 ISO-M-S,192865.5409,740.1386,40181.2,subISO,132,ISO-M-S
528,Sub132 ISO-M-M,569816.6808,1609.6406,77063.3,subISO,132,ISO-M-M
529,Sub132 ISO-M-L,946562.888,2497.1937,103154.7,subISO,132,ISO-M-L
530,Sub133 ISO-P-S,175946.7224,2249.2288,63490.1,subISO,133,ISO-P-S
531,Sub133 ISO-M-S,133051.2573,1287.1933,57622.1,subISO,133,ISO-M-S
532,Sub133 ISO-M-M,393149.3953,2063.8561,106730.8,subISO,133,ISO-M-M
533,Sub133 ISO-M-L,653107.3853,2711.7494,151051.6,subISO,133,ISO-M-L
534,Sub134 ISO-P-S,250446.0844,281.1733,169074.9,subISO,134,ISO-P-S
535,Sub134 ISO-M-S,189576.0814,281.1733,169074.9,subISO,134,ISO-M-S
536,Sub134 ISO-M-M,560207.8468,822.6585,507221.2,subISO,134,ISO-M-M
537,Sub134 ISO-M-L,930640.7376,1373.3698,845368.6,subISO,134,ISO-M-L
538,Sub135 ISO-P-S,185496.86,2450.7465,218619.2,subISO,135,ISO-P-S
539,Sub135 ISO-M-S,139557.8575,1663.8767,177868.6,subISO,135,ISO-M-S
540,Sub135 ISO-M-M,412243.1709,1768.5156,188793.9,subISO,135,ISO-M-M
541,Sub135 ISO-M-L,684778.3924,1894.6749,195513.7,subISO,135,ISO-M-L
542,Sub136 ISO-P-S,343475.5049,8065.8174,493570.2,subISO,136,ISO-P-S
543,Sub136 ISO-M-S,258412.4904,4345.1028,346260.1,subISO,136,ISO-M-S
544,Sub136 ISO-M-M,763330.6097,5484.1527,447002.2,subISO,136,ISO-M-M
545,Sub136 ISO-M-L,1267970.811,6547.7122,546357.4,subISO,136,ISO-M-L
546,Sub137 ISO-P-S,321136.6439,8622.2786,205936.8,subISO,137,ISO-P-S
547,Sub137 ISO-M-S,241620.3775,4538.5117,156819.6,subISO,137,ISO-M-S
548,Sub137 ISO-M-M,713730.6877,5281.0978,249979.1,subISO,137,ISO-M-M
549,Sub137 ISO-M-L,1185581.202,6346.2994,344646,subISO,137,ISO-M-L
550,Sub138 ISO-P-S,196154.7966,2331.5785,15259.6,subISO,138,ISO-P-S
551,Sub138 ISO-M-S,147628.8825,2265.1464,14042.7,subISO,138,ISO-M-S
552,Sub138 ISO-M-M,436094.1378,3274.9163,85280.3,subISO,138,ISO-M-M
553,Sub138 ISO-M-L,724400.8492,3882.9424,153847.1,subISO,138,ISO-M-L
554,Sub139 ISO-P-S,262567.8267,1089.0508,-13554.9,subISO,139,ISO-P-S
555,Sub139 ISO-M-S,197106.4699,983.9415,-17161.5,subISO,139,ISO-M-S
556,Sub139 ISO-M-M,582156.3285,2066.9288,56488,subISO,139,ISO-M-M
557,Sub139 ISO-M-L,966992.3115,2733.3841,129508.7,subISO,139,ISO-M-L
558,Sub140 ISO-P-S,445135.8246,5558.7406,485232.4,subISO,140,ISO-P-S
559,Sub140 ISO-M-S,336278.07,4626.773,441845,subISO,140,ISO-M-S
560,Sub140 ISO-M-M,993596.6331,5377.1019,481419.5,subISO,140,ISO-M-M
561,Sub140 ISO-M-L,1650559.536,5893.4629,513668.5,subISO,140,ISO-M-L
562,Sub141 ISO-P-S,161286.2384,379.4331,32475.5,subISO,141,ISO-P-S
563,Sub141 ISO-M-S,120846.7889,362.8337,31958.9,subISO,141,ISO-M-S
564,Sub141 ISO-M-M,356879.7758,452.0186,49555.6,subISO,141,ISO-M-M
565,Sub141 ISO-M-L,592780.6389,503.4219,66713.5,subISO,141,ISO-M-L
566,Sub142 ISO-P-S,278855.2517,1334.5424,41835,subISO,142,ISO-P-S
567,Sub142 ISO-M-S,209795.6886,1187.4466,40370.3,subISO,142,ISO-M-S
568,Sub142 ISO-M-M,619720.3187,-130.795,69752.8,subISO,142,ISO-M-M
569,Sub142 ISO-M-L,1029419.317,2600.7803,23004.3,subISO,142,ISO-M-L
570,Sub143 ISO-P-S,210632.6473,2011.8322,49688.5,subISO,143,ISO-P-S
571,Sub143 ISO-M-S,158468.6715,1373.1483,43134.1,subISO,143,ISO-M-S
572,Sub143 ISO-M-M,468104.2601,1966.8774,-16652.7,subISO,143,ISO-M-M
573,Sub143 ISO-M-L,777569.4185,2489.2317,6243.6,subISO,143,ISO-M-L
574,Sub144 ISO-P-S,175387.4761,4637.3797,14732.2,subISO,144,ISO-P-S
575,Sub144 ISO-M-S,131741.2536,3640.7584,7236.8,subISO,144,ISO-M-S
576,Sub144 ISO-M-M,389114.2955,4333.2543,59205,subISO,144,ISO-M-M
577,Sub144 ISO-M-L,646344.7365,4928.0271,108710.3,subISO,144,ISO-M-L
578,Sub145 ISO-P-S,263290.9589,2506.1424,69666.4,subISO,145,ISO-P-S
579,Sub145 ISO-M-S,197129.4206,2130.8541,64232.2,subISO,145,ISO-M-S
580,Sub145 ISO-M-M,582127.1712,3048.5372,151420,subISO,145,ISO-M-M
581,Sub145 ISO-M-L,966908.7588,4167.5065,230927.4,subISO,145,ISO-M-L
582,Sub146 ISO-P-S,134461.3435,1963.0518,80521.6,subISO,146,ISO-P-S
583,Sub146 ISO-M-S,101679.9322,1507.5935,69723.8,subISO,146,ISO-M-S
584,Sub146 ISO-M-M,300451.1546,1642.3506,93203.8,subISO,146,ISO-M-M
585,Sub146 ISO-M-L,499115.2735,1832.5344,110400.1,subISO,146,ISO-M-L
586,Sub147 ISO-P-S,120856.2113,2178.5391,53445.9,subISO,147,ISO-P-S
587,Sub147 ISO-M-S,91356.6332,1796.7315,51042,subISO,147,ISO-M-S
588,Sub147 ISO-M-M,269940.6384,1876.9923,63950.1,subISO,147,ISO-M-M
589,Sub147 ISO-M-L,448428.2626,2008.9296,65084.9,subISO,147,ISO-M-L
590,Sub148 ISO-P-S,316255.091,2857.7693,141221.8,subISO,148,ISO-P-S
591,Sub148 ISO-M-S,239152.7214,2513.2327,136274.7,subISO,148,ISO-M-S
592,Sub148 ISO-M-M,706665.6094,2885.6563,162616.8,subISO,148,ISO-M-M
593,Sub148 ISO-M-L,1173926.588,3119.6677,164322.4,subISO,148,ISO-M-L
594,Sub149 ISO-P-S,196396.3349,1285.3011,50320,subISO,149,ISO-P-S
595,Sub149 ISO-M-S,148426.0626,1167.5083,50520.4,subISO,149,ISO-M-S
596,Sub149 ISO-M-M,438563.4553,1164.0984,77115.2,subISO,149,ISO-M-M
597,Sub149 ISO-M-L,728544.1195,1232.24,105198,subISO,149,ISO-M-L
598,Sub150 ISO-P-S,218258.2814,304.8676,46017.4,subISO,150,ISO-P-S
599,Sub150 ISO-M-S,165047.3413,304.8676,46017.4,subISO,150,ISO-M-S
600,Sub150 ISO-M-M,487693.7187,602.4056,72191.6,subISO,150,ISO-M-M
601,Sub150 ISO-M-L,810166.2452,824.5799,101639.9,subISO,150,ISO-M-L
602,Sub151 ISO-P-S,216215.4979,1656.361,31163.7,subISO,151,ISO-P-S
603,Sub151 ISO-M-S,161660.8931,1182.5115,24332.2,subISO,151,ISO-M-S
604,Sub151 ISO-M-M,477346.2918,1775.8207,85422.3,subISO,151,ISO-M-M
605,Sub151 ISO-M-L,792853.4496,2326.1201,149876.8,subISO,151,ISO-M-L
606,Sub152 ISO-P-S,346539.6014,366.6973,87763.6,subISO,152,ISO-P-S
607,Sub152 ISO-M-S,260800.5972,366.6973,87763.6,subISO,152,ISO-M-S
608,Sub152 ISO-M-M,770400.3072,-1658.6958,721315.5,subISO,152,ISO-M-M
609,Sub152 ISO-M-L,1279719.89,1110.393,148072.2,subISO,152,ISO-M-L
610,Sub153 ISO-P-S,297409.9747,141.8867,17890.9,subISO,153,ISO-P-S
611,Sub153 ISO-M-S,222539.0635,141.8867,17890.9,subISO,153,ISO-M-S
612,Sub153 ISO-M-M,657136.9884,307.6072,36924,subISO,153,ISO-M-M
613,Sub153 ISO-M-L,1091490.295,498.0331,56112.3,subISO,153,ISO-M-L
614,Sub154 ISO-P-S,166792.6851,131.4855,5717.3,subISO,154,ISO-P-S
615,Sub154 ISO-M-S,126019.7954,131.4855,5717.3,subISO,154,ISO-M-S
616,Sub154 ISO-M-M,372352.1214,392.1119,20268.2,subISO,154,ISO-M-M
617,Sub154 ISO-M-L,618551.2341,655.1735,29838.9,subISO,154,ISO-M-L
618,Sub155 ISO-P-S,244611.8078,800.0715,43866.4,subISO,155,ISO-P-S
619,Sub155 ISO-M-S,184976.0213,782.6342,43490.2,subISO,155,ISO-M-S
620,Sub155 ISO-M-M,546580.4281,1121.7164,65820,subISO,155,ISO-M-M
621,Sub155 ISO-M-L,907989.9928,1498.9728,100186.9,subISO,155,ISO-M-L
622,Sub156 ISO-P-S,246791.3411,7903.1248,1048985.5,subISO,156,ISO-P-S
