AFMO_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,AFMO Leng(m),Hybrid DA [m2],NEAR_FID,DISt to NHD blueline (m),AREASYMBOL,MUSYM,MUKEY,WEI,FrmlndCls,DrainClass,FloodFCls,GravelSrc,HydrcRatng,hydrcRat_1,KfactRF,KfactWS,NirrCpCls,NirrCpScls,OrgMatter,PondFCls,Slope,SandSrc,SurfText,Tfactor,WEG,compname,Elev,ElevMin,ElevMax
7114,LES,1,45,972,823,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,173.4602427,156591.3857,1582,619.6290111,MN047,86,397885,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6,None,1,Poor,clay loam,5,4L,Canisteo,389.4033788,377,401
1271,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,376.7369449,156583.1688,1645,946.1134988,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.68,None,1.3,Poor,loam,5,6,Hamel,325.8150706,309,344
9654,COB,1,66,1092,1030,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,612.525315,156357.8731,1386,1078.231476,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,6,Webster,378.0490765,369,394
3669,LES,1,30,490,505,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,184.2838754,156213.6164,413,1061.023075,MN147,Gc,428234,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,7.5,Frequent,1,Poor,clay loam,5,6,Glencoe,357.5745489,347,381
3059,COB,2,33,393,398,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,346.8030046,155512.331,991,952.0519856,MN161,L82A,455431,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.75,0.28,0.28,2,w,5.85,None,0.85,Poor,silty clay loam,5,4,Marna,321.1303541,308,331
5993,COB,2,54,709,708,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,238.0802559,155438.5673,859,73.76178251,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,8,Frequent,0.5,Poor,silty clay,5,4,Lura,321.0033414,311,329
4002,LES,1,30,489,505,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,193.2458856,155413.6941,1513,506.42218,MN161,L78A,399529,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.66,None,2.4,Poor,clay loam,5,4L,Canisteo,358.8066806,348,370
8161,LES,1,45,929,887,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,368.8454268,154717.8429,35,127.4639547,MN047,524,397877,134,Not prime farmland,Very poorly drained,None,Poor,All Hydric,0.75,0.02,0.02,3,w,70,Frequent,1.25,Poor,muck,1,2,Caron,395.3736833,383,417
6820,LES,1,43,744,754,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,175.1947933,154715.5479,1530,1030.567967,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.9,Poor,clay loam,5,4L,Canisteo,364.6567582,355,377
5706,MAP,2,52,657,612,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,23,207.7776676,154625.625,978,305.3272524,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silty clay loam,5,4,Marna,310.6726733,295,330
3229,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,318.7924416,154410.5229,184,248.5136255,MN147,Bd,428197,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.5,0.28,0.28,3,w,6,Frequent,1.666666667,Fair,loam,4,6,Biscay,357.4720404,343,382
7630,MAP,2,62,862,837,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,337.9099631,154388.2028,590,182.1394139,MN043,230B,397096,86,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0.6666667,0.28,0.28,2,e,5,None,2,Poor,silty clay loam,5,4,Guckeen,317.11913,310,326
8920,MAP,1,69,1011,1009,Blue Earth,Upper Maple,Map AB UG,AB,1,MC,28,239.537246,153734.2364,1651,386.8664738,MN047,L84A,1674349,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.75,0.28,0.28,3,w,10.73,Frequent,0.75,Poor,clay loam,5,6,Harps,357.3121184,344,366
7427,COB,1,60,843,822,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,232.1325643,153560.6907,1637,280.5185298,MN043,L83A,1676002,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Webster,341.3179119,335,352
10755,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,311.598811,153369.1084,1451,1769.9218,MN043,113,397077,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,5.5,None,1,Poor,clay loam,5,6,Webster,337.8591029,320,360
2730,LES,1,29,360,364,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,173.7440859,153136.9726,681,1037.035159,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,1.45,Poor,clay loam,5,4L,Canisteo,354.6926487,333,375
4134,COB,2,35,522,443,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LO,27,345.9084892,152747.3077,1708,100.4960137,MN013,230,396157,86,Prime farmland if drained,Moderately well drained,None,Poor,Not Hydric,0.5,0.28,0.28,2,e,5,None,1.75,Poor,silty clay loam,5,4,Guckeen,309.7091509,298,316
4502,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,277.5630365,152710.4388,348,390.5757868,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,8,Frequent,0.5,Poor,silty clay,5,4,Lura,311.0612552,300,323
10113,MAP,1,72,1080,1051,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,489.7587898,152710.3515,1046,847.4425494,MN043,113,397077,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.75,0.24,0.24,2,w,5.5,None,1,Poor,clay loam,5,6,Webster,333.5158052,321,346
4324,COB,2,37,517,531,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,231.8211786,152199.0989,154,289.1590621,MN161,L82A,455431,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.85,None,2.4,Poor,silty clay loam,5,4,Marna,324.6877887,315,331
5131,COB,2,37,628,546,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,217.19993,152121.7059,860,1327.088158,MN161,L112A,455468,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.69,None,1.55,Poor,silty clay loam,5,6,Webster,330.1530158,315,338
2627,COB,3,34,332,396,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LO,5,398.1837662,152071.3862,826,148.0531903,MN013,353,396179,48,Not prime farmland,Poorly drained,Frequent,Poor,All Hydric,1,0.28,0.28,6,w,8,None,0.75,Poor,clay loam,5,6,Comfrey,308.3312076,301,317
750,LES,3,6,91,75,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,167.0298656,151766.5443,1065,261.3971004,MN013,27,396164,86,All areas are prime farmland,Well drained,None,Poor,Not Hydric,0,0.2,0.2,3,s,1.5,None,2.5,Fair,fine sandy loam,4,3,Dickinson,270.26424,235,311
9135,MAP,2,71,1061,961,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,294.875348,150774.1765,947,1172.538085,MN043,110,397076,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.3333333,0.28,0.28,2,w,6,None,3.833333333,Poor,silty clay loam,5,4,Marna,329.1660602,316,341
4345,LES,1,30,526,519,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,256.2036559,150744.297,913,954.5603632,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.9,Poor,clay loam,5,4L,Canisteo,353.3224828,341,376
2813,LES,2,14,342,255,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,258.741888,150399.8571,1221,387.6843453,MN161,L81A,399456,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.38,None,1.4,Poor,clay loam,5,6,Cordova,322.0181205,312,334
849,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,187.9825943,150244.1786,367,191.5461309,MN013,961,396231,86,Not prime farmland,Well drained,None,Poor,Not Hydric,0,0.28,0.28,7,e,2.42,None,56.1,Poor,loam,5,4L,Lester,302.313401,261,308
9281,COB,1,66,1031,1030,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,513,150227.8947,1015,2.912447501,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,6,Webster,381.9161903,370,401
367,LES,2,9,61,78,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,600.2409569,150177.873,1511,512.1559702,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.75,0.28,0.28,2,w,4.68,None,1.1,Poor,loam,5,6,Hamel,326.7072007,307,342
7900,MAP,2,62,842,836,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,511.1440297,150123.8986,221,120.8602764,MN043,310,397110,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silty clay,5,4,Beauford,314.7429329,308,320
4110,LES,1,30,524,533,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,298.7779412,149853.312,427,1468.399772,MN161,L81A,399456,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.38,None,1.1,Poor,clay loam,5,6,Cordova,345.8924304,338,356
1218,LES,2,9,173,148,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,268.9731865,149781.8041,936,241.5720494,MN161,L81A,399456,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.38,None,1.1,Poor,clay loam,5,6,Cordova,317.9703503,307,327
8057,COB,1,60,946,843,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,227.0778065,149709.2637,583,491.6294785,MN043,L83A,1676002,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.3333333,0.24,0.24,2,w,5.82,None,1.833333333,Poor,clay loam,5,6,Webster,354.7762836,337,365
10099,MAP,2,73,1087,1079,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,401.596736,149580.6792,1607,0,MN043,140,397084,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silt loam,5,4L,Spicer,338.1516999,325,351
627,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,380.0685301,149440.8,1638,687.4335324,MN013,109,396131,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,5.5,None,1,Poor,clay loam,5,6,Cordova,313.5088338,298,325
215,LES,2,1,42,24,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,327.2831569,149433.9281,1001,0,MN161,L48A,433239,86,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.48,None,2,Poor,clay loam,5,4,Derrynane,343.1659169,320,366
1351,COB,3,10,192,136,Le Sueur,Lower LeSueur,Cobb BL LG,BL,3,LO,4,532.2018932,149191.1299,1664,15.3053747,MN013,961,396231,86,Not prime farmland,Well drained,None,Poor,Not Hydric,0.4285714,0.28,0.28,7,e,2.42,None,9.728571429,Poor,loam,5,4L,Lester,287.5437497,246,308
378,LES,3,5,56,53,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,423.0319582,149028.1636,1303,109.1774737,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.6,0.28,0.28,3,w,8,Frequent,5.5,Poor,silty clay,5,4,Lura,303.4714697,286,317
10067,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,178.4558441,148999.0781,76,1035.651693,MN043,113,397077,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,5.5,None,1,Poor,clay loam,5,6,Webster,337.8591029,320,360
3670,LES,1,30,465,490,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,229.5043413,148326.3786,228,207.7306878,MN147,EaC,428232,86,Not prime farmland,Somewhat excessively drained,None,Fair,Not Hydric,0.5,0.2,0.17,4,s,3,None,4.5,Fair,sandy loam,3,3,Estherville,365.5350399,350,393
6481,LES,1,45,823,683,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,371.8838192,147851.1667,568,183.9036723,MN161,L80C2,455426,48,Farmland of statewide importance,Well drained,None,Poor,Partially Hydric,0.75,0.28,0.28,3,e,2.48,None,2.675,Poor,loam,5,6,Lester,379.6610285,362,395
1331,LES,3,6,174,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,286.3721872,147731.8462,1710,733.5323158,MN013,130,396137,48,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0.3333333,0.24,0.24,1, ,6,None,1.666666667,Poor,clay loam,5,6,Nicollet,304.2660121,296,314
9310,LES,1,45,989,887,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,425.194276,147501.4475,236,380.5638944,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,6,Webster,393.2865831,382,414
4014,COB,2,37,488,484,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,416.8020947,147454.6395,468,1315.923634,MN161,L82A,455431,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.85,None,3.2,Poor,silty clay loam,5,4,Marna,318.0298496,308,328
6649,COB,1,60,799,776,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,589.4506672,147258.4696,488,74.20809255,MN161,L112A,455468,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.69,None,1,Poor,silty clay loam,5,6,Webster,336.2895192,328,344
1497,LES,2,14,202,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,229.608358,147237.1237,1026,1522.66246,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.6428571,0.28,0.28,2,w,4.68,None,3.985714286,Poor,loam,5,6,Hamel,336.0377771,323,346
340,LES,2,1,42,24,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,209.455978,147141.2813,1001,6.657158003,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.68,None,1.3,Poor,loam,5,6,Hamel,343.1659169,320,366
10749,MAP,1,72,1140,1131,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,252.9704173,147098.0097,1451,1079.725741,MN043,956,397132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,4L,Canisteo,345.2572651,336,355
1472,LES,2,14,235,276,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,177.1150933,147094.7778,479,593.6517113,MN161,L81A,399456,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.38,None,1.1,Poor,clay loam,5,6,Cordova,326.7773906,309,337
114,LES,3,2,50,30,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,217.9484981,146945.9032,1654,443.5068301,MN013,287,396169,38,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.75,Poor,silty clay loam,5,7,Minnetonka,315.5984625,308,327
5591,LES,1,43,670,597,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,238.2493812,146749.1068,223,199.2434888,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.95,Poor,clay loam,5,4L,Canisteo,350.8198761,344,363
8568,COB,1,66,915,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,271.3150134,146423.1122,576,563.2033852,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.5,0.24,0.24,2,w,6.5,None,1.333333333,Poor,clay loam,5,6,Webster,366.2850708,357,377
3989,LES,1,30,465,490,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,526.6381365,146333.4721,228,602.6796286,MN147,Wt,428305,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.75,0.24,0.24,2,w,6.5,None,1.75,Poor,clay loam,5,6,Webster,365.5350399,350,393
1949,LES,2,14,261,263,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,653.3412135,145824.3566,1408,870.7027956,MN161,L81A,399456,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.625,0.28,0.28,2,w,5.38,None,1.1,Poor,clay loam,5,6,Cordova,329.6674186,313,342
5156,COB,2,40,624,563,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,225.0657497,145478.9681,39,61.47759492,MN013,286,396168,38,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0.6666667,0.28,0.28,2,e,6,None,2.166666667,Poor,silty clay loam,5,7,Shorewood,314.7373515,310,323
2079,LES,2,9,231,193,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,212.6156599,145444.4483,483,1272.688204,MN161,L48A,433239,86,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.625,0.28,0.28,2,w,4.48,None,1.725,Poor,clay loam,5,4,Derrynane,320.6034277,315,328
7913,MAP,2,62,907,917,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,313.0134457,145094.5041,1203,448.8915235,MN043,134,397082,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.32,0.32,3,w,8.5,Frequent,0.5,Poor,silty clay loam,5,4,Okoboji,319.7177284,315,327
974,LES,3,6,141,109,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,192.4363991,145074.4177,1710,474.8209886,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silty clay loam,5,4,Marna,299.2654759,258,308
5856,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,355.7264061,144913.6216,243,741.1167804,MN161,L5A,432287,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.75,0.24,0.24,2,w,4.87,None,1.3,Poor,loam,5,6,Delft,354.6493402,346,361
3461,COB,3,10,446,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,342.025567,144617.4238,912,89.65603291,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.75,Poor,silty clay loam,5,4,Marna,308.9112318,292,317
2072,LES,2,14,286,301,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,987.8016707,144215.01,892,157.2726078,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.68,None,4.42,Poor,loam,5,6,Hamel,334.4460044,317,349
5550,MAP,2,52,648,656,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,23,358.6432534,144064.5918,978,920.8049547,MN013,1032,396121,134,Not prime farmland,Poorly drained,None,Poor,All Hydric,0.8,0.17,0.17,3,w,7,None,1.7,Fair,loamy fine sand,5,2,Beaches,312.1484394,304,319
7270,COB,2,37,811,669,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,159.8578295,144056.25,1202,929.3265318,MN047,1055,397795,0,Not prime farmland,Very poorly drained,None,Not rated,All Hydric,0.75, , ,8,w,0,Frequent,1,Not rated, ,5,8,Aquents,353.9982973,335,369
124,LES,2,3,26,31,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,204.9386044,143910.1023,1439,999.8266005,MN161,L15A,455466,0,Not prime farmland,Very poorly drained,None,Poor,All Hydric,1,0.02,0.02,8,w,27.5,Frequent,0.5,Poor,muck,5,8,Houghton,321.6812779,309,341
4077,LES,1,30,504,525,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,201.3828263,143837.7722,580,1428.610187,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.9,Poor,clay loam,5,4L,Canisteo,352.2016898,340,368
4901,COB,2,40,552,551,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,175.81769,143644.7922,950,1567.674147,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.5,0.28,0.28,2,w,6,None,1.75,Poor,silty clay loam,5,4,Marna,320.3031219,315,326
4986,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,688.6097796,143371.6417,227,0,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,8,Frequent,0.5,Poor,silty clay,5,4,Lura,311.0612552,300,323
10185,MAP,2,73,1087,1079,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,262.2427892,143303.6887,1607,1.771142938,MN043,140,397084,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silt loam,5,4L,Spicer,338.1516999,325,351
4771,LES,1,30,554,518,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,971.5113088,143076.3582,1687,58.57960185,MN161,L84A,455433,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.75,0.28,0.28,3,w,10.73,Frequent,1.3,Poor,clay loam,5,6,Harps,365.439808,346,391
3497,MAP,3,13,417,416,Le Sueur,Lower Maple,Map btwn gauges,BT,3,LO,19,267.2117833,142762.2897,1002,572.2175777,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.75,Poor,silty clay loam,5,4,Marna,306.2552319,298,314
9642,MAP,1,72,1042,956,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,714.9945027,142731.2466,1250,680.5754394,MN043,229,397094,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,7,None,0.75,Poor,silty clay loam,5,4,Waldorf,323.6510047,313,340
5363,MAP,3,13,615,612,Le Sueur,Upper Maple,Map AB UG,AB,3,UM,21,438.6820821,142627.6452,1223,86.31921264,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.6666667,0.28,0.28,3,w,8,Frequent,7.5,Poor,silty clay,5,4,Lura,304.8990775,295,312
5826,MAP,2,52,656,657,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,23,356.2466424,142333.3581,978,31.41875974,MN013,310,396170,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.75,Poor,clay,5,4,Beauford,312.2826348,304,329
3096,COB,3,34,427,396,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,324.5998408,142238.4545,1446,24.9941744,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silty clay loam,5,4,Marna,310.5486286,300,321
8922,MAP,2,71,1019,960,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,346.7323339,142231.2662,947,229.6247855,MN043,336,397113,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,5,None,1.25,Poor,loam,5,6,Delft,323.9033742,316,334
6903,LES,1,43,781,731,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,316.5071703,142020.6618,1110,949.9498486,MN161,L84A,455433,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.6666667,0.28,0.28,3,w,10.73,Frequent,1.766666667,Poor,clay loam,5,6,Harps,373.2892036,364,387
5883,MAP,2,50,694,692,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,264.2263692,141935.94,452,701.7405167,MN013,310,396170,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.5,Poor,clay,5,4,Beauford,311.961956,303,321
5652,COB,2,37,675,622,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,300.2788825,141761.0769,243,51.89800119,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Poorly drained soil,346.482263,339,351
9473,MAP,2,73,1065,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,954.6463749,141683.4243,155,42.98703268,MN043,336,397113,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.6666667,0.24,0.24,2,w,5,None,2.166666667,Poor,loam,5,6,Delft,326.3823116,313,339
4235,LES,1,30,505,518,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,259.8650118,141658.9811,413,255.9578231,MN147,Ce,428211,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6,None,1,Poor,clay loam,5,4L,Canisteo,355.9196313,346,380
7902,MAP,2,64,984,874,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,167.5899283,141632.4706,802,776.7639697,MN043,230B,397096,86,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0.5,0.28,0.28,2,e,5,None,2.75,Poor,silty clay loam,5,4,Guckeen,321.7635216,310,336
7122,MAP,2,50,795,766,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,225,141560.4079,1507,954.1204195,MN043,84,397120,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.833333333,Poor,silty clay loam,5,4,Brownton,315.1648661,307,323
