ICMO_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,L[m],max_flowacc,mean_flowlen,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,Elev,ElevMin,ElevMax
1367,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,150.6530995,27,99075.70313,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1190,LES,3,7,181,105,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,382.8433413,27,60200.74219,LeSueur River,32074,CD88,PUBLIC DITCH OPEN,BLUE EARTH,301.4886889,289,310
949,LES,1,45,996,972,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,26,642.188962,27,168408.0625,LeSueur River,32085,CD28,PUBLIC DITCH OPEN,FREEBORN,393.2560637,387,404
1142,LES,2,9,77,94,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,291.9504658,25,81933.32813,LeSueur River,32019,CD31,PUBLIC DITCH OPEN,WASECA,316.7087788,306,328
1014,LES,1,29,360,364,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,416.6370757,25,125874.2031,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,354.6926487,333,375
1125,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,226.7712183,24,87686.66406,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1205,COB,3,10,285,291,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,12,136.1248556,22,47929.16797,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,307.379903,298,314
1058,LES,2,14,243,319,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,307.5732331,22,1362.46521,LeSueur River,32006,CD15-2,PUBLIC DITCH OPEN,WASECA,346.2807458,341,362
1119,LES,2,1,83,45,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,337.5680875,21,108435.7344,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,339.4449838,324,360
1076,LES,2,24,130,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,394.9346909,21,111274.0859,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,344.5076372,337,359
1454,MAP,1,72,1042,956,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,192.3206281,20,109356.6953,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,323.6510047,313,340
1143,LES,2,9,77,94,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,379.1697116,20,81603.32813,LeSueur River,32019,CD31,PUBLIC DITCH OPEN,WASECA,316.7087788,306,328
1063,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,93.55268522,20,97587.85938,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,322.1388001,316,331
957,LES,1,43,885,778,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,24,201.5783057,19,151056.4375,LeSueur River,32028,JD8,PUBLIC DITCH OPEN,FREEBORN-WASECA,368.4344339,356,386
1378,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,262.6335156,18,97203.44531,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1062,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,110.6406759,17,97692.85938,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,322.1388001,316,331
1264,COB,2,35,522,443,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LO,27,477.0608256,16,59000.21875,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,309.7091509,298,316
1132,LES,2,9,148,170,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,112.4865654,15,73062.64844,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,318.0620958,305,328
1300,MAP,1,72,1046,1044,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,20.69118811,14,0,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,320.8790937,316,336
1061,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,33.00037124,14,97767.85938,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,322.1388001,316,331
1265,COB,2,35,522,443,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LO,27,95.03162055,13,58718.82813,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,309.7091509,298,316
1052,LES,1,30,423,374,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,75.88773252,13,135183.7344,LeSueur River,32021,CD43,PUBLIC DITCH OPEN,WASECA,348.8408475,329,367
1339,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,430.1333051,12,99520.71094,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1128,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,177.7154281,12,87125.04688,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
956,LES,1,43,885,778,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,24,85.53372123,12,151206.4375,LeSueur River,32028,JD8,PUBLIC DITCH OPEN,FREEBORN-WASECA,368.4344339,356,386
1073,LES,2,24,131,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,196.3686764,11,109695.3438,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,349.6966437,337,362
1070,LES,2,14,401,341,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,140.5992093,11,104488.1797,LeSueur River,32010,CD35,PUBLIC DITCH OPEN,WASECA,342.6090814,329,354
991,LES,1,45,729,661,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,379.0938502,11,149661.0313,LeSueur River,32024,CD48,PUBLIC DITCH OPEN,WASECA,374.1844871,358,394
1106,LES,2,1,46,45,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,68.42225277,8,100021.0313,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,339.4873063,324,353
1235,COB,2,35,578,522,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,11.61007348,7,60736.45313,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,310.3699243,302,317
1418,COB,2,54,715,708,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,102.080014,6,83829.24219,LeSueur River,32033,JD50,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,324.1281253,311,337
1243,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,263.5006467,6,89435.14844,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,311.9174017,306,317
1379,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,103.3593798,5,97035.23438,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
990,LES,1,43,801,731,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,26.96780856,5,151596.6719,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,378.4755595,363,393
1413,COB,2,54,709,708,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,226.1897912,4,86000.5,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,321.0033414,311,329
1171,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,228.2187854,4,66004.75,LeSueur River,32080,CD26,PUBLIC DITCH OPEN,BLUE EARTH,306.0780201,298,320
1040,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,220.3912649,3,122123.0547,LeSueur River,32008,JD5,PUBLIC DITCH OPEN,STEELE-WASECA,357.4720404,343,382
1000,LES,1,43,731,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,38.47340985,1,147328.4688,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,363.9283886,356,373
1409,COB,2,54,619,709,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,12.25035893,0,0,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,322.9641544,318,329
1360,MAP,2,64,819,815,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,28.01439403,0,0,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,314.1468456,310,320
1310,MAP,2,64,1084,909,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,0,0,0,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,324.756064,313,345
1285,MAP,2,64,1084,909,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,0,0,0,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,324.756064,313,345
1244,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,11.39468892,0,0,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,311.9174017,306,317

