GeneID,MOsID,MOs,SedRed,Duck,Cost,sedbcr,duckbcr,SB574,HydroSB,Zone,watershed,coords_x1,coords_x2,ld0.0,ld0.1,ld0.2,ld0.3,ld0.4,ld0.5,ld0.6,ld0.7,ld0.8,ld0.9,ld1.0
118,224,TLMO,0.1972,0,80.8413,2.439347215,0,15,1,2,LES,179239.4938,2356029.03,0,0.243934721,0.487869443,0.731804164,0.975738886,1.219673607,1.463608329,1.70754305,1.951477772,2.195412493,2.439347215
119,225,TLMO,0.007,0,15.0995,0.46359151,0,16,9,2,LES,181774.8334,2355987.634,0,0.046359151,0.092718302,0.139077453,0.185436604,0.231795755,0.278154906,0.324514057,0.370873208,0.417232359,0.46359151
120,226,TLMO,0.4642,0,1002.7117,0.462944633,0,16,9,2,LES,182306.6099,2356274.685,0,0.046294463,0.092588927,0.13888339,0.185177853,0.231472317,0.27776678,0.324061243,0.370355706,0.41665017,0.462944633
121,227,TLMO,0.252,0,233.9126,1.077325463,0,19,9,2,LES,182335.8003,2356026.57,0,0.107732546,0.215465093,0.323197639,0.430930185,0.538662731,0.646395278,0.754127824,0.86186037,0.969592916,1.077325463
122,228,TLMO,0.6994,0,83.5345,8.372588571,0,20,9,2,LES,190466.1278,2356050.218,0,0.837258857,1.674517714,2.511776571,3.349035428,4.186294286,5.023553143,5.860812,6.698070857,7.535329714,8.372588571
123,229,TLMO,1.217,0,499.0516,2.438625585,0,15,1,2,LES,181372.9404,2356175.863,0,0.243862559,0.487725117,0.731587676,0.975450234,1.219312793,1.463175351,1.70703791,1.950900468,2.194763027,2.438625585
124,230,TLMO,0.047,0,101.4207,0.463416245,0,16,9,2,LES,181644.0045,2356092.975,0,0.046341625,0.092683249,0.139024874,0.185366498,0.231708123,0.278049747,0.324391372,0.370732996,0.417074621,0.463416245
125,231,TLMO,0.2327,0,215.9895,1.077367187,0,19,9,2,LES,181453.6201,2355983.305,0,0.107736719,0.215473437,0.323210156,0.430946875,0.538683593,0.646420312,0.754157031,0.861893749,0.969630468,1.077367187
126,232,TLMO,0.1725,0,372.6082,0.462952775,0,16,9,2,LES,182785.6256,2356275.349,0,0.046295277,0.092590555,0.138885832,0.18518111,0.231476387,0.277771665,0.324066942,0.37036222,0.416657497,0.462952775
127,233,TLMO,0.0191,0,2.2841,8.362155773,0,20,9,2,LES,189169.4756,2355891.547,0,0.836215577,1.672431155,2.508646732,3.344862309,4.181077886,5.017293464,5.853509041,6.689724618,7.525940195,8.362155773
128,235,TLMO,0.0489,0,45.4264,1.076466548,0,19,9,2,LES,181285.1573,2355847.374,0,0.107646655,0.21529331,0.322939964,0.430586619,0.538233274,0.645879929,0.753526584,0.861173238,0.968819893,1.076466548
129,237,TLMO,0.6528,0,77.9717,8.3722684,0,20,9,2,LES,190475.9432,2355862.762,0,0.83722684,1.67445368,2.51168052,3.34890736,4.1861342,5.02336104,5.86058788,6.69781472,7.53504156,8.3722684
130,238,TLMO,0.0041,0,2.2841,1.795017731,0,17,9,2,LES,184820.7061,2355712.777,0,0.179501773,0.359003546,0.538505319,0.718007093,0.897508866,1.077010639,1.256512412,1.436014185,1.615515958,1.795017731
131,242,TLMO,0.0617,0,133.1725,0.463308866,0,16,9,2,LES,181839.5391,2355819.343,0,0.046330887,0.092661773,0.13899266,0.185323547,0.231654433,0.27798532,0.324316206,0.370647093,0.41697798,0.463308866
132,243,TLMO,0.0823,0,76.4239,1.076888251,0,19,9,2,LES,181839.2069,2355665.955,0,0.107688825,0.21537765,0.323066475,0.4307553,0.538444125,0.646132951,0.753821776,0.861510601,0.969199426,1.076888251
133,245,TLMO,1.0769,0,938.5374,1.14742364,0,8,1,2,LES,180051.7843,2358050.066,0,0.114742364,0.229484728,0.344227092,0.458969456,0.57371182,0.688454184,0.803196548,0.917938912,1.032681276,1.14742364
134,246,TLMO,21.0197,0,8619.7866,2.438540648,0,15,1,2,LES,179450.9321,2356755.729,0,0.243854065,0.48770813,0.731562194,0.975416259,1.219270324,1.463124389,1.706978454,1.950832518,2.194686583,2.438540648
135,252,TLMO,0.1961,0,1432.4415,0.136899133,0,13,1,3,LES,166413.9585,2355877.382,0,0.013689913,0.027379827,0.04106974,0.054759653,0.068449567,0.08213948,0.095829393,0.109519307,0.12320922,0.136899133
136,253,TLMO,25.3319,0,3025.6621,8.372349312,0,20,9,2,LES,189651.2008,2355749.098,0,0.837234931,1.674469862,2.511704793,3.348939725,4.186174656,5.023409587,5.860644518,6.697879449,7.53511438,8.372349312
137,254,TLMO,1.0789,0,1365.2351,0.790266819,0,10,1,3,LES,166998.9819,2357360.552,0,0.079026682,0.158053364,0.237080046,0.316106728,0.39513341,0.474160092,0.553186773,0.632213455,0.711240137,0.790266819
138,255,TLMO,0.3616,0,2640.9787,0.136918938,0,13,1,3,LES,166988.7525,2356234.57,0,0.013691894,0.027383788,0.041075682,0.054767575,0.068459469,0.082151363,0.095843257,0.109535151,0.123227045,0.136918938
139,256,TLMO,6.4161,0,866.5095,7.404535092,0,24,1,3,LES,167329.5086,2355521.446,0,0.740453509,1.480907018,2.221360527,2.961814037,3.702267546,4.442721055,5.183174564,5.923628073,6.664081582,7.404535092
140,257,TLMO,1.5753,0,572.9166,2.749614865,0,18,9,2,LES,187162.5768,2356114.2,0,0.274961487,0.549922973,0.82488446,1.099845946,1.374807433,1.649768919,1.924730406,2.199691892,2.474653379,2.749614865
141,258,TLMO,33.8127,0,4038.6095,8.372361824,0,20,9,2,LES,188158.1276,2355766.087,0,0.837236182,1.674472365,2.511708547,3.34894473,4.186180912,5.023417094,5.860653277,6.697889459,7.535125642,8.372361824
142,262,TLMO,0.1274,0,176.2485,0.722843031,0,43,1,3,LES,175862.0395,2355378.908,0,0.072284303,0.144568606,0.216852909,0.289137213,0.361421516,0.433705819,0.505990122,0.578274425,0.650558728,0.722843031
143,266,TLMO,0.6342,0,351.9956,1.801727067,0,17,9,2,LES,184289.2437,2355361.93,0,0.180172707,0.360345413,0.54051812,0.720690827,0.900863534,1.08103624,1.261208947,1.441381654,1.62155436,1.801727067
144,269,TLMO,0.0928,0,128.3456,0.723047771,0,43,1,3,LES,176106.0611,2355155.797,0,0.072304777,0.144609554,0.216914331,0.289219108,0.361523886,0.433828663,0.50613344,0.578438217,0.650742994,0.723047771
145,271,TLMO,5.466,0,3034.0215,1.801569303,0,17,9,2,LES,185235.8503,2355686.163,0,0.18015693,0.360313861,0.540470791,0.720627721,0.900784652,1.080941582,1.261098512,1.441255443,1.621412373,1.801569303
146,272,TLMO,0.723,0,262.9269,2.749813731,0,18,9,2,LES,186239.3529,2355653.498,0,0.274981373,0.549962746,0.824944119,1.099925493,1.374906866,1.649888239,1.924869612,2.199850985,2.474832358,2.749813731
147,273,TLMO,1.9262,0,833.9279,2.30979201,0,23,9,2,LES,185863.3872,2355453.773,0,0.230979201,0.461958402,0.692937603,0.923916804,1.154896005,1.385875206,1.616854407,1.847833608,2.078812809,2.30979201
148,274,TLMO,0.9215,0,1947.6911,0.473124306,0,4,1,3,LES,177469.8128,2356291.943,0,0.047312431,0.094624861,0.141937292,0.189249722,0.236562153,0.283874584,0.331187014,0.378499445,0.425811875,0.473124306
149,275,TLMO,0.0066,0,114.8625,0.057460007,0,9,1,3,LES,177128.3316,2357077.551,0,0.005746001,0.011492001,0.017238002,0.022984003,0.028730003,0.034476004,0.040222005,0.045968005,0.051714006,0.057460007
150,277,TLMO,3.4519,0,793.5795,4.349784741,0,31,1,2,LES,177764.0523,2355504.183,0,0.434978474,0.869956948,1.304935422,1.739913896,2.174892371,2.609870845,3.044849319,3.479827793,3.914806267,4.349784741
151,278,TLMO,1.4239,0,1970.33,0.722670822,0,43,1,3,LES,177278.7603,2355782.776,0,0.072267082,0.144534164,0.216801246,0.289068329,0.361335411,0.433602493,0.505869575,0.578136657,0.650403739,0.722670822
152,282,TLMO,1.0521,0,520.2208,2.022410484,0,26,1,3,LES,174937.7936,2355370.623,0,0.202241048,0.404482097,0.606723145,0.808964194,1.011205242,1.21344629,1.415687339,1.617928387,1.820169436,2.022410484
153,283,TLMO,1.0331,0,1429.5827,0.722658437,0,43,1,3,LES,175164.8192,2355557.322,0,0.072265844,0.144531687,0.216797531,0.289063375,0.361329219,0.433595062,0.505860906,0.57812675,0.650392594,0.722658437
154,285,TLMO,0.042,0,90.658,0.463279578,0,16,9,2,LES,182761.5383,2355829.678,0,0.046327958,0.092655916,0.138983873,0.185311831,0.231639789,0.277967747,0.324295705,0.370623663,0.41695162,0.463279578
155,286,TLMO,2.2938,0,2129.4487,1.077180211,0,19,9,2,LES,182405.9773,2355477.592,0,0.107718021,0.215436042,0.323154063,0.430872084,0.538590106,0.646308127,0.754026148,0.861744169,0.96946219,1.077180211
156,292,TLMO,0.0119,0,208.3851,0.05710581,0,9,1,3,LES,173300.1925,2357975.508,0,0.005710581,0.011421162,0.017131743,0.022842324,0.028552905,0.034263486,0.039974067,0.045684648,0.051395229,0.05710581
157,293,TLMO,0.0047,0,2.364,1.988155668,0,11,1,3,LES,171494.6302,2356401.63,0,0.198815567,0.397631134,0.596446701,0.795262267,0.994077834,1.192893401,1.391708968,1.590524535,1.789340102,1.988155668
158,294,TLMO,36.1643,0,15080.7408,2.398045327,0,22,1,3,LES,172435.1326,2356294.812,0,0.239804533,0.479609065,0.719413598,0.959218131,1.199022663,1.438827196,1.678631729,1.918436261,2.158240794,2.398045327
159,295,TLMO,0.0984,0,13.2841,7.407351646,0,24,1,3,LES,171537.6295,2355374.774,0,0.740735165,1.481470329,2.222205494,2.962940658,3.703675823,4.444410988,5.185146152,5.925881317,6.666616481,7.407351646
160,296,TLMO,0.0787,0,38.9087,2.022683873,0,26,1,3,LES,173043.8104,2355371.993,0,0.202268387,0.404536775,0.606805162,0.809073549,1.011341936,1.213610324,1.415878711,1.618147098,1.820415485,2.022683873
161,297,TLMO,2.774,0,374.6327,7.404585878,0,24,1,3,LES,168301.393,2354971.652,0,0.740458588,1.480917176,2.221375764,2.961834351,3.702292939,4.442751527,5.183210115,5.923668703,6.664127291,7.404585878
162,298,TLMO,0.2268,0,43.095,5.262791507,0,24,1,3,LES,168194.129,2354897.817,0,0.526279151,1.052558301,1.578837452,2.105116603,2.631395754,3.157674904,3.683954055,4.210233206,4.736512356,5.262791507
163,299,TLMO,3.1662,0,707.8036,4.47327479,0,1,1,3,LES,168889.1738,2358700.401,0,0.447327479,0.894654958,1.341982437,1.789309916,2.236637395,2.683964874,3.131292353,3.578619832,4.025947311,4.47327479
164,300,TLMO,6.9205,0,4737.1022,1.460914227,0,2,1,3,LES,169124.9263,2357927.195,0,0.146091423,0.292182845,0.438274268,0.584365691,0.730457114,0.876548536,1.022639959,1.168731382,1.314822805,1.460914227
165,301,TLMO,0.3162,0,400.1142,0.790274377,0,10,1,3,LES,168198.5618,2356979.18,0,0.079027438,0.158054875,0.237082313,0.316109751,0.395137188,0.474164626,0.553192064,0.632219501,0.711246939,0.790274377
166,302,TLMO,9.4124,0,4735.2142,1.987745348,0,11,1,3,LES,169280.0687,2356823.774,0,0.198774535,0.39754907,0.596323605,0.795098139,0.993872674,1.192647209,1.391421744,1.590196279,1.788970814,1.987745348
167,303,TLMO,28.5745,0,3859.0471,7.404548133,0,24,1,3,LES,169426.9228,2355565.536,0,0.740454813,1.480909627,2.22136444,2.961819253,3.702274067,4.44272888,5.183183693,5.923638507,6.66409332,7.404548133
168,304,TLMO,7.3268,0,3686.0197,1.987726761,0,11,1,3,LES,170622.5562,2356480.631,0,0.198772676,0.397545352,0.596318028,0.795090704,0.993863381,1.192636057,1.391408733,1.590181409,1.788954085,1.987726761
169,305,TLMO,4.8913,0,2039.6971,2.398052142,0,22,1,3,LES,171214.0957,2355564.149,0,0.239805214,0.479610428,0.719415643,0.959220857,1.199026071,1.438831285,1.6786365,1.918441714,2.158246928,2.398052142
170,306,TLMO,36.9757,0,4993.6498,7.404544067,0,24,1,3,LES,170557.6324,2355501.753,0,0.740454407,1.480908813,2.22136322,2.961817627,3.702272034,4.44272644,5.183180847,5.923635254,6.66408966,7.404544067
171,307,TLMO,0.014,0,2.6607,5.261773218,0,35,1,3,LES,166371.9607,2354809.824,0,0.526177322,1.052354644,1.578531965,2.104709287,2.630886609,3.157063931,3.683241252,4.209418574,4.735595896,5.261773218
172,308,TLMO,0.011,0,2.0883,5.267442417,0,35,1,3,LES,166340.3788,2354784.096,0,0.526744242,1.053488483,1.580232725,2.106976967,2.633721209,3.16046545,3.687209692,4.213953934,4.740698176,5.267442417
173,309,TLMO,1.2106,0,163.4866,7.404888229,0,24,1,3,LES,167766.6511,2355110.22,0,0.740488823,1.480977646,2.221466469,2.961955292,3.702444115,4.442932938,5.183421761,5.923910583,6.664399406,7.404888229
174,310,TLMO,1.5364,0,291.954,5.262472855,0,35,1,3,LES,167631.7458,2354976.571,0,0.526247286,1.052494571,1.578741857,2.104989142,2.631236428,3.157483713,3.683730999,4.209978284,4.73622557,5.262472855
175,311,TLMO,0.0512,0,16.6796,3.069617976,0,36,9,2,LES,190657.0908,2354819.162,0,0.306961798,0.613923595,0.920885393,1.227847191,1.534808988,1.841770786,2.148732584,2.455694381,2.762656179,3.069617976
176,312,TLMO,0.0411,0,13.3776,3.072299964,0,36,9,2,LES,192552.3647,2354694.664,0,0.307229996,0.614459993,0.921689989,1.228919986,1.536149982,1.843379978,2.150609975,2.457839971,2.765069968,3.072299964
177,313,TLMO,0.0176,0,3.3359,5.275937528,0,35,1,3,LES,165800.0908,2354662.162,0,0.527593753,1.055187506,1.582781258,2.110375011,2.637968764,3.165562517,3.69315627,4.220750022,4.748343775,5.275937528
178,314,TLMO,0.0351,0,6.6718,5.260949069,0,35,1,3,LES,167855.0908,2354662.162,0,0.526094907,1.052189814,1.578284721,2.104379628,2.630474535,3.156569442,3.682664348,4.208759255,4.734854162,5.260949069
179,319,TLMO,0.7207,0,997.2252,0.722705363,0,43,1,3,LES,177530.5125,2354794.74,0,0.072270536,0.144541073,0.216811609,0.289082145,0.361352681,0.433623218,0.505893754,0.57816429,0.650434827,0.722705363
180,320,TLMO,0.0176,0,3.3359,5.275937528,0,35,1,3,LES,166850.0908,2354602.162,0,0.527593753,1.055187506,1.582781258,2.110375011,2.637968764,3.165562517,3.69315627,4.220750022,4.748343775,5.275937528
181,323,TLMO,4.0903,0,5660.05,0.722661461,0,43,1,3,LES,176718.9724,2355869.142,0,0.072266146,0.144532292,0.216798438,0.289064584,0.36133073,0.433596876,0.505863022,0.578129168,0.650395315,0.722661461
182,325,TLMO,2.0138,0,995.7135,2.022469315,0,26,1,3,LES,175136.0124,2354738.045,0,0.202246931,0.404493863,0.606740794,0.808987726,1.011234657,1.213481589,1.41572852,1.617975452,1.820222383,2.022469315
183,327,TLMO,0.1492,0,206.4943,0.722538104,0,43,1,3,LES,175733.4556,2354677.68,0,0.07225381,0.144507621,0.216761431,0.289015242,0.361269052,0.433522862,0.505776673,0.578030483,0.650284294,0.722538104
184,328,TLMO,0.9965,0,415.5475,2.398041138,0,26,1,3,LES,173290.1622,2355673.51,0,0.239804114,0.479608228,0.719412342,0.959216455,1.199020569,1.438824683,1.678628797,1.918432911,2.158237025,2.398041138
185,329,TLMO,14.6789,0,7257.9769,2.022450636,0,26,1,3,LES,173882.7142,2355445.858,0,0.202245064,0.404490127,0.606735191,0.808980255,1.011225318,1.213470382,1.415715445,1.617960509,1.820205573,2.022450636
186,330,TLMO,0.0569,0,78.6785,0.723196299,0,43,1,3,LES,174630.4186,2355542.855,0,0.07231963,0.14463926,0.21695889,0.28927852,0.361598149,0.433917779,0.506237409,0.578557039,0.650876669,0.723196299
187,332,TLMO,12.0592,0,4385.7345,2.74964205,0,18,9,2,LES,186886.3909,2355266.81,0,0.274964205,0.54992841,0.824892615,1.09985682,1.374821025,1.64978523,1.924749435,2.19971364,2.474677845,2.74964205
188,333,TLMO,2.6196,0,312.884,8.372431956,0,20,9,2,LES,187386.8272,2355819.486,0,0.837243196,1.674486391,2.511729587,3.348972782,4.186215978,5.023459173,5.860702369,6.697945564,7.53518876,8.372431956
189,334,TLMO,0.5175,0,224.0373,2.30988322,0,23,9,2,LES,186081.2086,2354787.06,0,0.230988322,0.461976644,0.692964966,0.923953288,1.15494161,1.385929932,1.616918254,1.847906576,2.078894898,2.30988322
190,336,TLMO,0.5987,0,82.8246,7.228528722,0,50,1,3,LES,163812.3095,2354350.591,0,0.722852872,1.445705744,2.168558617,2.891411489,3.614264361,4.337117233,5.059970106,5.782822978,6.50567585,7.228528722
191,337,TLMO,5.4268,0,2225.4477,2.438520573,0,15,1,2,LES,179649.5906,2355540.344,0,0.243852057,0.487704115,0.731556172,0.975408229,1.219260286,1.463112344,1.706964401,1.950816458,2.194668515,2.438520573
192,339,TLMO,39.4343,0,9065.9074,4.349735582,0,31,1,2,LES,179092.8404,2354800.84,0,0.434973558,0.869947116,1.304920675,1.739894233,2.174867791,2.609841349,3.044814907,3.479788466,3.914762024,4.349735582
193,340,TLMO,0.1669,0,230.9482,0.722672876,0,43,1,3,LES,178024.7069,2354874.271,0,0.072267288,0.144534575,0.216801863,0.289069151,0.361336438,0.433603726,0.505871013,0.578138301,0.650405589,0.722672876
194,341,TLMO,0.2072,0,27.9851,7.403939954,0,24,1,3,LES,169719.6849,2354210.38,0,0.740393995,1.480787991,2.221181986,2.961575982,3.701969977,4.442363972,5.182757968,5.923151963,6.663545958,7.403939954
195,342,TLMO,0.0247,0,3.3359,7.40429869,0,24,1,3,LES,169820.0908,2354182.162,0,0.740429869,1.480859738,2.221289607,2.961719476,3.702149345,4.442579214,5.183009083,5.923438952,6.663868821,7.40429869
196,344,TLMO,0.0017,0,2.2841,0.744275645,0,43,1,3,LES,175849.4756,2354182.777,0,0.074427564,0.148855129,0.223282693,0.297710258,0.372137822,0.446565387,0.520992951,0.595420516,0.66984808,0.744275645
197,345,TLMO,2.3975,0,983.1576,2.438571395,0,15,1,2,LES,180868.7395,2355171.908,0,0.243857139,0.487714279,0.731571418,0.975428558,1.219285697,1.463142837,1.706999976,1.950857116,2.194714255,2.438571395
198,346,TLMO,1.3844,0,1285.2581,1.077137736,0,19,9,2,LES,181401.011,2355052.944,0,0.107713774,0.215427547,0.323141321,0.430855094,0.538568868,0.646282642,0.753996415,0.861710189,0.969423962,1.077137736
199,347,TLMO,0.1031,0,34.9637,2.948772584,0,27,9,2,LES,181549.3026,2354347.361,0,0.294877258,0.589754517,0.884631775,1.179509034,1.474386292,1.76926355,2.064140809,2.359018067,2.653895326,2.948772584
200,348,TLMO,6.081,0,1398.0044,4.349771717,0,31,1,2,LES,181107.9992,2354633.379,0,0.434977172,0.869954343,1.304931515,1.739908687,2.174885859,2.60986303,3.044840202,3.479817374,3.914794546,4.349771717
201,351,TLMO,1.6298,0,592.7102,2.749741779,0,18,9,2,LES,187340.0117,2354269.19,0,0.274974178,0.549948356,0.824922534,1.099896712,1.37487089,1.649845068,1.924819246,2.199793423,2.474767601,2.749741779
202,352,TLMO,0.6556,0,238.4156,2.749820062,0,18,9,2,LES,186527.0643,2354155.021,0,0.274982006,0.549964012,0.824946019,1.099928025,1.374910031,1.649892037,1.924874043,2.19985605,2.474838056,2.749820062
203,353,TLMO,1.6265,0,704.1698,2.309812207,0,23,9,2,LES,186204.6194,2354283.834,0,0.230981221,0.461962441,0.692943662,0.923924883,1.154906104,1.385887324,1.616868545,1.847849766,2.078830987,2.309812207
204,354,TLMO,0.1235,0,16.6796,7.404254299,0,24,1,3,LES,170216.0908,2354044.162,0,0.74042543,1.48085086,2.22127629,2.961701719,3.702127149,4.442552579,5.182978009,5.923403439,6.663828869,7.404254299
205,357,TLMO,0.0215,0,2.1363,10.06412957,0,38,9,2,LES,188990.0908,2353999.969,0,1.006412957,2.012825914,3.019238871,4.025651828,5.032064785,6.038477742,7.044890699,8.051303656,9.057716613,10.06412957
206,358,TLMO,0.0241,0,3.3359,7.224437183,0,50,1,3,LES,164090.0908,2353942.162,0,0.722443718,1.444887437,2.167331155,2.889774873,3.612218592,4.33466231,5.057106028,5.779549747,6.501993465,7.224437183
207,360,TLMO,5.0912,0,2123.0762,2.398029802,0,22,1,3,LES,171149.9319,2354400.578,0,0.23980298,0.47960596,0.719408941,0.959211921,1.199014901,1.438817881,1.678620862,1.918423842,2.158226822,2.398029802
208,361,TLMO,10.3938,0,1403.6965,7.40459209,0,24,1,3,LES,170410.9028,2354513.747,0,0.740459209,1.480918418,2.221377627,2.961836836,3.702296045,4.442755254,5.183214463,5.923673672,6.664132881,7.40459209
209,364,TLMO,0.166,0,38.1494,4.35131352,0,31,1,2,LES,181435.6895,2353972.208,0,0.435131352,0.870262704,1.305394056,1.740525408,2.17565676,2.610788112,3.045919464,3.481050816,3.916182168,4.35131352
210,365,TLMO,0.0241,0,3.3359,7.224437183,0,50,1,3,LES,163790.0908,2353882.162,0,0.722443718,1.444887437,2.167331155,2.889774873,3.612218592,4.33466231,5.057106028,5.779549747,6.501993465,7.224437183
211,366,TLMO,0.4671,0,646.3726,0.722648206,0,43,1,3,LES,176074.9134,2354292.049,0,0.072264821,0.144529641,0.216794462,0.289059283,0.361324103,0.433588924,0.505853744,0.578118565,0.650383386,0.722648206
212,367,TLMO,0.0378,0,52.2407,0.723573765,0,43,1,3,LES,176388.4106,2353990.456,0,0.072357377,0.144714753,0.21707213,0.289429506,0.361786883,0.434144259,0.506501636,0.578859012,0.651216389,0.723573765
213,369,TLMO,1.7537,0,867.1325,2.022412953,0,26,1,3,LES,175350.8632,2354258.493,0,0.202241295,0.404482591,0.606723886,0.808965181,1.011206477,1.213447772,1.415689067,1.617930362,1.820171658,2.022412953
214,370,TLMO,0.2885,0,399.2462,0.722611762,0,43,1,3,LES,175618.4603,2354234.504,0,0.072261176,0.144522352,0.216783529,0.289044705,0.361305881,0.433567057,0.505828233,0.578089409,0.650350586,0.722611762
215,374,TLMO,0.0169,0,2.2841,7.398975526,0,24,1,3,LES,170240.7061,2353792.777,0,0.739897553,1.479795105,2.219692658,2.959590211,3.699487763,4.439385316,5.179282869,5.919180421,6.659077974,7.398975526
216,375,TLMO,0.0113,0,2.1363,5.289519262,0,35,1,3,LES,167840.0908,2353759.969,0,0.528951926,1.057903852,1.586855779,2.115807705,2.644759631,3.173711557,3.702663484,4.23161541,4.760567336,5.289519262
217,376,TLMO,0.0158,0,2.1363,7.395964986,0,24,1,3,LES,170212.2832,2353762.162,0,0.739596499,1.479192997,2.218789496,2.958385994,3.697982493,4.437578992,5.17717549,5.916771989,6.656368488,7.395964986
218,377,TLMO,6.7042,0,2795.7071,2.398033757,0,22,1,3,LES,171931.9742,2354321.828,0,0.239803376,0.479606751,0.719410127,0.959213503,1.199016878,1.438820254,1.67862363,1.918427005,2.158230381,2.398033757
219,380,TLMO,0.7818,0,338.4701,2.309805209,0,23,9,2,LES,184051.307,2354011.656,0,0.230980521,0.461961042,0.692941563,0.923922084,1.154902604,1.385883125,1.616863646,1.847844167,2.078824688,2.309805209
220,389,TLMO,5.5434,0,2311.6205,2.398057986,0,22,1,3,LES,172626.3727,2354376.975,0,0.239805799,0.479611597,0.719417396,0.959223194,1.199028993,1.438834791,1.67864059,1.918446389,2.158252187,2.398057986
221,390,TLMO,2.0606,0,1018.8566,2.02246322,0,26,1,3,LES,172916.0195,2354040.964,0,0.202246322,0.404492644,0.606738966,0.808985288,1.01123161,1.213477932,1.415724254,1.617970576,1.820216898,2.02246322
222,391,TLMO,0.0717,0,13.9872,5.126115305,0,29,1,3,LES,172636.2815,2353650.88,0,0.512611531,1.025223061,1.537834592,2.050446122,2.563057653,3.075669183,3.588280714,4.100892244,4.613503775,5.126115305
223,395,TLMO,0.9719,0,420.7557,2.309891464,0,23,9,2,LES,184542.3425,2353789.695,0,0.230989146,0.461978293,0.692967439,0.923956586,1.154945732,1.385934879,1.616924025,1.847913171,2.078902318,2.309891464
224,398,TLMO,0.0241,0,3.3359,7.224437183,0,50,1,3,LES,165320.0908,2353522.162,0,0.722443718,1.444887437,2.167331155,2.889774873,3.612218592,4.33466231,5.057106028,5.779549747,6.501993465,7.224437183
225,399,TLMO,0.3617,0,50.0388,7.228390769,0,50,1,3,LES,165398.0908,2353570.162,0,0.722839077,1.445678154,2.168517231,2.891356308,3.614195384,4.337034461,5.059873538,5.782712615,6.505551692,7.228390769
226,401,TLMO,7.807,0,1080.0364,7.228460078,0,50,1,3,LES,163913.4203,2353680.319,0,0.722846008,1.445692016,2.168538023,2.891384031,3.614230039,4.337076047,5.059922054,5.782768062,6.50561407,7.228460078
