GeneID,MOs,MOsID,SED_B,SED_BCR_x,Duck_BCR_x,FID_1,Subbasin,SED_BCR_y,Duck_BCR_y,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed,Subbasin.1,800001,800002,800003,800004,800005,800006,800007,800008
6580,AFMO,9503,0.213,0.019564029,0,20320,30,0.02,0,1,172351.6347,2307982.109,515,28,1,MAP,0,1,1,1,1,1,1,1,1
6581,AFMO,9506,0.007,0.00058493,0,20321,30,0,0,1,171060.513,2308012.181,515,28,1,MAP,0,1,1,1,1,1,1,1,1
6582,AFMO,9515,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6583,AFMO,9540,0.005,0.000919115,0,20323,30,0,0,1,172800.011,2307876.79,525,28,1,MAP,0,1,1,1,1,1,1,1,1
6584,AFMO,9546,0.069,0,0,20324,30,0,0,1,169278.8612,2307735.375,510,30,1,MAP,0,1,1,1,1,1,1,1,1
6585,AFMO,9547,0.001,0,0,17582,28,0,0,1,176594.2559,2307981.358,526,28,1,MAP,0,1,1,1,1,1,1,1,1
6586,AFMO,9550,0.007,0.001208722,0,15104,27,0,0,1,201054.4395,2308759.715,532,26,1,LES,0,1,1,1,1,1,1,1,1
6587,AFMO,9552,0.317,0.04907553,0,20325,30,0.05,0,1,171285.0404,2307818.131,515,28,1,MAP,0,1,1,1,1,1,1,1,1
6588,AFMO,9553,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6589,AFMO,9554,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6590,AFMO,9557,0.747,0,0,15105,27,0,0,1,198044.8015,2308605.524,533,27,1,COB,0,1,1,1,1,1,1,1,1
6591,AFMO,9561,0.091,0.015189169,0,20326,30,0.02,0,1,169919.2591,2307644.441,510,30,1,MAP,0,1,1,1,1,1,1,1,1
6592,AFMO,9568,0.092,0.015634145,0,20327,30,0.02,0,1,166688.4569,2307527.977,506,30,1,MAP,0,1,1,1,1,1,1,1,1
6593,AFMO,9578,0.002,0.000362813,0,20328,30,0,0,1,174556.9797,2307755.535,525,28,1,MAP,0,1,1,1,1,1,1,1,1
6594,AFMO,9584,0.01,0.001799548,0,17586,28,0,0,1,177499.4334,2307811.213,522,28,1,MAP,0,1,1,1,1,1,1,1,1
6595,AFMO,9604,0.168,0.013657565,0,19021,29,0.01,0,2,151930.4971,2306796.198,518,29,2,MAP,0,1,1,1,1,1,1,1,1
6596,AFMO,9609,0.346,0.058977078,0,20332,30,0.06,0,1,170045.4943,2307413.366,511,30,1,MAP,0,1,1,1,1,1,1,1,1
6597,AFMO,9633,0.232,0.034947849,0,20334,30,0.03,0,1,166586.5821,2307174.68,506,30,1,MAP,0,1,1,1,1,1,1,1,1
6598,AFMO,9637,0.566,0.101626983,0,19023,29,0.1,0,2,157970.623,2306858.729,519,29,2,MAP,0,1,1,1,1,1,1,1,1
6599,AFMO,9639,0.416,0.070087935,0,15108,27,0.07,0,1,197774.4517,2308240.907,533,27,1,COB,0,1,1,1,1,1,1,1,1
6600,AFMO,9642,0.303,0.015943139,0,20335,30,0.02,0,1,167050.4051,2307418.662,506,30,1,MAP,0,1,1,1,1,1,1,1,1
6601,AFMO,9654,1.324,0.081018369,0,15109,27,0.08,0,1,198552.0927,2308186.473,533,27,1,COB,0,1,1,1,1,1,1,1,1
6602,AFMO,9659,0.056,0.01029722,0,17588,28,0.01,0,1,179209.0678,2307466.989,522,28,1,MAP,0,1,1,1,1,1,1,1,1
6603,AFMO,9664,0.094,0.013576799,0,20336,30,0.01,0,1,166280.0049,2307004.889,506,30,1,MAP,0,1,1,1,1,1,1,1,1
6604,AFMO,9676,0.341,0.02777728,0,20338,30,0.03,0,1,166910.3633,2306907.864,506,30,1,MAP,0,1,1,1,1,1,1,1,1
6605,AFMO,9677,0.293,0.018291338,0,19026,29,0.02,0,2,152308.2506,2306507.686,518,29,2,MAP,0,1,1,1,1,1,1,1,1
6606,AFMO,9678,0.226,0.01519914,0,17590,28,0.02,0,1,178335.0883,2307570.83,522,28,1,MAP,0,1,1,1,1,1,1,1,1
6607,AFMO,9685,0.107,0,0,19027,29,0,0,2,151908.2573,2306364.499,518,29,2,MAP,0,1,1,1,1,1,1,1,1
6608,AFMO,9686,0.029,0.004618525,0,19028,29,0,0,2,152072.7285,2306399.969,518,29,2,MAP,0,1,1,1,1,1,1,1,1
6609,AFMO,9701,0.03,0.005608748,0,17591,28,0.01,0,1,181341.7043,2307234.559,522,28,1,MAP,0,1,1,1,1,1,1,1,1
6610,AFMO,9726,0.645,0.020465342,0,19030,29,0.02,0,2,156475.5926,2306825.605,536,29,2,MAP,0,1,1,1,1,1,1,1,1
6611,AFMO,9736,0.06,0,0,20339,30,0,0,1,164016.7428,2306522.98,527,29,2,MAP,0,1,1,1,1,1,1,1,1
6612,AFMO,9744,0.091,0.007716459,0,15113,27,0.01,0,1,197921.2332,2307592.138,533,27,1,COB,0,1,1,1,1,1,1,1,1
6613,AFMO,9745,0.152,0.012607174,0,15114,27,0.01,0,1,200697.4799,2307663.741,532,26,1,LES,0,1,1,1,1,1,1,1,1
6614,AFMO,9747,0.296,0.01278675,0,20341,30,0.01,0,1,168671.7218,2306843.212,521,30,1,MAP,0,1,1,1,1,1,1,1,1
6615,AFMO,9759,0.046,0,0,20343,30,0,0,1,165657.0518,2306401.022,527,29,2,MAP,0,1,1,1,1,1,1,1,1
6616,AFMO,9762,0.196,0.035811724,0,19031,29,0.04,0,2,162068.6115,2306302.737,514,29,2,MAP,0,1,1,1,1,1,1,1,1
6617,AFMO,9764,0.08,0,0,19032,29,0,0,2,152037.3505,2305982.376,518,29,2,MAP,0,1,1,1,1,1,1,1,1
6618,AFMO,9768,0.125,0.008344204,0,15115,27,0.01,0,1,201159.7373,2307565.717,532,26,1,LES,0,1,1,1,1,1,1,1,1
6619,AFMO,9771,0.32,0.050950222,0,20345,30,0.05,0,1,167458.1928,2306456.956,521,30,1,MAP,0,1,1,1,1,1,1,1,1
6620,AFMO,9774,0.003,0.000273975,0,19033,29,0,0,2,156697.6865,2306050.176,536,29,2,MAP,0,1,1,1,1,1,1,1,1
6621,AFMO,9791,0.007,0.00106594,0,17595,28,0,0,1,176358.0185,2306694.246,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6622,AFMO,9794,0.025,0.001463647,0,17596,28,0,0,1,176860.6574,2306840.341,526,28,1,MAP,0,1,1,1,1,1,1,1,1
6623,AFMO,9798,0.006,0,0,20346,30,0,0,1,164323.1917,2306206.527,527,29,2,MAP,0,1,1,1,1,1,1,1,1
6624,AFMO,9804,0.113,0.019657534,0,15116,27,0.02,0,1,196880.4703,2307173.457,541,27,1,COB,0,1,1,1,1,1,1,1,1
6625,AFMO,9807,0.002,0.000186922,0,20347,30,0,0,1,168391.7147,2306252.128,521,30,1,MAP,0,1,1,1,1,1,1,1,1
6626,AFMO,9822,0.037,0,0,19035,29,0,0,2,152024.5284,2305728.664,518,29,2,MAP,0,1,1,1,1,1,1,1,1
6627,AFMO,9829,0.001,9.35E-05,0,17597,28,0,0,1,179205.4203,2306507.121,522,28,1,MAP,0,1,1,1,1,1,1,1,1
6628,AFMO,9832,0.277,0.048604319,0,15118,27,0.05,0,1,200862.9351,2307208.591,532,26,1,LES,0,1,1,1,1,1,1,1,1
6629,AFMO,9833,0.021,0.003460218,0,17598,28,0,0,1,177587.1162,2306454.852,526,28,1,MAP,0,1,1,1,1,1,1,1,1
6630,AFMO,9845,0.087,0,0,19037,29,0,0,2,156677.0552,2305764.314,536,29,2,MAP,0,1,1,1,1,1,1,1,1
6631,AFMO,9846,0.281,0.037403778,0,20348,30,0.04,0,1,165458.303,2306126.202,527,29,2,MAP,0,1,1,1,1,1,1,1,1
6632,AFMO,9851,0.199,0.036500923,0,20349,30,0.04,0,1,170181.4258,2306133.294,511,30,1,MAP,0,1,1,1,1,1,1,1,1
6633,AFMO,9863,0.109,0.007476241,0,17603,28,0.01,0,1,178203.7018,2306395.905,526,28,1,MAP,0,1,1,1,1,1,1,1,1
6634,AFMO,9866,0.01,0,0,20350,30,0,0,1,169494.5135,2306097.238,544,30,1,MAP,0,1,1,1,1,1,1,1,1
6635,AFMO,9867,0.551,0,0,17605,28,0,0,1,175868.583,2306339.531,517,28,1,MAP,0,1,1,1,1,1,1,1,1
6636,AFMO,9871,0.152,0,0,19038,29,0,0,2,155766.6242,2305590.641,536,29,2,MAP,0,1,1,1,1,1,1,1,1
6637,AFMO,9872,0.001,0.000181391,0,20351,30,0,0,1,163907.3311,2305870.627,527,29,2,MAP,0,1,1,1,1,1,1,1,1
6638,AFMO,9876,0.058,0,0,20353,30,0,0,1,166006.1369,2305858,527,29,2,MAP,0,1,1,1,1,1,1,1,1
6639,AFMO,9883,0.001,0.000180155,0,15119,27,0,0,1,200609.0251,2307032.447,532,26,1,LES,0,1,1,1,1,1,1,1,1
6640,AFMO,9913,0.063,0.010043053,0,19042,29,0.01,0,2,159928.3339,2305594.898,528,29,2,MAP,0,1,1,1,1,1,1,1,1
6641,AFMO,9923,0.041,0.007630049,0,20356,30,0.01,0,1,168863.7611,2305787.426,544,30,1,MAP,0,1,1,1,1,1,1,1,1
6642,AFMO,9930,0.285,0.024688453,0,15120,27,0.02,0,1,197832.4589,2306669.776,533,27,1,COB,0,1,1,1,1,1,1,1,1
6643,AFMO,9935,0.077,0.01404101,0,19045,29,0.01,0,2,157009.8194,2305260.897,530,29,2,MAP,0,1,1,1,1,1,1,1,1
6644,AFMO,9945,0.122,0.010005138,0,19048,29,0.01,0,2,152533.1037,2305071.493,518,29,2,MAP,0,1,1,1,1,1,1,1,1
6645,AFMO,9957,0.05,0.003298651,0,17606,28,0,0,1,178155.3545,2306131.983,526,28,1,MAP,0,1,1,1,1,1,1,1,1
6646,AFMO,9963,0.015,0,0,20358,30,0,0,1,164692.8787,2305386.904,535,30,2,MAP,0,1,1,1,1,1,1,1,1
6647,AFMO,9967,0.221,0,0,15121,27,0,0,1,196926.5017,2306448.615,541,27,1,COB,0,1,1,1,1,1,1,1,1
6648,AFMO,9970,0.009,0.001649544,0,19052,29,0,0,2,157714.974,2305169.943,530,29,2,MAP,0,1,1,1,1,1,1,1,1
6649,AFMO,9974,0.602,0.028322808,0,19053,29,0.03,0,2,155645.1682,2305150.113,536,29,2,MAP,0,1,1,1,1,1,1,1,1
6650,AFMO,9992,0.339,0.037717825,0,15122,27,0.04,0,1,197200.0167,2306333.459,541,27,1,COB,0,1,1,1,1,1,1,1,1
6651,AFMO,10005,0.122,0.009104224,0,20362,30,0.01,0,1,169099.5166,2305429.789,544,30,1,MAP,0,1,1,1,1,1,1,1,1
6652,AFMO,10009,0.265,0.011673071,0,17608,28,0.01,0,1,178689.549,2306062.818,526,28,1,MAP,0,1,1,1,1,1,1,1,1
6653,AFMO,10013,0.228,0.028313211,0,15123,27,0.03,0,1,197753.8886,2306277.178,541,27,1,COB,0,1,1,1,1,1,1,1,1
6654,AFMO,10026,0.425,0.028476317,0,19058,29,0.03,0,2,156952.7309,2304982.749,530,29,2,MAP,0,1,1,1,1,1,1,1,1
6655,AFMO,10038,0.383,0.027161179,0,20363,30,0.03,0,1,170352.44,2305320.752,555,30,1,MAP,0,1,1,1,1,1,1,1,1
6656,AFMO,10046,0.033,0.00555013,0,17609,28,0.01,0,1,179439.6918,2305512.603,526,28,1,MAP,0,1,1,1,1,1,1,1,1
6657,AFMO,10049,0.031,0.001790732,0,20364,30,0,0,1,169385.0168,2305130.401,544,30,1,MAP,0,1,1,1,1,1,1,1,1
6658,AFMO,10052,0.022,0.002998519,0,20366,30,0,0,1,164840.0427,2305056.477,535,30,2,MAP,0,1,1,1,1,1,1,1,1
6659,AFMO,10054,0.042,0.006741631,0,19060,29,0.01,0,2,157610.7411,2304796.991,530,29,2,MAP,0,1,1,1,1,1,1,1,1
6660,AFMO,10057,0.659,0.072750195,0,15125,27,0.07,0,1,193747.591,2305977.812,541,27,1,COB,0,1,1,1,1,1,1,1,1
6661,AFMO,10061,0.501,0.077979384,0,20367,30,0.08,0,1,173741.1984,2305272.565,542,30,1,MAP,0,1,1,1,1,1,1,1,1
6662,AFMO,10067,0.298,0.053034867,0,20369,30,0.05,0,1,170156.5344,2305055.187,555,30,1,MAP,0,1,1,1,1,1,1,1,1
6663,AFMO,10077,0.122,0.019640928,0,19061,29,0.02,0,2,156538.8738,2304557.662,530,29,2,MAP,0,1,1,1,1,1,1,1,1
6664,AFMO,10099,0.112,0.008760959,0,19062,29,0.01,0,2,156783.8486,2304564.129,530,29,2,MAP,0,1,1,1,1,1,1,1,1
6665,AFMO,10100,0.154,0.026195087,0,20370,30,0.03,0,1,175335.4483,2305118.205,525,28,1,MAP,0,1,1,1,1,1,1,1,1
6666,AFMO,10103,0.021,0,0,19063,29,0,0,2,156307.7866,2304363.947,530,29,2,MAP,0,1,1,1,1,1,1,1,1
6667,AFMO,10106,5.198,0.279654275,0,19064,29,0.28,0,2,158317.8079,2304965.149,538,29,2,MAP,0,1,1,1,1,1,1,1,1
6668,AFMO,10111,0.031,0.005079986,0,17614,28,0.01,0,1,179851.3372,2305196.163,526,28,1,MAP,0,1,1,1,1,1,1,1,1
6669,AFMO,10112,0.005,0.000742588,0,20371,30,0,0,1,163456.6538,2305269.175,529,29,2,MAP,0,1,1,1,1,1,1,1,1
6670,AFMO,10113,0.144,0.021523084,0,20372,30,0.02,0,1,175649.0363,2305036.759,525,28,1,MAP,0,1,1,1,1,1,1,1,1
6671,AFMO,10135,0.228,0.032411874,0,15128,27,0.03,0,1,195974.3612,2305607.392,541,27,1,COB,0,1,1,1,1,1,1,1,1
6672,AFMO,10142,0.153,0.007180042,0,17615,28,0.01,0,1,180027.3328,2305413.448,526,28,1,MAP,0,1,1,1,1,1,1,1,1
6673,AFMO,10150,0.054,0.004165498,0,20376,30,0,0,1,176088.173,2304909.316,525,28,1,MAP,0,1,1,1,1,1,1,1,1
6674,AFMO,10156,0.42,0.037438407,0,19065,29,0.04,0,2,159738.8688,2304282.159,550,29,2,MAP,0,1,1,1,1,1,1,1,1
6675,AFMO,10157,0.075,0.013365749,0,20377,30,0.01,0,1,168948.8705,2304581.513,544,30,1,MAP,0,1,1,1,1,1,1,1,1
6676,AFMO,10171,0.012,0.00170959,0,20379,30,0,0,1,168776.644,2304529.213,544,30,1,MAP,0,1,1,1,1,1,1,1,1
6677,AFMO,10185,0.107,0.018109086,0,19067,29,0.02,0,2,156733.8022,2304096.838,530,29,2,MAP,0,1,1,1,1,1,1,1,1
6678,AFMO,10189,0.074,0.013154536,0,19068,29,0.01,0,2,157660.4711,2304050.544,538,29,2,MAP,0,1,1,1,1,1,1,1,1
6679,AFMO,10207,0.04,0.007173871,0,20383,30,0.01,0,1,176271.5643,2304636.389,525,28,1,MAP,0,1,1,1,1,1,1,1,1
6680,AFMO,10211,0.207,0.018982891,0,20384,30,0.02,0,1,170984.6372,2304424.283,555,30,1,MAP,0,1,1,1,1,1,1,1,1
6681,AFMO,10219,0.303,0.050972901,0,20385,30,0.05,0,1,174541.4622,2304508.65,542,30,1,MAP,0,1,1,1,1,1,1,1,1
6682,AFMO,10223,0.267,0.034929461,0,20386,30,0.03,0,1,167463.1315,2304321.293,544,30,1,MAP,0,1,1,1,1,1,1,1,1
6683,AFMO,10229,0.053,0.00666612,0,15134,27,0.01,0,1,197354.9636,2305221.565,541,27,1,COB,0,1,1,1,1,1,1,1,1
6684,AFMO,10244,0.045,0.007172837,0,20387,30,0.01,0,1,176369.3304,2304469.928,525,28,1,MAP,0,1,1,1,1,1,1,1,1
6685,AFMO,10256,1.439,0,0,19072,29,0,0,2,158318.4231,2303907.02,538,29,2,MAP,0,1,1,1,1,1,1,1,1
6686,AFMO,10267,0.425,0.038870712,0,19073,29,0.04,0,2,158603.3057,2303720.847,538,29,2,MAP,0,1,1,1,1,1,1,1,1
6687,AFMO,10272,0.284,0.022167989,0,19074,29,0.02,0,2,155223.6706,2303706.557,536,29,2,MAP,0,1,1,1,1,1,1,1,1
6688,AFMO,10275,0.001,0,0,19075,29,0,0,2,155531.6273,2303535.761,536,29,2,MAP,0,1,1,1,1,1,1,1,1
6689,AFMO,10302,1.46,0,0,19076,29,0,0,2,158034.1535,2303569.203,538,29,2,MAP,0,1,1,1,1,1,1,1,1
6690,AFMO,10303,0.064,0.005388839,0,20391,30,0.01,0,1,169373.7949,2303846.179,544,30,1,MAP,0,1,1,1,1,1,1,1,1
6691,AFMO,10321,0.47,0.034866577,0,15138,27,0.03,0,1,195784.2735,2304714.685,543,27,1,COB,0,1,1,1,1,1,1,1,1
6692,AFMO,10325,0.001,0.000185357,0,17619,28,0,0,1,178938.895,2304055.331,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6693,AFMO,10343,0.006,0.000385933,0,15142,27,0,0,1,194057.7654,2304552.128,541,27,1,COB,0,1,1,1,1,1,1,1,1
6694,AFMO,10347,0.152,0.025498885,0,19078,29,0.03,0,2,159367.9734,2303274.642,550,29,2,MAP,0,1,1,1,1,1,1,1,1
6695,AFMO,10355,0.187,0.016467671,0,20393,30,0.02,0,1,172747.3539,2303924.639,555,30,1,MAP,0,1,1,1,1,1,1,1,1
6696,AFMO,10358,0.17,0.029063361,0,15143,27,0.03,0,1,196480.8882,2304474.776,543,27,1,COB,0,1,1,1,1,1,1,1,1
6697,AFMO,10361,1.027,0.159532246,0,19079,29,0.16,0,2,158267.0527,2303349.328,538,29,2,MAP,0,1,1,1,1,1,1,1,1
6698,AFMO,10363,0.016,0.002606525,0,17622,28,0,0,1,178650.61,2303865.697,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6699,AFMO,10370,0.015,0.002567622,0,17623,28,0,0,1,178426.6998,2303787.465,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6700,AFMO,10371,0.038,0.005509954,0,17624,28,0.01,0,1,179883.2926,2303818.624,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6701,AFMO,10390,0,0,0,17625,28,0,0,1,177545.391,2303733.056,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6702,AFMO,10403,0.462,0,0,19081,29,0,0,2,157790.3885,2303189.364,538,29,2,MAP,0,1,1,1,1,1,1,1,1
6703,AFMO,10408,0.003,0.000498477,0,17627,28,0,0,1,178623.2975,2303714.095,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6704,AFMO,10417,0,0,0,17630,28,0,0,1,177569.1833,2303625.535,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6705,AFMO,10418,0.013,0,0,20396,30,0,0,1,168632.4849,2303358.844,546,30,1,MAP,0,1,1,1,1,1,1,1,1
6706,AFMO,10424,0.689,0.122230499,0,19083,29,0.12,0,2,158347.0615,2303009.741,538,29,2,MAP,0,1,1,1,1,1,1,1,1
6707,AFMO,10425,0.438,0.030950087,0,20397,30,0.03,0,1,174112.0377,2303595.102,542,30,1,MAP,0,1,1,1,1,1,1,1,1
6708,AFMO,10442,0.002,0,0,20399,30,0,0,1,170081.6673,2303299.461,547,30,1,MAP,0,1,1,1,1,1,1,1,1
6709,AFMO,10446,0.18,0.030049557,0,15145,27,0.03,0,1,198052.5744,2304201.287,554,27,1,COB,0,1,1,1,1,1,1,1,1
6710,AFMO,10447,0.051,0.004673905,0,15146,27,0,0,1,198287.7997,2304190.25,554,27,1,COB,0,1,1,1,1,1,1,1,1
6711,AFMO,10466,0.009,0,0,20400,30,0,0,1,168062.2175,2303146.352,546,30,1,MAP,0,1,1,1,1,1,1,1,1
6712,AFMO,10517,0.066,0,0,19089,29,0,0,2,160358.4302,2302655.965,550,29,2,MAP,0,1,1,1,1,1,1,1,1
6713,AFMO,10518,0.453,0.0737776,0,15147,27,0.07,0,1,195467.0856,2304208.072,543,27,1,COB,0,1,1,1,1,1,1,1,1
6714,AFMO,10528,0.016,0,0,20402,30,0,0,1,168773.5042,2302876.683,546,30,1,MAP,0,1,1,1,1,1,1,1,1
6715,AFMO,10532,0.014,0,0,20403,30,0,0,1,168450.008,2302812.044,546,30,1,MAP,0,1,1,1,1,1,1,1,1
6716,AFMO,10533,0.192,0.031818344,0,20404,30,0.03,0,1,175489.6696,2303085.318,552,28,1,MAP,0,1,1,1,1,1,1,1,1
6717,AFMO,10534,0.247,0.044276516,0,20405,30,0.04,0,1,173481.5202,2302954.798,542,30,1,MAP,0,1,1,1,1,1,1,1,1
6718,AFMO,10546,0.002,0.000363254,0,20406,30,0,0,1,172349.7126,2302891.668,555,30,1,MAP,0,1,1,1,1,1,1,1,1
6719,AFMO,10548,0.18,0.025191039,0,20407,30,0.03,0,1,172521.3041,2302898.319,555,30,1,MAP,0,1,1,1,1,1,1,1,1
6720,AFMO,10549,0.009,0.001636056,0,17634,28,0,0,1,178120.7203,2303056.844,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6721,AFMO,10553,0.002,0,0,20408,30,0,0,1,166399.2853,2302649.153,546,30,1,MAP,0,1,1,1,1,1,1,1,1
6722,AFMO,10573,0.173,0.010211961,0,20410,30,0.01,0,1,176719.6563,2302920.823,552,28,1,MAP,0,1,1,1,1,1,1,1,1
6723,AFMO,10575,0.043,0.00612123,0,15149,27,0.01,0,1,195533.6198,2303508.971,543,27,1,COB,0,1,1,1,1,1,1,1,1
6724,AFMO,10576,0.197,0.016352818,0,20411,30,0.02,0,1,173622.0675,2302827.205,542,30,1,MAP,0,1,1,1,1,1,1,1,1
6725,AFMO,10579,0.001,0.000173031,0,17635,28,0,0,1,178314.9907,2302955.685,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6726,AFMO,10593,0.038,0.006051749,0,20413,30,0.01,0,1,175051.9938,2302846.291,545,30,1,MAP,0,1,1,1,1,1,1,1,1
6727,AFMO,10606,0.285,0.017997496,0,20416,30,0.02,0,1,176318.1408,2302885.338,552,28,1,MAP,0,1,1,1,1,1,1,1,1
6728,AFMO,10613,0.004,0,0,20417,30,0,0,1,168267.4164,2302426.825,546,30,1,MAP,0,1,1,1,1,1,1,1,1
6729,AFMO,10623,0.009,0.001511859,0,17636,28,0,0,1,178421.3528,2302719.591,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6730,AFMO,10626,0.129,0.022854984,0,15153,27,0.02,0,1,196968.7045,2303304.615,554,27,1,COB,0,1,1,1,1,1,1,1,1
6731,AFMO,10656,0.193,0,0,15154,27,0,0,1,198421.7111,2303278.283,554,27,1,COB,0,1,1,1,1,1,1,1,1
6732,AFMO,10676,0.021,0.003578565,0,17637,28,0,0,1,178520.0669,2302508.562,549,28,1,MAP,0,1,1,1,1,1,1,1,1
6733,AFMO,10682,0.013,0,0,20419,30,0,0,1,175092.4034,2302464.724,545,30,1,MAP,0,1,1,1,1,1,1,1,1
6734,AFMO,10711,0.058,0.005154355,0,20423,30,0.01,0,1,172129.0701,2302067.799,555,30,1,MAP,0,1,1,1,1,1,1,1,1
6735,AFMO,10741,0.059,0.009874831,0,15155,27,0.01,0,1,197399.5896,2302689.399,554,27,1,COB,0,1,1,1,1,1,1,1,1
6736,AFMO,10742,1.415,0.041253233,0,15156,27,0.04,0,1,197843.4242,2303069.468,554,27,1,COB,0,1,1,1,1,1,1,1,1
6737,AFMO,10749,0.092,0.005222965,0,20425,30,0.01,0,1,175400.8881,2301901.697,545,30,1,MAP,0,1,1,1,1,1,1,1,1
6738,AFMO,10755,0.307,0.053468802,0,20426,30,0.05,0,1,173697.4507,2301795.624,555,30,1,MAP,0,1,1,1,1,1,1,1,1
6739,AFMO,10757,0.037,0.003411166,0,20427,30,0,0,1,177493.9623,2301934.59,552,28,1,MAP,0,1,1,1,1,1,1,1,1
6740,AFMO,10775,0.304,0.027155419,0,15157,27,0.03,0,1,198182.0122,2302527.159,554,27,1,COB,0,1,1,1,1,1,1,1,1
6741,AFMO,10784,0.11,0.009592468,0,20429,30,0.01,0,1,173898.9284,2301692.464,555,30,1,MAP,0,1,1,1,1,1,1,1,1
6742,AFMO,10810,0.153,0.013470944,0,20430,30,0.01,0,1,177843.4649,2301612.293,552,28,1,MAP,0,1,1,1,1,1,1,1,1
6743,AFMO,10918,0.502,0.033980849,0,15160,27,0.03,0,1,198062.8202,2301683.144,554,27,1,COB,0,1,1,1,1,1,1,1,1
6744,AFMO,10926,0.223,0.039942926,0,20432,30,0.04,0,1,173347.1765,2300727.772,555,30,1,MAP,0,1,1,1,1,1,1,1,1
6745,AFMO,10969,0.125,0.007644709,0,20433,30,0.01,0,1,173095.2907,2300491.354,555,30,1,MAP,0,1,1,1,1,1,1,1,1
6746,BFMO,11,14.517,1.318650415,0,6777,18,1.32,0,1,193524.5169,2337161.759,203,17,2,COB,0,1,1,1,1,1,1,1,1
6747,BFMO,14,0.267,0,0,17651,28,0,0,1,177376.3784,2310291.829,494,28,1,MAP,0,1,1,1,1,1,1,1,1
6748,BFMO,17,7.73,1.378941266,0,15184,27,1.38,0,1,182905.9933,2325355.363,359,27,2,COB,0,1,1,1,1,1,1,1,1
6749,BFMO,21,19.173,1.452042057,0,6749,18,1.45,0,1,203761.2442,2336384.966,193,18,1,LES,0,1,1,1,1,1,1,1,1
6750,BFMO,26,0.428,0.018309228,0,17655,28,0.02,0,1,180664.4734,2308674.357,509,28,1,MAP,0,1,1,1,1,1,1,1,1
6751,BFMO,31,0.513,0,0,5662,17,0,0,2,187529.8614,2333503.55,228,17,2,COB,0,1,1,1,1,1,1,1,1
6752,BFMO,33,0.598,0.119149092,0,2756,9,0.12,0,2,182378.7067,2353049.108,31,1,2,LES,0,1,1,1,1,1,1,1,1
6753,BFMO,34,52.049,2.880654701,0,1140,4,2.88,0,3,163385.792,2346711.083,75,4,3,LES,0,1,1,1,1,1,1,1,1
6754,BFMO,35,0,0,0,13345,26,0,0,1,208943.8293,2314975.378,464,26,1,LES,0,1,1,1,1,1,1,1,1
6755,BFMO,38,0.962,0,0,6760,18,0,0,1,200685.2224,2336938.241,185,18,1,LES,0,1,1,1,1,1,1,1,1
6756,BFMO,39,0.638,0.025096349,0,9886,20,0.03,0,2,172829.9812,2327438.369,325,20,2,COB,0,1,1,1,1,1,1,1,1
6757,BFMO,40,21.242,0.390454478,0,17667,28,0.39,0,1,171442.3075,2311587.857,481,28,1,MAP,0,1,1,1,1,1,1,1,1
6758,BFMO,43,7.736,0,0,15220,27,0,0,1,176219.6495,2323039.294,373,27,2,COB,0,1,1,1,1,1,1,1,1
6759,BFMO,44,7.004,0.6354657,0,19132,29,0.64,0,2,154810.6114,2317669.347,413,23,2,MAP,0,1,1,1,1,1,1,1,1
6760,BFMO,71,50.287,2.003687978,0,6773,18,2,0,1,194089.7239,2336126.003,203,17,2,COB,0,1,1,1,1,1,1,1,1
6761,BFMO,72,17.271,1.269048774,0,794,2,1.27,0,3,154609.4816,2348191,67,2,3,LES,0,1,1,1,1,1,1,1,1
6762,BFMO,75,15.737,0.885867434,0,15182,27,0.89,0,1,191580.4017,2315995.377,441,27,1,COB,0,1,1,1,1,1,1,1,1
6763,BFMO,76,6.846,0.184855311,0,20439,30,0.18,0,1,168863.0679,2305865.99,544,30,1,MAP,0,1,1,1,1,1,1,1,1
6764,BFMO,82,2.002,0,0,5673,17,0,0,2,186082.2709,2332574.192,239,17,2,COB,0,1,1,1,1,1,1,1,1
6765,BFMO,84,45.626,2.707703454,0,12417,25,2.71,0,2,156813.5557,2323736.415,333,19,2,MAP,0,1,1,1,1,1,1,1,1
6766,BFMO,85,23.765,1.187805642,0,6762,18,1.19,0,1,206846.8347,2336520.861,195,18,1,LES,0,1,1,1,1,1,1,1,1
6767,BFMO,88,146.062,11.57714988,0,3991,10,11.58,0,3,173609.1166,2344639.601,96,5,3,LES,0,1,1,1,1,1,1,1,1
