FID_1,MOs,MOsID,Subbasin,SED_BCR,Duck_BCR,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed,Subbasin
8770,TLMO,4804,18,2.95,0.00,1,202672.15725100000,2337964.26745000000,184,18,1,LES,
8891,TLMO,5542,18,2.95,0.00,1,200406.96744700000,2337557.29254000000,184,18,1,LES,
6644,AFMO,3160,18,0.08,0.00,1,199243.71182600000,2336753.93677000000,185,18,1,LES,
6664,AFMO,3295,18,0.08,0.00,1,199311.76324300000,2336409.53824000000,185,18,1,LES,
6669,AFMO,3404,18,1.89,0.00,1,200990.23267100000,2336171.88650000000,185,18,1,LES,
6670,AFMO,3411,18,0.18,0.00,1,200778.78122900000,2335838.54093000000,185,18,1,LES,
6677,AFMO,3490,18,0.00,0.00,1,201065.73095100000,2335621.05178000000,185,18,1,LES,
6678,AFMO,3504,18,0.00,0.00,1,201299.68475500000,2335474.95317000000,185,18,1,LES,
6679,AFMO,3513,18,0.19,0.00,1,200692.62069000000,2335471.37472000000,185,18,1,LES,
6681,AFMO,3550,18,0.33,0.00,1,201023.49679600000,2335315.90320000000,185,18,1,LES,
6684,AFMO,3587,18,0.09,0.00,1,200464.08398800000,2335173.03644000000,185,18,1,LES,
6686,AFMO,3620,18,0.20,0.00,1,201230.05100400000,2335031.88235000000,185,18,1,LES,
6760,BFMO,38,18,0.00,0.00,1,200685.22242500000,2336938.24067000000,185,18,1,LES,
6781,BFMO,625,18,0.00,0.00,1,200833.15695000000,2336971.99780000000,185,18,1,LES,
6786,BFMO,663,18,0.00,0.00,1,199329.13274100000,2337045.20610000000,185,18,1,LES,
6787,BFMO,610,18,0.00,0.00,1,199987.27247900000,2336857.39163000000,185,18,1,LES,
6801,BFMO,146,18,1.12,0.00,1,200935.43750400000,2336356.40471000000,185,18,1,LES,
6946,NCMO,1910,18,0.26,0.00,1,200867.66949700000,2336623.95634000000,185,18,1,LES,
6949,NCMO,1913,18,0.64,0.00,1,200326.06774000000,2336868.21246000000,185,18,1,LES,
6950,NCMO,1914,18,1.17,0.00,1,200730.60622700000,2336942.44723000000,185,18,1,LES,
6951,NCMO,1915,18,0.69,0.00,1,200548.29820100000,2336963.42751000000,185,18,1,LES,
6952,NCMO,1916,18,1.16,0.00,1,200838.62873400000,2337007.43520000000,185,18,1,LES,
7874,WCMO,5459,18,5.34,0.00,1,200116.49550900000,2337250.72436000000,185,18,1,LES,
7875,WCMO,5460,18,5.34,0.00,1,200707.88518300000,2336399.45155000000,185,18,1,LES,
7876,WCMO,5461,18,1.47,0.00,1,200168.07728200000,2336351.58663000000,185,18,1,LES,
7877,WCMO,5462,18,0.61,0.00,1,200167.19479600000,2336037.04533000000,185,18,1,LES,
7879,WCMO,5464,18,1.77,0.00,1,200606.72780700000,2335822.97959000000,185,18,1,LES,
7880,WCMO,5465,18,2.93,0.00,1,200929.85637200000,2335618.80569000000,185,18,1,LES,
7881,WCMO,5466,18,1.07,0.00,1,201577.08705600000,2335417.29683000000,185,18,1,LES,
7894,WCMO,5484,18,2.41,0.00,1,199574.47313700000,2336899.51617000000,185,18,1,LES,
8678,TLMO,4536,18,0.00,0.00,1,200766.97663300000,2337188.57317000000,185,18,1,LES,
8684,TLMO,4551,18,4.80,0.00,1,200750.09080000000,2337172.16180000000,185,18,1,LES,
8693,TLMO,4565,18,4.80,0.00,1,200780.09080000000,2337142.16180000000,185,18,1,LES,
8699,TLMO,4578,18,0.00,0.00,1,200810.09080000000,2337112.16180000000,185,18,1,LES,
8706,TLMO,4597,18,0.00,0.00,1,199580.09080000000,2337082.16180000000,185,18,1,LES,
8712,TLMO,4612,18,0.00,0.00,1,200660.09080000000,2337049.96943000000,185,18,1,LES,
8716,TLMO,4633,18,0.00,0.00,1,199368.21431700000,2337017.94478000000,185,18,1,LES,
8717,TLMO,4634,18,0.00,0.00,1,200688.62600700000,2337035.38241000000,185,18,1,LES,
8750,TLMO,4770,18,4.91,0.00,1,200917.09316800000,2336710.52879000000,185,18,1,LES,
8788,TLMO,4873,18,0.00,0.00,1,200960.09080000000,2336452.16180000000,185,18,1,LES,
8800,TLMO,4904,18,4.90,0.00,1,201001.75746700000,2336370.49513000000,185,18,1,LES,
8842,TLMO,5202,18,4.91,0.00,1,201769.42625300000,2335580.21976000000,185,18,1,LES,
8843,TLMO,5203,18,0.00,0.00,1,201774.02056300000,2335593.64592000000,185,18,1,LES,
8856,TLMO,5301,18,4.80,0.00,1,200277.36278700000,2335849.80328000000,185,18,1,LES,
8864,TLMO,5349,18,4.80,0.00,1,201746.23055100000,2335445.32924000000,185,18,1,LES,
8892,TLMO,5543,18,4.80,0.00,1,200852.28427400000,2335750.73292000000,185,18,1,LES,
8901,TLMO,5569,18,4.80,0.00,1,199656.69753600000,2336424.98305000000,185,18,1,LES,
8923,TLMO,5855,18,0.00,0.00,1,201729.15383400000,2334583.75852000000,185,18,1,LES,
8948,TLMO,6385,18,4.82,0.00,1,201589.74050800000,2334563.69501000000,185,18,1,LES,
6761,BFMO,202,18,0.00,0.00,1,201039.42375000000,2336977.55735000000,186,18,1,LES,
6802,BFMO,841,18,0.00,0.00,1,201385.23441800000,2336928.21591000000,186,18,1,LES,
8709,TLMO,4600,18,4.67,0.00,1,201442.99447600000,2337136.50234000000,186,18,1,LES,
8713,TLMO,4613,18,0.00,0.00,1,201380.16343300000,2337075.04327000000,186,18,1,LES,
8722,TLMO,4652,18,4.63,0.00,1,200923.53419700000,2336999.88336000000,186,18,1,LES,
8734,TLMO,4725,18,4.64,0.00,1,201230.66163600000,2336993.72408000000,186,18,1,LES,
8749,TLMO,4763,18,0.00,0.00,1,200990.09080000000,2336722.16180000000,186,18,1,LES,
8751,TLMO,4771,18,0.00,0.00,1,200951.01025100000,2336699.53785000000,186,18,1,LES,
8893,TLMO,5544,18,4.63,0.00,1,200895.27014200000,2336873.32791000000,186,18,1,LES,
5039,BFMO,127,15,0.00,0.00,3,173951.04557300000,2336160.41314000000,187,15,3,COB,
5046,BFMO,1635,15,0.00,0.00,3,173228.49979800000,2336076.96231000000,187,15,3,COB,
5050,BFMO,1467,15,0.00,0.00,3,174165.41096500000,2336745.29690000000,187,15,3,COB,
5051,BFMO,636,15,0.00,0.00,3,173600.39670000000,2336301.85050000000,187,15,3,COB,
5053,BFMO,796,15,2.21,0.00,3,172988.99297500000,2337006.53226000000,187,15,3,COB,
5064,NCMO,827,15,1.14,0.00,3,173179.90498100000,2335854.53854000000,187,15,3,COB,
5066,NCMO,828,15,0.69,0.00,3,173078.71769200000,2336065.29510000000,187,15,3,COB,
5075,NCMO,829,15,0.52,0.00,3,172938.32642200000,2336747.45138000000,187,15,3,COB,
5078,NCMO,830,15,1.04,0.00,3,173436.01280200000,2336863.69002000000,187,15,3,COB,
5082,NCMO,831,15,1.32,0.00,3,173535.23326200000,2337108.00587000000,187,15,3,COB,
5083,NCMO,825,15,0.37,0.00,3,172334.61035700000,2337214.04625000000,187,15,3,COB,
5084,NCMO,826,15,0.62,0.00,3,173136.37450700000,2337326.77810000000,187,15,3,COB,
5087,NCMO,832,15,0.96,0.00,3,173052.25391200000,2336310.58264000000,187,15,3,COB,
5091,NCMO,833,15,0.48,0.00,3,172969.84660500000,2336833.75981000000,187,15,3,COB,
5096,NCMO,1617,15,0.96,0.00,3,173998.91646200000,2335957.40431000000,187,15,3,COB,
5098,NCMO,1609,15,0.45,0.00,3,173396.77665500000,2336212.22673000000,187,15,3,COB,
5099,NCMO,1610,15,0.35,0.00,3,173494.63761600000,2336287.68425000000,187,15,3,COB,
5102,NCMO,1611,15,0.94,0.00,3,173819.57916800000,2336670.06396000000,187,15,3,COB,
5103,NCMO,1621,15,0.00,0.00,3,174656.56205600000,2336943.89084000000,187,15,3,COB,
5104,NCMO,1622,15,1.10,0.00,3,173863.63121700000,2336040.55334000000,187,15,3,COB,
5105,NCMO,1623,15,0.99,0.00,3,174148.00486100000,2336064.83180000000,187,15,3,COB,
5106,NCMO,1624,15,0.55,0.00,3,174166.22655500000,2336184.18302000000,187,15,3,COB,
5107,NCMO,1625,15,0.52,0.00,3,174148.59618800000,2336222.69206000000,187,15,3,COB,
5108,NCMO,1612,15,0.40,0.00,3,173459.18873300000,2336260.64363000000,187,15,3,COB,
5109,NCMO,1626,15,0.48,0.00,3,174102.87382100000,2336297.95640000000,187,15,3,COB,
5110,NCMO,1613,15,0.68,0.00,3,173624.52977500000,2336358.60754000000,187,15,3,COB,
5111,NCMO,1614,15,0.76,0.00,3,174340.15389800000,2337056.85703000000,187,15,3,COB,
5112,NCMO,1627,15,0.74,0.00,3,174459.01012500000,2337071.49364000000,187,15,3,COB,
5113,NCMO,1615,15,0.91,0.00,3,173803.74853400000,2336455.50680000000,187,15,3,COB,
5186,WCMO,4549,15,2.91,0.00,3,173623.19159700000,2337632.13014000000,187,15,3,COB,
5206,WCMO,5197,15,0.45,0.00,3,172247.92735800000,2336972.67016000000,187,15,3,COB,
5210,WCMO,5201,15,3.79,0.00,3,173426.23693100000,2336103.95006000000,187,15,3,COB,
5284,TLMO,4473,15,3.03,0.00,3,173133.29896700000,2337499.78910000000,187,15,3,COB,
5286,TLMO,4502,15,3.04,0.00,3,173372.39170900000,2337328.34018000000,187,15,3,COB,
5295,TLMO,4609,15,3.06,0.00,3,173989.47560000000,2337051.54660000000,187,15,3,COB,
5300,TLMO,4648,15,3.03,0.00,3,173853.51029700000,2337322.30588000000,187,15,3,COB,
5305,TLMO,4682,15,0.00,0.00,3,173452.61543300000,2337160.60741000000,187,15,3,COB,
5306,TLMO,4692,15,3.03,0.00,3,172718.13899700000,2336912.01271000000,187,15,3,COB,
5308,TLMO,4736,15,0.00,0.00,3,174170.39428200000,2336776.24175000000,187,15,3,COB,
5309,TLMO,4737,15,0.00,0.00,3,174578.00134200000,2336800.59603000000,187,15,3,COB,
5325,TLMO,4911,15,3.03,0.00,3,173887.26051100000,2336818.00910000000,187,15,3,COB,
5331,TLMO,4969,15,3.03,0.00,3,173349.65702100000,2336471.39892000000,187,15,3,COB,
5335,TLMO,5003,15,0.00,0.00,3,173047.94266700000,2336046.13843000000,187,15,3,COB,
5336,TLMO,5004,15,0.00,0.00,3,173422.44044400000,2336091.69518000000,187,15,3,COB,
5338,TLMO,5050,15,0.00,0.00,3,174688.41188800000,2336935.56760000000,187,15,3,COB,
5341,TLMO,5066,15,0.00,0.00,3,173062.28320000000,2335882.16180000000,187,15,3,COB,
5347,TLMO,5114,15,0.00,0.00,3,173396.72494800000,2335835.21133000000,187,15,3,COB,
5354,TLMO,5215,15,3.03,0.00,3,174040.77736000000,2336138.46292000000,187,15,3,COB,
5359,TLMO,5271,15,3.03,0.00,3,172441.53924700000,2336766.42548000000,187,15,3,COB,
6639,AFMO,3125,18,0.00,0.00,1,197703.73483200000,2336786.61933000000,188,18,1,LES,
6643,AFMO,3154,18,0.00,0.00,1,198158.87080100000,2336725.48250000000,188,18,1,LES,
6661,AFMO,3259,18,0.30,0.00,1,197591.00468200000,2336254.18584000000,188,18,1,LES,
6779,BFMO,417,18,1.26,0.00,1,198642.87421800000,2337155.64173000000,188,18,1,LES,
6790,BFMO,290,18,0.84,0.00,1,198733.43292000000,2336699.29111000000,188,18,1,LES,
6948,NCMO,1912,18,1.32,0.00,1,198780.83748000000,2336577.16645000000,188,18,1,LES,
6953,NCMO,1917,18,0.38,0.00,1,198590.58641600000,2337005.40011000000,188,18,1,LES,
6955,NCMO,1919,18,0.38,0.00,1,198525.54598900000,2337211.00786000000,188,18,1,LES,
8720,TLMO,4650,18,0.00,0.00,1,198846.78691000000,2337027.53560000000,188,18,1,LES,
8807,TLMO,4956,18,6.59,0.00,1,198087.03635400000,2336705.08873000000,188,18,1,LES,
8810,TLMO,4967,18,0.00,0.00,1,197590.09080000000,2336162.16180000000,188,18,1,LES,
8813,TLMO,4974,18,6.59,0.00,1,197321.04623600000,2336437.17274000000,188,18,1,LES,
8876,TLMO,5431,18,6.59,0.00,1,197287.49592800000,2335991.56534000000,188,18,1,LES,
4788,AFMO,2836,14,0.00,0.00,3,166062.45787700000,2336936.27988000000,189,12,3,COB,
4789,AFMO,2861,14,0.00,0.00,3,165846.07577900000,2336836.29359000000,189,12,3,COB,
4790,AFMO,2950,14,0.00,0.00,3,165613.28209300000,2336519.44443000000,189,12,3,COB,
4791,AFMO,2980,14,0.00,0.00,3,165644.59779700000,2336399.18296000000,189,12,3,COB,
4792,AFMO,2998,14,0.00,0.00,3,163130.97960900000,2336323.08746000000,189,12,3,COB,
4794,AFMO,3027,14,0.00,0.00,3,164547.31951200000,2336190.58476000000,189,12,3,COB,
4795,AFMO,3052,14,0.00,0.00,3,165894.93604000000,2336115.64126000000,189,12,3,COB,
4796,AFMO,3079,14,0.00,0.00,3,166530.76499500000,2335999.91070000000,189,12,3,COB,
4797,AFMO,3093,14,0.00,0.00,3,166379.21173300000,2336009.22265000000,189,12,3,COB,
4798,AFMO,3095,14,0.00,0.00,3,163515.75571600000,2335836.19152000000,189,12,3,COB,
4799,AFMO,3105,14,0.00,0.00,3,165875.75159300000,2335912.20297000000,189,12,3,COB,
4800,AFMO,3135,14,0.01,0.00,3,163817.43831200000,2335630.60021000000,189,12,3,COB,
4801,AFMO,3210,14,0.24,0.00,3,164681.20882900000,2335797.30933000000,189,12,3,COB,
4803,AFMO,3216,14,0.17,0.00,3,163661.29038600000,2335496.21644000000,189,12,3,COB,
4804,AFMO,3290,14,0.03,0.00,3,163452.38840000000,2335058.09593000000,189,12,3,COB,
4808,AFMO,3374,14,0.08,0.00,3,164450.43208300000,2334799.95319000000,189,12,3,COB,
4821,BFMO,1504,14,1.21,0.00,3,165872.12980600000,2335929.99211000000,189,12,3,COB,
4822,BFMO,1732,14,0.90,0.00,3,164647.52648300000,2335920.64550000000,189,12,3,COB,
4824,BFMO,1066,14,2.46,0.00,3,163530.93297800000,2336311.14241000000,189,12,3,COB,
4825,BFMO,769,14,0.00,0.00,3,164363.72713100000,2336045.54052000000,189,12,3,COB,
4826,BFMO,909,14,0.00,0.00,3,164425.72491000000,2336047.53597000000,189,12,3,COB,
4827,BFMO,494,14,2.92,0.00,3,165949.82141700000,2335510.20646000000,189,12,3,COB,
4828,BFMO,737,14,0.57,0.00,3,162187.04165900000,2336112.26074000000,189,12,3,COB,
4829,BFMO,1277,14,0.75,0.00,3,162721.26877300000,2335882.60006000000,189,12,3,COB,
4833,BFMO,1458,14,1.53,0.00,3,165507.99135100000,2335799.96671000000,189,12,3,COB,
4834,BFMO,1509,14,0.32,0.00,3,165252.12561700000,2336088.05214000000,189,12,3,COB,
4835,BFMO,617,14,1.91,0.00,3,164117.05435200000,2335901.41764000000,189,12,3,COB,
4837,BFMO,1450,14,1.13,0.00,3,164820.42799300000,2336371.61127000000,189,12,3,COB,
4838,NCMO,610,14,5.56,0.00,3,162796.13103400000,2335732.42042000000,189,12,3,COB,
4839,NCMO,611,14,6.52,0.00,3,164231.27528600000,2335782.64909000000,189,12,3,COB,
4840,NCMO,612,14,1.63,0.00,3,165429.10845300000,2335936.31414000000,189,12,3,COB,
4841,NCMO,613,14,6.21,0.00,3,162593.33848400000,2335760.62542000000,189,12,3,COB,
4842,NCMO,614,14,5.89,0.00,3,164429.04828000000,2335884.25038000000,189,12,3,COB,
4843,NCMO,615,14,5.11,0.00,3,163017.85700500000,2335950.88562000000,189,12,3,COB,
4844,NCMO,616,14,6.18,0.00,3,163896.74374600000,2335953.59888000000,189,12,3,COB,
4845,NCMO,617,14,2.48,0.00,3,163131.60057600000,2336073.62024000000,189,12,3,COB,
4846,NCMO,658,14,2.97,0.00,3,165406.71957400000,2336146.84500000000,189,12,3,COB,
4847,NCMO,618,14,3.11,0.00,3,163208.62348900000,2336149.59348000000,189,12,3,COB,
4848,NCMO,619,14,3.19,0.00,3,164335.13983400000,2336209.42570000000,189,12,3,COB,
4849,NCMO,659,14,2.50,0.00,3,164907.13439800000,2336321.02190000000,189,12,3,COB,
4850,NCMO,620,14,5.57,0.00,3,163914.57184100000,2336313.83553000000,189,12,3,COB,
4851,NCMO,660,14,3.64,0.00,3,164825.20502500000,2336347.70278000000,189,12,3,COB,
4852,NCMO,661,14,4.08,0.00,3,165037.62086600000,2336470.29840000000,189,12,3,COB,
4855,NCMO,623,14,6.99,0.00,3,163427.86796200000,2336497.13518000000,189,12,3,COB,
4856,NCMO,662,14,1.56,0.00,3,164758.74883100000,2336625.35522000000,189,12,3,COB,
4857,NCMO,663,14,5.66,0.00,3,164801.90271400000,2336629.29009000000,189,12,3,COB,
4858,NCMO,664,14,5.93,0.00,3,164492.57112900000,2336586.53415000000,189,12,3,COB,
4859,NCMO,665,14,5.09,0.00,3,164658.29788800000,2336645.14883000000,189,12,3,COB,
4866,RAMO,1,14,9.67,0.00,3,164526.35495500000,2336746.45634000000,189,12,3,COB,
4867,RAMO,2,14,43.39,0.00,3,163344.13805700000,2335942.30535000000,189,12,3,COB,
4868,RAMO,3,14,61.87,0.00,3,162992.63410200000,2335674.14157000000,189,12,3,COB,
4872,WCMO,4580,14,5.37,0.00,3,165624.94904600000,2337022.80379000000,189,12,3,COB,
4873,WCMO,4965,14,0.60,0.00,3,164510.92829400000,2336955.03654000000,189,12,3,COB,
4874,WCMO,4967,14,1.94,0.00,3,163183.81051000000,2336582.90589000000,189,12,3,COB,
4875,WCMO,5304,14,0.54,0.00,3,163316.61998400000,2335981.10009000000,189,12,3,COB,
4876,WCMO,5305,14,1.40,0.00,3,163280.03664100000,2335343.66273000000,189,12,3,COB,
4877,WCMO,5325,14,0.22,0.00,3,163093.88736600000,2335328.21944000000,189,12,3,COB,
4878,WCMO,5404,14,5.37,0.00,3,166438.59257000000,2336888.84401000000,189,12,3,COB,
4879,WCMO,5405,14,5.37,0.00,3,166212.20672500000,2336842.13994000000,189,12,3,COB,
4880,WCMO,5406,14,3.48,0.00,3,165617.38067100000,2336661.20866000000,189,12,3,COB,
4881,WCMO,5407,14,5.66,0.00,3,165540.26159300000,2336313.18081000000,189,12,3,COB,
4882,WCMO,5408,14,5.37,0.00,3,165534.64250500000,2336027.31922000000,189,12,3,COB,
4893,WCMO,6615,14,5.37,0.00,3,165520.18378600000,2335655.55470000000,189,12,3,COB,
4894,WCMO,6616,14,0.74,0.00,3,165406.62143400000,2335590.86051000000,189,12,3,COB,
4895,WCMO,6617,14,0.80,0.00,3,165120.02613400000,2335398.67362000000,189,12,3,COB,
4896,WCMO,6636,14,0.78,0.00,3,164145.19479200000,2335215.60321000000,189,12,3,COB,
4897,WCMO,6637,14,2.29,0.00,3,163308.55885100000,2335150.55958000000,189,12,3,COB,
4898,WCMO,6638,14,1.71,0.00,3,164652.80584500000,2335160.83387000000,189,12,3,COB,
4899,WCMO,6639,14,1.78,0.00,3,164532.00759600000,2334936.13809000000,189,12,3,COB,
4900,WCMO,6640,14,1.07,0.00,3,163994.96395400000,2334758.58969000000,189,12,3,COB,
4913,TLMO,4679,14,2.73,0.00,3,165726.65373800000,2337063.86365000000,189,12,3,COB,
4916,TLMO,4751,14,0.00,0.00,3,164482.28320000000,2336752.16180000000,189,12,3,COB,
4917,TLMO,4760,14,0.00,0.00,3,163190.09080000000,2336722.16180000000,189,12,3,COB,
4919,TLMO,4783,14,2.73,0.00,3,164614.75965400000,2336758.44059000000,189,12,3,COB,
4920,TLMO,4816,14,3.00,0.00,3,165140.09080000000,2336542.16180000000,189,12,3,COB,
4921,TLMO,4817,14,0.00,0.00,3,165530.09080000000,2336542.16180000000,189,12,3,COB,
4922,TLMO,4830,14,3.00,0.00,3,165170.09080000000,2336512.16180000000,189,12,3,COB,
4923,TLMO,4835,14,0.00,0.00,3,165479.11913300000,2336512.88937000000,189,12,3,COB,
4924,TLMO,4845,14,0.00,0.00,3,164450.70606700000,2336452.77707000000,189,12,3,COB,
4925,TLMO,4846,14,0.00,0.00,3,166880.09080000000,2336452.16180000000,189,12,3,COB,
4927,TLMO,4866,14,0.00,0.00,3,164420.09080000000,2336422.16180000000,189,12,3,COB,
4928,TLMO,4890,14,0.00,0.00,3,163162.28320000000,2336392.16180000000,189,12,3,COB,
4929,TLMO,4891,14,0.00,0.00,3,164390.09080000000,2336392.16180000000,189,12,3,COB,
4930,TLMO,4941,14,2.74,0.00,3,165350.71716400000,2336242.34574000000,189,12,3,COB,
4931,TLMO,4966,14,0.00,0.00,3,164769.30056800000,2336191.31476000000,189,12,3,COB,
4932,TLMO,4968,14,0.00,0.00,3,164720.70606700000,2336122.77707000000,189,12,3,COB,
4935,TLMO,5079,14,2.73,0.00,3,166929.36103800000,2336506.02243000000,189,12,3,COB,
4937,TLMO,5093,14,2.73,0.00,3,164018.62544700000,2336517.36411000000,189,12,3,COB,
4939,TLMO,5112,14,2.81,0.00,3,166012.28320000000,2335762.16180000000,189,12,3,COB,
4941,TLMO,5132,14,2.73,0.00,3,162799.08152500000,2336211.00526000000,189,12,3,COB,
4942,TLMO,5133,14,2.73,0.00,3,164929.80363600000,2336056.85824000000,189,12,3,COB,
4943,TLMO,5134,14,2.78,0.00,3,165035.58680300000,2335749.33288000000,189,12,3,COB,
4944,TLMO,5135,14,0.00,0.00,3,165107.89843300000,2335732.16180000000,189,12,3,COB,
4945,TLMO,5136,14,3.00,0.00,3,166070.09080000000,2335732.16180000000,189,12,3,COB,
4946,TLMO,5267,14,0.00,0.00,3,166909.44880800000,2335490.43285000000,189,12,3,COB,
4948,TLMO,5355,14,2.73,0.00,3,163919.33383500000,2335774.37126000000,189,12,3,COB,
4949,TLMO,5389,14,2.73,0.00,3,162758.14528800000,2335592.80279000000,189,12,3,COB,
4951,TLMO,5496,14,2.73,0.00,3,166201.42256900000,2336273.05810000000,189,12,3,COB,
4952,TLMO,5587,14,2.73,0.00,3,165159.69844000000,2335476.44878000000,189,12,3,COB,
4959,TLMO,5897,14,2.73,0.00,3,163047.24735600000,2335116.44675000000,189,12,3,COB,
4966,TLMO,6411,14,2.73,0.00,3,163956.25134200000,2334938.38938000000,189,12,3,COB,
5650,BFMO,1399,17,0.00,0.00,2,177643.46358600000,2335947.32908000000,190,17,2,COB,
5723,WCMO,4690,17,5.15,0.00,2,177590.46658000000,2336525.92419000000,190,17,2,COB,
6075,TLMO,4894,17,3.98,0.00,2,177629.99860900000,2336462.08889000000,190,17,2,COB,
6144,TLMO,5483,17,3.98,0.00,2,177822.14495500000,2336046.69030000000,190,17,2,COB,
5480,AFMO,3025,17,0.00,0.00,2,184426.29211400000,2336901.77024000000,191,17,2,COB,
5489,AFMO,3070,17,0.00,0.00,2,184241.38346200000,2336608.36451000000,191,17,2,COB,
5744,WCMO,5039,17,2.73,0.00,2,182487.42542400000,2336751.73867000000,191,17,2,COB,
5795,WCMO,5747,17,2.38,0.00,2,184669.56921000000,2337007.25498000000,191,17,2,COB,
6064,TLMO,4533,17,0.44,0.00,2,184026.80470000000,2337200.15743000000,191,17,2,COB,
6071,TLMO,4822,17,0.00,0.00,2,184680.91400000000,2336541.91420000000,191,17,2,COB,
6079,TLMO,4898,17,0.33,0.00,2,184339.17974800000,2336390.94275000000,191,17,2,COB,
6081,TLMO,4995,17,0.00,0.00,2,184846.84377600000,2336070.56066000000,191,17,2,COB,
6082,TLMO,5005,17,0.63,0.00,2,184753.14022900000,2336098.97023000000,191,17,2,COB,
6103,TLMO,5158,17,0.29,0.00,2,184616.02511500000,2336637.25516000000,191,17,2,COB,
6118,TLMO,5200,17,0.00,0.00,2,184753.96359600000,2335594.43846000000,191,17,2,COB,
6128,TLMO,5338,17,0.32,0.00,2,184899.49822300000,2335396.31012000000,191,17,2,COB,
6133,TLMO,5372,17,0.29,0.00,2,184746.34641200000,2335481.49476000000,191,17,2,COB,
6181,TLMO,5708,17,0.30,0.00,2,185018.14255500000,2335420.63861000000,191,17,2,COB,
6579,AFMO,2787,18,0.00,0.00,1,182727.95107300000,2337749.53558000000,191,17,2,COB,
6626,AFMO,3051,18,0.00,0.00,1,183321.02992700000,2336678.90777000000,191,17,2,COB,
6783,BFMO,991,18,0.16,0.00,1,183424.68629500000,2336942.64707000000,191,17,2,COB,
7808,WCMO,4986,18,4.95,0.00,1,183014.98296200000,2337830.78461000000,191,17,2,COB,
7809,WCMO,4987,18,2.30,0.00,1,182839.29229200000,2337884.27987000000,191,17,2,COB,
7810,WCMO,4988,18,4.49,0.00,1,183494.08141900000,2337104.49954000000,191,17,2,COB,
7813,WCMO,5030,18,4.95,0.00,1,182468.12957500000,2337940.87225000000,191,17,2,COB,
7814,WCMO,5037,18,1.45,0.00,1,182559.58676800000,2337024.32592000000,191,17,2,COB,
7815,WCMO,5041,18,5.06,0.00,1,182530.56153300000,2337501.62048000000,191,17,2,COB,
8833,TLMO,5120,18,0.29,0.00,1,183325.08813000000,2337112.99075000000,191,17,2,COB,
8835,TLMO,5140,18,0.29,0.00,1,182481.14912600000,2337364.39173000000,191,17,2,COB,
5471,AFMO,2871,17,0.00,0.00,2,187178.69045000000,2337498.36470000000,192,17,2,COB,
5481,AFMO,3028,17,0.02,0.00,2,186924.48037900000,2336898.11217000000,192,17,2,COB,
5485,AFMO,3045,17,0.02,0.00,2,187365.46607700000,2336853.06687000000,192,17,2,COB,
5490,AFMO,3092,17,0.01,0.00,2,187349.57231500000,2336691.57855000000,192,17,2,COB,
5496,AFMO,3240,17,0.00,0.00,2,187887.29232900000,2336081.75828000000,192,17,2,COB,
5510,AFMO,3371,17,0.06,0.00,2,187826.98309400000,2335618.52288000000,192,17,2,COB,
5659,BFMO,992,17,0.31,0.00,2,187348.37482000000,2337701.87993000000,192,17,2,COB,
5664,BFMO,848,17,0.00,0.00,2,187908.38553000000,2336212.44619000000,192,17,2,COB,
5665,BFMO,1094,17,0.00,0.00,2,186721.69975500000,2336173.84378000000,192,17,2,COB,
5668,BFMO,1699,17,0.00,0.00,2,187141.91400000000,2336623.17195000000,192,17,2,COB,
5679,ICMO,1061,17,0.09,0.00,2,187266.49580000000,2338761.82180000000,192,17,2,COB,
5680,ICMO,1062,17,0.09,0.00,2,187268.82785000000,2338689.75435000000,192,17,2,COB,
5681,ICMO,1063,17,0.09,0.00,2,187273.22330000000,2338587.35235000000,192,17,2,COB,
5682,ICMO,1064,17,0.09,0.00,2,187457.69588500000,2338097.49294000000,192,17,2,COB,
5683,ICMO,1065,17,0.09,0.00,2,187470.16150000000,2337549.12595000000,192,17,2,COB,
