ID,Label,Cost,NitRed,SedRed
37965,BS+GW1913,403308.9975,222.2218,1065.2681
37966,BS+CC1913,717070.3384,453.0793,1689.037
37967,BS+FM1913,575663.8545,201.9988,914.7015
37968,GW+CC1913,716855.6992,469.0729,1741.4658
37969,GW+FM1913,575449.2154,237.5067,1052.6235
37970,CC+FM1913,889210.5563,343.7753,1283.3262
37971,BS+GW+CC1913,918617.5176,469.0729,1741.4658
37972,BS+GW+FM1913,777211.0337,237.5067,1052.6235
37973,BS+CC+FM1913,1090972.375,466.7975,1688.0177
37974,GW+CC+FM1913,1090757.735,483.0066,1740.5239
37975,BS+GW+CC+FM1913,1292519.554,483.0066,1740.5239
37976,BS1914,328270.4554,-1.044999998,26.7743
37977,GW1914,327905.7909,-0.620899998,13.0203
37978,CC1914,845966.0934,1551.3939,38.2361
37979,FM1914,620606.4279,496.3086,-1.5158
37980,BS+GW1914,656176.2463,-0.620899998,13.0203
37981,BS+CC1914,1174236.549,1550.2099,51.9031
37982,BS+FM1914,948876.8833,494.4204,26.4386
37983,GW+CC1914,1173871.884,1552.7576,44.0063
37984,GW+FM1914,948512.2188,495.6216,12.6513
37985,CC+FM1914,1466572.521,1986.3904,39.2142
37986,BS+GW+CC1914,1502142.34,1552.7576,44.0063
37987,BS+GW+FM1914,1276782.674,495.6216,12.6513
37988,BS+CC+FM1914,1794842.977,1984.5375,52.6452
37989,GW+CC+FM1914,1794478.312,1987.987,44.5378
37990,BS+GW+CC+FM1914,2122748.768,1987.987,44.5378
37991,BS1915,267368.7147,0.2852,440.9959
37992,GW1915,267071.7038,-15.0444,473.6991
37993,CC1915,689019.8717,270.5428,477.7684
37994,FM1915,505479.3049,60.2154,-20.8635
37995,BS+GW1915,534440.4185,-15.0444,473.6991
37996,BS+CC1915,956388.5863,271.8432,690.5569
37997,BS+FM1915,772848.0195,58.1712,432.7815
37998,GW+CC1915,956091.5755,262.3504,711.0167
37999,GW+FM1915,772551.0087,44.5897,473.5526
38000,CC+FM1915,1194499.177,328.8313,500.8416
38001,BS+GW+CC1915,1223460.29,262.3504,711.0167
38002,BS+GW+FM1915,1039919.723,44.5897,473.5526
38003,BS+CC+FM1915,1461867.891,328.6243,707.5753
38004,GW+CC+FM1915,1461570.88,321.503,717.8159
38005,BS+GW+CC+FM1915,1728939.595,321.503,717.8159
38006,BS1916,231084.3318,274328.0074,8693.999
38007,GW1916,230827.6281,-2.471999999,40.058
38008,CC1916,595513.5658,18004478.4,1001564.013
38009,FM1916,436888.2177,2318.0604,120.0691
38010,BS+GW1916,461911.9599,-2.471999999,40.058
38011,BS+CC1916,826597.8976,745.0174,107.7126
38012,BS+FM1916,667972.5495,287.5706,57.1317
38013,GW+CC1916,826341.1939,749.1456,97.2915
38014,GW+FM1916,667715.8457,284.9938,39.9835
38015,CC+FM1916,1032401.784,935.6716,76.301
38016,BS+GW+CC1916,1057425.526,749.1456,97.2915
38017,BS+GW+FM1916,898800.1775,284.9938,39.9835
38018,BS+CC+FM1916,1263486.115,935.4958,106.2605
38019,GW+CC+FM1916,1263229.412,940.6131,96.8384
38020,BS+GW+CC+FM1916,1494313.743,8275.541,519.8104
38021,BS1917,78002.7253,-0.765099999,285.0209
38022,GW1917,77916.0747,-12.1712,443.7021
38023,CC1917,201016.143,38.5405,272.5992
38024,FM1917,147506.5885,6.133500002,-34.4927
38025,BS+GW1917,155918.8,-12.1712,443.7021
38026,BS+CC1917,279018.8683,38.2197,434.3234
38027,BS+FM1917,225509.3138,3.9397,264.7974
38028,GW+CC1917,278932.2177,31.8967,517.4953
38029,GW+FM1917,225422.6632,-6.715699997,434.2495
38030,CC+FM1917,348522.7315,43.3036,271.8924
38031,BS+GW+CC1917,356934.943,31.8967,517.4953
38032,BS+GW+FM1917,303425.3885,-6.715699997,434.2495
38033,BS+CC+FM1917,426525.4568,42.2455,434.0411
38034,GW+CC+FM1917,426438.8062,36.6921,517.3701
38035,BS+GW+CC+FM1917,504441.5315,36.6921,517.3701
38036,BS1918,193324.0537,1.480400003,99.9939
38037,GW1918,193109.2966,-1.910699997,79.1368
38038,CC1918,498203.8188,430.2862,101.5141
38039,FM1918,365507.1351,234.2217,-10.3302
38040,BS+GW1918,386433.3503,-1.910699997,79.1368
38041,BS+CC1918,691527.8725,432.3052,155.0724
38042,BS+FM1918,558831.1888,234.6271,92.7416
38043,GW+CC1918,691313.1154,433.484,146.7353
38044,GW+FM1918,558616.4316,232.1914,72.9312
38045,CC+FM1918,863710.9539,573.1848,101.106
38046,BS+GW+CC1918,884637.1691,433.484,146.7353
38047,BS+GW+FM1918,751940.4853,-162.7488,68.7376
38048,BS+CC+FM1918,1057035.008,574.3528,154.5647
38049,GW+CC+FM1918,1056820.25,576.921,146.3075
38050,BS+GW+CC+FM1918,1250144.304,576.921,146.3075
38051,BS1919,216079.5316,128.1689,1266.8832
38052,GW1919,215839.4962,-38.6999,1606.0212
38053,CC1919,556845.5956,164.8746,1409.6922
38054,FM1919,408523.5198,47.8314,-6.8073
38055,BS+GW1919,431919.0278,-38.6999,1606.0212
38056,BS+CC1919,772925.1272,183.3027,2031.6635
38057,BS+FM1919,624603.0514,164.8081,1262.8427
38058,GW+CC1919,772685.0918,139.889,2252.5997
38059,GW+FM1919,624363.016,-194380.3888,-81060.3481
38060,CC+FM1919,965369.1154,206.2279,1415.9061
38061,BS+GW+CC1919,988764.6234,139.889,2252.5997
38062,BS+GW+FM1919,840442.5476,9.112600002,1604.6361
38063,BS+CC+FM1919,1181448.647,218.4051,2038.3716
38064,GW+CC+FM1919,1181208.612,181.6112,2257.4888
38065,BS+GW+CC+FM1919,1397288.143,181.6112,2257.4888
38066,BS1920,329689.6346,9.775400002,16.1321
38067,GW1920,329245.911,0.022700001,2.817
38068,CC1920,890115.6408,9799.8445,46.1899
38069,FM1920,685383.2873,1124.7744,2.0897
38070,BS+GW1920,658935.5456,0.022700001,2.817
38071,BS+CC1920,1219805.275,9806.9434,55.3559
38072,BS+FM1920,1015072.922,1134.3622,17.5331
38073,GW+CC1920,1219361.552,9802.8161,54.8286
38074,GW+FM1920,1014629.198,1124.7717,4.7533
38075,CC+FM1920,1575498.928,10645.1584,46.6034
38076,BS+GW+CC1920,1549051.186,9802.8161,54.8286
38077,BS+GW+FM1920,1344318.833,1124.7717,4.7533
38078,BS+CC+FM1920,1905188.563,10652.2078,55.8047
38079,GW+CC+FM1920,1904744.839,10682.3727,55.6941
38080,BS+GW+CC+FM1920,2234434.474,10682.3727,55.6941
38081,BS1921,128561.7289,97.6435,367.0517
38082,GW1921,128388.6999,-19.8728,348.4623
38083,CC1921,347098.5852,560.8022,475.1573
38084,FM1921,267289.7527,162.6667,11.8495
38085,BS+GW1921,256950.4288,-19.8728,348.4623
38086,BS+CC1921,475660.3141,633.5385,650.0462
38087,BS+FM1921,395851.4816,246.776,377.8425
38088,GW+CC1921,475487.2851,545.6331,663.167
38089,GW+FM1921,395678.4526,143.7439,355.102
38090,CC+FM1921,614388.3379,753.1151,473.7013
38091,BS+GW+CC1921,604049.014,545.6331,663.167
38092,BS+GW+FM1921,524240.1815,143.7439,355.102
38093,BS+CC+FM1921,742950.0668,816.8119,648.9411
38094,GW+CC+FM1921,742777.0378,736.3622,662.4204
38095,BS+GW+CC+FM1921,871338.7667,736.3622,662.4204
38096,BS1922,960103.8447,257.3021,263.2614
38097,GW1922,959127.4694,-5.338199999,189.9536
38098,CC1922,2426188.37,31595.0535,343.8409
38099,FM1922,1742598.328,9681.4339,17.2733
38100,BS+GW1922,1919231.314,-5.338199999,189.9536
38101,BS+CC1922,3386292.215,31719.7746,440.9608
38102,BS+FM1922,2702702.173,9810.9878,278.1245
38103,GW+CC1922,3385315.84,31588.7557,401.0811
38104,GW+FM1922,2701725.797,9676.2188,204.249
38105,CC+FM1922,4168786.698,40564.2407,341.1512
38106,BS+GW+CC1922,4345419.685,31588.7557,401.0811
38107,BS+GW+FM1922,3661829.642,9676.2188,204.249
38108,BS+CC+FM1922,5128890.543,40672.0747,439.304
38109,GW+CC+FM1922,5127914.168,40556.0936,399.2806
38110,BS+GW+CC+FM1922,6088018.012,40556.0936,399.2806
38111,BS1923,455961.0708,265.9812,2883.6207
38112,GW1923,455497.3823,-214.2211,3822.8917
38113,CC1923,1152216.454,3258.1835,2630.996
38114,FM1923,827604.0467,1035.8885,-21.1895
38115,BS+GW1923,911458.4531,-214.2211,3822.8917
38116,BS+CC1923,1608177.525,3427.9809,4074.3649
38117,BS+FM1923,1283565.118,1163.2283,2872.9977
38118,GW+CC1923,1607713.836,3095.7106,4458.1972
38119,GW+FM1923,1283101.429,822.107,3817.2293
38120,CC+FM1923,1979820.501,4145.0629,2619.2481
38121,BS+GW+CC1923,2063674.907,3095.7106,4458.1972
38122,BS+GW+FM1923,1739062.5,822.107,3817.2293
38123,BS+CC+FM1923,2435781.571,4290.4261,4069.1254
38124,GW+CC+FM1923,2435317.883,3981.0445,4454.1354
38125,BS+GW+CC+FM1923,2891278.954,3981.0445,4454.1354
38126,BS1924,51519.8681,0.085000001,0.4155
38127,GW1924,51473.6912,0.0735,0.3229
38128,CC1924,126926.0487,42.6438,3.1099
38129,FM1924,88588.4452,11.079,0.0742
38130,BS+GW1924,102993.5593,0.0735,0.3229
38131,BS+CC1924,178445.9169,42.6742,3.218
38132,BS+FM1924,140108.3133,11.1665,0.4916
38133,GW+CC1924,178399.7399,42.7114,3.1707
38134,GW+FM1924,140062.1364,11.1568,0.4014
38135,CC+FM1924,215514.4939,53.3084,3.165
38136,BS+GW+CC1924,229919.608,42.7114,3.1707
38137,BS+GW+FM1924,191582.0045,11.1568,0.4014
38138,BS+CC+FM1924,267034.362,53.3423,3.2677
38139,GW+CC+FM1924,266988.1851,53.3717,3.2246
38140,BS+GW+CC+FM1924,318508.0532,53.3717,3.2246
38141,BS1925,77789.3775,8.585300002,56.001
38142,GW1925,77719.6554,10.6613,72.0255
38143,CC1925,191644.4797,39.9677,63.1658
38144,FM1925,133725.679,2.612300001,1.4358
38145,BS+GW1925,155509.0329,10.6613,72.0255
38146,BS+CC1925,269433.8572,46.015,93.5696
38147,BS+FM1925,211515.0565,10.6966,56.2387
38148,GW+CC1925,269364.135,45.4676,99.3362
38149,GW+FM1925,211445.3343,12.8657,72.5738
38150,CC+FM1925,325370.1586,41.9618,62.987
38151,BS+GW+CC1925,347153.5125,122513.5387,3820.4217
38152,BS+GW+FM1925,289234.7118,12.8657,72.5738
38153,BS+CC+FM1925,403159.5361,47.5862,92.7268
38154,GW+CC+FM1925,403089.814,47.6218,99.3087
38155,BS+GW+CC+FM1925,480879.1915,47.6218,99.3087
38156,BS1926,122104.9329,17.7035,88.7841
38157,GW1926,121995.491,19.2785,100.6804
38158,CC1926,300821.7455,67.0587,104.3131
38159,FM1926,209870.2903,4.8004,4.7359
38160,BS+GW1926,244100.4239,19.2785,100.6804
38161,BS+CC1926,422926.6784,79.0061,150.8074
38162,BS+FM1926,331975.2232,21.9957,93.5948
38163,GW+CC1926,422817.2365,78.2726,156.2607
38164,GW+FM1926,331865.7813,23.7401,103.9496
38165,CC+FM1926,510692.0359,70.6229,104.1464
38166,BS+GW+CC1926,544922.1694,78.2726,156.2607
38167,BS+GW+FM1926,453970.7142,23.7401,103.9496
38168,BS+CC+FM1926,632796.9687,81.9596,149.8442
38169,GW+CC+FM1926,632687.5268,81.6684,156.2053
38170,BS+GW+CC+FM1926,754792.4597,81.6684,156.2053
38171,BS1927,84540.7444,0.318100002,1.1693
38172,GW1927,84464.9711,0.246900003,0.8332
38173,CC1927,208277.3702,70.2206,6.0796
38174,FM1927,145326.125,17.2803,0.1021
38175,BS+GW1927,169005.7155,0.246900003,0.8332
38176,BS+CC1927,292818.1146,70.327,6.3557
38177,BS+FM1927,229866.8694,17.6081,1.2738
38178,GW+CC1927,292742.3413,70.5092,6.2603
38179,GW+FM1927,229791.0961,17.5163,0.9429
38180,CC+FM1927,353603.4952,86.5695,6.1808
38181,BS+GW+CC1927,377283.0857,70.5092,6.2603
38182,BS+GW+FM1927,314331.8405,17.5163,0.9429
38183,BS+CC+FM1927,438144.2396,86.6583,6.4477
38184,GW+CC+FM1927,438068.4663,21330324.8,1036671.089
38185,BS+GW+CC+FM1927,522609.2107,86.8153,6.3202
38186,BS1928,39361.7582,2.7575,8.9888
38187,GW1928,39326.4785,2.956700001,8.6179
38188,CC1928,96972.9276,37.4014,13.6659
38189,FM1928,67697.9352,5.6294,-0.2113
38190,BS+GW1928,78688.2368,2.956700001,8.6179
38191,BS+CC1928,136334.6858,39.0243,17.8496
38192,BS+FM1928,107059.6934,8.336400002,8.7821
38193,GW+CC1928,136299.4061,40.9642,17.4218
38194,GW+FM1928,107024.4137,8.5746,8.4789
38195,CC+FM1928,164670.8628,43.1265,13.6413
38196,BS+GW+CC1928,175661.1644,40.9642,17.4218
38197,BS+GW+FM1928,146386.1719,8.5746,8.4789
38198,BS+CC+FM1928,204032.621,44.7004,17.8014
38199,GW+CC+FM1928,203997.3413,46.6184,17.4041
38200,BS+GW+CC+FM1928,243359.0995,46.6184,17.4041
38201,BS1929,35526.0671,18.4955,100.8619
38202,GW1929,35494.2253,30.3327,148.2989
38203,CC1929,87523.1923,30.4045,101.2599
38204,FM1929,61107.3101,0.655500002,-0.874
38205,BS+GW1929,71020.2924,30.3327,148.2989
38206,BS+CC1929,123049.2594,43.4738,152.6015
38207,BS+FM1929,96633.3772,19.0447,100.2169
38208,GW+CC1929,123017.4176,48.9528,173.0916
38209,GW+FM1929,96601.5354,31.0223,148.05
38210,CC+FM1929,148630.5024,30.7983,102.0992
38211,BS+GW+CC1929,158543.4847,48.9528,173.0916
38212,BS+GW+FM1929,132127.6026,31.0223,148.05
38213,BS+CC+FM1929,184156.5695,43.7137,153.3568
38214,GW+CC+FM1929,184124.7277,49.574,173.1426
38215,BS+GW+CC+FM1929,219650.7949,49.574,173.1426
38216,BS1930,71048.7404,7.789500002,15.7466
38217,GW1930,70983.5556,-0.386599999,11.7328
38218,CC1930,175882.2714,2339.2706,12.0811
38219,FM1930,123356.7691,655.0264,-0.0656
38220,BS+GW1930,142032.296,-0.386599999,11.7328
38221,BS+CC1930,246931.0118,2346.4789,20.467
38222,BS+FM1930,194405.5094,661.42,15.7118
38223,GW+CC1930,246865.8271,2337.2068,17.5186
38224,GW+FM1930,194340.3247,654.652,11.7076
38225,CC+FM1930,299239.0405,2949.7038,11.8409
38226,BS+GW+CC1930,317914.5674,-8733.1023,-5913.5269
38227,BS+GW+FM1930,265389.0651,654.652,11.7076
38228,BS+CC+FM1930,370287.7809,2955.7783,20.345
38229,GW+CC+FM1930,370222.5962,2948.187,17.337
38230,BS+GW+CC+FM1930,441271.3365,2948.187,17.337
38231,BS1931,69915.3585,16.7929,396.3948
38232,GW1931,69851.2136,-32.512,589.8523
38233,CC1931,173076.5668,514.1965,272.7001
38234,FM1931,121389.9746,227.3654,-15.83
38235,BS+GW1931,139766.5721,-33.0864,585.0954
38236,BS+CC1931,242991.9252,529.6261,509.9444
38237,BS+FM1931,191305.333,239.5143,381.74
38238,GW+CC1931,242927.7804,497.5306,622.7457
38239,GW+FM1931,191241.1882,194.2175,581.0471
38240,CC+FM1931,294466.5413,633.0917,270.1539
38241,BS+GW+CC1931,312843.1388,497.5306,622.7457
38242,BS+GW+FM1931,261156.5466,194.2175,581.0471
38243,BS+CC+FM1931,364381.8998,645.1569,508.7185
38244,GW+CC+FM1931,364317.7549,616.3905,622.1745
38245,BS+GW+CC+FM1931,434233.1134,616.3905,622.1745
38246,BS1932,100193.5498,14.6798,720.2531
38247,GW1932,100101.6258,-60.2899,1075.7238
38248,CC1932,248030.7045,714.9925,560.5176
38249,FM1932,173932.7066,278.7227,-6.995
38250,BS+GW1932,200295.1756,-60.2899,1075.7238
38251,BS+CC1932,348224.2543,730.649,965.5234
38252,BS+FM1932,274126.2564,286.636,702.3991
38253,GW+CC1932,348132.3303,665.8202,1132.2806
38254,GW+FM1932,274034.3324,217.7228,1052.8816
38255,CC+FM1932,421963.4111,888.2786,555.1537
38256,BS+GW+CC1932,448325.8801,665.8202,1132.2806
38257,BS+GW+FM1932,374227.8822,217.7228,1052.8816
38258,BS+CC+FM1932,522156.9609,898.8291,962.8671
38259,GW+CC+FM1932,522065.0369,839.3725,1130.8034
38260,BS+GW+CC+FM1932,622258.5867,839.3725,1130.8034
38261,BS1933,54116.4309,7.447800003,16.5254
38262,GW1933,54066.781,-0.535499997,12.4995
38263,CC1933,133966.0737,1778.7096,12.9844
38264,FM1933,93973.5808,496.3903,-0.0977
38265,BS+GW1933,108183.2119,-0.535499997,12.4995
38266,BS+CC1933,188082.5047,1785.4919,21.4129
38267,BS+FM1933,148090.0117,502.3989,16.4734
38268,GW+CC1933,188032.8548,1776.2612,18.4965
38269,GW+FM1933,148040.3618,495.8385,12.4496
38270,CC+FM1933,227939.6546,2218.5851,12.2863
38271,BS+GW+CC1933,242149.2857,1776.2612,18.4965
38272,BS+GW+FM1933,202156.7927,495.8385,12.4496
38273,BS+CC+FM1933,282056.0855,2224.3129,21.0241
38274,GW+CC+FM1933,282006.4356,2216.7716,18.2127
38275,BS+GW+CC+FM1933,336122.8665,2216.7716,18.2127
38276,BS1934,286288.0324,443.183,4734.3781
38277,GW1934,286025.3733,-395.6261,6883.9915
38278,CC1934,708710.5158,1034.26,4059.9548
38279,FM1934,496868.5258,557.9761,-4.8264
38280,BS+GW1934,572313.4057,-3359.3807,5320.6481
38281,BS+CC1934,994998.5482,1205.741,6722.8808
38282,BS+FM1934,783156.5582,795.2993,4703.0372
38283,GW+CC1934,994735.889,-67506.5316,-18371.6325
38284,GW+FM1934,782893.8991,161.0879,6885.9798
38285,CC+FM1934,1205579.042,1443.3507,4092.6508
38286,BS+GW+CC1934,1281023.921,673.7173,8320.8261
38287,BS+GW+FM1934,1069181.932,7814310.038,282317.6767
38288,BS+CC+FM1934,1491867.074,1559.1829,6758.6985
38289,GW+CC+FM1934,1491604.415,1095.4249,8294.1668
38290,BS+GW+CC+FM1934,1777892.447,1095.4249,8294.1668
38291,BS1935,201840.1346,21.3866,360.7296
38292,GW1935,201654.9535,-22.0958,334.4816
38293,CC1935,499658.4199,1899.8346,261.6325
38294,FM1935,350323.3372,893.1949,20.1609
38295,BS+GW1935,403495.0881,-22.0958,334.4816
38296,BS+CC1935,701498.5545,838.314,132.2942
38297,BS+FM1935,552163.4718,908.1238,367.1945
38298,GW+CC1935,701313.3734,1884.9586,454.1091
38299,GW+FM1935,551978.2906,872.6762,339.5965
38300,CC+FM1935,849981.7571,2754.2734,271.8126
38301,BS+GW+CC1935,903153.508,-18452.7816,-5294.76
38302,BS+GW+FM1935,753818.4253,872.6762,339.5965
38303,BS+CC+FM1935,1051821.892,1837.7727,407.3958
38304,GW+CC+FM1935,1051636.711,2741.4928,457.5196
38305,BS+GW+CC+FM1935,1253476.845,-18153.4187,-10787.7881
38306,BS1936,153482.2683,83.3385,555.9999
38307,GW1936,153344.7031,-32.3796,644.5448
38308,CC1936,378123.9855,517.7919,436.0687
38309,FM1936,263783.978,167.2522,-35.0713
38310,BS+GW1936,306826.9715,-32.3796,644.5448
38311,BS+CC1936,531606.2538,599.9814,743.0574
38312,BS+FM1936,417266.2464,238.384,526.9595
38313,GW+CC1936,531468.6886,488.9767,806.8198
38314,GW+FM1936,417128.6812,133.981,626.9183
38315,CC+FM1936,641907.9636,644.218,433.9434
38316,BS+GW+CC1936,684950.957,488.9767,806.8198
38317,BS+GW+FM1936,570610.9495,133.981,626.9183
38318,BS+CC+FM1936,795390.2319,714.7955,741.6852
38319,GW+CC+FM1936,795252.6667,620.5097,806.2091
38320,BS+GW+CC+FM1936,948734.935,521.0427,748.6984
38321,BS1937,257019.8141,14.2267,19.5836
38322,GW1937,256789.4489,-0.342399999,11.9514
38323,CC1937,633202.503,4545.7936,35.077
38324,FM1937,441685.9838,990.3564,1.974
38325,BS+GW1937,513809.263,-0.342399999,11.9514
38326,BS+CC1937,890222.3172,4572.654,42.4043
38327,BS+FM1937,698705.798,1004.3398,21.0967
38328,GW+CC1937,889991.9519,4450.052,37.1392
38329,GW+FM1937,698475.4327,990.063,13.3039
38330,CC+FM1937,1074888.487,5470.6271,35.3964
38331,BS+GW+CC1937,1147011.766,4450.052,37.1392
38332,BS+GW+FM1937,955495.2468,-9189.0169,-3723.1886
38333,BS+CC+FM1937,1331908.301,5497.2556,42.682
38334,GW+CC+FM1937,1331677.936,5484.2183,40.2569
38335,BS+GW+CC+FM1937,1588697.75,5484.2183,40.2569
38336,BS1938,220465.7527,138.6687,604.7504
38337,GW1938,220268.1507,-30.3345,672.0833
38338,CC1938,543146.7101,-105321.5785,-41833.7349
38339,FM1938,378877.4558,234.3241,-2.7608
38340,BS+GW1938,440733.9034,-30.3345,672.0833
38341,BS+CC1938,763612.4628,702.7608,852.6098
38342,BS+FM1938,599343.2086,359.5446,600.1095
38343,GW+CC1938,763414.8607,508.2934,909.6464
38344,GW+FM1938,599145.6065,203.9544,671.5279
38345,CC+FM1938,922024.1659,799.8692,531.0919
38346,BS+GW+CC1938,983880.6135,508.2934,909.6464
38347,BS+GW+FM1938,819611.3592,203.9544,671.5279
38348,BS+CC+FM1938,1142489.919,920.5203,855.8456
38349,GW+CC+FM1938,1142292.317,747.5231,912.2003
38350,BS+GW+CC+FM1938,1362758.069,747.5231,912.2003
38351,BS1939,303061.4768,26.0711,21.5586
38352,GW1939,302789.8446,0.355800003,14.1661
38353,CC1939,746632.2637,5624.1828,37.1035
38354,FM1939,520796.4559,1343.8933,0.2615
38355,BS+GW1939,605851.3214,0.355800003,14.1661
38356,BS+CC1939,1049693.741,5649.0525,43.9468
38357,BS+FM1939,823857.9327,1369.8547,21.9935
38358,GW+CC1939,1049422.108,5637.9479,41.6766
38359,GW+FM1939,823586.3005,1344.2459,14.5341
38360,CC+FM1939,1267428.72,6773.4632,37.7277
38361,BS+GW+CC1939,1352483.585,5637.9479,41.6766
38362,BS+GW+FM1939,1126647.777,1344.2459,14.5341
38363,BS+CC+FM1939,1570490.196,6798.4709,44.6226
38364,GW+CC+FM1939,1570218.564,6787.076,42.2975
38365,BS+GW+CC+FM1939,1873280.041,6787.076,42.2975
38366,BS1940,217436.4654,23.8103,1364.4488
38367,GW1940,217201.2366,-300.9134,1588.8127
38368,CC1940,557025.6769,4518.9588,1237.7569
38369,FM1940,406033.2244,1232.0348,-18.6787
38370,BS+GW1940,434637.7021,-300.9134,1588.8127
38371,BS+CC1940,774462.1424,4557.93,1981.0007
38372,BS+FM1940,623469.6898,1219.2799,1352.573
38373,GW+CC1940,774226.9136,4266.6288,2071.3341
38374,GW+FM1940,623234.461,928.406,1581.4919
38375,CC+FM1940,963058.9013,5771.3047,1231.5204
38376,BS+GW+CC1940,991663.379,4266.6288,2071.3341
38377,BS+GW+FM1940,840670.9264,929.5038,1491.5117
38378,BS+CC+FM1940,1180495.367,5786.5676,1976.9938
38379,GW+CC+FM1940,1180260.138,5505.6247,2068.2686
38380,BS+GW+CC+FM1940,1397696.603,5505.6247,2068.2686
38381,BS1941,358283.3655,119.3116,112.1682
38382,GW1941,357895.7646,-9.263099998,67.6633
38383,CC1941,917845.2833,27600.1507,126.1409
38384,FM1941,669011.0346,6247.1219,-7.3701
38385,BS+GW1941,716179.1302,-9.263099998,67.6633
38386,BS+CC1941,1276128.649,27704.6846,178.0198
38387,BS+FM1941,1027294.4,6347.3691,106.2806
38388,GW+CC1941,1275741.048,27593.5416,156.5448
38389,GW+FM1941,1026906.799,6238.0127,62.9809
38390,CC+FM1941,1586856.318,34212.1663,120.3323
38391,BS+GW+CC1941,1634024.414,27593.5416,156.5448
38392,BS+GW+FM1941,1385190.165,6238.0127,62.9809
38393,BS+CC+FM1941,1945139.684,34300.7685,173.8046
38394,GW+CC+FM1941,1944752.083,34202.9964,153.1506
38395,BS+GW+CC+FM1941,2303035.448,34202.9964,153.1506
38396,BS1942,203408.6327,79.4145,67.9554
38397,GW1942,203188.5796,-6.416099999,43.2228
38398,CC1942,521089.3724,15654.191,66.7291
38399,FM1942,379841.6026,21333769.32,1036659.649
38400,BS+GW1942,406597.2122,-6.416099999,43.2228
38401,BS+CC1942,724498.0051,15723.0367,99.5544
38402,BS+FM1942,583250.2352,3623.5015,64.1371
38403,GW+CC1942,724277.952,15649.2705,85.4667
38404,GW+FM1942,583030.1821,3550.4968,40.0951
38405,CC+FM1942,900930.975,19422.955,62.7543
38406,BS+GW+CC1942,927686.5846,15649.2705,85.4667
38407,BS+GW+FM1942,786438.8148,3550.4968,40.0951
38408,BS+CC+FM1942,1104339.608,19481.0804,96.8379
38409,GW+CC+FM1942,1104119.555,19415.5108,83.5861
38410,BS+GW+CC+FM1942,1307528.187,19415.5108,83.5861
38411,BS1943,57889.8127,39.6269,424.1433
38412,GW1943,57827.1858,-7081.6618,-1255.639
38413,CC1943,148301.3073,1121.8753,339.3692
38414,FM1943,108140.7656,324.9678,-3.6657
38415,BS+GW1943,115716.9985,-90.5723,515.5516
38416,BS+CC1943,206191.12,1161.2732,571.0418
38417,BS+FM1943,166030.5783,349.2242,421.9814
