"MOs","MOsID","Subbasin","SED_BCR","Duck_BCR","Zone","coords_x1","coords_x2","coords.x1","coords.x2","coords.x3","SED_BCR_DIST"
"WCMO",10371,"27",7.133265729,0.003996356,1,181836.153300123,2322454.63781578,181836.153300123,2322454.63781578,0,0.604182000000009
"WCMO",11408,"27",7.132879666,0.003541138,1,177764.897103383,2322022.06890963,177764.897103383,2322022.06890963,0,0.386062999999659
"WCMO",9736,"27",7.132382529,0.003227261,1,179709.232329546,2324414.566218,179709.232329546,2324414.566218,0,0.497136999999981
"WCMO",10358,"27",7.132100875,0.003384964,1,182520.162306177,2322023.1917701,182520.162306177,2322023.1917701,0,0.281654000000131
"WCMO",3560,"19",7.131332727,0.004003577,3,156266.137869041,2339704.03302368,156266.137869041,2339704.03302368,0,0.768147999999691
"WCMO",10347,"27",7.130951586,0.002578059,1,182906.707862636,2322721.91090168,182906.707862636,2322721.91090168,0,0.381141000000085
"WCMO",10372,"27",7.127683158,0.001962917,1,180676.547950937,2322462.8934989,180676.547950937,2322462.8934989,0,3.26842800000016
"WCMO",12334,"28",7.110499373,0.004361987,1,166743.403177675,2317880.96734038,166743.403177675,2317880.96734038,0,17.1837850000003
"WCMO",14081,"29",7.100475356,0.003628805,2,159156.227041409,2313027.57265497,159156.227041409,2313027.57265497,0,10.0240170000001
"WCMO",7228,"27",7.098101202,0.001868038,1,165376.711211946,2331917.0547799,165376.711211946,2331917.0547799,0,2.37415399999996
"WCMO",7298,"19",7.085466772,0.004852876,3,151477.571034501,2331071.13600547,151477.571034501,2331071.13600547,0,12.6344299999994
"WCMO",15351,"28",7.084445537,0.004387351,1,171005.556455481,2310671.72401711,171005.556455481,2310671.7240171,0,1.02123500000051
"WCMO",10138,"27",7.056576196,0.001352997,1,170258.035519117,2324751.97612753,170258.035519117,2324751.97612753,0,27.8693409999997
"WCMO",15255,"28",7.05176946,0.004231931,1,178189.196377893,2311282.24983659,178189.196377893,2311282.24983659,0,4.80673599999992
"WCMO",6270,"27",7.044455442,0.003596772,1,166087.897188116,2333655.14471711,166087.897188116,2333655.14471711,0,7.31401799999976
"WCMO",13118,"27",7.043628605,0.003629504,1,188711.486212186,2315745.86260902,188711.486212186,2315745.86260902,0,0.826836999999969
"WCMO",13117,"27",7.043374887,0.003484606,1,188612.144536209,2315817.12508481,188612.144536209,2315817.12508481,0,0.253718000000624
"WCMO",13116,"27",7.043306779,0.0033191,1,188692.354447048,2315946.4603413,188692.354447048,2315946.4603413,0,0.0681079999997891
"WCMO",6269,"27",7.041708028,0.002292228,1,166187.63830603,2333840.32714355,166187.63830603,2333840.32714355,0,1.59875099999951
"WCMO",5952,"19",7.037141625,0.004798839,3,156531.938026005,2335720.38497713,156531.938026005,2335720.38497713,0,4.56640300000011
"WCMO",15881,"28",7.022379651,0.003989328,1,177101.351509171,2309012.65230388,177101.351509171,2309012.65230388,0,14.7619740000007
"WCMO",12871,"28",6.976188055,0.004305831,1,165355.583354065,2316123.08603802,165355.583354065,2316123.08603802,0,46.1915959999999
"WCMO",14633,"28",6.960000436,0.004172185,1,173170.736724297,2313732.865745,173170.736724297,2313732.865745,0,16.1876190000001
"WCMO",16443,"29",6.955324547,0.003741919,2,157343.877878511,2307690.97640857,157343.877878511,2307690.97640857,0,4.6758889999996
"WCMO",13456,"28",6.954147823,0.004053681,1,172994.244507731,2315112.45628038,172994.244507731,2315112.45628038,0,1.17672400000046
"WCMO",11558,"27",6.935418886,0.001842901,1,175534.269269316,2319443.45312639,175534.269269316,2319443.45312639,0,18.7289369999997
"WCMO",14808,"29",6.903943205,0.003680312,2,156876.382406861,2313033.65551412,156876.382406861,2313033.65551413,0,31.4756809999999
"WCMO",15387,"30",6.901803842,0.004552385,1,167852.185415407,2311620.9089719,167852.185415407,2311620.9089719,0,2.13936300000039
"WCMO",12751,"30",6.893259805,0.004302621,1,160718.298229147,2317594.23839604,160718.298229147,2317594.23839604,0,8.54403700000006
"WCMO",17605,"29",6.889296791,0.004128596,2,157675.084436993,2304330.51151018,157675.084436993,2304330.51151018,0,3.96301399999999
"WCMO",10917,"29",6.880220937,0.00197859,2,154998.859117741,2321463.39041612,154998.859117741,2321463.39041612,0,9.07585399999977
"WCMO",12256,"27",6.866051074,0.001610668,1,191183.993945135,2318801.47870163,191183.993945135,2318801.47870163,0,14.1698630000002
"WCMO",12086,"27",6.864457389,0.001602809,1,191629.71545722,2319086.41778925,191629.715457219,2319086.41778925,0,1.59368499999957
"WCMO",11924,"27",6.86318754,0.001579519,1,183369.112439904,2319168.88148209,183369.112439904,2319168.88148209,0,1.26984899999982
"WCMO",16313,"30",6.856498925,0.004574641,1,169257.111574192,2309425.25881211,169257.111574191,2309425.25881211,0,6.68861499999984
"WCMO",16445,"29",6.850552766,0.003562935,2,157353.107976613,2307555.65325598,157353.107976613,2307555.65325598,0,5.94615900000051
"WCMO",16406,"30",6.822597868,0.004525058,1,165014.482229436,2306657.76501162,165014.482229436,2306657.76501162,0,27.954898
"WCMO",13332,"28",6.820320717,0.003877643,1,177703.590189225,2315073.65699893,177703.590189225,2315073.65699893,0,2.27715099999948
"WCMO",15884,"28",6.817671345,0.003984627,1,175544.059144329,2308140.82550669,175544.059144329,2308140.82550669,0,2.64937200000048
"WCMO",10203,"27",6.813892429,0.003969663,1,183258.742849164,2322839.44951431,183258.742849165,2322839.44951431,0,3.77891599999991
"WCMO",14637,"28",6.813874805,0.003970006,1,174054.348353683,2313201.49431738,174054.348353683,2313201.49431739,0,0.0176239999998273
"WCMO",10202,"27",6.813606364,0.003842671,1,182980.20103191,2322900.62737843,182980.20103191,2322900.62737843,0,0.26844100000023
"WCMO",10919,"29",6.81313577,0.003662966,2,153903.555407188,2321278.98480946,153903.555407188,2321278.98480946,0,0.470594000000268
"WCMO",10199,"27",6.812795635,0.003307248,1,183181.652486877,2323040.5299253,183181.652486877,2323040.52992529,0,0.340135000000075
"WCMO",10200,"27",6.812781391,0.004200538,1,183382.079647809,2323060.05717347,183382.079647809,2323060.05717347,0,0.0142439999999411
"WCMO",13874,"29",6.812753036,0.00382085,2,156770.073649351,2316114.62909187,156770.073649351,2316114.62909187,0,0.0283549999995358
"WCMO",14027,"28",6.807320995,0.003859376,1,169491.036511535,2314818.36309799,169491.036511535,2314818.36309799,0,5.43204099999972
"WCMO",14593,"28",6.799358985,0.003918002,1,177375.821518052,2311851.5043164,177375.821518052,2311851.5043164,0,7.96201000000085
"WCMO",11603,"27",6.798474921,0.001003017,1,191196.396299175,2319060.33559871,191196.396299175,2319060.33559871,0,0.884063999999185
"WCMO",18182,"29",6.797066106,0.003801083,2,153838.030629746,2305869.64725026,153838.030629746,2305869.64725027,0,1.40881500000045
"WCMO",4198,"18",6.796534843,0.002005433,1,192441.87513215,2341981.80468398,192441.87513215,2341981.80468398,0,0.53126300000006
"WCMO",14783,"27",6.79514783,0.00273609,1,188534.228323778,2314269.12375441,188534.228323778,2314269.12375441,0,1.38701299999955
"WCMO",13412,"27",6.793662801,0.002173577,1,190391.123927319,2315484.8097869,190391.123927319,2315484.8097869,0,1.48502900000036
"WCMO",10621,"29",6.78422808,0.001678226,2,153749.051781424,2322716.24995168,153749.051781424,2322716.24995168,0,9.43472099999987
"WCMO",5239,"16",6.780431179,0.001464715,3,168808.232461357,2335978.04558498,168808.232461357,2335978.04558498,0,3.7969010000003
"WCMO",8171,"27",6.777713104,0.00345059,1,164348.56798567,2329431.52758904,164348.56798567,2329431.52758904,0,2.71807499999976
"WCMO",10742,"27",6.776559229,0.001030168,1,182249.170836005,2321200.51651439,182249.170836005,2321200.51651439,0,1.15387499999997
"WCMO",7879,"19",6.770834798,0.00446234,3,151434.545220642,2330125.88105938,151434.545220642,2330125.88105939,0,5.72443099999997
"WCMO",18515,"29",6.770762141,0.003727102,2,160570.056475396,2302349.35275452,160570.056475396,2302349.35275452,0,0.0726570000004756
"WCMO",3235,"18",6.764618508,0.004118805,1,177499.168890225,2342364.82546197,177499.168890225,2342364.82546197,0,6.14363299999976
"WCMO",3228,"18",6.763104962,0.003758137,1,176869.477517882,2343048.99235791,176869.477517882,2343048.99235791,0,1.51354599999998
"WCMO",2824,"18",6.762931341,0.003777813,1,178644.016169778,2342717.96246377,178644.016169778,2342717.96246377,0,0.173621000000068
"WCMO",3341,"18",6.762552254,0.003752101,1,178237.351264913,2341947.67956596,178237.351264913,2341947.67956596,0,0.379086999999778
"WCMO",13970,"28",6.762500878,0.003666894,1,181607.780676588,2314437.08722688,181607.780676588,2314437.08722688,0,0.0513760000000474
"WCMO",3229,"18",6.762349283,0.003318821,1,177295.162717522,2342951.7842788,177295.162717522,2342951.78427879,0,0.151595000000171
"WCMO",2826,"18",6.760918712,0.002985649,1,178230.893260419,2342686.45917101,178230.893260419,2342686.45917101,0,1.43057100000021
"WCMO",3347,"18",6.760528044,0.002945574,1,178247.502088893,2341683.9231786,178247.502088893,2341683.9231786,0,0.39066799999965
"WCMO",3233,"18",6.760172313,0.002834792,1,178065.574405512,2342578.62103382,178065.574405512,2342578.62103382,0,0.35573099999997
"WCMO",3230,"18",6.75794067,0.002561081,1,177563.639000349,2342948.43807621,177563.639000349,2342948.43807621,0,2.23164300000001
"WCMO",6267,"16",6.75658035,0.001453239,3,166262.403606537,2334435.09831063,166262.403606538,2334435.09831063,0,1.36031999999986
"WCMO",2828,"18",6.755441999,0.002234713,1,179129.472193632,2342511.46652434,179129.472193632,2342511.46652434,0,1.13835099999982
"WCMO",3241,"18",6.752856956,0.002022528,1,178106.406180176,2341773.81537031,178106.406180176,2341773.81537031,0,2.58504300000073
"WCMO",3238,"18",6.748756087,0.001782094,1,177820.17679099,2341988.90576786,177820.17679099,2341988.90576786,0,4.10086899999929
"WCMO",2286,"18",6.748232693,0.001756094,1,176584.53402247,2343371.56683546,176584.53402247,2343371.56683546,0,0.52339400000001
"WCMO",3232,"18",6.743526674,0.001573017,1,177095.082610522,2342657.84694081,177095.082610522,2342657.84694081,0,4.70601900000034
"WCMO",18179,"29",6.737424671,0.003758367,2,154344.666695783,2306543.23864496,154344.666695783,2306543.23864496,0,6.10200299999963
"WCMO",12173,"23",6.730496686,0.004576029,2,147478.541395287,2318665.03127365,147478.541395287,2318665.03127365,0,6.92798499999991
"WCMO",13341,"27",6.72830491,0.003450529,1,196196.218346013,2315638.57861983,196196.218346013,2315638.57861982,0,2.19177600000009
"WCMO",13340,"27",6.728037078,0.003190796,1,195915.185109356,2315848.74810169,195915.185109356,2315848.74810169,0,0.267832000000467
"WCMO",13384,"27",6.727941176,0.003278186,1,195401.497749595,2316161.74546018,195401.497749595,2316161.74546018,0,0.0959019999999811
"WCMO",11930,"27",6.727207277,0.000798725,1,182098.158799802,2318105.59468244,182098.158799802,2318105.59468244,0,0.733899000000093
"WCMO",7884,"19",6.726886722,0.004422163,3,153244.140415979,2329822.12639525,153244.140415979,2329822.12639525,0,0.320555000000056
"WCMO",2831,"18",6.72590498,0.001174326,1,178459.450535237,2342400.03504681,178459.450535237,2342400.03504681,0,0.981741999999564
"WCMO",11827,"29",6.725611978,0.003156271,2,158078.962735521,2318795.55273039,158078.962735521,2318795.55273039,0,0.293002000000264
"WCMO",11029,"27",6.722237604,0.004518847,1,171511.264881699,2324027.37885664,171511.264881699,2324027.37885664,0,3.37437399999985
"WCMO",9869,"27",6.721852919,0.004367577,1,172308.654942764,2324299.86558283,172308.654942764,2324299.86558283,0,0.384685000000218
"WCMO",9298,"27",6.721562673,0.00417421,1,169704.639617362,2325109.11660922,169704.639617362,2325109.11660922,0,0.290245999999605
"WCMO",9183,"27",6.721293097,0.003571101,1,169596.404905287,2325705.04878219,169596.404905287,2325705.04878219,0,0.269575999999994
"WCMO",10424,"27",6.721177086,0.004449276,1,174435.966563612,2323418.5511243,174435.966563612,2323418.5511243,0,0.116011000000249
"WCMO",9278,"27",6.720900139,0.003837318,1,169713.594798165,2325503.34307241,169713.594798164,2325503.34307241,0,0.276946999999694
"WCMO",15405,"30",6.718857383,0.00433749,1,165883.242255427,2310550.96401761,165883.242255427,2310550.96401761,0,2.0427560000007
"WCMO",4148,"18",6.717961634,0.003716951,1,193587.000232848,2338795.99261464,193587.000232848,2338795.99261464,0,0.895748999999668
"WCMO",3618,"18",6.717438746,0.003514599,1,194122.165015337,2339327.20804321,194122.165015337,2339327.20804321,0,0.522887999999888
"WCMO",4221,"18",6.7166425,0.003135541,1,189465.899660533,2339568.96010855,189465.899660533,2339568.96010855,0,0.796246000000167
"WCMO",4144,"18",6.716596521,0.00304328,1,193192.516057389,2339066.34935129,193192.516057389,2339066.34935129,0,0.0459790000002513
"WCMO",6498,"19",6.71658825,0.004479689,3,155141.799830095,2332575.7525637,155141.799830095,2332575.7525637,0,0.00827099999956005
"WCMO",4143,"18",6.714698263,0.002634326,1,193098.485485913,2339147.27395151,193098.485485913,2339147.27395151,0,1.8899870000002
"WCMO",4226,"18",6.712159778,0.002319592,1,189611.292361031,2339413.70447378,189611.292361031,2339413.70447378,0,2.53848499999965
"WCMO",4147,"18",6.712123669,0.00234473,1,192303.600154333,2338719.55133624,192303.600154333,2338719.55133624,0,0.0361089999998399
"WCMO",12567,"27",6.708733221,0.003722854,1,181857.880281248,2317829.95906145,181857.880281248,2317829.95906145,0,3.39044800000021
"WCMO",11935,"27",6.708722436,0.004010426,1,181171.806167647,2318022.48787534,181171.806167647,2318022.48787534,0,0.0107849999997356
"WCMO",13252,"27",6.70865457,0.004349674,1,181996.665593648,2317822.65542216,181996.665593648,2317822.65542216,0,0.067866000000194
"WCMO",13257,"27",6.708461263,0.002992252,1,182024.268471116,2317009.22779102,182024.268471116,2317009.22779102,0,0.193306999999976
"WCMO",11937,"27",6.708274273,0.0028028,1,180953.107573519,2317947.8262867,180953.107573519,2317947.8262867,0,0.186990000000442
"WCMO",11932,"27",6.707808054,0.002689175,1,181164.278509581,2318408.46294316,181164.278509581,2318408.46294316,0,0.466218999999768
"WCMO",13205,"23",6.705865556,0.004685219,2,151583.694715126,2315682.36856204,151583.694715126,2315682.36856204,0,1.94249800000001
"WCMO",6266,"16",6.703383084,0.001350754,3,166553.916535219,2334659.45995327,166553.916535219,2334659.45995327,0,2.48247199999962
"WCMO",17134,"27",6.696292689,0.002527499,1,196331.869245901,2305489.46668769,196331.869245901,2305489.46668769,0,7.09039500000053
"WCMO",18077,"30",6.682588494,0.002300986,1,170137.991501882,2301962.25671845,170137.991501882,2301962.25671845,0,13.7041949999999
"WCMO",3231,"18",6.680857491,0.000805195,1,177890.363372675,2342850.48585077,177890.363372675,2342850.48585077,0,1.73100299999973
"WCMO",15883,"28",6.678436239,0.003747524,1,176826.689645291,2308724.90881404,176826.689645291,2308724.90881404,0,2.42125200000043
"WCMO",6497,"19",6.673837895,0.004423374,3,155161.414965067,2332770.00524098,155161.414965067,2332770.00524098,0,4.5983439999997
"WCMO",5971,"19",6.672254491,0.00409392,3,154092.742494854,2334048.10850562,154092.742494854,2334048.10850562,0,1.58340399999979
"WCMO",17198,"29",6.661975688,0.0037685,2,152350.570796435,2305694.68614327,152350.570796434,2305694.68614327,0,10.2788030000003
"WCMO",13452,"28",6.661121113,0.003665231,1,174813.815919034,2315757.70346325,174813.815919034,2315757.70346325,0,0.854574999999969
"WCMO",11336,"23",6.651218008,0.004393536,2,149995.464875684,2321131.76647752,149995.464875684,2321131.76647752,0,9.90310500000025
"WCMO",17669,"30",6.650744591,0.004393088,1,170048.628737071,2302204.35159048,170048.628737071,2302204.35159048,0,0.473417000000254
"WCMO",7202,"27",6.649337032,0.004170762,1,172106.879807074,2331648.60977171,172106.879807074,2331648.60977171,0,1.40755899999956
"WCMO",17197,"29",6.643828599,0.003740216,2,152181.361134098,2305435.68757168,152181.361134098,2305435.68757168,0,5.50843300000015
"WCMO",11613,"27",6.64060597,0.004293799,1,188723.524728417,2319069.1233565,188723.524728417,2319069.1233565,0,3.2226289999997
"WCMO",12263,"27",6.640550887,0.0041629,1,190679.21783811,2317656.34945801,190679.21783811,2317656.34945801,0,0.0550830000003444
"WCMO",12273,"27",6.639884263,0.003564327,1,188810.961250418,2317920.21353359,188810.961250418,2317920.21353359,0,0.666623999999949
"WCMO",12266,"27",6.639479029,0.004203875,1,189044.831560206,2318778.12842772,189044.831560206,2318778.12842772,0,0.405233999999588
"WCMO",12260,"27",6.638116778,0.002112203,1,190868.012047683,2318057.06753313,190868.012047683,2318057.06753313,0,1.36225100000065
"WCMO",12268,"27",6.637922051,0.001993757,1,188568.239364328,2318380.52888645,188568.239364328,2318380.52888645,0,0.19472699999934
"WCMO",11616,"27",6.63750049,0.001873784,1,188423.573606137,2319014.91167006,188423.573606137,2319014.91167006,0,0.421561000000459
"WCMO",4412,"19",6.637454322,0.003271028,3,156316.446932603,2337367.20583032,156316.446932603,2337367.20583032,0,0.0461679999999021
"WCMO",15261,"28",6.634370362,0.003716502,1,179041.762494369,2310321.91648463,179041.762494369,2310321.91648463,0,3.08395999999966
"WCMO",9936,"23",6.631973091,0.00426731,2,153377.080698129,2323887.64073411,153377.080698129,2323887.64073411,0,2.39727100000042
"WCMO",15332,"28",6.630225931,0.003567387,1,172306.672313437,2313297.22049968,172306.672313437,2313297.22049968,0,1.74715999999986
"WCMO",11409,"27",6.626821777,0.003252216,1,177535.066566453,2321784.48047339,177535.066566454,2321784.48047339,0,3.40415400000005
"WCMO",11410,"27",6.626224304,0.003139388,1,177164.575853715,2321732.48385335,177164.575853715,2321732.48385335,0,0.597473000000015
"WCMO",15948,"30",6.623097957,0.004250144,1,164587.120640848,2308345.86690305,164587.120640848,2308345.86690305,0,3.12634700000025
"WCMO",17019,"28",6.621560868,0.003755363,1,176484.870708747,2307972.33008862,176484.870708747,2307972.33008862,0,1.53708899999927
"WCMO",10961,"23",6.615563161,0.00415425,2,148297.183415528,2320497.87506456,148297.183415528,2320497.87506456,0,5.99770700000057
"WCMO",17549,"30",6.615262529,0.004322151,1,167802.974044915,2304309.86224482,167802.974044915,2304309.86224482,0,0.300632000000078
"WCMO",17115,"30",6.614503176,0.004439495,1,163688.944663069,2304575.69393243,163688.944663069,2304575.69393243,0,0.759352999999408
"WCMO",12680,"27",6.613877087,0.003317207,1,175426.390326091,2317515.59423837,175426.390326091,2317515.59423837,0,0.626089000000718
"WCMO",11927,"27",6.613601262,0.003831519,1,182064.776984064,2318498.89017359,182064.776984064,2318498.89017359,0,0.27582499999923
"WCMO",11926,"27",6.613325084,0.004041398,1,182118.089000598,2318690.69368743,182118.089000598,2318690.69368743,0,0.276178000000016
"WCMO",11929,"27",6.612959698,0.004274057,1,182722.159914951,2318207.86939333,182722.159914951,2318207.86939333,0,0.365386000000356
"WCMO",11928,"27",6.611401355,0.002120528,1,182786.110441557,2318412.34564415,182786.110441557,2318412.34564415,0,1.55834300000013
"WCMO",12587,"28",6.610502488,0.003575928,1,179232.584714441,2316961.67521292,179232.584714441,2316961.67521292,0,0.898867000000081
"WCMO",7276,"19",6.59449964,0.004206263,3,152038.242531228,2334426.81728602,152038.242531228,2334426.81728602,0,16.0028479999994
"WCMO",11933,"27",6.594327432,0.00039768,1,180629.339705352,2318850.61381715,180629.339705352,2318850.61381715,0,0.172208000000396
"WCMO",12087,"27",6.587532841,0.002967313,1,192056.993363565,2318827.72357657,192056.993363565,2318827.72357657,0,6.79459100000024
"WCMO",15587,"27",6.580320459,0.003943124,1,198996.7177975,2310508.71474143,198996.7177975,2310508.71474143,0,7.21238199999963
"WCMO",15580,"27",6.579764368,0.003230771,1,197988.472568544,2310871.17745474,197988.472568544,2310871.17745474,0,0.556090999999981
"WCMO",15583,"27",6.578237398,0.002000085,1,199012.416635161,2310834.43551285,199012.416635161,2310834.43551285,0,1.52697000000046
"WCMO",15509,"29",6.572413834,0.003218481,2,150044.5774176,2309546.12899059,150044.5774176,2309546.12899059,0,5.82356399999995
"WCMO",9634,"23",6.569894175,0.004174531,2,153289.817311544,2324742.56444759,153289.817311543,2324742.56444759,0,2.51965899999984
"WCMO",10360,"27",6.56716892,0.002373036,1,183285.595642611,2322034.3126484,183285.595642611,2322034.31264839,0,2.72525499999965
"WCMO",10692,"27",6.565507437,0.003881318,1,184417.141151886,2321532.39730558,184417.141151886,2321532.39730558,0,1.66148300000035
"WCMO",14654,"30",6.563020195,0.004106913,1,167291.800241273,2313052.95499795,167291.800241273,2313052.95499795,0,2.48724199999995
"WCMO",17023,"28",6.561910615,0.003670347,1,176601.073277156,2307562.92551312,176601.073277156,2307562.92551312,0,1.10957999999961
"WCMO",5618,"19",6.54115837,0.003836806,3,152724.111911844,2335625.56152599,152724.111911844,2335625.56152599,0,20.7522450000006
"WCMO",12192,"27",6.539997626,0.003970368,1,184176.224036295,2318880.42713603,184176.224036295,2318880.42713603,0,1.16074399999988
"WCMO",7269,"27",6.539819378,0.004115745,1,171016.329046814,2330880.76039581,171016.329046814,2330880.76039581,0,0.178248000000103
"WCMO",12193,"27",6.538556859,0.0021156,1,184513.544873891,2318437.04820315,184513.544873891,2318437.04820315,0,1.26251899999996
"WCMO",8110,"27",6.535775117,0.004299968,1,166649.064803398,2329103.27309924,166649.064803398,2329103.27309924,0,2.78174199999981
"WCMO",9956,"25",6.534877134,0.003279382,2,169680.876242407,2323353.81607883,169680.876242407,2323353.81607883,0,0.897982999999769
"WCMO",15388,"30",6.530118884,0.004065969,1,167824.780373673,2311470.99413618,167824.780373673,2311470.99413619,0,4.75825000000007
"WCMO",1041,"18",6.52909063,0.003970859,1,196179.86772756,2349600.22217284,196179.86772756,2349600.22217284,0,1.02825400000039
"WCMO",1639,"18",6.528790441,0.003626182,1,193174.676605948,2346742.31960828,193174.676605948,2346742.31960828,0,0.30018899999984
"WCMO",1042,"18",6.528675756,0.003956514,1,196117.47680524,2349455.25961356,196117.47680524,2349455.25961356,0,0.114684999999781
"WCMO",1392,"18",6.528579382,0.003433708,1,194151.102053124,2348086.35231037,194151.102053124,2348086.35231037,0,0.0963739999999547
"WCMO",1030,"18",6.527765358,0.003460221,1,194450.747210388,2350680.72002622,194450.747210388,2350680.72002622,0,0.814024000000302
"WCMO",1637,"18",6.527737853,0.003256039,1,193073.903889352,2347059.89413149,193073.903889352,2347059.89413149,0,0.0275050000002608
"WCMO",1031,"18",6.527199918,0.00073164,1,195444.983707823,2350130.02346732,195444.983707823,2350130.02346732,0,0.537934999999656
"WCMO",1391,"18",6.526633421,0.002974257,1,193483.096806401,2348110.38713112,193483.096806401,2348110.38713112,0,0.566497000000332
"WCMO",7253,"19",6.52652558,0.004218412,3,156026.641756807,2332783.78325989,156026.641756807,2332783.78325989,0,0.107840999999276
"WCMO",11295,"30",6.525879753,0.003269431,1,158449.332954479,2319981.58016103,158449.33295448,2319981.58016103,0,0.645827000000487
"WCMO",1070,"18",6.525829098,0.002748605,1,193446.39733498,2348201.9055657,193446.39733498,2348201.9055657,0,0.0506549999998995
"WCMO",1635,"18",6.524793773,0.002646265,1,192951.014166301,2347327.61040767,192951.014166301,2347327.61040767,0,1.03532500000014
"WCMO",1043,"18",6.522679889,0.002213842,1,195723.237609673,2349197.30842646,195723.237609673,2349197.30842646,0,2.1138839999999
"WCMO",1636,"18",6.522223608,0.002200484,1,193113.496069133,2347194.77171723,193113.496069133,2347194.77171723,0,0.456280999999947
"WCMO",15831,"28",6.521019085,0.003247479,1,177468.402786312,2309345.37524449,177468.402786312,2309345.37524449,0,1.20452300000018
"WCMO",14728,"27",6.520272717,0.003476875,1,195867.846726249,2311705.90219596,195867.846726249,2311705.90219596,0,0.74636799999972
"WCMO",1071,"18",6.51983485,0.001953709,1,193991.925594039,2348281.77981643,193991.925594039,2348281.77981643,0,0.43786700000048
"WCMO",10183,"27",6.517014364,0.003420905,1,185037.21237744,2324031.55408617,185037.21237744,2324031.55408617,0,2.82048600000007
"WCMO",10185,"27",6.516993672,0.003618201,1,184756.267190625,2323657.14705453,184756.267190625,2323657.14705453,0,0.0206919999996558
"WCMO",10182,"27",6.516862047,0.004171357,1,185205.777825189,2324030.68330937,185205.777825189,2324030.68330937,0,0.131624999999858
"WCMO",1034,"18",6.516733972,0.001715838,1,195368.31126832,2349394.06066634,195368.31126832,2349394.06066634,0,0.128075000000116
"WCMO",6496,"19",6.516328,0.004212457,3,155152.790573561,2333086.65875249,155152.790573561,2333086.65875248,0,0.405972000000254
"WCMO",10187,"27",6.515887559,0.002498215,1,184928.133999816,2323526.03482467,184928.133999816,2323526.03482467,0,0.440440999999403
"WCMO",8101,"27",6.510606534,0.002384282,1,167854.269200957,2330023.11593064,167854.269200957,2330023.11593064,0,5.28102500000038
"WCMO",1035,"18",6.503421797,0.00123723,1,195356.30042085,2349149.56943056,195356.30042085,2349149.56943056,0,7.18473700000022
"WCMO",1039,"18",6.501808561,0.0012031,1,195379.674147923,2348474.15094631,195379.674147923,2348474.15094631,0,1.61323599999985
"WCMO",11352,"27",6.498509716,0.003818237,1,187134.843792268,2320463.70970649,187134.843792268,2320463.70970649,0,3.29884499999977
"WCMO",11354,"27",6.498326948,0.0028802,1,185335.719430481,2320153.25733407,185335.719430481,2320153.25733407,0,0.182768000000166
"WCMO",11357,"27",6.498121914,0.002762454,1,186501.3938828,2319796.95422178,186501.3938828,2319796.95422178,0,0.205033999999493
"WCMO",11356,"27",6.497824608,0.002401695,1,186161.492379188,2319966.45364143,186161.492379188,2319966.45364143,0,0.297306000000219
"WCMO",11358,"27",6.497545171,0.002551481,1,186639.730162518,2319791.04139906,186639.730162518,2319791.04139906,0,0.279437000000549
"WCMO",17095,"30",6.495013038,0.004089139,1,167343.481701358,2305642.55091302,167343.481701358,2305642.55091302,0,2.53213299999988
"WCMO",16414,"30",6.485404316,0.00408745,1,163454.999294793,2306588.67048795,163454.999294793,2306588.67048795,0,9.6087219999994
"WCMO",11949,"27",6.484177905,0.003405605,1,179236.672371077,2318155.18294946,179236.672371077,2318155.18294946,0,1.2264110000002
"WCMO",11945,"27",6.484035384,0.003255407,1,179476.072350092,2318576.37906457,179476.072350092,2318576.37906457,0,0.142520999999896
"WCMO",11553,"27",6.483850436,0.003415816,1,177099.365349938,2320232.25478884,177099.365349938,2320232.25478884,0,0.18494800000024
"WCMO",11947,"27",6.483669534,0.003150239,1,179657.479951813,2318346.19222012,179657.479951813,2318346.19222012,0,0.180902000000316
"WCMO",11948,"27",6.483386184,0.002969857,1,179071.295382339,2318339.77606916,179071.295382339,2318339.77606916,0,0.283349999999238
"WCMO",11950,"27",6.483329667,0.00246033,1,179101.481874043,2317922.40071357,179101.481874043,2317922.40071357,0,0.0565170000008663
"WCMO",12004,"27",6.483227461,0.002476716,1,178304.560186169,2318338.56102934,178304.560186169,2318338.56102934,0,0.102205999999327
"WCMO",12607,"28",6.4829147,0.003392839,1,177648.677989845,2316269.91524492,177648.677989845,2316269.91524493,0,0.312760999999995
"WCMO",12600,"27",6.482875677,0.002038305,1,178499.930851935,2317657.34098966,178499.930851935,2317657.34098966,0,0.0390230000002489
"WCMO",14024,"28",6.48261023,0.003362951,1,169401.018984014,2314990.44640834,169401.018984014,2314990.44640834,0,0.265447000000307
"WCMO",1032,"18",6.474074526,0.000859283,1,194166.946718675,2350236.43937522,194166.946718675,2350236.43937522,0,8.53570399999981
"WCMO",9631,"23",6.47036419,0.004033209,2,152560.401867599,2325307.01641062,152560.401867599,2325307.01641062,0,3.71033600000015
"WCMO",3590,"18",6.465983305,0.003732538,1,194669.606994684,2339414.32727736,194669.606994684,2339414.32727736,0,4.38088499999978
"WCMO",3935,"18",6.465692796,0.00328206,1,196456.157759927,2339257.24954361,196456.157759927,2339257.24954361,0,0.29050900000005
"WCMO",3937,"18",6.464833869,0.003127748,1,196528.62965482,2338711.12969719,196528.62965482,2338711.12969719,0,0.858927000000342
