Type,ID,SedRed,Cost,SED_bcr,Duck,Site_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth
WCMO,1838,42.561,33186.721,0.001282471,10.345,1838,LES,3,7,133,129,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,UL,10,50212.66406,451913.9766,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.666666667,clay loam,5,Cordova,0.2533333,0.2533333,0.4237681,0.3914562,19532.09766,19642.40234,239,94,815,413.7016087,NCED easement_GBERB,240.1290436
WCMO,1839,5.625,11369.665,0.000494738,3.213,1839,LES,3,7,169,146,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,10,4859.072754,43731.65479,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Cordova,0.28,0.28,0.0717083,0.4102661,2027.124634,1992.124878,239,92,777,883.7167399,NCED easement_GBERB,224.2447205
WCMO,1840,9.33,12287.126,0.000759331,4.128,1840,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,8113.888672,73024.99805,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.333333333,silty clay loam,5,Webster,0.2666667,0.2666667,0.2037439,0.5324556,4269.761719,4317.270996,113,93,10560,830.6885041,GBER_CONUS_wet_poly,174.6624451
WCMO,1841,9.102,13655.106,0.000666564,4.086,1841,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,7915.417969,71238.76172,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.5,clay loam,5,Cordova,0.26,0.26,0.0263139,0.3238312,2491.881104,2561.471436,109,92,10560,979.3658473,GBER_CONUS_wet_poly,284.0986328
WCMO,1842,3.582,5877.299,0.000609464,2.566,1842,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,3112.337402,28011.03662,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,2.25,silty clay,5,Lura,0.26,0.26,1.2259398,0.8938497,2751.269531,2780.022949,106B,86,743,910.0966381,NCED easement_GBERB,96.2130432
WCMO,1843,110.285,65015.491,0.001696288,14.334,1843,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,97484.57813,877361.2031,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0,None,5.166666667,clay loam,4.75,Le Sueur,0.2516667,0.2516667,0.3069956,1.6819311,163619.9531,163847.8906,113,80,10560,480.653666,GBER_CONUS_wet_poly,47.564373
WCMO,1844,3.64,10886.004,0.000334374,2.581,1844,LES,3,7,169,146,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,10,3143.218018,28288.96216,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.5,clay loam,5,Cordova,0.26,0.26,0.1883445,0.7444394,2231.084961,2338.304443,239,92,743,740.4519288,NCED easement_GBERB,123.5829315
WCMO,1845,17.817,9373.894,0.001900704,5.723,1845,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,15516.97754,139652.7979,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0,None,1.666666667,clay loam,5,Le Sueur,0.2533333,0.2533333,0.2907402,0.7708545,11925.88965,11952.97754,239,97,743,308.0550707,NCED easement_GBERB,125.8343887
WCMO,1846,19.331,11222.864,0.001722466,5.935,1846,LES,3,7,169,146,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,10,16736.04102,150624.3691,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.125,silty clay loam,5,Webster,0.26,0.26,0.0698437,0.6703551,11185.54492,11211.24512,86,91,743,101.9219065,NCED easement_GBERB,135.7489471
WCMO,1847,9.539,12338.557,0.000773105,4.17,1847,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,8296.347656,74667.12891,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0,None,2.333333333,clay loam,5,Le Sueur,0.2533333,0.2533333,0.9012965,0.8328887,6881.32666,6905.098145,113,94,10560,166.3224942,GBER_CONUS_wet_poly,112.8602142
WCMO,1848,42.045,18668.721,0.002252163,8.768,1848,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,36761.25,330851.25,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0,None,1,clay loam,4,Le Sueur,0.195,0.195,0.1511986,0.725791,26925.39453,26662.30469,114,82,10560,0,GBER_CONUS_wet_poly,112.9801788
WCMO,1849,6.687,1067.654,0.006263265,3.393,1849,LES,2,9,170,169,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,5562.678711,50064.1084,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.875,silty clay loam,5,Webster,0.27,0.27,0.829085,0.1960209,1063.805298,1089.632813,86,90,2519,266.2676532,GBER_CONUS_wet_poly,459.1347961
WCMO,1850,9.621,1537.103,0.006259177,4.071,1850,LES,2,9,170,169,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,8008.591797,72077.32617,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.5,silty clay loam,5,Webster,0.26,0.26,0.2773441,0.5354635,4207.136719,4285.283691,130,96,187,398.1707746,NCED easement_GBERB,179.2839203
WCMO,1851,9.511,1519.46,0.006259461,4.062,1851,LES,2,9,170,169,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,7916.671387,71250.04248,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Webster,0.28,0.28,0.497789,0.2783571,2187.052246,2202.112549,114,90,365,299.313069,GBER_CONUS_wet_poly,323.3256226
WCMO,1852,43.536,7262.609,0.00599454,8.919,1852,LES,3,7,169,146,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,10,37839.54688,340555.9219,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,4.25,Webster,0.205,0.205,0.1858156,1.1015997,41848.67188,41654.87109,86,88,2504,0,GBER_CONUS_wet_poly,79.8838272
WCMO,1853,24.064,3855.352,0.006241713,6.465,1853,LES,2,9,170,169,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,20087.10156,180783.9141,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,2.375,silty clay loam,5,Webster,0.26,0.26,0.9807966,0.7737233,15542.55371,15530.91309,106B,90,365,529.1844096,GBER_CONUS_wet_poly,116.3206558
WCMO,1854,23.528,3769.235,0.006242115,6.376,1854,LES,2,9,170,169,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,19638.41797,176745.7617,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.833333333,silty clay loam,5,Webster,0.2666667,0.2666667,0.3729117,0.7393886,14493.49609,14510.17578,114,90,187,263.3214132,NCED easement_GBERB,121.7221832
WCMO,1855,8.88,7163.278,0.001239656,4.017,1855,LES,3,7,169,146,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,10,7674.520996,69070.68896,Herbaceuous,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.833333333,silty clay loam,4,Webster,0.18,0.18,2.8993444,1.1921169,9366.461914,9142.49707,86,88,2504,32.67074564,GBER_CONUS_wet_poly,73.8182678
WCMO,1856,52.559,27136.533,0.001936835,11.562,1856,LES,3,7,129,105,Le Sueur,Upper Le Sueur,LS btwn gauges,BT,3,LO,10,60794.16016,547147.4414,Cultivated Crops,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,All Hydric,1,None,1,clay loam,5,Comfrey,0.28,0.28,0.5209866,0.5142665,31200.03516,31243.10742,18,82,816,174.4856145,NCED easement_GBERB,159.4504089
WCMO,1857,9.551,2111.587,0.004523138,4.917,1857,LES,3,7,129,105,Le Sueur,Upper Le Sueur,LS btwn gauges,BT,3,LO,10,11001.76074,99015.84668,Cultivated Crops,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,All Hydric,1,None,1,clay loam,5,Comfrey,0.28,0.28,0.5819191,0.1855366,2028.842773,2039.838257,18,82,6935,88.28187598,GBER_CONUS_wet_poly,441.9613342
WCMO,1858,5.691,6684.585,0.000851362,4.418,1858,LES,3,7,180,181,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,8777.000977,78993.00879,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1,Frequent,0.75,silt loam,5,Barbert,0.28,0.28,0.1167218,0.080004,693.3947754,701.7207031,319,86,1945,571.6281217,GBER_CONUS_wet_poly,1074.946045
WCMO,1859,2.907,823.654,0.003529395,3.073,1859,LES,3,7,181,105,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,4291.392578,38622.5332,Cultivated Crops,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,All Hydric,1,None,1,clay loam,5,Comfrey,0.28,0.28,0.579626,0.1088323,449.5863953,466.7242432,18,82,921,0,GBER_CONUS_wet_poly,753.4525146
WCMO,1860,3.084,873.842,0.003529242,3.17,1860,LES,3,7,181,105,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,4552.879395,40975.91455,Cultivated Crops,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,All Hydric,1,None,1,clay loam,5,Comfrey,0.28,0.28,0.1965048,0.1452984,635.5351563,661.0760498,18,82,12582,179.9390399,GBER_CONUS_wet_poly,564.355896
WCMO,1861,318.621,236254.405,0.001348635,32.541,1861,LES,3,7,181,105,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,479143.7813,4312294.031,Cultivated Crops,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,All Hydric,1,None,2.666666667,clay loam,5,Comfrey,0.2666667,0.2666667,0.184237,0.5936918,283773.4063,284270.7188,211,86,12582,27.44180152,GBER_CONUS_wet_poly,144.8562927
WCMO,1866,5.133,6810.314,0.00075371,4.6,1866,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,9432.074219,84888.66797,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,2,silty clay loam,5,Marna,0.28,0.28,0.0011089,0.2220371,2050.290283,2092.873047,230,92,7749,158.1144657,GBER_CONUS_wet_poly,414.3452454
WCMO,1867,27.664,14758.881,0.001874397,10.713,1867,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,50845.58594,457610.2734,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.28,0.28,0.3306104,0.5136623,26004.15234,26100.08984,110,82,3928,0,GBER_CONUS_wet_poly,159.63797
WCMO,1868,52.801,31909.91,0.00165469,13.181,1868,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,77728.35938,699555.2344,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,2.666666667,silty clay loam,4.333333333,Glencoe,0.2233333,0.2233333,0.0388078,1.0308518,79157.05469,80072.83594,86,83,11037,47.98990743,GBER_CONUS_wet_poly,80.5159378
WCMO,1869,2.167,609.507,0.003555332,2.668,1869,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,3175.644775,28580.80298,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,silty clay loam,5,Marna,0.28,0.28,0.1789197,0.3301733,1043.017334,1047.811646,997,85,11037,892.9499175,GBER_CONUS_wet_poly,257.4406128
WCMO,1870,5.622,6982.729,0.000805129,4.838,1870,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,10330.38965,92973.50684,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,silty clay loam,5,Marna,0.28,0.28,0.1492515,0.3351816,3475.162598,3460.255615,110,87,3928,273.2050329,GBER_CONUS_wet_poly,259.560791
WCMO,1871,4.438,6565.064,0.000676003,4.292,1871,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,8154.273926,73388.46533,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,silty clay loam,5,Marna,0.28,0.28,0.160693,0.4040071,3239.732666,3292.192627,110,87,3928,401.2025914,GBER_CONUS_wet_poly,215.3427582
WCMO,1872,13.379,9719.207,0.001376553,7.462,1872,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,24587.94531,221291.5078,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.666666667,silty clay loam,5,Marna,0.31,0.31,0.1057507,0.2548964,6276.569824,6263.211914,110,84,3928,607.2694059,GBER_CONUS_wet_poly,329.5456238
WCMO,1873,2.029,5715.427,0.000355004,2.908,1873,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,3727.510254,33547.59229,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,0.5,silt loam,5,Rolfe,0.37,0.37,1.1222686,0.1625803,579.4363403,605.6171875,219,84,6894,764.3197144,GBER_CONUS_wet_poly,516.6676025
WCMO,1874,29.251,20243.826,0.001444934,10.947,1874,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,53372.24219,480350.1797,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1,Frequent,1,muck,4.4,Palms,0.212,0.212,0.0668093,0.690303,36512.19141,36818.35547,130,89,10864,558.357622,GBER_CONUS_wet_poly,128.928894
WCMO,1875,2.877,11014.558,0.0002612,3.467,1875,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,5286.033691,47574.30322,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.325,0.325,0.1209546,0.1383249,717.0762329,730.7045898,219,86,6894,509.8142339,GBER_CONUS_wet_poly,621.7247314
WCMO,1876,2.101,5735.399,0.000366322,2.946,1876,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,3831.563721,34484.07349,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.325,0.325,0.3880126,0.3500327,1304.221802,1340.279907,110,86,10864,298.9688051,GBER_CONUS_wet_poly,245.6913452
WCMO,1877,1.806,632.141,0.002856958,2.722,1877,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,3293.572998,29642.15698,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,silty clay loam,5,Webster,0.26,0.26,0.1213682,0.3479049,1155.392212,1145.083984,113,94,10864,378.1268393,GBER_CONUS_wet_poly,270.1887512
WCMO,1878,3.722,6312.662,0.000589609,3.945,1878,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,6839.210938,61552.89844,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.325,0.325,1.0935427,0.1848503,1212.802612,1263.390381,110,86,8030,429.7583656,GBER_CONUS_wet_poly,465.2414246
WCMO,1879,4.315,1510.456,0.002856753,4.216,1879,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,7869.758301,70827.82471,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,0.833333333,silty clay loam,5,Glencoe,0.2666667,0.2666667,0.9296425,0.3355471,2663.572754,2638.910645,86,91,10864,250.7292914,GBER_CONUS_wet_poly,271.1989136
WCMO,1880,79.048,32701.598,0.002417252,18.112,1880,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,144330.4844,1298974.359,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.1,silty clay loam,5,Marna,0.272,0.272,0.1369687,0.3000974,43268.04688,43284.37891,211,86,5826,64.12368059,GBER_CONUS_wet_poly,286.5735779
WCMO,1881,2.135,5747.411,0.000371472,2.961,1881,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,3894.148193,35047.33374,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.5,silty clay loam,5,Marna,0.26,0.26,0.7463205,0.3584934,1451.898071,1395.091309,130,93,10864,662.5511371,GBER_CONUS_wet_poly,259.4190369
WCMO,1882,32.592,16414.281,0.001985588,11.58,1882,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,59470.52734,535234.7461,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.28,0.28,0.0451688,0.5909458,35086.23047,35120.35938,211,84,10864,567.807377,GBER_CONUS_wet_poly,142.1450043
WCMO,1883,2.419,5715.88,0.000423207,2.898,1883,LES,3,7,180,181,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,3729.870361,33568.83325,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,0.75,silt loam,5,Rolfe,0.325,0.325,0.1817887,0.2566937,956.4407349,956.7927246,219,86,1945,512.1713222,GBER_CONUS_wet_poly,335.0296326
WCMO,1884,4.867,6440.676,0.000755666,4.104,1884,LES,3,7,180,181,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,7506.191895,67555.72705,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,0.875,silty clay,5,Lura,0.28,0.28,1.4123275,0.1792293,1350.133911,1344.426025,211,84,1945,75.1827788,GBER_CONUS_wet_poly,468.6734619
WCMO,1885,2.715,5950.132,0.000456292,3.346,1885,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,4950.364746,44553.28271,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,silty clay loam,5,Marna,0.28,0.28,0.4532483,0.2855595,1434.079712,1412.679321,110,87,10864,715.9216535,GBER_CONUS_wet_poly,304.6650696
WCMO,1886,12.283,8637.625,0.001422034,6.526,1886,LES,3,7,180,181,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,18952.70117,170574.3105,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.833333333,silty clay loam,5,Canisteo,0.2666667,0.2666667,0.8550535,0.3786127,7145.557129,7170.914063,86,87,1945,131.8462815,GBER_CONUS_wet_poly,229.7862701
WCMO,1887,58.287,35420.562,0.00164557,15.577,1887,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,106394.9297,957554.3672,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,1.958333333,silty clay,5,Lura,0.2766667,0.2766667,1.4182215,0.6730789,71638.48438,71564.51563,211,86,8030,690.2842284,GBER_CONUS_wet_poly,127.7710571
WCMO,1888,18.254,10865.596,0.001679981,8.316,1888,LES,3,6,174,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,30560.8457,275047.6113,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0,None,1.3,clay loam,5,Le Sueur,0.264,0.264,0.4436045,0.5072027,15529.5332,15490.18066,110,90,1945,864.503115,GBER_CONUS_wet_poly,177.4438324
WCMO,1889,19.324,23024.362,0.000839285,8.179,1889,LES,3,7,180,181,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,29827.18555,268444.6699,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,0.916666667,silty clay,4.333333333,Lura,0.2233333,0.2233333,2.4438288,0.4118262,12275.71582,12275.36133,211,83,1945,0,GBER_CONUS_wet_poly,201.5413208
WCMO,1890,3.632,6880.984,0.000527831,3.906,1890,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,6673.04541,60057.40869,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Minnetonka,0.28,0.28,0.1067259,0.3273424,2253.752197,2182.924072,287,77,6894,121.9640977,GBER_CONUS_wet_poly,235.2277069
WCMO,1891,13.72,14839.266,0.000924574,7.582,1891,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,25213.47656,226921.2891,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.666666667,silty clay loam,5,Marna,0.31,0.31,0.2027453,0.4410215,11145.49414,11112.30664,110,83,6894,223.9827101,GBER_CONUS_wet_poly,188.1994476
WCMO,1892,4.265,1504.065,0.002835649,4.231,1892,LES,3,6,93,100,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,7836.460938,70528.14844,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.5,clay,5,Beauford,0.28,0.28,0.0794062,0.1789494,1391.510376,1401.400024,310,77,8030,89.49875126,GBER_CONUS_wet_poly,430.2893066
WCMO,1893,8.548,2853.266,0.002995865,5.837,1893,LES,3,6,141,109,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,14866.04688,133794.4219,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.5,clay,5,Beauford,0.28,0.28,0.1487405,0.2518534,3712.823242,3741.58667,310,77,677,20.91095415,GBER_CONUS_wet_poly,305.7333679
WCMO,1894,2.486,829.571,0.00299673,3.141,1894,LES,3,6,141,109,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,4322.219238,38899.97314,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.5,clay,5,Beauford,0.28,0.28,1.00E-05,0.2883712,1237.977417,1245.576294,310,77,8030,241.2424892,GBER_CONUS_wet_poly,267.0169678
WCMO,1895,2.73,910.807,0.002997342,3.294,1895,LES,3,6,141,109,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,4745.476074,42709.28467,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1,Frequent,0.5,silt loam,5,Barbert,0.28,0.28,0.4570575,0.1833368,861.3163452,869.4432983,319,86,8030,306.9690216,GBER_CONUS_wet_poly,469.0820007
WCMO,1896,4.018,6406.513,0.000627174,4.097,1896,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,7328.194824,65953.75342,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,3.5,silty clay loam,5,Minnetonka,0.28,0.28,0.3725617,2.3217194,16925.33398,17002.72266,211,82,8030,823.4885676,GBER_CONUS_wet_poly,35.3186531
WCMO,1897,0.132,1093.087,0.000120759,3.702,1897,LES,3,6,136,111,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,5695.186035,51256.67432,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,29.05,clay loam,5,Hamel,0.28,0.28,1.4040976,0.4871027,2643.506348,2772.363525,414,49,3529,267.6652712,GBER_CONUS_wet_poly,100.5948105
WCMO,1898,0.125,1040.17,0.000120173,3.608,1898,LES,3,6,136,111,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,5419.477051,48775.29346,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,15.65,clay loam,5,Hamel,0.28,0.28,4.3226848,0.398562,2162.99585,2158.611572,414,70,3529,439.9483585,GBER_CONUS_wet_poly,175.6314087
WCMO,1915,7.955,1541.518,0.005160498,0,1915,LES,2,24,179,186,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,8031.596191,72284.36572,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.8,clay loam,5,Poorly drained soil,0.26,0.26,0.0951468,0.4803441,3851.87915,3855.008789,L83A,90,2083,897.9704647,GBER_CONUS_wet_poly,187.3656921
WCMO,1916,8.822,8082.93,0.001091436,3.965,1916,LES,2,24,179,186,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,8906.978516,80162.80664,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.866666667,clay loam,5,Poorly drained soil,0.2533333,0.2533333,0.00929,0.5090535,4453.199707,4530.695313,L78A,91,2083,732.6365212,GBER_CONUS_wet_poly,178.7631531
WCMO,1917,0.027,7138.802,3.78215E-06,5.256,1917,LES,3,6,76,75,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,11143.55664,100292.0098,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,loam,4.5,Fieldon,0.28,0.28,0.2987261,0.3200447,3499.688721,3564.223389,136,88,13616,847.1005827,GBER_CONUS_wet_poly,274.9616089
WCMO,1919,0.947,17308.374,5.47134E-05,9.74,1919,LES,3,6,84,66,Blue Earth,Above Red Jacket,LS BL LG,BL,3,LO,2,38077.98828,342701.8945,Hay/Pasture,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.125,silty clay loam,5,Spicer,0.29,0.29,0.1248463,0.4106313,15566.20996,15626.34961,134,93,7891,227.6922965,GBER_CONUS_wet_poly,226.4805603
WCMO,1920,0.914,17050.651,5.3605E-05,9.584,1920,LES,3,6,84,66,Blue Earth,Above Red Jacket,LS BL LG,BL,3,LO,2,36735.20703,330616.8633,Open Water,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Spicer,0.3,0.3,0.1184398,0.3903163,14321.87598,14329.50781,136,89,8374,43.85199103,GBER_CONUS_wet_poly,228.0202179
