GeneID,MOs,MOsID,SED_B,SED_BCR,Duck_BCR
655,TLMO,1357,0.028,8.393285378,0
656,TLMO,1362,0.116,1.107937994,0
657,TLMO,1363,0.98,42.5550393,0
658,TLMO,1364,0.03,4.496402878,0
659,TLMO,1366,0.132,1.100798079,0
660,TLMO,1367,0.026,7.793764992,0
661,TLMO,1369,0.004,1.199040772,0
662,TLMO,1371,0.021,6.294964031,0
663,TLMO,1374,0.008,1.147117867,0
664,TLMO,1377,0.018,8.093525185,0
665,TLMO,1382,0.152,4.377123769,0
666,TLMO,1391,0.012,5.253940463,0
667,TLMO,1392,11.551,7.188589864,0
668,TLMO,1393,8.164,5.032445217,0
669,TLMO,1395,0.92,6.755814039,0
670,TLMO,1399,0.002,0.159387951,0
671,TLMO,1405,15.548,42.51700215,0
672,TLMO,1406,2.803,12.12391218,0
673,TLMO,1407,0.001,0.299760197,0
674,TLMO,1412,0.002,0.199840129,0
675,TLMO,1414,54.978,12.1205681,0
676,TLMO,1415,10.45,6.753848401,0
677,TLMO,1416,0.022,9.63222418,0
678,TLMO,1417,0.018,7.880910688,0
679,TLMO,1442,126.97,8.239244775,0
680,TLMO,1443,2.054,7.188604627,0
681,TLMO,1447,9.589,4.366579569,0
682,TLMO,1448,18.293,42.51615302,0
683,TLMO,1449,14.382,17.11741413,0
684,TLMO,1450,1.399,8.243425588,0
685,TLMO,1452,0.017,5.095923268,0
686,TLMO,1455,1.734,42.53440283,0
687,TLMO,1456,0.001,0.437828379,0
688,TLMO,1457,26.804,5.124154258,0
689,TLMO,1460,68.923,8.239198925,0
690,TLMO,1461,1.868,8.140001046,0
691,TLMO,1463,0.091,42.60299626,0
692,TLMO,1465,0.001,0.219538972,0
693,TLMO,1466,4.535,6.327577354,0
694,TLMO,1467,0.039,0.020678411,0
695,TLMO,1473,0.001,0.299760197,0
696,TLMO,1477,0.288,6.336633663,0
697,TLMO,1478,3.152,9.426513865,0
698,TLMO,1479,0.001,0.299760197,0
699,TLMO,1491,25.542,6.077658976,0
700,TLMO,1492,7.464,8.239456443,0
701,TLMO,1493,9.987,7.813471843,0
702,TLMO,1494,15.036,51.81843559,0
703,TLMO,1495,0.678,8.141992507,0
704,TLMO,1499,0.063,9.442446047,0
705,TLMO,1501,1.026,1.585930049,0
706,TLMO,1502,0.269,0.361364858,0
707,TLMO,1503,9.59,6.078067998,0
708,TLMO,1504,8.153,7.548507936,0
709,TLMO,1505,3.458,51.82776038,0
710,TLMO,1506,77.398,16.45909384,0
711,TLMO,1507,35.057,8.701626569,0
712,TLMO,1513,0.115,17.23621103,0
713,TLMO,1515,0.03,5.061582588,0
714,TLMO,1518,0.058,17.38609113,0
715,TLMO,1520,0.013,5.088062625,0
716,TLMO,1523,0.091,42.60299626,0
717,TLMO,1524,0.058,17.38609113,0
718,TLMO,1525,0.115,17.23621103,0
719,TLMO,1526,0.271,0.360673061,0
720,TLMO,1527,48.469,7.548212927,0
721,TLMO,1528,8.194,8.701783898,0
722,TLMO,1529,0.119,5.059738935,0
723,TLMO,1530,0.016,5.064893955,0
724,TLMO,1534,0.064,7.634498391,0
725,TLMO,1536,11.334,21.8683193,0
726,TLMO,1537,92.487,7.548123603,0
727,TLMO,1540,6.374,1.090543326,0
728,TLMO,1541,1.141,6.490293002,0
729,TLMO,1542,388.367,21.8665706,0
730,TLMO,1543,0.322,7.570414257,0
731,TLMO,1544,1.846,7.810087113,0
732,TLMO,1545,1.017,3.79316261,0
733,TLMO,1546,0.034,1.098972138,0
734,TLMO,1547,47.679,6.489624685,0
735,TLMO,1551,0.013,5.691768829,0
736,TLMO,1555,0.058,17.38609113,0
737,TLMO,1558,0.658,42.52019386,0
738,TLMO,1565,0.038,16.63747811,0
739,TLMO,1575,0.458,42.60068831,0
740,TLMO,1576,0.161,2.420251947,0
741,TLMO,1577,0.011,5.149812733,0
742,TLMO,1580,0.003,2.967359076,0
743,TLMO,1582,0.337,0.137139323,0
744,TLMO,1583,33.848,42.51470832,0
745,TLMO,1584,1.114,17.12476173,0
746,TLMO,1585,2.563,4.367586138,0
747,TLMO,1586,43.021,6.753948935,0
748,TLMO,1587,2.456,7.395362843,0
749,TLMO,1588,0.716,5.036826518,0
750,TLMO,1589,28.41,5.032032491,0
751,TLMO,1590,22.303,5.661981986,0
752,TLMO,1591,0.337,0.137084374,0
753,TLMO,1592,1.185,1.099590414,0
754,TLMO,1593,0.217,2.417746482,0
755,TLMO,1594,12.108,17.11777305,0
756,TLMO,1595,5.86,9.425146484,0
757,TLMO,1596,14.495,12.12130842,0
758,TLMO,1597,1.531,7.009527647,0
759,TLMO,1601,8.759,6.754354781,0
760,TLMO,1602,0.287,3.716124354,0
761,TLMO,1603,0.019,8.318739054,0
762,TLMO,1610,6.918,12.06382422,0
763,TLMO,1611,12.12,1.09965536,0
764,TLMO,1614,7.689,6.489713858,0
765,TLMO,1615,3.698,5.124168951,0
766,TLMO,1616,0.96,8.729812309,0
767,TLMO,1618,4.726,6.490189185,0
768,TLMO,1619,0.139,8.729510772,0
769,TLMO,1620,1.642,7.811496506,0
770,TLMO,1623,1.142,17.12349307,0
771,TLMO,1624,0.127,6.533257884,0
772,TLMO,1625,29.331,5.12414043,0
773,TLMO,1626,0.436,4.967641965,0
774,TLMO,1631,0.037,17.32209738,0
775,TLMO,1635,0.005,2.797985453,0
776,TLMO,1636,75.212,42.51470537,0
777,TLMO,1637,0.123,2.432849401,0
778,TLMO,1639,0.173,51.85851319,0
779,TLMO,1643,0.034,7.550521877,0
780,TLMO,1645,0.058,17.38609113,0
781,TLMO,1652,69.469,5.66191207,0
782,TLMO,1658,0.023,3.763089008,0
783,TLMO,1662,0.009,2.697841733,0
784,TLMO,1663,0.056,17.32673268,0
785,TLMO,1666,0.098,8.136156081,0
786,TLMO,1667,4.551,6.754049313,0
787,TLMO,1668,1.271,5.039031681,0
788,TLMO,1670,0.05,3.747002399,0
789,TLMO,1672,0.088,7.576409816,0
790,TLMO,1677,0.224,2.42400632,0
791,TLMO,1678,0.017,5.095923268,0
792,TLMO,1680,0.013,3.896882496,0
793,TLMO,1681,197.865,21.86654166,0
794,TLMO,1682,11.427,7.548533364,0
795,TLMO,1683,0.186,7.813812805,0
796,TLMO,1684,7.185,27.58686888,0
797,TLMO,1692,1.393,7.812368555,0
798,TLMO,1693,1.092,4.960750109,0
799,TLMO,1694,0.267,1.092855915,0
800,TLMO,1695,17.634,6.489893079,0
801,TLMO,1696,8.39,21.86775093,0
802,TLMO,1697,18.852,7.808671801,0
803,TLMO,1704,1.093,4.368208395,0
804,TLMO,1705,25.778,17.11721822,0
805,TLMO,1706,2.887,7.393047923,0
806,TLMO,1707,0.034,5.095923264,0
807,TLMO,1713,0.108,2.426584582,0
808,TLMO,1714,5.422,17.11776276,0
809,TLMO,1715,1.288,6.758458568,0
810,TLMO,1716,0.543,5.036545097,0
811,TLMO,1717,0.001,0.045380288,0
812,TLMO,1718,6.735,5.124455408,0
813,TLMO,1719,0.009,0.307272107,0
814,TLMO,1720,16.474,2.895911375,0
815,TLMO,1721,0.092,8.136552578,0
816,TLMO,1730,0.028,2.48667851,0
817,TLMO,1732,19.252,17.11724047,0
818,TLMO,1733,0.192,17.14898178,0
819,TLMO,1734,0.017,5.095923268,0
820,TLMO,1735,0.017,5.095923268,0
821,TLMO,1736,0.303,16.50236915,0
822,TLMO,1737,0.449,8.70188767,0
823,TLMO,1745,0.43,3.708111278,0
824,TLMO,1749,0.009,2.697841733,0
825,TLMO,1750,0.04,17.51313485,0
826,TLMO,1751,0.058,17.38609113,0
827,TLMO,1752,23.357,12.12067432,0
828,TLMO,1753,1.645,6.757450654,0
829,TLMO,1754,4.014,3.707781723,0
830,TLMO,1755,0.029,8.693045566,0
831,TLMO,1757,0.594,9.371745922,0
832,TLMO,1758,34.406,9.357423045,0
833,TLMO,1759,6.066,5.662321757,0
834,TLMO,1765,0.058,17.38609113,0
835,TLMO,1767,0.542,3.712659346,0
836,TLMO,1768,0.082,8.193445246,0
837,TLMO,1769,3.613,5.033007783,0
838,TLMO,1770,23.919,9.357552882,0
839,TLMO,1771,0.618,9.358106574,0
840,TLMO,1772,0.013,3.896882496,0
841,TLMO,1779,0.421,42.5984013,0
842,TLMO,1780,1.389,2.41738849,0
843,TLMO,1781,0.019,9.490509491,0
844,TLMO,1783,0.026,3.896882496,0
845,TLMO,1786,0.334,7.028323724,0
846,TLMO,1787,0.754,3.711104767,0
847,TLMO,1788,98.576,7.188597421,0
848,TLMO,1789,0.496,5.03855101,0
849,TLMO,1791,6.577,7.188928809,0
850,TLMO,1792,28.469,5.032121334,0
851,TLMO,1793,10.395,9.357808571,0
852,TLMO,1794,12.181,10.07559384,0
853,TLMO,1795,0.034,10.19184653,0
854,TLMO,1802,1.242,6.755543952,0
855,TLMO,1803,0.601,3.708434374,0
856,TLMO,1809,21.481,8.239445237,0
857,TLMO,1810,36.483,8.139713112,0
858,TLMO,1811,27.155,6.962415265,0
859,TLMO,1818,1.513,6.758054502,0
860,TLMO,1819,1.497,7.394235756,0
861,TLMO,1820,4.722,5.03623057,0
862,TLMO,1821,0.012,5.253940463,0
863,TLMO,1822,0.018,7.880910688,0
864,TLMO,1828,0.012,5.253940463,0
865,TLMO,1829,27.928,8.239329997,0
866,TLMO,1830,41.417,8.139599327,0
867,TLMO,1831,0.281,9.359491057,0
868,TLMO,1847,0.524,5.036766473,0
869,TLMO,1851,0.787,2.418740165,0
870,TLMO,1852,5.161,17.11740397,0
871,TLMO,1854,2.216,7.810820242,0
872,TLMO,1855,0.609,4.961263045,0
873,TLMO,1856,82.424,8.239266607,0
874,TLMO,1857,93.115,8.139537628,0
875,TLMO,1860,0.009,2.697841733,0
876,TLMO,1861,0.025,7.494004803,0
877,TLMO,1863,0.104,3.464010926,0
878,TLMO,1870,8.348,17.11704507,0
879,TLMO,1871,0.589,7.461268542,0
880,TLMO,1874,1.875,9.426800267,0
881,TLMO,1875,3.433,3.442045696,0
882,TLMO,1885,0.02,7.827788657,0
883,TLMO,1887,7.392,6.077842761,0
884,TLMO,1888,12.553,8.239725942,0
885,TLMO,1889,0.024,8.026755854,0
886,TLMO,1890,91.962,51.81594134,0
887,TLMO,1891,50.066,8.13966022,0
888,TLMO,1892,31.995,19.96721121,0
889,TLMO,1894,0.009,2.697841733,0
890,TLMO,1895,0.025,7.494004803,0
891,TLMO,1896,0.211,3.447768755,0
892,TLMO,1899,0.059,7.862473349,0
893,TLMO,1900,253.989,51.8156881,0
894,TLMO,1901,44.967,16.45917161,0
895,TLMO,1906,5.925,7.548511128,0
896,TLMO,1907,1.686,16.46066428,0
897,TLMO,1908,64.406,8.701681457,0
898,TLMO,1916,0.49,7.393771125,0
899,TLMO,1917,0.008,3.502626971,0
900,TLMO,1918,0.016,7.490636706,0
901,TLMO,1921,0.019,8.318739054,0
902,TLMO,1922,0.019,8.318739054,0
903,TLMO,1926,0.035,7.287112222,0
904,TLMO,1927,25.796,7.548291685,0
905,TLMO,1928,0.914,27.60411948,0
906,TLMO,1929,21.308,26.00267983,0
907,TLMO,1930,0.055,16.48681056,0
908,TLMO,1934,0.008,3.502626971,0
909,TLMO,1935,0.1,5.001250313,0
910,TLMO,1936,0.369,21.87963238,0
911,TLMO,1937,2.181,7.548358293,0
912,TLMO,1938,12.54,7.808792925,0
913,TLMO,1939,31.926,27.58671939,0
914,TLMO,1941,20.46,7.548230648,0
915,TLMO,1942,32.271,27.58676697,0
916,TLMO,1944,8.877,26.00289995,0
917,TLMO,1945,23.327,7.548389686,0
918,TLMO,1946,34.4,26.0025927,0
919,TLMO,1947,71.15,8.701619333,0
920,TLMO,1950,0.134,20.08393286,0
921,TLMO,1951,0.027,3.44651519,0
922,TLMO,1952,5.794,7.808646385,0
923,TLMO,1953,3.045,7.229499206,0
924,TLMO,1954,1.034,27.6027763,0
925,TLMO,1955,1.185,7.233946438,0
926,TLMO,1956,0.055,16.48681056,0
927,TLMO,1957,0.055,16.48681056,0
928,TLMO,1970,1.971,2.896940355,0
929,TLMO,1971,17.697,4.959642128,0
930,TLMO,1972,5.794,4.959898782,0
931,TLMO,1973,0.055,16.48681056,0
932,TLMO,1977,0.165,16.48681055,0
933,TLMO,1980,0.018,3.747657716,0
934,TLMO,1981,2.072,5.037893616,0
935,TLMO,1982,0.039,0.020294499,0
936,TLMO,1983,9.461,9.425099795,0
937,TLMO,1984,9.439,3.441353704,0
938,TLMO,1985,0.074,0.296883525,0
939,TLMO,1986,0.02,2.997601921,0
940,TLMO,1987,0.117,0.020378213,0
941,TLMO,1988,11.002,5.124357185,0
942,TLMO,1989,0.004,4.46927376,0
943,TLMO,1990,2.722,0.296984127,0
944,TLMO,1991,2.16,2.920406748,0
945,TLMO,1992,11.642,2.895905361,0
946,TLMO,1993,0.05,4.996003199,0
947,TLMO,1997,0.448,3.446684105,0
948,TLMO,2003,0.017,5.095923268,0
949,TLMO,2004,0.611,7.016294799,0
950,TLMO,2005,0.677,3.708776159,0
951,TLMO,2006,1.522,3.443166265,0
952,TLMO,2007,0.012,3.597122307,0
953,TLMO,2008,0.017,5.095923268,0
954,TLMO,2011,6.127,7.393275944,0
955,TLMO,2012,0.231,5.043558001,0
956,TLMO,2017,0.32,16.45921202,0
957,TLMO,2026,0.465,3.443526171,0
958,TLMO,2027,0.008,3.745318353,0
959,TLMO,2031,0.008,3.745318353,0
960,TLMO,2035,0.036,16.85393259,0
961,TLMO,2039,7.393,2.417486475,0
962,TLMO,2041,0.579,7.393880574,0
963,TLMO,2043,0.093,3.470278743,0
964,TLMO,2047,0.479,0.137278982,0
965,TLMO,2048,1.407,1.099745425,0
966,TLMO,2049,0.353,42.5865605,0
967,TLMO,2050,9.47,2.417367265,0
968,TLMO,2054,0.022,2.996866915,0
969,TLMO,2055,0.007,3.277153564,0
970,TLMO,2059,0.078,3.448885745,0
971,TLMO,2067,0.012,3.597122307,0
972,TLMO,2069,5.383,3.814719303,0
973,TLMO,2074,2.272,1.099849061,0
974,TLMO,2078,8.051,17.11776838,0
975,TLMO,2079,0.652,7.39740637,0
976,TLMO,2080,1.347,7.461653086,0
977,TLMO,2081,0.029,8.693045566,0
978,TLMO,2090,12.665,8.701991323,0
979,TLMO,2105,4.289,3.708141831,0
980,TLMO,2106,2.195,5.038263257,0
981,TLMO,2107,0.016,7.490636706,0
982,TLMO,2112,0.028,5.110421613,0
983,TLMO,2116,0.188,2.421026876,0
984,TLMO,2117,1.536,17.1226005,0
985,TLMO,2118,9.237,7.459986464,0
986,TLMO,2119,0.05,7.494004799,0
987,TLMO,2121,0.18,5.040604873,0
988,TLMO,2122,0.203,5.910784999,0
989,TLMO,2123,0.152,7.26855394,0
990,TLMO,2124,0.074,11.0911271,0
991,TLMO,2129,0.025,7.494004803,0
992,TLMO,2130,0.649,3.442185602,0
993,TLMO,2131,0.405,2.924504459,0
994,TLMO,2136,1.819,5.037441567,0
995,TLMO,2137,0.358,5.916768585,0
996,TLMO,2139,0.029,8.693045566,0
997,TLMO,2147,2.193,7.231847831,0
998,TLMO,2148,11.366,26.00254855,0
999,TLMO,2154,0.029,8.693045566,0
1000,TLMO,2172,0.146,8.752997602,0
1001,TLMO,2177,0.034,7.550521877,0
1002,TLMO,2180,2.15,3.815297034,0
1003,TLMO,2181,0.901,2.442528736,0
1004,TLMO,2183,11.15,3.814585813,0
1005,TLMO,2184,1.636,2.442337837,0
1006,TLMO,2187,0.034,7.550521877,0
1007,TLMO,2207,0.037,11.0911271,0
1008,TLMO,2208,15.901,9.357922131,0
1009,TLMO,2209,10.699,5.378784794,0
1010,TLMO,2210,4.056,10.07526641,0
1011,TLMO,2211,23.147,9.357449981,0
1012,TLMO,2212,12.209,5.662284105,0
1013,TLMO,2213,5.926,12.57431919,0
1014,TLMO,2214,4.838,3.814864725,0
1015,TLMO,2215,1.579,4.0292844,0
1016,TLMO,2217,2.77,5.378870554,0
1017,TLMO,2226,3.884,5.03687527,0
1018,TLMO,2227,1.817,5.908558793,0
1019,TLMO,2228,0.041,2.976838742,0
1020,TLMO,2237,0.273,5.042668736,0
1021,TLMO,2238,1.157,5.908095163,0
1022,TLMO,2242,2.836,6.746485809,0
1023,TLMO,2243,2.661,5.380366213,0
1024,TLMO,2244,72.198,10.07521313,0
1025,TLMO,2255,0.02,5.995203843,0
1026,TLMO,2257,15.639,6.962372736,0
1027,TLMO,2258,40.759,6.745424798,0
1028,TLMO,2259,27.334,10.07542748,0
1029,TLMO,2260,0.023,6.894484417,0
1030,TLMO,2266,0.016,6.196746709,0
1031,TLMO,2268,0.031,10.26150282,0
1032,TLMO,2277,0.018,5.395683457,0
1033,TLMO,2278,0.452,5.907492845,0
1034,TLMO,2279,0.02,5.995203843,0
1035,TLMO,2280,0.206,5.916819853,0
1036,TLMO,2281,0.037,14.31334623,0
1037,TLMO,2288,0.02,5.995203843,0
1038,TLMO,2290,0.02,8.756567434,0
1039,TLMO,2299,0.324,7.245242515,0
1040,TLMO,2300,136.68,26.00218169,0
1041,TLMO,2301,6.337,8.702865202,0
1042,TLMO,2302,0.121,9.067745804,0
1043,TLMO,2304,0.02,1.558603493,0
1044,TLMO,2316,0.025,7.494004803,0
1045,TLMO,2318,0.033,10.00909919,0
1046,TLMO,2328,0.018,5.395683457,0
1047,TLMO,2329,1.823,5.90996622,0
1048,TLMO,2332,107.559,8.139544387,0
1049,TLMO,2333,20.87,19.96683993,0
1050,TLMO,2334,23.541,11.03886604,0
1051,TLMO,2335,84.793,6.962206059,0
1052,TLMO,2336,0.161,6.754489009,0
1053,TLMO,2337,19.863,9.011457249,0
1054,TLMO,2338,1.7,7.339544603,0
1055,TLMO,2353,0.347,5.922006997,0
1056,TLMO,2362,35.238,8.701830081,0
1057,TLMO,2372,0.025,7.494004803,0
1058,TLMO,2373,0.007,3.064798604,0
1059,TLMO,2374,0.014,3.072870945,0
1060,TLMO,2375,0.182,1.552199091,0
1061,TLMO,2376,0.616,1.545308133,0
1062,TLMO,2378,1.076,5.906765332,0
1063,TLMO,2379,0.02,5.995203843,0
1064,TLMO,2387,0.018,5.395683457,0
1065,TLMO,2388,5.94,2.417602097,0
1066,TLMO,2389,8.835,7.459718785,0
1067,TLMO,2390,5.18,5.279099251,0
1068,TLMO,2392,0.03,2.997601918,0
1069,TLMO,2400,2.924,7.459906828,0
1070,TLMO,2401,0.035,3.497202239,0
1071,TLMO,2423,7.676,4.95970402,0
1072,TLMO,2428,0.266,5.296694544,0
1073,TLMO,2430,0.252,1.54966301,0
1074,TLMO,2431,0.901,1.545534076,0
1075,TLMO,2436,0.025,5.371723254,0
1076,TLMO,2437,2.664,7.810072179,0
1077,TLMO,2438,29.424,4.959730842,0
1078,TLMO,2439,0.588,2.367845623,0
1079,TLMO,2440,0.011,1.648681055,0
1080,TLMO,2445,0.018,5.395683457,0
1081,TLMO,2446,0.128,2.92845867,0
1082,TLMO,2447,0.026,1.539828251,0
1083,TLMO,2448,0.066,0.30064639,0
1084,TLMO,2449,20.525,2.919249367,0
1085,TLMO,2450,15.213,2.895889048,0
1086,TLMO,2451,0.051,5.05250644,0
1087,TLMO,2453,3.338,4.139307925,0
1088,TLMO,2461,0.432,3.443109,0
1089,TLMO,2462,0.59,0.296979218,0
1090,TLMO,2463,16.501,2.919177818,0
1091,TLMO,2466,0.011,1.648681055,0
1092,TLMO,2474,8.679,3.441336883,0
1093,TLMO,2475,15.269,2.91925169,0
1094,TLMO,2476,0.016,0.241123636,0
1095,TLMO,2477,0.023,6.894484417,0
1096,TLMO,2478,2.135,2.442168646,0
1097,TLMO,2479,13.305,2.442053314,0
1098,TLMO,2480,1.08,5.282749378,0
1099,TLMO,2481,0.096,5.961622059,0
1100,TLMO,2483,7.796,3.70792438,0
1101,TLMO,2484,15.428,3.441466955,0
1102,TLMO,2485,0.74,5.038023461,0
1103,TLMO,2486,16.084,5.907265047,0
1104,TLMO,2487,0.024,1.947103684,0
1105,TLMO,2494,0.08,4.331817198,0
1106,TLMO,2495,0.02,5.995203843,0
1107,TLMO,2496,0.037,11.18838827,0
1108,TLMO,2503,0.009,2.697841733,0
1109,TLMO,2510,10.074,7.459818503,0
1110,TLMO,2511,0.121,4.318806439,0
1111,TLMO,2513,0.178,17.7946616,0
1112,TLMO,2514,0.053,6.765381671,0
1113,TLMO,2515,0.045,2.47565605,0
1114,TLMO,2517,8.251,5.279150013,0
1115,TLMO,2518,0.018,5.395683457,0
1116,TLMO,2519,1.26,5.280959626,0
1117,TLMO,2520,0.054,4.370700122,0
1118,TLMO,2525,19.686,26.00301691,0
1119,TLMO,2526,70.058,8.701659449,0
1120,TLMO,2527,15.556,17.75805168,0
1121,TLMO,2528,13.073,21.93408533,0
1122,TLMO,2538,0.057,1.117384145,0
1123,TLMO,2539,3.126,2.417465142,0
1124,TLMO,2541,7.521,5.279017223,0
1125,TLMO,2542,2.341,7.809528893,0
1126,TLMO,2543,13.859,7.229129338,0
1127,TLMO,2544,5.784,26.00216685,0
1128,TLMO,2545,4.415,0.995579761,0
1129,TLMO,2546,47.893,26.00218038,0
1130,TLMO,2547,0.119,8.755150089,0
1131,TLMO,2548,1.015,17.76245559,0
1132,TLMO,2549,0.312,0.997085443,0
1133,TLMO,2553,0.004,1.613553859,0
1134,TLMO,2554,5.626,7.808943225,0
1135,TLMO,2555,20.158,7.229113553,0
1136,TLMO,2558,0.382,1.175608885,0
1137,TLMO,2560,0.853,17.76528168,0
1138,TLMO,2565,0.004,1.751313492,0
1139,TLMO,2566,0.009,2.697841733,0
1140,TLMO,2568,0.018,5.395683457,0
1141,TLMO,2574,0.018,5.395683457,0
1142,TLMO,2580,0.051,2.486107049,0
1143,TLMO,2586,0.018,5.395683457,0
1144,TLMO,2587,0.005,1.110617504,0
1145,TLMO,2593,0.257,17.79655149,0
1146,TLMO,2595,0.006,2.626970238,0
1147,TLMO,2605,0.013,5.691768829,0
1148,TLMO,2606,6.275,5.907722782,0
1149,TLMO,2607,0.076,1.884640183,0
1150,TLMO,2608,0.019,5.695443645,0
1151,TLMO,2614,0.022,1.580800462,0
1152,TLMO,2618,0.813,2.142823255,0
1153,TLMO,2622,6.599,7.460231506,0
1154,TLMO,2625,0.137,9.038727982,0
1155,TLMO,2626,0.032,6.87580576,0
1156,TLMO,2628,0.009,2.321382517,0
1157,TLMO,2633,0.013,5.691768829,0
1158,TLMO,2636,1.359,4.308718576,0
1159,TLMO,2637,0.017,7.443082321,0
1160,TLMO,2638,0.042,6.021505379,0
1161,TLMO,2639,0.17,2.373307274,0
1162,TLMO,2640,2.235,1.173140284,0
1163,TLMO,2641,0.022,1.580800462,0
1164,TLMO,2645,2.719,5.279980737,0
1165,TLMO,2647,0.907,2.143645521,0
1166,TLMO,2656,0.015,4.496402882,0
1167,TLMO,2657,0.06,4.311273981,0
1168,TLMO,2658,0.006,1.798561158,0
1169,TLMO,2661,0.013,6.178707227,0
1170,TLMO,2668,0.007,1.554864507,0
1171,TLMO,2670,0.02,6.393861899,0
1172,TLMO,2672,26.88,11.03870611,0
1173,TLMO,2673,8.251,11.57175935,0
1174,TLMO,2691,0.015,6.567425575,0
1175,TLMO,2693,0.651,2.443996441,0
1176,TLMO,2694,0.53,1.545365216,0
1177,TLMO,2695,3.135,5.658293235,0
1178,TLMO,2700,2.023,2.895862052,0
1179,TLMO,2701,19.944,4.959706118,0
1180,TLMO,2702,6.431,4.138469815,0
1181,TLMO,2703,0.15,2.379743623,0
1182,TLMO,2705,0.078,2.453447408,0
1183,TLMO,2715,0.083,6.247647724,0
1184,TLMO,2716,214.673,19.9667359,0
1185,TLMO,2717,1.709,8.625867508,0
1186,TLMO,2718,10.917,10.01965935,0
1187,TLMO,2719,51.071,11.03883163,0
1188,TLMO,2720,7.706,11.57142192,0
1189,TLMO,2721,8.403,2.442093638,0
1190,TLMO,2744,0.026,6.338371529,0
1191,TLMO,2745,0.005,2.340823972,0
1192,TLMO,2754,0.36,4.031264697,0
1193,TLMO,2755,7.406,2.442141751,0
1194,TLMO,2756,64.909,5.378616608,0
1195,TLMO,2757,19.227,10.07548623,0
1196,TLMO,2769,0.189,7.472423201,0
1197,TLMO,2771,3.751,7.461454457,0
1198,TLMO,2773,0.221,6.195335278,0
1199,TLMO,2779,53.953,6.745491805,0
1200,TLMO,2780,3.922,5.379515048,0
1201,TLMO,2781,50.073,10.07534222,0
1202,TLMO,2782,0.368,8.598130842,0
1203,TLMO,2791,0.004,1.872659183,0
1204,TLMO,2793,0.068,10.19184652,0
1205,TLMO,2803,0.009,1.614060262,0
1206,TLMO,2804,5.285,4.959665765,0
1207,TLMO,2805,0.742,4.138661907,0
1208,TLMO,2806,2.956,2.367574798,0
1209,TLMO,2820,14.176,6.962333364,0
1210,TLMO,2821,25.998,6.745424693,0
1211,TLMO,2822,50.141,9.011238483,0
1212,TLMO,2823,58.462,7.338220125,0
1213,TLMO,2825,0.005,2.189141858,0
1214,TLMO,2837,0.021,6.294964031,0
1215,TLMO,2850,1.673,5.278551664,0
1216,TLMO,2851,6.26,4.306632214,0
1217,TLMO,2852,0.965,4.308728189,0
1218,TLMO,2855,9.55,11.03960734,0
1219,TLMO,2856,16.83,11.57151962,0
1220,TLMO,2857,55.175,9.011142459,0
1221,TLMO,2866,2.865,7.23134238,0
1222,TLMO,2867,1.878,0.995401964,0
1223,TLMO,2868,2.203,1.172799776,0
1224,TLMO,2869,0.022,10.29962548,0
1225,TLMO,2870,0.021,6.294964031,0
1226,TLMO,2871,0.004,2.223457485,0
1227,TLMO,2885,0.011,1.648681055,0
1228,TLMO,2903,0.176,4.316476186,0
1229,TLMO,2904,0.033,14.44833626,0
1230,TLMO,2926,0.009,2.697841733,0
1231,TLMO,2934,0.178,4.314210233,0
1232,TLMO,2935,0.624,5.906573903,0
1233,TLMO,2936,2.098,1.872886531,0
1234,TLMO,2938,0.009,2.697841733,0
1235,TLMO,2941,1.029,2.919596193,0
1236,TLMO,2942,4.086,1.541867592,0
1237,TLMO,2943,0.022,2.363812187,0
1238,TLMO,2950,0.009,2.697841733,0
1239,TLMO,2957,0.009,2.414163095,0
1240,TLMO,2959,0.057,11.64691459,0
1241,TLMO,2960,0.02,9.363295889,0
1242,TLMO,2964,5.952,7.460750212,0
1243,TLMO,2965,3.378,4.306492758,0
1244,TLMO,2966,0.026,7.793764992,0
1245,TLMO,3000,2.735,7.782001525,0
1246,TLMO,3022,0.078,10.11804385,0
1247,TLMO,3031,1.984,4.306228404,0
1248,TLMO,3032,3.161,1.872787877,0
1249,TLMO,3033,6.208,7.782003615,0
1250,TLMO,3037,0.01,4.681647944,0
1251,TLMO,3038,0.008,2.398081535,0
1252,TLMO,3052,4.55,5.279340953,0
1253,TLMO,3053,8.212,4.306520193,0
1254,TLMO,3054,1.967,4.306824576,0
1255,TLMO,3077,0.133,11.60862355,0
1256,TLMO,3086,6.259,7.782338233,0
1257,TLMO,3105,0.249,6.218004745,0
1258,TLMO,3107,0.019,5.695443645,0
1259,TLMO,3119,0.034,10.19184653,0
1260,TLMO,3123,0.026,7.793764992,0
1261,TLMO,3126,0.237,8.487322734,0
1262,TLMO,3137,0.089,4.323326533,0
1263,TLMO,3139,16.738,16.45966703,0
1264,TLMO,3140,141.35,14.25771185,0
1265,TLMO,3141,40.106,8.701681972,0
1266,TLMO,3142,10.806,19.96666679,0
1267,TLMO,3143,32.747,10.01909156,0
1268,TLMO,3144,81.319,21.93296177,0
1269,TLMO,3145,17.816,6.19482258,0
1270,TLMO,3147,0.01,4.378283717,0
1271,TLMO,3149,1.593,7.78284257,0
1272,TLMO,3154,0.015,4.496402882,0
1273,TLMO,3155,0.142,7.413208041,0
1274,TLMO,3156,8.224,7.460005878,0
1275,TLMO,3157,20.67,5.907152255,0
1276,TLMO,3158,16.994,7.782086913,0
