ID,Generation,Outlet.Sediment,SedRed,Duck,Cost,sedbcr,duckbcr,Type,lambdaSedBcr0,lambdaSedBcr0.1,lambdaSedBcr0.2,lambdaSedBcr0.3,lambdaSedBcr0.4,lambdaSedBcr0.5,lambdaSedBcr0.6,lambdaSedBcr0.7,lambdaSedBcr0.8,lambdaSedBcr0.9,lambdaSedBcr1
180,-1,211250.4264,0.0176,0,3.3359,5.275937528,0,TLMO Reduced 180,0,0.527593753,1.055187506,1.582781258,2.110375011,2.637968764,3.165562517,3.69315627,4.220750022,4.748343775,5.275937528
181,-1,211246.3537,4.0903,0,5660.05,0.722661461,0,TLMO Reduced 181,0,0.072266146,0.144532292,0.216798438,0.289064584,0.36133073,0.433596876,0.505863022,0.578129168,0.650395315,0.722661461
182,-1,211248.4302,2.0138,0,995.7135,2.022469315,0,TLMO Reduced 182,0,0.202246931,0.404493863,0.606740794,0.808987726,1.011234657,1.213481589,1.41572852,1.617975452,1.820222383,2.022469315
183,-1,211250.2948,0.1492,0,206.4943,0.722538104,0,TLMO Reduced 183,0,0.07225381,0.144507621,0.216761431,0.289015242,0.361269052,0.433522862,0.505776673,0.578030483,0.650284294,0.722538104
184,-1,211249.4475,0.9965,0,415.5475,2.398041138,0,TLMO Reduced 184,0,0.239804114,0.479608228,0.719412342,0.959216455,1.199020569,1.438824683,1.678628797,1.918432911,2.158237025,2.398041138
185,-1,211235.7651,14.6789,0,7257.9769,2.022450636,0,TLMO Reduced 185,0,0.202245064,0.404490127,0.606735191,0.808980255,1.011225318,1.213470382,1.415715445,1.617960509,1.820205573,2.022450636
186,-1,211250.3871,0.0569,0,78.6785,0.723196299,0,TLMO Reduced 186,0,0.07231963,0.14463926,0.21695889,0.28927852,0.361598149,0.433917779,0.506237409,0.578557039,0.650876669,0.723196299
187,-1,211238.3848,12.0592,0,4385.7345,2.74964205,0,TLMO Reduced 187,0,0.274964205,0.54992841,0.824892615,1.09985682,1.374821025,1.64978523,1.924749435,2.19971364,2.474677845,2.74964205
188,-1,211247.8244,2.6196,0,312.884,8.372431956,0,TLMO Reduced 188,0,0.837243196,1.674486391,2.511729587,3.348972782,4.186215978,5.023459173,5.860702369,6.697945564,7.53518876,8.372431956
189,-1,211249.9265,0.5175,0,224.0373,2.30988322,0,TLMO Reduced 189,0,0.230988322,0.461976644,0.692964966,0.923953288,1.15494161,1.385929932,1.616918254,1.847906576,2.078894898,2.30988322
190,-1,211249.8453,0.5987,0,82.8246,7.228528722,0,TLMO Reduced 190,0,0.722852872,1.445705744,2.168558617,2.891411489,3.614264361,4.337117233,5.059970106,5.782822978,6.50567585,7.228528722
191,-1,211245.0172,5.4268,0,2225.4477,2.438520573,0,TLMO Reduced 191,0,0.243852057,0.487704115,0.731556172,0.975408229,1.219260286,1.463112344,1.706964401,1.950816458,2.194668515,2.438520573
192,-1,211211.0097,39.4343,0,9065.9074,4.349735582,0,TLMO Reduced 192,0,0.434973558,0.869947116,1.304920675,1.739894233,2.174867791,2.609841349,3.044814907,3.479788466,3.914762024,4.349735582
193,-1,211250.2771,0.1669,0,230.9482,0.722672876,0,TLMO Reduced 193,0,0.072267288,0.144534575,0.216801863,0.289069151,0.361336438,0.433603726,0.505871013,0.578138301,0.650405589,0.722672876
194,-1,211250.2368,0.2072,0,27.9851,7.403939954,0,TLMO Reduced 194,0,0.740393995,1.480787991,2.221181986,2.961575982,3.701969977,4.442363972,5.182757968,5.923151963,6.663545958,7.403939954
195,-1,211250.4193,0.0247,0,3.3359,7.40429869,0,TLMO Reduced 195,0,0.740429869,1.480859738,2.221289607,2.961719476,3.702149345,4.442579214,5.183009083,5.923438952,6.663868821,7.40429869
196,-1,211250.4423,0.0017,0,2.2841,0.744275645,0,TLMO Reduced 196,0,0.074427564,0.148855129,0.223282693,0.297710258,0.372137822,0.446565387,0.520992951,0.595420516,0.66984808,0.744275645
197,-1,211248.0465,2.3975,0,983.1576,2.438571395,0,TLMO Reduced 197,0,0.243857139,0.487714279,0.731571418,0.975428558,1.219285697,1.463142837,1.706999976,1.950857116,2.194714255,2.438571395
198,-1,211249.0596,1.3844,0,1285.2581,1.077137736,0,TLMO Reduced 198,0,0.107713774,0.215427547,0.323141321,0.430855094,0.538568868,0.646282642,0.753996415,0.861710189,0.969423962,1.077137736
199,-1,211250.3409,0.1031,0,34.9637,2.948772584,0,TLMO Reduced 199,0,0.294877258,0.589754517,0.884631775,1.179509034,1.474386292,1.76926355,2.064140809,2.359018067,2.653895326,2.948772584
200,-1,211244.363,6.081,0,1398.0044,4.349771717,0,TLMO Reduced 200,0,0.434977172,0.869954343,1.304931515,1.739908687,2.174885859,2.60986303,3.044840202,3.479817374,3.914794546,4.349771717
201,-1,211248.8142,1.6298,0,592.7102,2.749741779,0,TLMO Reduced 201,0,0.274974178,0.549948356,0.824922534,1.099896712,1.37487089,1.649845068,1.924819246,2.199793423,2.474767601,2.749741779
202,-1,211249.7884,0.6556,0,238.4156,2.749820062,0,TLMO Reduced 202,0,0.274982006,0.549964012,0.824946019,1.099928025,1.374910031,1.649892037,1.924874043,2.19985605,2.474838056,2.749820062
203,-1,211248.8175,1.6265,0,704.1698,2.309812207,0,TLMO Reduced 203,0,0.230981221,0.461962441,0.692943662,0.923924883,1.154906104,1.385887324,1.616868545,1.847849766,2.078830987,2.309812207
204,-1,211250.3205,0.1235,0,16.6796,7.404254299,0,TLMO Reduced 204,0,0.74042543,1.48085086,2.22127629,2.961701719,3.702127149,4.442552579,5.182978009,5.923403439,6.663828869,7.404254299
205,-1,211250.4225,0.0215,0,2.1363,10.06412957,0,TLMO Reduced 205,0,1.006412957,2.012825914,3.019238871,4.025651828,5.032064785,6.038477742,7.044890699,8.051303656,9.057716613,10.06412957
206,-1,211250.4199,0.0241,0,3.3359,7.224437183,0,TLMO Reduced 206,0,0.722443718,1.444887437,2.167331155,2.889774873,3.612218592,4.33466231,5.057106028,5.779549747,6.501993465,7.224437183
207,-1,211245.3528,5.0912,0,2123.0762,2.398029802,0,TLMO Reduced 207,0,0.23980298,0.47960596,0.719408941,0.959211921,1.199014901,1.438817881,1.678620862,1.918423842,2.158226822,2.398029802
208,-1,211240.0502,10.3938,0,1403.6965,7.40459209,0,TLMO Reduced 208,0,0.740459209,1.480918418,2.221377627,2.961836836,3.702296045,4.442755254,5.183214463,5.923673672,6.664132881,7.40459209
209,-1,211250.278,0.166,0,38.1494,4.35131352,0,TLMO Reduced 209,0,0.435131352,0.870262704,1.305394056,1.740525408,2.17565676,2.610788112,3.045919464,3.481050816,3.916182168,4.35131352
210,-1,211250.4199,0.0241,0,3.3359,7.224437183,0,TLMO Reduced 210,0,0.722443718,1.444887437,2.167331155,2.889774873,3.612218592,4.33466231,5.057106028,5.779549747,6.501993465,7.224437183
211,-1,211249.9769,0.4671,0,646.3726,0.722648206,0,TLMO Reduced 211,0,0.072264821,0.144529641,0.216794462,0.289059283,0.361324103,0.433588924,0.505853744,0.578118565,0.650383386,0.722648206
212,-1,211250.4062,0.0378,0,52.2407,0.723573765,0,TLMO Reduced 212,0,0.072357377,0.144714753,0.21707213,0.289429506,0.361786883,0.434144259,0.506501636,0.578859012,0.651216389,0.723573765
213,-1,211248.6903,1.7537,0,867.1325,2.022412953,0,TLMO Reduced 213,0,0.202241295,0.404482591,0.606723886,0.808965181,1.011206477,1.213447772,1.415689067,1.617930362,1.820171658,2.022412953
214,-1,211250.1555,0.2885,0,399.2462,0.722611762,0,TLMO Reduced 214,0,0.072261176,0.144522352,0.216783529,0.289044705,0.361305881,0.433567057,0.505828233,0.578089409,0.650350586,0.722611762
215,-1,211250.4271,0.0169,0,2.2841,7.398975526,0,TLMO Reduced 215,0,0.739897553,1.479795105,2.219692658,2.959590211,3.699487763,4.439385316,5.179282869,5.919180421,6.659077974,7.398975526
216,-1,211250.4327,0.0113,0,2.1363,5.289519262,0,TLMO Reduced 216,0,0.528951926,1.057903852,1.586855779,2.115807705,2.644759631,3.173711557,3.702663484,4.23161541,4.760567336,5.289519262
217,-1,211250.4282,0.0158,0,2.1363,7.395964986,0,TLMO Reduced 217,0,0.739596499,1.479192997,2.218789496,2.958385994,3.697982493,4.437578992,5.17717549,5.916771989,6.656368488,7.395964986
218,-1,211243.7398,6.7042,0,2795.7071,2.398033757,0,TLMO Reduced 218,0,0.239803376,0.479606751,0.719410127,0.959213503,1.199016878,1.438820254,1.67862363,1.918427005,2.158230381,2.398033757
219,-1,211249.6622,0.7818,0,338.4701,2.309805209,0,TLMO Reduced 219,0,0.230980521,0.461961042,0.692941563,0.923922084,1.154902604,1.385883125,1.616863646,1.847844167,2.078824688,2.309805209
220,-1,211244.9006,5.5434,0,2311.6205,2.398057986,0,TLMO Reduced 220,0,0.239805799,0.479611597,0.719417396,0.959223194,1.199028993,1.438834791,1.67864059,1.918446389,2.158252187,2.398057986
221,-1,211248.3834,2.0606,0,1018.8566,2.02246322,0,TLMO Reduced 221,0,0.202246322,0.404492644,0.606738966,0.808985288,1.01123161,1.213477932,1.415724254,1.617970576,1.820216898,2.02246322
222,-1,211250.3723,0.0717,0,13.9872,5.126115305,0,TLMO Reduced 222,0,0.512611531,1.025223061,1.537834592,2.050446122,2.563057653,3.075669183,3.588280714,4.100892244,4.613503775,5.126115305
223,-1,211249.4721,0.9719,0,420.7557,2.309891464,0,TLMO Reduced 223,0,0.230989146,0.461978293,0.692967439,0.923956586,1.154945732,1.385934879,1.616924025,1.847913171,2.078902318,2.309891464
224,-1,211250.4199,0.0241,0,3.3359,7.224437183,0,TLMO Reduced 224,0,0.722443718,1.444887437,2.167331155,2.889774873,3.612218592,4.33466231,5.057106028,5.779549747,6.501993465,7.224437183
225,-1,211250.0823,0.3617,0,50.0388,7.228390769,0,TLMO Reduced 225,0,0.722839077,1.445678154,2.168517231,2.891356308,3.614195384,4.337034461,5.059873538,5.782712615,6.505551692,7.228390769
226,-1,211242.637,7.807,0,1080.0364,7.228460078,0,TLMO Reduced 226,0,0.722846008,1.445692016,2.168538023,2.891384031,3.614230039,4.337076047,5.059922054,5.782768062,6.50561407,7.228460078
227,-1,211250.4005,0.0435,0,10.0078,4.346609644,0,TLMO Reduced 227,0,0.434660964,0.869321929,1.303982893,1.738643858,2.173304822,2.607965787,3.042626751,3.477287716,3.91194868,4.346609644
228,-1,211247.3587,3.0853,0,1122.0776,2.749631576,0,TLMO Reduced 228,0,0.274963158,0.549926315,0.824889473,1.099852631,1.374815788,1.649778946,1.924742103,2.199705261,2.474668419,2.749631576
229,-1,211230.6334,19.8106,0,2366.1846,8.372381428,0,TLMO Reduced 229,0,0.837238143,1.674476286,2.511714428,3.348952571,4.186190714,5.023428857,5.860667,6.697905142,7.535143285,8.372381428
230,-1,211222.2995,28.1445,0,2795.9324,10.0662305,0,TLMO Reduced 230,0,1.00662305,2.0132461,3.01986915,4.0264922,5.03311525,6.0397383,7.04636135,8.0529844,9.05960745,10.0662305
231,-1,211239.6512,10.7928,0,2481.2524,4.349738866,0,TLMO Reduced 231,0,0.434973887,0.869947773,1.30492166,1.739895546,2.174869433,2.609843319,3.044817206,3.479791093,3.914764979,4.349738866
232,-1,211247.4401,3.0039,0,690.5881,4.349770869,0,TLMO Reduced 232,0,0.434977087,0.869954174,1.304931261,1.739908348,2.174885435,2.609862522,3.044839608,3.479816695,3.914793782,4.349770869
233,-1,211246.2363,4.2077,0,5822.4825,0.722664259,0,TLMO Reduced 233,0,0.072266426,0.144532852,0.216799278,0.289065704,0.361332129,0.433598555,0.505864981,0.578131407,0.650397833,0.722664259
234,-1,211249.989,0.455,0,224.99,2.022312103,0,TLMO Reduced 234,0,0.20223121,0.404462421,0.606693631,0.808924841,1.011156051,1.213387262,1.415618472,1.617849682,1.820080892,2.022312103
235,-1,211248.9517,1.4923,0,291.1201,5.126063092,0,TLMO Reduced 235,0,0.512606309,1.025212618,1.537818928,2.050425237,2.563031546,3.075637855,3.588244165,4.100850474,4.613456783,5.126063092
236,-1,211249.9468,0.4972,0,33.3321,14.91655191,0,TLMO Reduced 236,0,1.491655191,2.983310382,4.474965574,5.966620765,7.458275956,8.949931147,10.44158634,11.93324153,13.42489672,14.91655191
237,-1,211250.3699,0.0741,0,10.0078,7.404224705,0,TLMO Reduced 237,0,0.74042247,1.480844941,2.221267411,2.961689882,3.702112352,4.442534823,5.182957293,5.923379764,6.663802234,7.404224705
238,-1,211250.3537,0.0903,0,12.1969,7.403520567,0,TLMO Reduced 238,0,0.740352057,1.480704113,2.22105617,2.961408227,3.701760283,4.44211234,5.182464397,5.922816453,6.66316851,7.403520567
239,-1,211249.8277,0.6163,0,256.9926,2.398123526,0,TLMO Reduced 239,0,0.239812353,0.479624705,0.719437058,0.95924941,1.199061763,1.438874115,1.678686468,1.918498821,2.158311173,2.398123526
