index,ID,Generation,Outlet.Sediment,SedRed,Duck,Cost,sedbcr,duckbcr,Type,lambdaSedBcr0,lambdaSedBcr0.1,lambdaSedBcr0.2,lambdaSedBcr0.3,lambdaSedBcr0.4,lambdaSedBcr0.5,lambdaSedBcr0.6,lambdaSedBcr0.7,lambdaSedBcr0.8,lambdaSedBcr0.9,lambdaSedBcr1,MOsID,MOs,sedbcr_dist
13520,18147,-1,211244.7108,5.7332,3.4014,744.5004,7.700734613,0.004568701,WCMO 6259,4.568701373,4.8819046969999995,5.195108021,5.508311345,5.821514669,6.134717993,6.4479213170000005,6.761124641,7.074327965,7.387531289,7.700734613,6259,WCMO,0.0027491010000000315
11829,16456,-1,211245.6688,4.7752,2.7172,620.1791,7.699711261,0.004381315,WCMO 4568,4.38131501,4.713154635,5.044994261,5.376833886,5.708673511000001,6.040513136,6.372352761,6.704192386,7.0360320110000005,7.367871636,7.699711261,4568,WCMO,0.0010233519999998109
11227,15854,-1,211245.5603,4.8837,2.7164,634.2743,7.699665586,0.00428269,WCMO 3966,4.282689682,4.624387272,4.966084863,5.307782453,5.649480044,5.991177634,6.3328752239999995,6.674572815,7.016270405,7.357967996,7.699665586,3966,WCMO,4.567499999996727e-05
11228,15855,-1,211243.7536,6.6904,3.178,869.0216,7.698772965,0.0036569859999999997,WCMO 3967,3.656986201,4.0611648780000005,4.4653435539999995,4.869522231,5.273700907,5.677879582999999,6.08205826,6.486236936,6.890415612000001,7.294594289,7.698772965,3967,WCMO,0.0008926210000002044
11230,15857,-1,211241.4952,8.9488,3.6884,1162.5254,7.697724282,0.003172748,WCMO 3969,3.1727478810000003,3.6252455219999997,4.077743162,4.530240802,4.982738442,5.435236082,5.887733722,6.340231362000001,6.792729002000001,7.245226642,7.697724282,3969,WCMO,0.0010486829999996061
11564,16191,-1,211238.9997,11.4443,4.165,1486.9279,7.696607212999999,0.002801077,WCMO 4303,2.801077308,3.2906302989999996,3.7801832889999996,4.26973628,4.75928927,5.248842261,5.738395251,6.227948241,6.717501232,7.207054222000001,7.696607212999999,4303,WCMO,0.0011170690000010808
11563,16190,-1,211238.9039,11.5401,4.1881,1499.3827,7.696567394,0.002793216,WCMO 4302,2.7932161680000003,3.283551291,3.773886413,4.264221536,4.7545566589999995,5.244891781000001,5.735226904,6.225562026,6.715897149,7.206232271,7.696567394,4302,WCMO,3.9818999999496896e-05
11226,15853,-1,211236.9369,13.5071,4.5089,1755.1627,7.69563984,0.002568936,WCMO 3965,2.568935632,3.0816060530000002,3.594276474,4.106946894,4.619617315,5.132287736,5.6449581570000005,6.157628578,6.670298998,7.182969419,7.69563984,3965,WCMO,0.000927553999999553
10108,14735,-1,211224.4069,26.0371,6.5257,3384.058,7.694046615,0.001928365,WCMO 2847,1.928365294,2.504933426,3.0815015580000003,3.65806969,4.234637822,4.811205955,5.387774087,5.964342219,6.540910351,7.117478482999999,7.694046615,2847,WCMO,0.0015932249999996984
10132,14759,-1,211224.2344,26.2096,6.5679,3407.5561,7.691612179,0.001927452,WCMO 2871,1.927451759,2.5038678009999997,3.080283843,3.656699885,4.233115927,4.809531969,5.385948011,5.962364053,6.538780095,7.115196137000001,7.691612179,2871,WCMO,0.002434436000000595
11326,15953,-1,211214.7311,35.7129,7.646,4645.0868,7.688317041,0.00164604,WCMO 4065,1.646040285,2.250267961,2.8544956360000002,3.458723312,4.062950987,4.6671786630000005,5.271406338,5.875634014,6.47986169,7.084089365,7.688317041,4065,WCMO,0.0032951379999994757
14803,19430,-1,211245.9228,4.5212,3.0309,588.8809,7.677613589,0.005146881,WCMO 7542,5.146881144,5.399954387999999,5.653027633,5.906100877,6.1591741220000005,6.412247366,6.665320611,6.918393855,7.1714671,7.4245403439999995,7.677613589,7542,WCMO,0.010703452000000446
13487,18114,-1,211244.7032,5.7408,3.2882,748.1614,7.67321062,0.004395041,WCMO 6226,4.3950409630000005,4.722857929,5.050674894,5.37849186,5.706308826,6.034125792,6.3619427570000004,6.689759723,7.017576689,7.3453936539999996,7.67321062,6226,WCMO,0.004402969000000034
11080,15707,-1,211211.6613,38.7827,7.8851,5058.6963,7.666540488,0.001558722,WCMO 3819,1.55872176,2.169503633,2.7802855060000002,3.3910673780000002,4.001849251,4.612631124,5.223412997,5.83419487,6.444976742000001,7.055758615,7.666540488,3819,WCMO,0.006670131999999995
13023,17650,-1,211244.6753,5.7687,3.2968,752.7389,7.663613505,0.0043797390000000005,WCMO 5762,4.37973911,4.70812655,5.0365139889999995,5.364901429,5.693288868,6.021676307999999,6.350063747,6.678451187,7.006838626,7.335226066000001,7.663613505,5762,WCMO,0.0029269830000000496
13357,17984,-1,211245.9641,4.4799,2.8993,585.4613,7.651914822999999,0.004952163,WCMO 6096,4.952163362,5.222138509,5.492113655,5.762088801,6.032063947,6.302039092999999,6.572014239,6.841989385,7.111964531,7.381939677,7.651914822999999,6096,WCMO,0.01169868200000046
10109,14736,-1,211220.7419,29.7021,6.9998,3883.4755,7.6483294410000005,0.0018024579999999998,WCMO 2848,1.802457618,2.3870447999999995,2.971631983,3.556219165,4.140806347,4.72539353,5.309980712,5.894567894,6.4791550760000005,7.063742259,7.6483294410000005,2848,WCMO,0.0035853819999989156
13492,18119,-1,211244.6154,5.8286,3.3056,762.5816,7.643247621,0.004334749000000001,WCMO 6231,4.3347492260000005,4.665599065,4.996448905,5.327298744,5.658148584,5.988998423,6.319848263,6.650698102000001,6.981547942000001,7.3123977810000005,7.643247621,6231,WCMO,0.005081820000000015
14562,19189,-1,211245.1558,5.2882,3.1781,693.3088,7.627481434,0.00458396,WCMO 7301,4.583960278999999,4.888312394,5.19266451,5.497016625,5.801368741,6.1057208560000005,6.410072972,6.714425087,7.018777203,7.323129317999999,7.627481434,7301,WCMO,0.015766187000000542
8982,13609,-1,211052.9973,197.4467,16.4713,25903.3746,7.622431558,0.000635875,WCMO 1721,0.6358746789999999,1.334530367,2.033186054,2.731841742,3.43049743,4.1291531180000005,4.827808806,5.526464494,6.225120182,6.92377587,7.622431558,1721,WCMO,0.005049876000000175
13523,18150,-1,211244.4691,5.9749,3.4806,784.0945,7.620127421,0.004439006,WCMO 6262,4.439005758,4.757117924,5.07523009,5.3933422570000005,5.711454422999999,6.029566589,6.3476787560000005,6.665790922,6.983903088,7.302015255,7.620127421,6262,WCMO,0.0023041369999994288
15049,19676,-1,211245.8254,4.6186,3.0246,606.8487,7.610793267000001,0.0049841090000000005,WCMO 7788,4.984108889,5.246777327,5.509445765,5.772114202000001,6.03478264,6.297451078,6.560119516,6.822787954,7.085456391,7.348124829,7.610793267000001,7788,WCMO,0.009334153999999373
13961,18588,-1,211245.3727,5.0713,3.2344,666.5792,7.607948163,0.004852237,WCMO 6700,4.8522366130000005,5.127807768,5.403378922999999,5.678950078,5.9545212329999995,6.230092387999999,6.505663543,6.781234698,7.056805852999999,7.332377008,7.607948163,6700,WCMO,0.002845104000001264
14573,19200,-1,211245.3704,5.0736,3.2475,666.9752,7.606879536,0.004868997,WCMO 7312,4.8689966280000005,5.1427849189999995,5.41657321,5.690361501,5.9641497910000005,6.237938082,6.511726372999999,6.785514664,7.059302955,7.333091245,7.606879536,7312,WCMO,0.0010686269999995446
10110,14737,-1,211184.9259,65.5181,10.41,8613.879,7.6061087,0.001208515,WCMO 2849,1.20851477,1.8482741630000001,2.488033556,3.127792949,3.7675523419999997,4.407311735,5.047071128,5.686830521,6.3265899139999995,6.966349307000001,7.6061087,2849,WCMO,0.0007708360000000525
12313,16940,-1,211245.0627,5.3813,3.1692,707.7054,7.603870197999999,0.004478135,WCMO 5052,4.478134546000001,4.790708111,5.103281676,5.415855241,5.728428807,6.041002372,6.3535759370000005,6.666149502000001,6.978723068,7.291296632999999,7.603870197999999,5052,WCMO,0.0022385020000008637
13481,18108,-1,211244.44600000003,5.997999999999999,3.3755,790.4265,7.588308337000001,0.004270479000000001,WCMO 6220,4.270479292,4.602262196,4.934045101000001,5.2658280060000004,5.59761091,5.929393815,6.261176719,6.592959624,6.9247425279999995,7.256525432999999,7.588308337000001,6220,WCMO,0.015561860999998345
13495,18122,-1,211244.4325,6.0115,3.3888,792.6441,7.584109943,0.0042753109999999995,WCMO 6234,4.27531095,4.606190849,4.937070748,5.267950648,5.598830547,5.9297104460000005,6.260590346,6.591470245,6.922350144,7.2532300439999995,7.584109943,6234,WCMO,0.004198394000001215
10106,14733,-1,211212.4793,37.9647,7.9196,5010.06,7.57769368,0.00158074,WCMO 2845,1.5807395519999998,2.180434965,2.780130378,3.379825791,3.979521203,4.579216616,5.178912029,5.778607442,6.378302855,6.977998267,7.57769368,2845,WCMO,0.0064162629999993115
8670,13297,-1,210965.4122,285.0318,20.1489,37624.5247,7.5756917139999995,0.000535526,WCMO 1409,0.535525702,1.239542303,1.943558904,2.647575505,3.351592107,4.055608708,4.759625309,5.46364191,6.167658511,6.871675112,7.5756917139999995,1409,WCMO,0.002001966000000799
13962,18589,-1,211245.2899,5.1541,3.2549,680.7869999999999,7.57079674,0.0047810840000000005,WCMO 6701,4.781084245,5.060055495,5.339026744,5.6179979929999995,5.896969242999999,6.1759404920000005,6.454911742,6.733882991000001,7.012854241,7.29182549,7.57079674,6701,WCMO,0.004894973999999941
11310,15937,-1,211141.2038,109.2402,13.3216,14429.3441,7.570697547999999,0.00092323,WCMO 4049,0.923229768,1.587976546,2.252723324,2.917470102,3.58221688,4.246963658,4.911710436,5.5764572139999995,6.241203992000001,6.90595077,7.570697547999999,4049,WCMO,9.919200000041428e-05
10135,14762,-1,211209.7238,40.7202,8.252,5385.9718,7.560418345,0.0015321279999999998,WCMO 2874,1.532128334,2.134957335,2.737786336,3.340615337,3.943444338,4.546273339,5.14910234,5.751931341000001,6.3547603420000005,6.9575893429999995,7.560418345,2874,WCMO,0.010279202999998738
10107,14734,-1,211206.7962,43.6478,8.5259,5785.4638,7.544390823,0.0014736760000000002,WCMO 2846,1.473676147,2.080747614,2.687819082,3.29489055,3.901962017,4.509033485,5.116104953,5.72317642,6.330247888,6.937319355,7.544390823,2846,WCMO,0.016027522000000793
12280,16907,-1,211221.9795,28.4645,6.6116,3774.0085,7.542245864,0.0017518770000000002,WCMO 5019,1.751877347,2.330914199,2.909951051,3.488987902,4.068024754,4.647061606,5.226098457,5.805135309,6.384172161,6.963209012,7.542245864,5019,WCMO,0.00214495899999978
12047,16674,-1,211244.3658,6.0782,3.4042,806.438,7.537095226,0.0042212790000000005,WCMO 4786,4.221279255,4.552860852,4.884442449,5.216024046,5.547605644,5.879187241,6.210768838,6.542350435,6.873932032000001,7.2055136289999995,7.537095226,4786,WCMO,0.00515063799999993
12906,17533,-1,211245.4887,4.9553,3.0174,658.6308,7.5236384329999995,0.0045813220000000005,WCMO 5645,4.581322343,4.875553952,5.169785561,5.46401717,5.758248779,6.052480387999999,6.346711997000001,6.640943606,6.935175215,7.229406824,7.5236384329999995,5645,WCMO,0.013456793000000467
14552,19179,-1,211244.9721,5.4719,3.2754,727.9275,7.5170947660000005,0.004499624,WCMO 7291,4.4996239319999995,4.801371016,5.103118099,5.404865182000001,5.7066122660000005,6.008359349,6.310106432,6.611853516,6.913600599,7.215347682000001,7.5170947660000005,7291,WCMO,0.006543666999998976
13042,17669,-1,211244.1155,6.3285,3.5599,842.0041,7.515996656,0.004227889,WCMO 5781,4.2278891519999995,4.556699902,4.885510653,5.2143214030000005,5.543132152999999,5.871942904,6.200753654,6.529564405,6.858375155,7.187185906,7.515996656,5781,WCMO,0.001098110000000041
14563,19190,-1,211244.9477,5.4963,3.2874,732.0698,7.507890641,0.004490555,WCMO 7302,4.490555409,4.792288932,5.094022455,5.3957559779999995,5.697489502000001,5.999223025,6.300956547999999,6.6026900710000005,6.904423595,7.206157117999999,7.507890641,7302,WCMO,0.008106015000000077
13912,18539,-1,211245.0018,5.4422,3.2804,725.0591,7.505870901000001,0.0045243209999999996,WCMO 6651,4.524320845,4.822475851,5.120630856,5.418785862000001,5.716940867000001,6.015095873,6.313250878,6.611405884,6.90956089,7.207715895,7.505870901000001,6651,WCMO,0.0020197399999997145
11004,15631,-1,211094.4254,156.0186,16.065,20792.9587,7.503434324,0.000772617,WCMO 3743,0.7726173190000001,1.445699019,2.11878072,2.79186242,3.4649441210000003,4.138025821,4.8111075219999995,5.484189222,6.157270923,6.830352623,7.503434324,3743,WCMO,0.0024365770000009945
11820,16447,-1,211217.767,32.677,7.1633,4357.2567,7.4994434000000005,0.0016439929999999998,WCMO 4559,1.643993112,2.22953814,2.8150831689999998,3.400628198,3.986173227,4.5717182560000005,5.157263284,5.742808312999999,6.328353342000001,6.913898371,7.4994434000000005,4559,WCMO,0.003990923999999119
9445,14072,-1,211245.2868,5.1572,0.0,687.8375,7.497701129,0.0,WCMO 2184,0.0,0.749770113,1.499540226,2.249310339,2.999080451,3.7488505639999996,4.498620677,5.24839079,5.998160903,6.747931016,7.497701129,2184,WCMO,0.0017422710000003505
12293,16920,-1,211217.1598,33.2842,7.2297,4441.3472,7.494167535,0.0016278170000000002,WCMO 5032,1.627816893,2.214451957,2.801087022,3.387722086,3.97435715,4.560992214,5.147627278,5.734262342999999,6.320897407,6.907532471000001,7.494167535,5032,WCMO,0.0035335940000003063
11807,16434,-1,211216.6101,33.8339,7.2257,4517.4819,7.489548547,0.001599497,WCMO 4546,1.5994972769999998,2.188502404,2.7775075310000004,3.366512658,3.955517785,4.544522912,5.133528039,5.722533166,6.311538293,6.90054342,7.489548547,4546,WCMO,0.004618987999999824
11790,16417,-1,211184.8562,65.5878,10.0137,8759.5312,7.487592487000001,0.0011431780000000001,WCMO 4529,1.143177617,1.777619104,2.412060591,3.046502078,3.680943565,4.315385052,4.949826539,5.584268026,6.218709512999999,6.8531509999999995,7.487592487000001,4529,WCMO,0.001956059999999482
13611,18238,-1,211244.0083,6.4357,3.5956,859.5646,7.4871626870000005,0.004183048,WCMO 6350,4.1830480219999995,4.513459489,4.843870955,5.174282422,5.504693887999999,5.835105355,6.165516821000001,6.495928287000001,6.826339754,7.15675122,7.4871626870000005,6350,WCMO,0.0004298000000000357
12414,17041,-1,211244.7157,5.7283,3.2429,766.2767,7.4754980810000005,0.004232022,WCMO 5153,4.232022193,4.556369781,4.88071737,5.2050649589999995,5.529412548,5.853760137,6.178107725,6.502455314,6.826802903,7.151150492,7.4754980810000005,5153,WCMO,0.011664606000000077
12467,17094,-1,211245.3831,5.0609,3.0753,677.0955,7.47442569,0.0045419,WCMO 5206,4.541899924,4.8351525010000005,5.128405077,5.421657654,5.714910231,6.008162807000001,6.301415383999999,6.59466796,6.887920537,7.181173114,7.47442569,5206,WCMO,0.0010723910000001169
13943,18570,-1,211245.0306,5.4134,3.3566,725.2812,7.463863671,0.0046279979999999995,WCMO 6682,4.627998079,4.911584638,5.195171197,5.478757756,5.762344316,6.045930875,6.3295174339999996,6.613103992999999,6.896690552999999,7.180277112000001,7.463863671,6682,WCMO,0.010562018999999978
9369,13996,-1,211245.2069,5.2371,0.0,701.695,7.463499099,0.0,WCMO 2108,0.0,0.74634991,1.49269982,2.23904973,2.9853996389999997,3.731749549,4.478099459,5.224449368999999,5.9707992789999995,6.717149189,7.463499099,2108,WCMO,0.00036457200000050705
11453,16080,-1,211245.9604,4.4836,2.8953,600.7401,7.463460488,0.004819555,WCMO 4192,4.819555079,5.08394562,5.348336161000001,5.612726702000001,5.877117243,6.141507783,6.405898324,6.670288865,6.934679406,7.199069947000001,7.463460488,4192,WCMO,3.861099999991069e-05
11315,15942,-1,211245.8318,4.6122,2.7632,619.1796,7.44888882,0.004462679000000001,WCMO 4054,4.462679326,4.761300275,5.059921225,5.358542174,5.657163123999999,5.955784072999999,6.254405022,6.553025972,6.851646921,7.1502678710000005,7.44888882,4054,WCMO,0.014571668000000315
11312,15939,-1,211245.5594,4.8846,2.8451,655.7598,7.448764014,0.004338631,WCMO 4051,4.33863131,4.64964458,4.960657851000001,5.271671121000001,5.582684391,5.893697662,6.204710932,6.5157242029999995,6.826737473,7.137750743,7.448764014,4051,WCMO,0.00012480599999964426
11079,15706,-1,211245.6895,4.7545,2.7948,638.2977,7.448718678,0.004378521,WCMO 3818,4.378521182,4.685540932,4.9925606810000005,5.299580431,5.60660018,5.91361993,6.22063968,6.527659429,6.834679179,7.141698927999999,7.448718678,3818,WCMO,4.533600000033999e-05
11081,15708,-1,211245.0859,5.3581,2.978,719.3547,7.448481257,0.004139821,WCMO 3820,4.139821426,4.470687409,4.801553392,5.132419375,5.463285357999999,5.794151341,6.125017325,6.455883308,6.7867492910000005,7.117615273999999,7.448481257,3820,WCMO,0.00023742099999957134
11325,15952,-1,211242.733,7.711,3.605,1035.3694,7.447583442000001,0.0034818490000000004,WCMO 4064,3.481849087,3.8784225219999997,4.274995958,4.671569393,5.068142829,5.464716265,5.8612897,6.257863136,6.654436571000001,7.051010007,7.447583442000001,4064,WCMO,0.0008978149999991913
11270,15897,-1,211242.28600000002,8.158,3.7053,1095.4099,7.447440451,0.003382569,WCMO 4009,3.3825693930000003,3.7890564980000003,4.195543604,4.60203071,5.008517816,5.4150049220000005,5.821492028,6.227979134,6.63446624,7.040953345,7.447440451,4009,WCMO,0.00014299100000059184
11307,15934,-1,211240.337,10.107000000000001,4.114,1357.254,7.446653316,0.00303112,WCMO 4046,3.031120188,3.472673501,3.9142268139999996,4.355780127,4.797333439,5.238886752,5.680440065,6.121993377999999,6.563546691,7.005100003,7.446653316,4046,WCMO,0.0007871350000003829
11094,15721,-1,211239.9417,10.5023,4.149,1410.3682,7.446495177999999,0.002941785,WCMO 3833,2.941784989,3.392256008,3.842727027,4.2931980460000005,4.743669065,5.194140083,5.644611102000001,6.095082121,6.54555314,6.996024159,7.446495177999999,3833,WCMO,0.0001581380000006405
11323,15950,-1,211239.8514,10.5926,4.1898,1422.4964,7.446486332,0.002945385,WCMO 4062,2.94538531,3.395495412,3.845605514,4.295715617,4.745825719,5.195935821,5.646045923,6.096156025,6.546266127999999,6.99637623,7.446486332,4062,WCMO,8.845999999174126e-06
13810,18437,-1,211243.9436,6.5004,3.5260000000000002,872.9838,7.446186287000001,0.004039020999999999,WCMO 6549,4.039021114,4.379737631,4.720454148,5.061170665,5.4018871829999995,5.7426037,6.083320217000001,6.424036735,6.764753252,7.105469769,7.446186287000001,6549,WCMO,0.00030004499999947143
11305,15932,-1,211239.0125,11.4315,4.368,1535.2216,7.446156307000001,0.0028451920000000003,WCMO 4044,2.84519186,3.305288305,3.76538475,4.225481193999999,4.685577639,5.1456740839999995,5.605770529,6.065866972999999,6.525963418,6.9860598629999995,7.446156307000001,4044,WCMO,2.9979999999873996e-05
11951,16578,-1,211244.62699999998,5.817,3.2765,781.2328,7.445923929,0.0041940120000000004,WCMO 4690,4.194012335,4.519203495,4.844394653999999,5.1695858139999995,5.494776973,5.8199681320000005,6.145159292000001,6.470350451,6.795541611,7.12073277,7.445923929,4690,WCMO,0.00023237800000064368
11306,15933,-1,211238.4089,12.0351,4.4875,1616.3376,7.44590734,0.0027763379999999997,WCMO 4045,2.77633831,3.243295213,3.7102521160000004,4.177209019,4.644165922,5.111122825,5.578079728,6.045036631,6.511993534,6.978950437000001,7.44590734,4045,WCMO,1.6589000000344356e-05
11327,15954,-1,211236.5753,13.8687,4.8258,1862.7717,7.44519578,0.002590656,WCMO 4066,2.590655634,3.0761096489999997,3.5615636630000003,4.0470176780000005,4.532471693,5.017925707,5.503379722000001,5.988833736,6.474287751,6.959741765,7.44519578,4066,WCMO,0.0007115600000000555
11303,15930,-1,211234.7975,15.6465,5.0979,2101.756,7.444489275,0.002425543,WCMO 4042,2.425543212,2.9274378189999997,3.429332425,3.931227031,4.433121637,4.935016244,5.43691085,5.938805456,6.440700062,6.942594668,7.444489275,4042,WCMO,0.0007065050000001349
11304,15931,-1,211233.3746,17.0694,5.3202,2293.0729,7.443897662,0.002320118,WCMO 4043,2.320118126,2.83249608,3.344874033,3.8572519869999997,4.369629941,4.882007894,5.394385848,5.906763802,6.419141755,6.931519709,7.443897662,4043,WCMO,0.0005916129999992137
11098,15725,-1,211231.884,18.56,5.5279,2493.5128,7.443314507999999,0.002216913,WCMO 3837,2.2169126219999997,2.7395528110000003,3.262192999,3.784833188,4.307473377,4.830113565,5.352753754,5.8753939420000005,6.398034131,6.920674319,7.443314507999999,3837,WCMO,0.0005831540000009738
11339,15966,-1,211230.8259,19.6181,5.7638,2635.8137,7.442900839,0.002186725,WCMO 4078,2.186725109,2.712342682,3.237960255,3.7635778280000003,4.289195401000001,4.814812974,5.3404305469999995,5.86604812,6.391665692999999,6.917283266,7.442900839,4078,WCMO,0.00041366899999939477
11007,15634,-1,211229.8741,20.5699,5.8641,2763.8329,7.442526645,0.002121727,WCMO 3746,2.121727403,2.653807327,3.185887251,3.717967175,4.250047099,4.782127023999999,5.314206948,5.846286872,6.378366796,6.9104467210000005,7.442526645,3746,WCMO,0.00037419399999993885
