Join_Count,TARGET_FID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,DITCHALL_,DITCHALL_I,UNIQUE_ID,MAJOR,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,TWP,RNG,SEC,PEDIGREE,PEDYEAR,ID,SedRed,Cost,Duck,max_flowac,mean_flowl,Join_Cou_1,TARGET_F_1,Subbasin,Area,Elev,ElevMin,ElevMax,SubbasinR,subwatersh,Watershed,budget_rat,Bluff_avgE,River,Subbasin_1,Zone,Subbasin_2,watershed_,Zone_1,gag_loc,Shape_Leng,Shape_Le_1,Le2,X10_,X20_,X30_,X40_,X50_,X60_,X70_,X80_,X90_,Type
1,1092,24750,24957,0,0,4272.583805,18190,1483,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,1331,42.986,451851.301,0,90685,106872,1,1331,1042,8783500.052,323.6510047,313,340,956,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,23859.99973,4283.032533,4283.032533,1,1,1,1,1,1,1,1,4,ICMO
2,959,24957,24962,0,0,3116.648682,18191,1483,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,1332,31.678,329604.245,0,100289,101815,3,1332,909,4971899.972,316.8983688,310,323,874,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,17040.00041,3119.053638,3119.053638,1,1,1,1,1,1,1,1,4,ICMO
2,892,24970,24973,0,0,202.2596087,18193,1191,32048CD73,32,LeSueur River,32048,CD73,PUBLIC DITCH OPEN,FARIBAULT,104,26,10,MSUWRC,1993,1333,3.287,21390.164,0,850,97323.2,1,1333,842,5843999.993,314.7429329,308,320,836,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,62,2,28,UM,1,AB,17120.00001,202.6495594,202.6495594,1,1,1,1,1,1,1,1,4,ICMO
3,886,24973,24971,0,0,3502.05979,18194,1191,32048CD73,32,LeSueur River,32048,CD73,PUBLIC DITCH OPEN,FARIBAULT,104,26,10,MSUWRC,1993,1334,38.772,370363.776,0,3530,95518,3,1334,836,4377999.982,311.4653495,305,316,767,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,62,2,28,UM,1,AB,14380.00028,3502.985298,3502.985298,1,1,1,1,1,1,1,1,4,ICMO
2,964,24986,24992,0,0,481.1197869,18206,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1335,5.893,50881.296,0,880,101717,1,1335,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,479.3234572,479.3234572,1,1,1,1,1,1,1,1,4,ICMO
2,964,24992,24997,0,0,45.36156351,18210,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1336,0.443,4797.257,0,881,101433,1,1336,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,45.19745288,45.19745288,1,1,1,1,1,1,1,1,4,ICMO
2,964,24997,25002,0,0,1349.892952,18217,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1337,14.393,142759.256,0,3340,100704,1,1337,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,1349.737907,1349.737907,1,1,1,1,1,1,1,1,4,ICMO
2,964,25002,25004,0,0,247.891204,18219,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1338,2.426,26215.978,0,3487,99905.5,1,1338,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,248.9552288,248.9552288,1,1,1,1,1,1,1,1,4,ICMO
2,964,25004,25005,0,0,430.1333051,18220,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1339,5.394,45489.171,0,12,99520.7,1,1339,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,431.1467669,431.1467669,1,1,1,1,1,1,1,1,4,ICMO
2,964,25006,24987,0,0,195.1058769,18221,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1340,1.91,20633.614,0,4992,98842.7,1,1340,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,195.7729064,195.7729064,1,1,1,1,1,1,1,1,4,ICMO
2,964,25005,25008,0,0,234.5262389,18224,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1341,2.293,24802.553,0,4134,99165.9,1,1341,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,234.3318626,234.3318626,1,1,1,1,1,1,1,1,4,ICMO
2,964,25008,25006,0,0,111.995874,18225,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1342,1.096,11844.234,0,4145,98984.2,1,1342,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,112.0641825,112.0641825,1,1,1,1,1,1,1,1,4,ICMO
2,964,24988,25011,0,0,83.19159637,18230,1202,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1343,0.814,8798.009,0,824,98013.6,1,1343,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,82.92335604,82.92335604,1,1,1,1,1,1,1,1,4,ICMO
2,964,25011,25012,0,0,124.0436001,18231,1202,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1344,1.211,13118.353,0,32,97920.8,1,1344,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,124.0376842,124.0376842,1,1,1,1,1,1,1,1,4,ICMO
2,964,25012,24989,0,0,428.7287554,18232,1202,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1345,5.381,45340.631,0,125,97641,1,1345,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,428.8012991,428.8012991,1,1,1,1,1,1,1,1,4,ICMO
2,964,24990,25019,0,0,250.8751789,18239,1203,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1346,2.455,26531.551,0,1710,95199.9,1,1346,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,250.2274557,250.2274557,1,1,1,1,1,1,1,1,4,ICMO
2,964,25019,24991,0,0,291.1192252,18240,1203,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1347,2.848,30787.6,0,13132,94910,1,1347,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,290.390854,290.390854,1,1,1,1,1,1,1,1,4,ICMO
2,924,25041,24966,0,0,103.1960529,18254,1227,32050CD43,32,LeSueur River,32050,CD43,PUBLIC DITCH OPEN,FARIBAULT,104,26,16,MSUWRC,1993,1348,1.009,10913.6,0,15322,96119.8,2,1348,874,5120699.971,312.6943191,310,320,815,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,12960.00002,103.3971546,103.3971546,1,1,1,1,1,1,1,1,4,ICMO
2,868,25095,25098,0,0,43.25835814,18301,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1349,0.423,4574.83,0,287,96409.4,1,1349,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,43.12940053,43.12940053,1,1,1,1,1,1,1,1,4,ICMO
2,964,24987,25007,0,0,86.19760645,18306,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1350,0.842,9115.913,0,3250,98722.9,1,1350,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,85.88828479,85.88828479,1,1,1,1,1,1,1,1,4,ICMO
2,964,25007,24994,0,0,602.5657508,18307,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1351,7.082,63724.933,0,8576,98354,1,1351,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,601.7687689,601.7687689,1,1,1,1,1,1,1,1,4,ICMO
2,964,24994,25015,0,0,401.8782218,18308,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1352,5.118,42501.026,0,9859,97838.7,1,1352,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,401.904054,401.904054,1,1,1,1,1,1,1,1,4,ICMO
2,964,25015,24989,0,0,204.6594547,18309,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1353,2.001,21643.962,0,10867,97552.9,1,1353,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,204.2150779,204.2150779,1,1,1,1,1,1,1,1,4,ICMO
2,964,24989,24991,0,0,2594.087183,18310,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1354,26.566,274340.24,0,13120,96115,1,1354,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,2599.1592,2599.1592,1,1,1,1,1,1,1,1,4,ICMO
2,964,24991,25023,0,0,176.6964028,18311,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1355,1.729,18686.702,0,15790,94707.4,1,1355,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,177.2847125,177.2847125,1,1,1,1,1,1,1,1,4,ICMO
2,964,25023,25100,0,0,146.2978457,18312,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1356,1.424,15471.872,0,15794,94537.8,1,1356,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,146.7763597,146.7763597,1,1,1,1,1,1,1,1,4,ICMO
2,964,25100,25101,0,0,417.8505824,18313,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1357,5.275,44190.199,0,16191,94272.5,1,1357,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,419.5747909,419.5747909,1,1,1,1,1,1,1,1,4,ICMO
2,964,25101,25024,0,0,169.1491985,18314,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1358,1.655,17888.54,0,16333,93996.2,1,1358,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,168.8713867,168.8713867,1,1,1,1,1,1,1,1,4,ICMO
2,869,25024,25096,0,0,402.526587,18315,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1359,5.125,42569.595,0,16931,93719.6,2,1359,819,2303099.998,314.1468456,310,320,815,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,9619.999857,403.8573788,403.8573788,1,1,1,1,1,1,1,1,4,ICMO
2,869,25096,25033,0,0,28.01439403,18316,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1360,0.275,2962.69,0,0,0,1,1360,819,2303099.998,314.1468456,310,320,815,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,9619.999857,28.12562842,28.12562842,1,1,1,1,1,1,1,1,4,ICMO
2,869,25033,25039,0,0,442.4665676,18317,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1361,5.515,46793.487,0,26905,93280.8,1,1361,819,2303099.998,314.1468456,310,320,815,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,9619.999857,442.9268541,442.9268541,1,1,1,1,1,1,1,1,4,ICMO
4,865,25039,24968,0,0,1680.626908,18318,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1362,17.629,177736.351,0,158980,92176.2,3,1362,815,3178000.123,312.5954374,306,320,767,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,14520.00029,1679.764343,1679.764343,1,1,1,1,1,1,1,1,4,ICMO
2,964,25102,25105,0,0,330.4446306,18321,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1363,4.42,34946.497,0,3178,99246.7,1,1363,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,331.5125226,331.5125226,1,1,1,1,1,1,1,1,4,ICMO
2,964,25105,24987,0,0,319.9404556,18322,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1364,4.316,33835.617,0,3224,98962.2,1,1364,914,14188600.02,317.8362277,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.00047,318.8915681,318.8915681,1,1,1,1,1,1,1,1,4,ICMO
2,868,25112,25032,0,0,1048.994488,18330,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1365,11.449,110937.443,0,8537,95049.5,1,1365,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,1046.726084,1046.726084,1,1,1,1,1,1,1,1,4,ICMO
2,868,25099,25113,0,0,165.0784656,18331,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1366,1.615,17458.035,0,408,99240.6,1,1366,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,165.7934528,165.7934528,1,1,1,1,1,1,1,1,4,ICMO
2,868,25113,25114,0,0,150.6530995,18332,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1367,1.474,15932.467,0,27,99075.7,1,1367,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,150.6447853,150.6447853,1,1,1,1,1,1,1,1,4,ICMO
2,868,25114,25115,0,0,435.9303909,18333,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1368,5.45,46102.247,0,102,98856.9,1,1368,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,437.0305598,437.0305598,1,1,1,1,1,1,1,1,4,ICMO
2,868,25115,25116,0,0,110.4366606,18334,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1369,1.08,11679.338,0,146,98578.4,1,1369,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,110.7984298,110.7984298,1,1,1,1,1,1,1,1,4,ICMO
2,868,25116,25125,0,0,528.0562375,18347,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1370,6.352,55845.107,0,148,98309.8,1,1370,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,529.6870487,529.6870487,1,1,3,1,1,1,1,1,4,ICMO
2,868,25125,25117,0,0,923.480773,18348,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1371,10.221,97663.617,0,827,97564.6,1,1371,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,926.9626682,926.9626682,1,1,1,1,1,1,1,1,4,ICMO
2,868,25098,25131,0,0,85.86114402,18356,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1372,0.839,9080.33,0,3833,96334.4,1,1372,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,85.5583247,85.5583247,1,1,1,1,1,1,1,1,4,ICMO
2,868,25117,25132,0,0,739.0138698,18357,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1373,8.416,78155.138,0,1589,96754,1,1373,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,741.3616436,741.3616436,1,1,1,1,1,1,1,1,4,ICMO
2,868,25132,25098,0,0,52.61977633,18358,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1374,0.514,5564.856,0,200,96373.2,1,1374,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,52.84469378,52.84469378,1,1,1,1,1,1,1,1,4,ICMO
2,868,25097,25134,0,0,440.8737146,18361,1290,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1375,5.499,46625.033,0,854,97782.8,1,1375,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,441.8709566,441.8709566,1,1,1,1,1,1,1,1,4,ICMO
2,868,25131,25135,0,0,223.659893,18362,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1376,2.187,23653.372,0,4601,96187.8,1,1376,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,222.87127,222.87127,1,1,1,1,1,1,1,1,4,ICMO
2,868,25134,25136,0,0,153.5017643,18363,1290,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1377,1.494,16233.73,0,1003,97423.6,1,1377,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,153.1315228,153.1315228,1,1,1,1,1,1,1,1,4,ICMO
2,868,25136,25137,0,0,262.6335156,18364,1290,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1378,2.569,27775.066,0,18,97203.4,1,1378,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,263.2359378,263.2359378,1,1,1,1,1,1,1,1,4,ICMO
2,868,25137,25138,0,0,103.3593798,18365,1290,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1379,1.01,10930.873,0,5,97035.2,1,1379,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,103.4593022,103.4593022,1,1,1,1,1,1,1,1,4,ICMO
2,868,25138,25095,0,0,488.7401638,18366,1290,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1380,5.969,51687.196,0,2264,96694.6,1,1380,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,490.826597,490.826597,1,1,1,1,1,1,1,1,4,ICMO
2,868,25135,25144,0,0,433.9791058,18376,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1381,5.432,45895.887,0,6963,95844.2,1,1381,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,434.6711375,434.6711375,1,1,1,1,1,1,1,1,4,ICMO
2,868,25144,25112,0,0,28.99634907,18377,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1382,0.284,3066.537,0,6970,95595.1,1,1382,818,9876099.839,316.6433714,310,326,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.99968,29.02368888,29.02368888,1,1,1,1,1,1,1,1,4,ICMO
2,968,25146,25155,0,0,861.756376,18387,1310,32053CD9,32,LeSueur River,32053,CD9,PUBLIC DITCH OPEN,FARIBAULT,104,27,14,MSUWRC,1993,1383,10.5,91135.893,0,5929,89818.1,1,1383,918,10572700.15,319.5465302,311,326,890,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,24440.00036,864.8613684,864.8613684,1,1,1,1,1,1,1,1,4,ICMO
2,968,25155,25161,0,0,166.6398271,18393,1310,32053CD9,32,LeSueur River,32053,CD9,PUBLIC DITCH OPEN,FARIBAULT,104,27,14,MSUWRC,1993,1384,1.799,17623.159,0,7977,89304.2,1,1384,918,10572700.15,319.5465302,311,326,890,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,24440.00036,166.089196,166.089196,1,1,1,1,1,1,1,1,4,ICMO
2,968,25161,25163,0,0,729.202055,18395,1310,32053CD9,32,LeSueur River,32053,CD9,PUBLIC DITCH OPEN,FARIBAULT,104,27,14,MSUWRC,1993,1385,9.063,77117.48,0,8623,88835.4,1,1385,918,10572700.15,319.5465302,311,326,890,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,24440.00036,728.3479984,728.3479984,1,1,1,1,1,1,1,1,4,ICMO
2,968,25163,25165,0,0,1177.255871,18397,1310,32053CD9,32,LeSueur River,32053,CD9,PUBLIC DITCH OPEN,FARIBAULT,104,27,14,MSUWRC,1993,1386,13.92,124501.852,0,10962,87838,1,1386,918,10572700.15,319.5465302,311,326,890,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,24440.00036,1176.006637,1176.006637,1,1,3,1,1,1,1,1,4,ICMO
2,968,25165,25147,0,0,370.6269833,18398,1310,32053CD9,32,LeSueur River,32053,CD9,PUBLIC DITCH OPEN,FARIBAULT,104,27,14,MSUWRC,1993,1387,5.185,39196.021,0,11651,86961.2,1,1387,918,10572700.15,319.5465302,311,326,890,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,24440.00036,370.4704693,370.4704693,1,1,1,1,1,1,1,1,4,ICMO
1,1017,25191,25192,0,0,2966.718561,18419,1333,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1388,33.324,313748.238,0,7162,94318,2,1388,967,5115399.902,320.151777,312,333,911,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,14840.0001,2955.895361,2955.895361,1,1,1,1,1,1,1,1,4,ICMO
2,1099,25075,25204,0,0,189.1534104,18438,1534,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1389,2.041,20004.105,0,3896,99188.9,1,1389,1049,5617299.88,325.5120432,321,337,1048,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,15019.99991,188.8217953,188.8217953,1,1,1,1,1,1,1,1,4,ICMO
2,1099,25204,25200,0,0,695.1496673,18439,1534,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1390,8.694,73516.236,0,3939,98811,1,1390,1049,5617299.88,325.5120432,321,337,1048,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,15019.99991,696.3279201,696.3279201,1,1,1,1,1,1,1,1,4,ICMO
