GeneID,MOs,MOsID,SED_B,Cost,SED_BCR_x,Duck_BCR_x,FID_1,Subbasin,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed
260,TLMO,463,0.702,1132.2938,0.619980323,0,644,1,3,175377.2094,2353367.796,43,1,3,LES
261,TLMO,465,1.23,272.5675,4.512635379,0,645,1,3,168888.3832,2353061.223,35,1,3,LES
262,TLMO,466,0.03,6.4804,4.629629629,0,646,1,3,169180.5311,2352935.87,35,1,3,LES
263,TLMO,468,0.019,3.8024,4.997369805,0,3589,9,2,181940.3461,2352883.56,49,9,2,LES
264,TLMO,469,16.316,1890.9101,8.628649698,0,3590,9,2,188599.4764,2353132.917,38,9,2,LES
265,TLMO,470,0.051,13.8007,3.695384393,0,1439,4,3,167763.5753,2352883.213,45,1,3,LES
266,TLMO,471,2.959,1255.4974,2.35683558,0,3591,9,2,187390.6497,2354038.136,18,9,2,LES
267,TLMO,472,3.687,1861.8393,1.980300123,0,3592,9,2,186269.9347,2353521.425,23,9,2,LES
268,TLMO,473,3.133,363.1102,8.628239377,0,3593,9,2,187810.3258,2353621.868,38,9,2,LES
269,TLMO,474,10.357,4028.5816,2.570879779,0,3594,9,2,187059.0535,2353376.806,66,9,2,LES
270,TLMO,475,0.013,3.3359,3.896882496,0,3595,9,2,178130.0908,2352802.162,31,1,2,LES
271,TLMO,476,0.199,214.837,0.926283648,0,3596,9,2,181945.6948,2354390.455,27,9,2,LES
272,TLMO,477,2.656,1051.0146,2.527080965,0,3597,9,2,181904.997,2354102.132,27,9,2,LES
273,TLMO,478,6.698,1796.3094,3.728757135,0,3598,9,2,181618.0782,2353319.95,31,1,2,LES
274,TLMO,482,0.008,2.1363,3.745318353,0,3601,9,2,181217.8984,2352742.162,31,1,2,LES
275,TLMO,484,0.083,13.3437,6.220023982,0,1440,4,3,164975.0908,2352727.162,50,1,3,LES
276,TLMO,490,0.569,917.2809,0.620311551,0,648,1,3,176173.696,2353078.923,43,1,3,LES
277,TLMO,491,34.872,9353.0804,3.72839749,0,3602,9,2,179347.1724,2353499.916,31,1,2,LES
278,TLMO,492,9.754,3823.297,2.551201228,0,3603,9,2,179593.9668,2352976.413,40,1,2,LES
279,TLMO,493,0.74,152.4027,4.855547463,0,3604,9,2,180994.7333,2352736.497,64,9,2,LES
280,TLMO,495,0.021,3.3359,6.294964031,0,1442,4,3,162740.0908,2352592.162,50,1,3,LES
281,TLMO,499,0.522,84.1828,6.200776879,0,1443,4,3,162649.9919,2352925.203,50,1,3,LES
282,TLMO,500,21.667,3019.1653,7.176487539,0,3605,9,2,189866.1859,2354865.328,20,9,2,LES
283,TLMO,501,0.337,117.0738,2.878521277,0,3606,9,2,189835.1089,2354083.511,21,9,2,LES
284,TLMO,502,16.891,6424.4053,2.629192898,0,3607,9,2,190907.7287,2353404.126,36,9,2,LES
285,TLMO,503,17.183,1991.4287,8.62847734,0,3608,9,2,189355.8355,2353783.966,38,9,2,LES
286,TLMO,504,16.326,4073.4573,4.00789796,0,3609,9,2,190093.2192,2353212.5,41,9,2,LES
287,TLMO,505,0.002,2.2841,0.875656746,0,650,1,3,175639.4756,2352471.547,43,1,3,LES
288,TLMO,506,3.519,567.9088,6.196415271,0,1444,4,3,163154.058,2352781.977,50,1,3,LES
289,TLMO,521,0.016,3.3359,4.796163071,0,652,1,3,169550.0908,2352352.162,35,1,3,LES
290,TLMO,523,0.046,3.3359,13.78896883,0,654,1,3,170000.0908,2352322.162,42,1,3,LES
291,TLMO,525,18.34,2960.0011,6.195943853,0,1450,4,3,163829.7658,2352848.173,50,1,3,LES
292,TLMO,526,0.046,3.3359,13.78896883,0,655,1,3,170150.0908,2352292.162,42,1,3,LES
293,TLMO,528,0.031,49.0172,0.632433646,0,657,1,3,176967.7265,2352356.305,43,1,3,LES
294,TLMO,531,0.118,20.3126,5.809087777,0,1451,4,3,161965.4801,2352291.205,55,4,3,LES
295,TLMO,532,1.263,480.3123,2.629540798,0,3610,9,2,194203.1263,2352386.641,36,9,2,LES
296,TLMO,534,24.083,9159.845,2.629192961,0,3611,9,2,192963.9004,2353274.545,36,9,2,LES
297,TLMO,535,0.745,185.8019,4.009644676,0,3612,9,2,192555.6118,2352335.421,41,9,2,LES
298,TLMO,536,0.017,4.5024,3.776099516,0,1453,4,3,164631.8389,2352185.592,45,1,3,LES
299,TLMO,537,0.016,3.3359,4.796163071,0,659,1,3,169550.0908,2352172.162,35,1,3,LES
300,TLMO,545,0.017,4.5547,3.732162464,0,1454,4,3,166713.377,2351994.164,45,1,3,LES
301,TLMO,555,0.309,49.7808,6.207187481,0,1455,4,3,163492.6126,2352199.918,50,1,3,LES
302,TLMO,558,0.827,142.8145,5.790708259,0,1457,4,3,162438.0004,2351996.585,55,4,3,LES
303,TLMO,559,8.776,2353.7612,3.728500897,0,3616,9,2,177727.0911,2352645.155,31,1,2,LES
304,TLMO,560,2.046,3302.2172,0.619583752,0,660,1,3,177027.1093,2352928.54,43,1,3,LES
305,TLMO,561,0.001,29.8578,0.033491862,0,661,1,3,177649.9136,2352000.111,44,1,3,LES
306,TLMO,562,0.372,92.6782,4.013897581,0,3617,9,2,190245.3156,2352029.351,41,9,2,LES
307,TLMO,564,0.069,13.4322,5.136986303,0,1458,4,3,169511.1846,2351879.435,52,1,3,LES
308,TLMO,567,0.097,818.9327,0.118446808,0,662,1,3,166183.2343,2355031.503,13,1,3,LES
309,TLMO,568,7.71,1709.1372,4.511048558,0,663,1,3,166314.3552,2354413.351,35,1,3,LES
310,TLMO,569,16.118,4390.6207,3.671006903,0,1460,4,3,165918.0236,2352576.773,45,1,3,LES
311,TLMO,570,56.24,9077.053,6.195843519,0,1461,4,3,165392.2071,2353578.96,50,1,3,LES
312,TLMO,571,0.017,3.3359,5.095923268,0,1462,4,3,169550.0908,2351812.162,52,1,3,LES
313,TLMO,574,0.121,19.4421,6.223639544,0,1463,4,3,163784.6068,2351815.23,50,1,3,LES
314,TLMO,575,0.017,3.3359,5.095923268,0,1464,4,3,169520.0908,2351782.162,52,1,3,LES
315,TLMO,578,0.014,2.3364,5.993150695,0,1466,4,3,162173.8155,2351750.015,55,4,3,LES
316,TLMO,581,0.134,215.1521,0.622815498,0,665,1,3,176519.3907,2352143.312,43,1,3,LES
317,TLMO,582,0.023,1132.3889,0.020311042,0,666,1,3,176979.3149,2351973.407,44,1,3,LES
318,TLMO,583,0.737,118.8595,6.200624269,0,1469,4,3,163625.7787,2351850.187,50,1,3,LES
319,TLMO,584,0.097,15.5459,6.239547151,0,1470,4,3,163810.3232,2351736.95,50,1,3,LES
320,TLMO,585,1.439,1381.7615,1.041423921,0,667,1,3,174963.5918,2352525.681,33,1,3,LES
321,TLMO,586,2.172,3505.4153,0.619612799,0,668,1,3,175573.2795,2352196.624,43,1,3,LES
322,TLMO,588,0.36,26.4092,13.63171646,0,670,1,3,169935.11,2351742.555,42,1,3,LES
323,TLMO,590,0.727,419.2924,1.733875199,0,672,1,3,173333.7558,2353203.103,26,1,3,LES
324,TLMO,591,5.777,5548.8951,1.041108185,0,673,1,3,174026.8448,2352559.614,33,1,3,LES
325,TLMO,592,0.44,1422.7647,0.309256975,0,674,1,3,173756.2311,2351935.81,37,1,3,LES
326,TLMO,593,0.022,35.326,0.622770764,0,675,1,3,174711.3117,2351930.056,33,1,3,LES
327,TLMO,598,0.678,239.4566,2.831406056,0,677,1,3,171679.307,2352073.226,25,1,3,LES
328,TLMO,599,0.307,177.0149,1.734316301,0,678,1,3,173005.384,2353113.782,26,1,3,LES
329,TLMO,600,20.984,4775.8347,4.393786636,0,679,1,3,172028.4182,2352903.597,29,1,3,LES
330,TLMO,601,4.146,324.2306,12.78717951,0,680,1,3,172711.2838,2353015.065,30,1,3,LES
331,TLMO,602,0.409,392.8184,1.04119465,0,681,1,3,173025.3196,2352758.745,33,1,3,LES
332,TLMO,603,1.111,3596.4233,0.308918056,0,682,1,3,172590.2377,2352113.355,37,1,3,LES
333,TLMO,604,0.229,209.156,1.094876552,0,683,1,3,171740.0381,2351890.72,48,1,3,LES
334,TLMO,607,1.309,226.0819,5.789934626,0,1472,4,3,161306.8321,2351786.505,55,4,3,LES
335,TLMO,611,9.728,3440.0112,2.827897934,0,685,1,3,170970.8717,2352502.819,25,1,3,LES
336,TLMO,612,2.861,651.1666,4.39365017,0,686,1,3,171405.4886,2352823,29,1,3,LES
337,TLMO,613,7.449,280.4807,26.55794867,0,687,1,3,170130.9548,2352710.037,34,1,3,LES
338,TLMO,614,19.033,1396.8858,13.62530657,0,688,1,3,170438.2754,2352166.534,42,1,3,LES
339,TLMO,615,0.886,811.6933,1.091545695,0,689,1,3,171097.0698,2351778.627,48,1,3,LES
340,TLMO,621,0.441,69.4533,6.349617727,0,690,1,3,170209.2962,2353097.38,24,1,3,LES
341,TLMO,622,18.17,684.2036,26.55640715,0,691,1,3,169933.4885,2352909.316,34,1,3,LES
342,TLMO,623,8.157,1808.2817,4.510911462,0,692,1,3,169548.6354,2352502.189,35,1,3,LES
343,TLMO,624,4.541,333.272,13.62550709,0,693,1,3,170051.7895,2352083.728,42,1,3,LES
344,TLMO,625,2.71,534.6801,5.068452158,0,1475,4,3,169556.7106,2351867.077,52,1,3,LES
345,TLMO,629,19.693,4365.8695,4.5106713,0,695,1,3,167329.4515,2354182.714,35,1,3,LES
346,TLMO,630,22.554,6143.8263,3.671002401,0,1476,4,3,167181.2764,2352746.924,45,1,3,LES
347,TLMO,631,0.588,116.0225,5.068004344,0,1477,4,3,167341.4044,2351716.255,52,1,3,LES
348,TLMO,632,5.342,1184.1884,4.511108034,0,696,1,3,168659.2259,2352720.354,35,1,3,LES
349,TLMO,633,7.206,1962.845,3.671201751,0,1478,4,3,167848.443,2352187.952,45,1,3,LES
350,TLMO,634,22.218,4384.2935,5.067634607,0,1479,4,3,168414.8248,2352230.803,52,1,3,LES
351,TLMO,635,0.961,199.9215,4.806874681,0,3620,9,2,183781.7514,2351804.457,49,9,2,LES
352,TLMO,636,0.533,146.6207,3.635222785,0,3621,9,2,183753.1408,2351646.614,53,9,2,LES
353,TLMO,637,0.257,166.4178,1.544304102,0,3622,9,2,184439.4761,2355071.071,17,9,2,LES
354,TLMO,638,21.572,10895.7036,1.979862889,0,3623,9,2,185150.8517,2353930.537,23,9,2,LES
355,TLMO,639,7.82,5320.5929,1.469760983,0,3624,9,2,184443.3462,2352592.064,28,9,2,LES
356,TLMO,640,4.522,941.4611,4.803172941,0,3625,9,2,183891.1634,2352068.366,49,9,2,LES
357,TLMO,641,2.096,815.211,2.571113491,0,3626,9,2,185774.7058,2352659.797,66,9,2,LES
358,TLMO,643,0.065,17.5115,3.711952487,0,1480,4,3,164715.3522,2351576.1,45,1,3,LES
359,TLMO,646,1.093,188.7608,5.790391024,0,1481,4,3,162271.7214,2351647.816,55,4,3,LES
360,TLMO,647,0.024,4.0734,5.89246256,0,1482,4,3,161986.708,2351482.348,55,4,3,LES
361,TLMO,648,0.034,6.6718,5.095923264,0,1483,4,3,167150.0908,2351497.162,52,1,3,LES
362,TLMO,649,5.509,889.006,6.19680857,0,1484,4,3,163132.826,2351740.497,50,1,3,LES
363,TLMO,650,1.253,202.1949,6.196988056,0,1485,4,3,163485.5115,2351605.477,50,1,3,LES
364,TLMO,655,0.203,327.3173,0.620193879,0,697,1,3,176508.6822,2351548.335,43,1,3,LES
365,TLMO,656,0.005,204.4933,0.024450715,0,698,1,3,176751.676,2351580.472,44,1,3,LES
366,TLMO,660,0.017,3.3359,5.095923268,0,1489,4,3,169700.0908,2351332.162,52,1,3,LES
367,TLMO,672,1.315,227.1191,5.789916299,0,1494,4,3,161577.619,2351380.544,55,4,3,LES
368,TLMO,674,0.194,40.2255,4.822751455,0,3628,9,2,182599.6408,2351781.482,49,9,2,LES
369,TLMO,675,2.765,761.2088,3.632379544,0,3629,9,2,182589.6386,2351445.191,53,9,2,LES
370,TLMO,679,0.32,63.143,5.067861838,0,1496,4,3,169027.1499,2351182.018,52,1,3,LES
371,TLMO,694,0.013,3.3359,3.896882496,0,3630,9,2,182030.0908,2351002.162,53,9,2,LES
372,TLMO,695,0.161,61.0563,2.63692348,0,3631,9,2,193683.2189,2351081.39,36,9,2,LES
373,TLMO,696,12.802,3194.2637,4.007808998,0,3632,9,2,192861.9569,2351483.489,41,9,2,LES
374,TLMO,704,0.009,3.3359,2.697841733,0,3635,9,2,186740.0908,2350882.162,66,9,2,LES
375,TLMO,705,0.014,2.65,5.283018877,0,8093,18,1,194777.1197,2350881.318,88,9,2,LES
376,TLMO,713,3.209,235.4755,13.62771578,0,700,1,3,170231.2954,2351403.175,42,1,3,LES
377,TLMO,714,0.09,23.641,3.806945562,0,701,1,3,170577.3989,2350843.76,46,1,3,LES
378,TLMO,715,4.221,832.9511,5.06752498,0,1505,4,3,170143.272,2351234.877,52,1,3,LES
379,TLMO,717,0.088,141.0743,0.623786098,0,702,1,3,175903.6909,2350839.064,43,1,3,LES
380,TLMO,720,1.496,241.3979,6.197234443,0,1506,4,3,163911.6682,2350914.635,50,1,3,LES
381,TLMO,723,3.297,1408.3944,2.340964247,0,3637,9,2,189544.5654,2351168.306,39,9,2,LES
382,TLMO,724,46.743,11662.8399,4.007857434,0,3638,9,2,191009.3415,2351770.394,41,9,2,LES
383,TLMO,725,2.396,931.6667,2.571734321,0,3639,9,2,190658.351,2351087.951,66,9,2,LES
384,TLMO,729,14.186,2289.5628,6.195942195,0,1509,4,3,164074.3575,2351565.984,50,1,3,LES
385,TLMO,730,0.339,59.3609,5.710820236,0,1510,4,3,164306.9616,2350820.97,54,4,3,LES
386,TLMO,731,0.026,6.9744,3.728133067,0,1511,4,3,166147.6787,2350742.549,45,1,3,LES
387,TLMO,732,0.889,242.1321,3.671551055,0,1512,4,3,166880.2269,2351485.308,45,1,3,LES
388,TLMO,733,14.953,2950.6813,5.067643707,0,1513,4,3,167406.5096,2351122.777,52,1,3,LES
389,TLMO,734,0.02,3.8767,5.15862781,0,1514,4,3,169271.8486,2350732.162,52,1,3,LES
390,TLMO,737,0.118,20.5889,5.731215699,0,1515,4,3,164404.1808,2350726.783,54,4,3,LES
391,TLMO,738,27.833,7581.8319,3.671012494,0,1516,4,3,165657.6972,2351395.853,45,1,3,LES
392,TLMO,739,5.077,819.3566,6.196322238,0,1517,4,3,164505.4047,2351230.73,50,1,3,LES
393,TLMO,740,1.266,249.6544,5.071018289,0,1518,4,3,166676.2394,2350889.069,52,1,3,LES
394,TLMO,741,2.465,431.5483,5.711994958,0,1519,4,3,165120.2548,2350803.196,54,4,3,LES
395,TLMO,745,0.009,401.5892,0.022410972,0,703,1,3,177119.9944,2351003.949,44,1,3,LES
396,TLMO,746,0.028,76.0291,0.368280525,0,704,1,3,176967.8918,2350782.15,61,1,3,LES
397,TLMO,753,1.114,306.7045,3.632154676,0,3640,9,2,181913.9021,2350822.531,53,9,2,LES
398,TLMO,758,10.559,1823.5629,5.790312701,0,1522,4,3,162261.3485,2350903.537,55,4,3,LES
399,TLMO,759,0.509,82.036,6.204593106,0,1523,4,3,164111.7991,2350705.355,50,1,3,LES
400,TLMO,760,0.224,39.114,5.726849722,0,1524,4,3,164244.4146,2350663.194,54,4,3,LES
401,TLMO,761,1.823,488.7093,3.730236194,0,3642,9,2,181424.973,2352660.1,31,1,2,LES
402,TLMO,762,15.447,3216.2833,4.802749012,0,3643,9,2,181563.017,2352010.918,49,9,2,LES
403,TLMO,763,1.349,389.0777,3.467171107,0,3644,9,2,181415.1635,2350786.238,65,9,2,LES
404,TLMO,764,16.879,6419.8616,2.629184241,0,3645,9,2,194209.9137,2351699.454,36,9,2,LES
405,TLMO,765,0.683,170.2661,4.011370444,0,3646,9,2,193254.2513,2351752.514,41,9,2,LES
406,TLMO,766,2.876,571.4045,5.033216428,0,3647,9,2,194517.3893,2351127.707,88,9,2,LES
407,TLMO,772,0.372,73.2941,5.075449559,0,1527,4,3,168573.8822,2350612.35,52,1,3,LES
408,TLMO,774,1.742,343.5885,5.070010972,0,1528,4,3,168922.3788,2350686.01,52,1,3,LES
409,TLMO,787,0.406,65.4781,6.200555912,0,1530,4,3,164116.2024,2350542.079,50,1,3,LES
410,TLMO,788,0.122,21.2766,5.733891056,0,1531,4,3,164180.0889,2350522.138,54,4,3,LES
411,TLMO,789,0.871,338.5565,2.572683477,0,3648,9,2,187731.4075,2350665.612,66,9,2,LES
412,TLMO,790,5.11,2183.03,2.340783223,0,3649,9,2,188616.9663,2350969.647,39,9,2,LES
413,TLMO,791,1.802,700.8554,2.571145244,0,3650,9,2,188445.2253,2350578.558,66,9,2,LES
414,TLMO,796,0.02,3.3359,5.995203843,0,1532,4,3,162860.0908,2350432.162,55,4,3,LES
415,TLMO,797,0.136,23.379,5.817186364,0,1533,4,3,163211.2452,2350512.814,55,4,3,LES
416,TLMO,798,20.486,2374.2676,8.628343557,0,3651,9,2,188465.5304,2352589.34,38,9,2,LES
417,TLMO,799,9.387,4010.3268,2.34070688,0,3652,9,2,188430.8851,2351770.539,39,9,2,LES
418,TLMO,800,26.485,10302.243,2.570799388,0,3653,9,2,186763.6668,2351810.891,66,9,2,LES
419,TLMO,801,0.173,67.2442,2.572720243,0,3654,9,2,186537.0228,2350465.295,66,9,2,LES
420,TLMO,802,0.33,128.0699,2.576715859,0,3655,9,2,186963.1442,2350525.278,66,9,2,LES
421,TLMO,806,2.799,552.355,5.067393253,0,1534,4,3,167626.5906,2350588.544,52,1,3,LES
422,TLMO,807,5.111,1064.1043,4.803101952,0,3656,9,2,183256.9586,2352112.605,49,9,2,LES
423,TLMO,808,11.917,3280.9752,3.632152028,0,3657,9,2,183241.4778,2351157.299,53,9,2,LES
424,TLMO,814,0.012,3.3359,3.597122307,0,3658,9,2,181280.0908,2350342.162,65,9,2,LES
425,TLMO,815,0.684,188.3279,3.631961259,0,3659,9,2,183171.6229,2350411.148,53,9,2,LES
426,TLMO,816,2.297,1562.9822,1.46962665,0,3660,9,2,185203.9333,2351994.703,28,9,2,LES
427,TLMO,817,17.046,3549.2109,4.802757571,0,3661,9,2,185074.1547,2351344.741,49,9,2,LES
428,TLMO,818,18.264,5028.3994,3.632170001,0,3662,9,2,184648.288,2350777.083,53,9,2,LES
429,TLMO,819,4.26,1656.8799,2.571097484,0,3663,9,2,185821.0024,2351560.416,49,9,2,LES
430,TLMO,824,0.273,53.7079,5.083041633,0,1536,4,3,167848.7913,2350434.847,52,1,3,LES
431,TLMO,825,2.045,1290.1813,1.58504892,0,3664,9,2,178834.5403,2351036.465,51,1,2,LES
432,TLMO,830,0.012,2.2841,5.253940463,0,1537,4,3,168080.7061,2350282.777,52,1,3,LES
433,TLMO,831,0.447,68.7978,6.497281898,0,2052,5,3,170286.4217,2350371.437,72,1,3,LES
434,TLMO,832,0.09,18.5012,4.864601915,0,3666,9,2,181194.2329,2350306.71,64,9,2,LES
435,TLMO,837,0.024,64.5272,0.371937329,0,705,1,3,176288.7735,2350332.941,61,1,3,LES
436,TLMO,841,0.118,74.2236,1.589782281,0,3668,9,2,179243.5823,2350270.916,51,1,2,LES
437,TLMO,843,17.316,6787.6535,2.551102715,0,3670,9,2,179402.7405,2352166.851,40,1,2,LES
438,TLMO,845,1.705,1075.9153,1.584697676,0,3672,9,2,178894.0078,2351494.997,51,1,2,LES
439,TLMO,846,32.524,6698.2687,4.855582838,0,3673,9,2,180712.4618,2351293.098,64,9,2,LES
440,TLMO,854,0.02,987.2255,0.020258806,0,706,1,3,178279.8748,2350603.14,44,1,3,LES
441,TLMO,855,1.321,833.5647,1.584759437,0,3675,9,2,178599.7816,2350487.439,51,1,2,LES
442,TLMO,860,0.055,152.4126,0.360861606,0,708,1,3,176805.7914,2350287.764,61,1,3,LES
443,TLMO,861,0.002,83.4226,0.023974204,0,709,1,3,177169.4403,2350446.307,44,1,3,LES
444,TLMO,862,0.027,1326.9944,0.020346739,0,710,1,3,177734.3974,2350611.703,44,1,3,LES
445,TLMO,864,0.02,3.3359,5.995203843,0,1539,4,3,163340.0908,2350132.162,55,4,3,LES
446,TLMO,865,4.9,966.7797,5.068371294,0,1540,4,3,166968.1312,2350463.743,52,1,3,LES
447,TLMO,869,0.073,116.4418,0.626921558,0,712,1,3,175762.9821,2350500.251,43,1,3,LES
448,TLMO,870,0.238,658.2905,0.361542236,0,713,1,3,175937.545,2350340.874,61,1,3,LES
449,TLMO,874,2.337,3771.4286,0.61965902,0,714,1,3,175261.1536,2351051.739,43,1,3,LES
450,TLMO,875,0.258,714.6557,0.361012851,0,715,1,3,175185.8084,2350219.079,61,1,3,LES
451,TLMO,879,0.012,2.2841,5.253940463,0,8095,18,1,194539.4756,2350071.547,88,9,2,LES
452,TLMO,883,0.268,256.9618,1.042955768,0,717,1,3,174377.3365,2351548.536,33,1,3,LES
453,TLMO,884,3.672,11890.9563,0.308806121,0,718,1,3,173217.6263,2350951.358,37,1,3,LES
454,TLMO,885,6.286,461.2884,13.62706162,0,719,1,3,170685.8294,2351229.474,42,1,3,LES
455,TLMO,886,0.469,756.756,0.61975062,0,720,1,3,174551.3682,2351254.992,43,1,3,LES
456,TLMO,887,0.403,106.2438,3.793155378,0,721,1,3,170898.6757,2350493.393,46,1,3,LES
457,TLMO,888,7.863,7210.5919,1.090479117,0,722,1,3,171536.2037,2350731.583,48,1,3,LES
458,TLMO,890,0.013,34.0784,0.381477786,0,723,1,3,174670.8603,2350153.864,61,1,3,LES
459,TLMO,892,13.9,635.6683,21.86676064,0,4144,10,3,173762.697,2350147.392,82,1,3,LES
460,TLMO,896,8.839,1426.5095,6.19624552,0,1543,4,3,163424.4665,2350991.958,50,1,3,LES
461,TLMO,897,0.077,13.4233,5.73642256,0,1544,4,3,164189.909,2350393.786,54,4,3,LES
462,TLMO,898,8.684,1499.8006,5.790101487,0,1545,4,3,163143.2774,2350654.268,55,4,3,LES
463,TLMO,899,2.944,378.4253,7.779612869,0,1546,4,3,163625.8899,2350394.248,56,4,3,LES
464,TLMO,902,0.857,168.9578,5.072266481,0,1549,4,3,166529.7328,2350155.615,52,1,3,LES
465,TLMO,903,0.008,6.6718,1.199040768,0,724,1,3,172295.0908,2350012.162,48,1,3,LES
466,TLMO,908,7.6,1499.6441,5.067869441,0,1550,4,3,169399.0037,2350693.702,52,1,3,LES
467,TLMO,909,0.42,64.6052,6.501044811,0,2054,5,3,169536.1024,2350122.863,72,1,3,LES
468,TLMO,910,2.124,419.0717,5.068341478,0,2055,5,3,169841.0287,2350615.78,72,1,3,LES
469,TLMO,911,5.07,781.2501,6.4896,0,2056,5,3,169897.824,2350329.866,72,1,3,LES
470,TLMO,912,0.05,2.2841,21.89141857,0,4145,10,3,172879.4756,2349982.777,82,1,3,LES
471,TLMO,913,0.146,6.6718,21.88249401,0,4146,10,3,173615.0908,2349982.162,82,1,3,LES
472,TLMO,914,0.05,2.2841,21.89141857,0,4147,10,3,174350.7061,2349982.777,82,1,3,LES
473,TLMO,915,0.039,6.6718,5.845323744,0,1551,4,3,163100.0908,2349967.162,55,4,3,LES
474,TLMO,916,0.018,6.6718,2.697841728,0,3679,9,2,189710.0908,2349967.162,66,9,2,LES
475,TLMO,919,1.211,209.0246,5.793565363,0,1552,4,3,163296.2934,2350014.079,55,4,3,LES
476,TLMO,921,5.094,892.0132,5.710679104,0,1554,4,3,165442.2719,2350361.895,54,4,3,LES
477,TLMO,922,0.003,8.104,0.370187565,0,725,1,3,175580.0874,2349948.775,61,1,3,LES
478,TLMO,927,0.039,6.6718,5.845323744,0,1556,4,3,163265.0908,2349892.162,55,4,3,LES
479,TLMO,929,1.537,303.2921,5.067723514,0,1558,4,3,166889.6116,2350086.394,52,1,3,LES
480,TLMO,930,0.024,4.5556,5.267778754,0,1559,4,3,167092.0928,2349908.875,52,1,3,LES
481,TLMO,931,0.082,16.296,5.031909673,0,8096,18,1,194525.4468,2349947.114,88,9,2,LES
482,TLMO,935,0.027,4.5547,5.927552141,0,1560,4,3,163206.8047,2349860.16,55,4,3,LES
483,TLMO,937,0.016,3.1243,5.121638925,0,1562,4,3,166791.018,2349862.37,52,1,3,LES
484,TLMO,939,0.013,2.2841,5.691768829,0,1563,4,3,166190.7061,2349832.777,54,4,3,LES
485,TLMO,945,6.369,1099.8523,5.790779123,0,1564,4,3,162517.5664,2350308.779,55,4,3,LES
486,TLMO,950,1.653,285.3359,5.793170157,0,1565,4,3,161430.531,2351123.53,55,4,3,LES
487,TLMO,951,0.002,3.3069,0.604777747,0,727,1,3,176060.21,2349772.282,61,1,3,LES
488,TLMO,952,0.001,2.5137,0.397772481,0,728,1,3,177172.3402,2349787.665,61,1,3,LES
489,TLMO,958,0.041,3.3359,12.29016786,0,0,0,0,0,0,0,0,0,0
490,TLMO,963,0.001,1.3421,0.745156497,0,731,1,3,176756.6572,2349676.703,61,1,3,LES
491,TLMO,971,0.003,5.7817,0.518851613,0,733,1,3,176598.3455,2349664.786,61,1,3,LES
492,TLMO,973,1.988,547.2726,3.632556329,0,3681,9,2,183484.3327,2350027.341,53,9,2,LES
493,TLMO,979,0.002,3.3359,0.599520386,0,735,1,3,176720.0908,2349622.162,61,1,3,LES
494,TLMO,984,0.068,13.3437,5.095923261,0,1570,4,3,169307.5908,2349614.662,52,1,3,LES
495,TLMO,985,0.007,6.4247,1.089494165,0,736,1,3,170840.5211,2349606.176,48,1,3,LES
496,TLMO,986,0.002,0.2472,8.097166023,0,737,1,3,170828.9056,2349632.786,72,1,3,LES
497,TLMO,991,0.074,14.457,5.118627656,0,1573,4,3,168067.4441,2349589.145,52,1,3,LES
498,TLMO,997,0.239,41.2442,5.794782271,0,1575,4,3,163372.5967,2349602.573,55,4,3,LES
499,TLMO,998,5.457,1076.7772,5.06790171,0,1576,4,3,167032.2655,2349705.992,52,1,3,LES
500,TLMO,999,5.747,1006.4378,5.710237491,0,1577,4,3,166171.0079,2349667.691,54,4,3,LES
501,TLMO,1000,6.697,1321.501,5.067722234,0,1578,4,3,168038.1913,2349845.473,52,1,3,LES
502,TLMO,1002,0.055,15.6558,3.51303015,0,3683,9,2,181970.355,2349526.328,65,9,2,LES
503,TLMO,1003,0.012,2.2841,5.253940463,0,1579,4,3,167149.4756,2349472.777,52,1,3,LES
504,TLMO,1005,12.825,2641.1523,4.855835635,0,3684,9,2,180738.9777,2349886.71,64,9,2,LES
505,TLMO,1006,10.211,2945.4247,3.466732305,0,3685,9,2,181665.9127,2350057.525,65,9,2,LES
506,TLMO,1007,0.018,6.887,2.613619865,0,3686,9,2,189592.8252,2349507.128,66,9,2,LES
507,TLMO,1008,0.039,6.6718,5.845323744,0,1580,4,3,165350.0908,2349457.162,54,4,3,LES
508,TLMO,1013,0.014,5.2739,2.654531669,0,3689,9,2,187137.1524,2349406.513,66,9,2,LES
509,TLMO,1014,0.003,2.1363,1.404494394,0,742,1,3,171352.2832,2349382.162,48,1,3,LES
510,TLMO,1015,0.009,2.2832,3.942181349,0,3690,9,2,184249.4698,2349382.783,53,9,2,LES
511,TLMO,1018,0.119,20.6835,5.753239219,0,1582,4,3,164892.4744,2349386.908,54,4,3,LES
512,TLMO,1028,0.117,18.396,6.360078278,0,1584,4,3,163430.0908,2349281.214,69,4,3,LES
513,TLMO,1030,0.026,3.3359,7.793764992,0,4148,10,3,174620.0908,2349232.162,84,1,3,LES
514,TLMO,1031,1.703,1074.4733,1.584963047,0,3694,9,2,180022.0766,2349633.422,51,1,2,LES
515,TLMO,1032,1.081,222.4617,4.859256862,0,3695,9,2,180737.1058,2349374.845,64,9,2,LES
516,TLMO,1033,0.038,6.1665,6.16182909,0,3696,9,2,180603.7016,2349328.741,71,9,2,LES
517,TLMO,1035,0.017,3.8769,4.38483364,0,841,2,3,156590.0908,2349223.918,60,2,3,LES
