WCMOid,Percent Wetland,Percent grass,Percent water
5311,0.036241611,0.204852865,0.010015488
5312,0.049221444,0.201692967,0.002612603
5313,0.047518797,0.195388471,0.004110276
5314,0.06946929,0.213973365,0.004969191
5315,0.049109707,0.221137277,0.016944285
5316,0.046870479,0.186613945,0.005593596
5317,0.056939868,0.195840198,0.00380972
5318,0.05176067,0.204116638,0.013722127
5319,0.0499484,0.20495356,0.016408669
5320,0.038476337,0.072816468,0.000769527
5321,0.015868141,0.034193284,0.0004095
5322,0.014987171,0.036622347,0.000466527
5323,0.011166771,0.028073471,0.000313087
5324,0.020696834,0.039250505,0.000367399
5325,0.026876163,0.047756874,0.00010337
5326,0.006845917,0.020736184,0.000297649
5327,0.114333866,0.239311691,0.073975519
5328,0.093629434,0.141620401,0.009033594
5329,0.063376168,0.21728972,0.005451713
5330,0.066029704,0.184750733,0.00662189
5331,0.071500967,0.221597715,0.005804847
5332,0.07531167,0.214694461,0.006539955
5333,0.071046229,0.164768856,0.005839416
5335,0.040969743,0.069159932,0.000939673
5336,0.032116933,0.056577508,0.000596599
5337,0.023702032,0.050978179,9.41E-05
5338,0.022534952,0.046725533,0.000183959
5374,0.039217694,0.146528773,0.006553348
5375,0.043046018,0.150866045,0.006456903
5376,0.066587631,0.263485477,0.023117961
5377,0.060118089,0.242708892,0.019144749
5381,0.066042588,0.254706306,0.023042897
5383,0.065874505,0.244423598,0.023869085
5385,0.065388952,0.286256021,0.029312289
5386,0.053954252,0.206585291,0.018668581
5387,0.06970128,0.252590937,0.027535054
5388,0.042855761,0.145496759,0.006481571
5389,0.042592029,0.165906095,0.016225535
5390,0.049901031,0.201375143,0.015730805
5391,0.051209721,0.210209396,0.018606922
5398,0.050997151,0.077872745,0.000759734
5399,0.049799599,0.084268537,0.001002004
5404,0.051024429,0.149921198,0.007190701
5405,0.054353296,0.156819326,0.007448415
5406,0.057652966,0.155848986,0.007160126
5407,0.070184886,0.184616765,0.007090289
5408,0.081657526,0.195713996,0.008429819
5409,0.14760257,0.320316362,0.01413742
5410,0.1680716,0.338432719,0.05567697
5411,0.063522716,0.097570891,0.025713995
5412,0.088416394,0.121127574,0.096016933
5413,0.105789389,0.135542654,0.082728592
5414,0.004983906,0.01661302,0
5415,0.00441989,0.013996317,0
5416,0.001944928,0.004606408,0
5417,0.002545825,0.005498982,0
5418,0.003305102,0.008056187,0
5419,0.002584246,0.00702915,0
5420,0.035263702,0.046432265,0.005274043
5421,0.003417918,0.007975142,0
5422,0.002374806,0.006608157,0
5423,0.037512611,0.05053655,0.014399707
5424,0.045888512,0.062827225,0.029155118
5425,0.041237113,0.057319588,0.015876289
5459,0.092172862,0.331620832,0.005842651
5460,0.089467137,0.327078582,0.005805515
5461,0.083176738,0.275838196,0.002571457
5462,0.072412721,0.213612348,0.002071895
5463,0.07412425,0.27288562,0.00803174
5464,0.069472412,0.226842529,0.002416432
5465,0.069318384,0.204840719,0.004627158
5466,0.059944094,0.176001656,0.004865928
5467,0.040660225,0.106783414,0.000402576
5468,0.039199157,0.086512118,0.000316122
5469,0.036092441,0.079826904,0.00036829
5475,0.029914088,0.076803644,0.000310527
5476,0.029058622,0.072242962,0.000302694
5477,0.032493827,0.069037037,0.000395062
5478,0.058666118,0.189584191,0.009263071
5479,0.070487346,0.238653001,0.011085547
5480,0.055279943,0.17535689,0.008909588
5481,0.054333221,0.191635875,0.008313739
5482,0.060106126,0.190448625,0.008490111
5483,0.062168241,0.190103464,0.008547009
5484,0.067230444,0.219309373,0.008597604
5485,0.053233882,0.133135792,0.000715234
5486,0.050158894,0.110109078,0.000687108
5487,0.043562284,0.093807875,0.000563652
5504,0.005341002,0.013557929,0
5505,0.006467259,0.015157639,0.000101051
5506,0.006496855,0.023512427,0.000103125
5507,0.004350078,0.013050233,0
5508,0.005300904,0.013616048,0.000103939
5509,0.018643891,0.041558171,0.000208312
5510,0.008867355,0.025047993,9.14E-05
5511,0.015066273,0.034804997,0.000286068
5512,0.019088981,0.04029896,0.000404
5513,0.004295357,0.013806504,0
5514,0.005406101,0.018599562,6.44E-05
5515,0.003746098,0.01685744,0.000104058
5575,0.004276625,0.009909252,0
5576,0.004689943,0.01323606,0
5577,0.004127115,0.011968634,0
5578,0.003932814,0.010487505,0
5579,0.003634528,0.008177688,0
5580,0.004268166,0.013533208,0
5581,0.003889609,0.011390998,0
5582,0.002535101,0.006630265,0
5583,0.002444739,0.006213711,0
5584,0.004433735,0.015421687,0
5585,0.002632133,0.007896399,0
5586,0.012054049,0.019733644,0
5587,0.003773585,0.010427011,0
5588,0.002101282,0.006619038,0
5589,0.002763221,0.006669843,0
5590,0.020568771,0.031658022,0
5591,0.003008611,0.006950929,0.000103745
5592,0.03832998,0.054929577,0.012676056
5593,0.034542845,0.049815498,0.000307503
5594,0.003272653,0.008181632,0.00010227
5595,0.002702432,0.008807927,0
5596,0.002782645,0.008966299,0.000103061
5597,0.005850354,0.015395669,0.000102638
5598,0.021490722,0.034804487,0
5599,0.001959571,0.004744224,0.000103135
5600,0.003452137,0.011476022,0
5601,0.041441066,0.093294461,0.002915452
5602,0.097507331,0.189777964,0.007436112
5603,0.078707736,0.150526566,0.00585953
5618,0.034658089,0.058628204,0.000933901
5621,0.029716582,0.045896785,0.02358291
5622,0.034412955,0.056368732,0.001090003
5623,0.019648184,0.037959058,0.00020574
5626,0.030755634,0.111356606,0.005391074
5627,0.039881832,0.169079271,0.014672575
5628,0.035700158,0.143690665,0.009196994
5629,0.034296029,0.15172483,0.00631769
5630,0.039880359,0.170851083,0.01350494
5672,0.015183723,0.093632959,0.000708574
5719,0.018060065,0.038758117,0.000304383
5720,0.025549259,0.053484442,0.000397654
5721,0.018539269,0.040949374,0.000203728
5722,0.023891129,0.048790323,0.000604839
5723,0.019879518,0.038052209,0.000502008
5724,0.016867716,0.03322429,0.000306686
5725,0.014855599,0.032204446,0.000311656
5726,0.050337744,0.207087999,0.018506524
5727,0.019379037,0.099916649,0.000416753
5728,0.020669856,0.098181818,0.000382775
5729,0.038107887,0.161932979,0.005721291
5730,0.017074676,0.091030652,0.000411438
5731,0.016281673,0.090770327,0.000610563
5738,0.033413606,0.091912503,0.000702388
5739,0.032005619,0.094110565,0.000601987
5740,0.036990596,0.099373041,0.000626959
5741,0.027326999,0.08231733,0.000504498
5742,0.023851852,0.072222222,0.000444444
5743,0.030034267,0.047772626,0.002418867
5744,0.034640344,0.054656796,0.003016178
5745,0.021759212,0.04741866,0
5746,0.039105564,0.073114925,0
5747,0.050300865,0.073523881,0.00310267
5748,0.043695994,0.08503535,0
5749,0.051797819,0.093869732,0.002431477
5750,0.063758729,0.114360895,0.001619269
5751,0.076471667,0.126077389,0.003759398
5752,0.061047657,0.126132336,0.000590784
5753,0.081503071,0.169980223,0.004788175
5754,0.096975178,0.182293237,0.006732992
5755,0.059994001,0.136486351,0.00139986
5756,0.061957691,0.135675869,0.002940122
5757,0.092240573,0.182299782,0.006959593
5758,0.055207026,0.124663918,0.001254705
5759,0.067391088,0.145249726,0.002193201
5760,0.058315949,0.129338138,0.000948227
5761,0.080794884,0.164271471,0.005432167
5762,0.041671007,0.171476195,0.006354829
5763,0.034386904,0.127355091,0.006280243
5794,0.127674972,0.162927737,0.103173783
5795,0.085730471,0.125574369,0.052684585
5796,0.070736337,0.080427615,0.004396044
5797,0.091003788,0.114772727,0.096496212
5907,0.035420099,0.141989292,0.000823723
5908,0.043985419,0.146618064,0.003807209
5909,0.029943211,0.099845121,0.000206505
5910,0.030262342,0.077669903,0.000722991
5911,0.034201954,0.108102606,0.000101792
5912,0.025246981,0.071948907,0.000698533
5913,0.0343886,0.083880877,8.53E-05
5914,0.028707777,0.091566624,0.002311535
5915,0.024437361,0.064522361,0
5916,0.01744244,0.045151002,0
5917,0.017469023,0.045500711,0
5918,0.016494436,0.052961049,0
5919,0.016879744,0.0553336,0.00029964
5920,0.015227924,0.049144665,0.000296648
5921,0.01415728,0.045571975,0.000310013
5922,0.024449384,0.058193574,0.000303092
5923,0.022958921,0.05508082,0
5929,0.022785813,0.043392114,9.91E-05
5930,0.004477043,0.013145361,0.000381025
5931,0.022682089,0.04328574,9.04E-05
5932,0.019924946,0.039939242,0.000178699
5933,0.005025126,0.015793252,0.000410214
5934,0.021638486,0.041465378,0.000100644
5935,0.016959358,0.035725038,0.000200702
5936,0.039367638,0.062202934,0.000103327
5937,0.025650806,0.0441499,9.54E-05
5938,0.008185924,0.019570945,0.000282273
5939,0.009691096,0.018473652,0.000100949
5940,0.010882957,0.019609856,0.000205339
5941,0.042844753,0.062705984,0.000433651
5942,0.008558196,0.019734193,0.001913008
5943,0.005001725,0.015436357,0.001207313
5944,0.01291022,0.023258106,0.002660885
5945,0.004365256,0.013541203,0.000445434
5946,0.028873556,0.051897405,0.002849858
5947,0.004616544,0.013943848,0.000471076
5948,0.076712329,0.141653983,0.007102993
5949,0.067437778,0.130744604,0.00547351
5950,0.053474823,0.096754057,0.001144403
5951,0.016312057,0.032712766,0.00177305
5952,0.032786885,0.071421113,0.007413595
5953,0.029338447,0.066826462,0.006519655
5954,0.042954478,0.094697344,0.00750469
5955,0.035375869,0.066540324,0.004527269
5956,0.050912885,0.10172144,0.009389671
5957,0.037440571,0.066957211,0.005249604
5958,0.061056544,0.112644899,0.007255995
5959,0.063499232,0.118056183,0.004877608
5960,0.035680214,0.058767411,0.004197672
5961,0.054921348,0.098876404,0.004044944
5962,0.069639331,0.130963517,0.004885147
5963,0.071201395,0.131425054,0.004821997
5964,0.073956891,0.134467075,0.004647024
5965,0.082547817,0.155852476,0.004209756
5966,0.077639261,0.147072747,0.013018779
5967,0.072278317,0.128961312,0.00129961
5968,0.078038248,0.1339708,0.003392967
5969,0.100522718,0.192903096,0.015480499
5970,0.025129718,0.052294231,0.000813918
5971,0.03451787,0.073414113,0.000814581
5972,0.162428804,0.26810415,0.013832384
5999,0.032212318,0.119732577,0.006179092
6000,0.035994032,0.147239836,0.005688176
6001,0.032291028,0.123748212,0.008890251
6002,0.035828102,0.150458716,0.005697731
6003,0.030370844,0.124040921,0.006953325
6016,0.039227831,0.12284505,0.002271085
6017,0.039526465,0.106741023,0.00176108
6018,0.032946731,0.111464641,0.007492559
6019,0.037654256,0.095665014,0.002742327
6020,0.041485922,0.13613061,0.006230775
6021,0.0452808,0.112025875,0.00254827
6022,0.044428483,0.112045968,0.00215473
6023,0.025454172,0.08734476,0.008929488
6024,0.040467442,0.125688916,0.003878343
6025,0.042430279,0.110956175,0.00189243
6026,0.043119912,0.099507488,0.002613328
6027,0.040801118,0.09380531,0.002421984
6028,0.036652581,0.084787801,0.002204667
6029,0.047008547,0.113508443,0.002501563
6030,0.05029433,0.123308892,0.001962202
6031,0.050693594,0.123317013,0.001019992
6032,0.048778336,0.133456823,0.001499515
6033,0.051341817,0.123409349,0.002330855
6034,0.042680412,0.103298969,0.002268041
6035,0.027884143,0.065684831,9.82E-05
6036,0.036721992,0.086514523,0.002489627
6037,0.024888056,0.060918463,0
6038,0.036675771,0.078716348,0.000780336
6039,0.038514067,0.087863061,0.000819448
6040,0.041419523,0.103146677,0.001709058
6041,0.032494839,0.074929276,0.000688126
6042,0.05603187,0.135100026,0.000952628
6043,0.048179166,0.103227628,0.000940999
6044,0.034739923,0.088643444,0.00094402
6045,0.053898243,0.143027086,0.001464129
6046,0.045918367,0.0742399,0.003019575
6047,0.01169275,0.039575463,0.018348624
6048,0.010159925,0.030573848,0.011194732
6049,0.003853565,0.007890632,0.002110285
6050,0.063713991,0.071783804,0.003471896
6051,0.002115869,0.003324937,0
6052,0.041071609,0.054593335,0.001873797
6082,0.048396734,0.10376419,0.036148178
6083,0.080683557,0.142237715,0.086549906
6084,0.029633508,0.062827225,0.048376963
6085,0.014949826,0.040958427,0.018636084
6086,0.024626803,0.046133086,0.044108965
6087,0.01238956,0.022748045,0.009749162
6088,0.022958728,0.03877077,0.04127211
6089,0.070699825,0.111190818,0.06480153
6090,0.002579979,0.005263158,0
6091,0.00937923,0.016631213,0.006285051
6092,0.050920568,0.096791163,0.068805892
6093,0.015198193,0.03142329,0.015198193
6094,0.003785941,0.007469559,0
6110,0.165847907,0.332088819,0.07044606
6111,0.157941004,0.301816761,0.083805431
6112,0.096186845,0.197759771,0.042373689
6113,0.120468536,0.227000684,0.075581395
6114,0.106615024,0.186831108,0.083070023
6115,0.138389065,0.253069735,0.068885628
6116,0.053045393,0.110703428,0.050739071
6117,0.041405395,0.14213198,0.000199064
6118,0.037803693,0.121574344,0.001263362
6119,0.033953351,0.146048617,0.000787324
6120,0.036747051,0.141037687,0.000104395
6121,0.041908841,0.128071785,0.000101968
6122,0.034940537,0.09486494,0.000184383
6123,0.032494425,0.093819688,7.96E-05
6124,0.025460841,0.068336898,0
6125,0.023227384,0.066625917,0
6126,0.022652389,0.056630972,0
6127,0.025209247,0.064567557,0
6128,0.025895815,0.064940279,0
6129,0.026253475,0.063626068,0
6130,0.022811778,0.055270827,0
6131,0.024875622,0.059994147,0
6132,0.027681661,0.069728426,0
6133,0.028752388,0.076203881,0
6134,0.028745056,0.074370599,0
6135,0.028787581,0.077323639,0
6152,0.029513555,0.085945011,0.025187464
6210,0.012517647,0.030588235,0.000282353
6211,0.010055866,0.022955815,0.000406298
6212,0.015704789,0.03362559,0.000289045
6213,0.016041728,0.036708985,0.000295247
6214,0.011341632,0.02275242,6.92E-05
6215,0.019953643,0.043736773,0.000302328
6216,0.015378264,0.028898751,0.00010321
6232,0.002834582,0.00820004,0.000101235
6233,0.004481968,0.014175526,0
6234,0.002881251,0.008540852,0.000102902
6235,0.004401679,0.013921589,0.000102365
6236,0.004121008,0.011988386,9.37E-05
6237,0.003998857,0.011044463,0.000190422
6238,0.004275733,0.011888622,0.000104286
6239,0.00543041,0.013374899,0.000201126
6240,0.006659154,0.015981969,0.000102449
6241,0.004246504,0.012532367,0.000103573
6266,0.189769272,0.371042747,0.034072617
6267,0.180161563,0.36285929,0.014935187
6268,0.175565997,0.336266553,0.061085006
6269,0.168993315,0.314589068,0.013566654
6270,0.165248851,0.294612301,0.013493693
6271,0.108456429,0.190145732,0.008823238
6272,0.045293995,0.081653854,0.022750883
6289,0.066928341,0.074476651,0.003723833
6290,0.070570108,0.092860812,0.099229584
6291,0.060653188,0.075198975,0.040984356
6292,0.039982151,0.059973226,0.048549755
6293,0.002888981,0.006603384,0.000103178
6294,0.00425974,0.009558442,0.000103896
6295,0.029842297,0.047310958,0.005822887
6296,0.004159059,0.009535403,0.00010144
6297,0.005208333,0.012119391,0.00010016
6298,0.007196463,0.018196772,0.000102807
6299,0.004957141,0.010843747,0.000103274
6300,0.004980237,0.011778656,7.91E-05
6301,0.00624936,0.013318308,0.000102449
6302,0.03960396,0.058993399,0.015882838
6303,0.051455653,0.078537576,0.134345681
6304,0.017432487,0.036981056,0.018238613
6305,0.05795053,0.086660777,0.12155477
6306,0.040360137,0.056297216,0.143433716
6307,0.040403062,0.058037012,0.131963957
6308,0.038186898,0.070681983,0.113836283
6309,0.050183225,0.068607492,0.066062704
6310,0.034219789,0.057684787,0.120355886
6311,0.066582783,0.096571249,0.145433574
6312,0.035167271,0.055118904,0.108222491
6313,0.044316783,0.074784571,0.136643414
6314,0.036119799,0.053044261,0.059428425
6315,0.029737062,0.045492487,0.05331803
6316,0.024923351,0.037978439,0.037187222
6317,0.023613856,0.035264746,0.015187767
6335,0.052963776,0.133004025,0.048572997
6336,0.043210521,0.102181401,0.053856591
6337,0.038465303,0.082313791,0.048938044
6338,0.054917778,0.133416072,0.015203227
6339,0.047555327,0.125887802,0.039217705
6340,0.047147147,0.122022022,0.032832833
6341,0.038005793,0.085754411,0.047397525
6342,0.045933585,0.12099821,0.054086299
6343,0.047373655,0.110659072,0.046831209
6344,0.062609232,0.132209314,0.057674514
6345,0.059850118,0.105841289,0.057283646
6346,0.056053191,0.104257087,0.04746514
6360,0.057769271,0.12954585,0.004785105
6361,0.054664233,0.102027092,0.021423768
6368,0.04902772,0.109743484,0.003413322
6369,0.050410754,0.115160568,0.003360717
6370,0.025745934,0.067258757,0.002893923
6371,0.020236088,0.04999504,0.002876699
6372,0.027641157,0.060397403,0.002951013
6373,0.030956113,0.067789969,0.002742947
6374,0.026233792,0.046738366,0.002713841
6375,0.032039946,0.065328201,0.000312077
6376,0.027115859,0.091105177,0.00061627
6377,0.023317925,0.083615819,0
6378,0.034451587,0.073623945,0.000301326
6379,0.036337943,0.082971636,0.000302816
6380,0.027753174,0.090935932,0.000590493
6381,0.02833638,0.095978062,0.000609385
6382,0.032280702,0.105764411,0
6383,0.040752941,0.102964706,0.000282353
6384,0.038517092,0.088396726,0.000481464
6385,0.030186322,0.102841678,0.000312272
6386,0.074332617,0.139076404,0.005599877
6387,0.039766764,0.094577259,0.00244898
6388,0.058556701,0.130103093,0.004226804
6389,0.033945901,0.076275036,0.001280198
6390,0.032251331,0.095814633,0.00031312
6391,0.034349593,0.097662602,0.000304878
6392,0.011214191,0.018044653,0.000305842
6393,0.025707683,0.05902176,0
6394,0.01660281,0.039591315,0
6395,0.021123185,0.04092617,0.002741952
6396,0.017868339,0.034900731,0.001149425
6397,0.00932063,0.020401823,0.001242751
6398,0.011823977,0.019535266,0.000308452
6399,0.010440123,0.022108495,0.00122825
6419,0.025641026,0.08164907,0.000301659
6420,0.032560988,0.085536389,0.000306216
6421,0.014661879,0.024735687,0.000299222
6432,0.052986035,0.069327523,0.053382193
6433,0.050716221,0.078010066,0.009872242
6434,0.048693835,0.068652038,0.031347962
6435,0.057688841,0.077068686,0.069767442
6436,0.044293903,0.067743616,0.017509119
6437,0.035126904,0.066598985,0.000812183
6438,0.038738645,0.060457346,0.012947687
6439,0.049280065,0.069661326,0.03822754
6440,0.069418931,0.093493184,0.085468433
6441,0.05469978,0.077753327,0.062454155
6442,0.041357702,0.064334204,0.034986945
6443,0.018673269,0.042298566,0.000619003
6444,0.035457295,0.060485974,0.030451559
6445,0.03091024,0.077876106,0.000442478
6446,0.03266055,0.072752294,0.000733945
6447,0.026051698,0.080689306,0.000405474
6448,0.023594584,0.073656135,0
6449,0.026390008,0.085717164,0.000302176
6450,0.019713595,0.06360424,0.000464943
6451,0.017364658,0.039557991,0.000278577
6452,0.008533827,0.022105696,0
6453,0.011241594,0.027702499,0.000301114
6454,0.012733195,0.033362945,0.000296121
6455,0.00612987,0.015064935,0.000311688
6456,0.014341986,0.03009797,0.000303
6457,0.006908824,0.01622527,0.000314037
6458,0.012768817,0.029953917,0.000384025
6459,0.013270741,0.030874786,0.00063194
6460,0.012807978,0.030504497,0.000293312
6461,0.021347496,0.039779236,0.000312402
6490,0.042472234,0.07733443,0.017276841
6491,0.032850837,0.054511857,0.008418027
6496,0.062871442,0.101866333,0.001146909
6497,0.055636591,0.098041259,0.001041884
6498,0.045214692,0.086394206,0.000310398
6505,0.027290448,0.067610547,0.003590848
6506,0.023905558,0.059124447,0.00029513
6557,0.01369863,0.048585789,0
6558,0.010218978,0.03513382,0
6559,0.021710985,0.054974604,0
6560,0.013613745,0.048258379,0.000281664
6561,0.00702692,0.038598575,0.000296912
