ID,Label,Cost,NitRed,SedRed,Name
21748,CC1861 211-1,70849.7302,317.7061,79794,211-1
21749,FM1861 211-1,92466.5018,188.5166,-402.6,211-1
21750,BS+GW1861 211-1,5232.7316,77.2093,211188.2,61 211-1
21751,BS+CC1861 211-1,73509.7171,379.3519,261394.3,61 211-1
21752,BS+FM1861 211-1,95126.4888,269.188,242447.5,61 211-1
21753,GW+CC1861 211-1,73422.4747,384.4301,242821.1,61 211-1
21754,GW+FM1861,95039.2464,265.2756,211088.3,61
21755,CC+FM1861 211-1,163316.2319,484.8388,73414.3,61 211-1
21756,BS+GW+CC1861 211-1,76082.4617,384.4301,242821.1,C1861 211-1
21757,BS+GW+FM1861 211-1,97699.2333,265.2756,211088.3,M1861 211-1
21758,BS+CC+FM1861 211-1,165976.2189,-1271.1335,200864.9,M1861 211-1
21759,GW+CC+FM1861 211-1,165888.9765,553.1554,241822.3,M1861 211-1
21760,BS+GW+CC+FM1861 211-1,168548.9635,553.1554,241822.3,C+FM1861 211-1
21761,BS1862 211-2,5471.5411,1.498500001,4395.2,211-2
21762,GW1862 211-2,5291.61,0.000600003,1.799999952,211-2
21763,CC1862 211-2,146107.9101,7373.3135,3272.9,211-2
21764,FM1862 211-2,190690.9241,2551.5892,394.8,211-2
21765,BS+GW1862 211-2,10763.1512,0.000600003,1.799999952,62 211-2
21766,BS+CC1862 211-2,151579.4513,7374.2339,6285.2,62 211-2
21767,BS+FM1862 211-2,196162.4652,2553.027,4587.3,62 211-2
21768,GW+CC1862 211-2,151399.5202,7374.5855,4917.1,62 211-2
21769,GW+FM1862,195982.5341,2551.5892,394.8,62
21770,CC+FM1862 211-2,336798.8342,9512.6159,3250.3,62 211-2
21771,BS+GW+CC1862 211-2,156871.0613,7374.5855,4917.1,C1862 211-2
21772,BS+GW+FM1862 211-2,201454.0753,2551.5892,394.8,M1862 211-2
21773,BS+CC+FM1862 211-2,342270.3753,9513.5526,6275.4,M1862 211-2
21774,GW+CC+FM1862 211-2,342090.4442,9514.0473,4924,M1862 211-2
21775,BS+GW+CC+FM1862 211-2,347561.9854,9514.0473,4924,C+FM1862 211-2
21776,BS1863 211-3,6730.1991,82.7545,162057.7,211-3
21777,GW1863 211-3,6508.7738,62.1431,83973.2,211-3
21778,CC1863 211-3,179798.9948,1298.4212,33413.1,211-3
21779,FM1863 211-3,234663.3843,310.7333,-21218,211-3
21780,BS+GW1863 211-3,13238.9729,136.0498,4847.4,63 211-3
21781,BS+CC1863 211-3,186529.1939,1372.1529,178016.1,63 211-3
21782,BS+FM1863 211-3,241393.5835,295.8242,150441.6,63 211-3
21783,GW+CC1863 211-3,186307.7686,1380.1362,123861.8,63 211-3
21784,GW+FM1863,241172.1581,377.8681,76914.9,63
21785,CC+FM1863 211-3,414462.3791,-35397.371,1647233.7,63 211-3
21786,BS+GW+CC1863 211-3,193037.9677,1380.1362,123861.8,C1863 211-3
21787,BS+GW+FM1863 211-3,247902.3572,377.8681,76914.9,M1863 211-3
21788,BS+CC+FM1863 211-3,421192.5783,1684.5378,177559.3,M1863 211-3
21789,GW+CC+FM1863 211-3,420971.1529,1692.8676,123625.3,M1863 211-3
21790,BS+GW+CC+FM1863 211-3,427701.352,1692.8676,123625.3,C+FM1863 211-3
21791,BS1864 211-4,14176.3289,1.5766,3932.5,211-4
21792,GW1864 211-4,13709.4265,0.181300003,845.3000001,211-4
21793,CC1864 211-4,379113.0192,11369.6073,5452,211-4
21794,FM1864 211-4,494801.2843,2551.5417,-45.79999995,211-4
21795,BS+GW1864 211-4,27885.7554,0.181300003,845.3000001,64 211-4
21796,BS+CC1864 211-4,393289.3481,11371.1166,7098,64 211-4
21797,BS+FM1864 211-4,508977.6132,2553.0834,3904.6,64 211-4
21798,GW+CC1864 211-4,392822.4456,11372.3268,7682.7,64 211-4
21799,GW+FM1864,508510.7108,2551.7229,803.4,64
21800,CC+FM1864 211-4,873914.3035,13791.6723,5436.6,64 211-4
21801,BS+GW+CC1864 211-4,406998.7746,11372.3268,7682.7,C1864 211-4
21802,BS+GW+FM1864 211-4,522687.0397,2551.7229,803.4,M1864 211-4
21803,BS+CC+FM1864 211-4,888090.6324,13793.1654,7088.3,M1864 211-4
21804,GW+CC+FM1864 211-4,887623.73,13794.0817,7674,M1864 211-4
21805,BS+GW+CC+FM1864 211-4,901800.0589,13794.0817,7674,C+FM1864 211-4
21806,BS1865 211-5,40006.7172,52.4443,34065.5,211-5
21807,GW1865 211-5,38688.2626,7.07,5061.4,211-5
21808,CC1865 211-5,1070527.055,41482.812,-2983.4,211-5
21809,FM1865 211-5,1397211.417,14107.9045,-2454.1,211-5
21810,BS+GW1865 211-5,78694.9798,7.07,5061.4,65 211-5
21811,BS+CC1865 211-5,1110533.772,41535.0688,32670.9,65 211-5
21812,BS+FM1865 211-5,1437218.134,14160.4414,32291.6,65 211-5
21813,GW+CC1865 211-5,1109215.317,41555.7045,27605.9,65 211-5
21814,GW+FM1865,1435899.68,14220.3022,2802.9,65
21815,CC+FM1865 211-5,2467738.472,55001.053,-1191.1,65 211-5
21816,BS+GW+CC1865 211-5,1149222.034,41555.7045,27605.9,C1865 211-5
21817,BS+GW+FM1865 211-5,1475906.397,14115.2239,2793,M1865 211-5
21818,BS+CC+FM1865 211-5,2507745.189,55052.6889,33945,M1865 211-5
21819,GW+CC+FM1865 211-5,2506426.734,55084.7544,29578.6,M1865 211-5
21820,BS+GW+CC+FM1865 211-5,2546433.451,55084.7544,29578.6,C+FM1865 211-5
21821,BS1866 212-1,2811.5041,90.621,40897.1,212-1
21822,GW1866 212-1,2719.2814,86.1143,21126.2,212-1
21823,CC1866 212-1,75603.3728,558.2888,843.3000001,212-1
21824,FM1866 212-1,98417.7073,151.0164,0.899999976,212-1
21825,BS+GW1866 212-1,5530.7855,86.1143,21126.2,66 212-1
21826,BS+CC1866 212-1,78414.877,639.9064,51914.5,66 212-1
21827,BS+FM1866 212-1,101229.2114,240.3409,40877.9,66 212-1
21828,GW+CC1866 212-1,78322.6542,639.6936,43780.2,66 212-1
21829,GW+FM1866,101136.9886,236.8756,21125.9,66
21830,CC+FM1866 212-1,174021.0801,693.1122,843.1,66 212-1
21831,BS+GW+CC1866 212-1,81134.1583,638.2412,43777.7,C1866 212-1
21832,BS+GW+FM1866 212-1,103948.4928,236.8756,21125.9,M1866 212-1
21833,BS+CC+FM1866 212-1,176832.5842,774.1542,51902.4,M1866 212-1
21834,GW+CC+FM1866 212-1,176740.3615,774.4764,43773.4,M1866 212-1
21835,BS+GW+CC+FM1866 212-1,179551.8656,774.4764,43773.4,C+FM1866 212-1
21836,BS1867 212-2,6094.6219,3.986100003,0,212-2
21837,GW1867 212-2,5894.1644,0.227600001,0,212-2
21838,CC1867 212-2,164316.6932,10232.5876,2770.5,212-2
21839,FM1867 212-2,213906.4525,3248.8504,-63.39999998,212-2
21840,BS+GW1867 212-2,11988.7863,0.227600001,0,67 212-2
21841,BS+CC1867 212-2,170411.3151,10234.3924,2770.5,67 212-2
21842,BS+FM1867 212-2,220001.0744,3252.3499,-63.39999998,67 212-2
21843,GW+CC1867 212-2,170210.8576,10235.1571,2812.1,67 212-2
21844,GW+FM1867,219800.6169,3249.0781,-63.39999998,67
21845,CC+FM1867 212-2,378223.1457,13128.4484,2785.1,67 212-2
21846,BS+GW+CC1867 212-2,176305.4795,10235.1571,2812.1,C1867 212-2
21847,BS+GW+FM1867 212-2,225895.2388,3249.0781,-63.39999998,M1867 212-2
21848,BS+CC+FM1867 212-2,384317.7676,13130.1668,2785.1,M1867 212-2
21849,GW+CC+FM1867 212-2,384117.3101,13131.0147,2826.9,M1867 212-2
21850,BS+GW+CC+FM1867 212-2,390211.932,13131.0147,2826.9,C+FM1867 212-2
21851,BS1868 212-3,8073.0676,13.9001,0,212-3
21852,GW1868 212-3,7807.3865,3.497100003,0,212-3
21853,CC1868 212-3,217776.391,3955.7537,4721.5,212-3
21854,FM1868 212-3,283501.3386,1543.8981,-323.1999999,212-3
21855,BS+GW1868 212-3,15880.4541,3.497100003,0,68 212-3
21856,BS+CC1868 212-3,225849.4586,3963.264,4721.5,68 212-3
21857,BS+FM1868 212-3,291574.4062,1556.9466,-323.1999999,68 212-3
21858,GW+CC1868 212-3,225583.7775,3970.4494,4674.5,68 212-3
21859,GW+FM1868,291308.7251,1547.3576,-323.1999999,68
21860,CC+FM1868 212-3,501277.7296,5491.1293,4542.9,68 212-3
21861,BS+GW+CC1868 212-3,233656.8451,3970.4494,4674.5,C1868 212-3
21862,BS+GW+FM1868 212-3,299381.7927,1547.3576,-323.1999999,M1868 212-3
21863,BS+CC+FM1868 212-3,509350.7972,-5069.2358,346087.8,M1868 212-3
21864,GW+CC+FM1868 212-3,509085.1161,5505.7758,4513.5,M1868 212-3
21865,BS+GW+CC+FM1868 212-3,517158.1837,5505.7758,4513.5,C+FM1868 212-3
21866,BS1869 212-4,1152.3263,110.5586,64291.7,212-4
21867,GW1869 212-4,1114.8017,141.9034,120845.2,212-4
21868,CC1869 212-4,30770.6293,159.6005,2913.5,212-4
21869,FM1869 212-4,40053.56,24.914,-4.300000072,212-4
21870,BS+GW1869 212-4,2267.128,141.9034,120845.2,69 212-4
21871,BS+CC1869 212-4,31922.9556,235.1874,117376.8,69 212-4
21872,BS+FM1869 212-4,41205.8862,134.5827,64232.1,69 212-4
21873,GW+CC1869 212-4,31885.431,245.0556,134949,69 212-4
21874,GW+FM1869,41168.3617,166.6419,120797.1,69
21875,CC+FM1869 212-4,70824.1892,182.2669,2721.7,69 212-4
21876,BS+GW+CC1869 212-4,33037.7573,245.0556,134949,C1869 212-4
21877,BS+GW+FM1869 212-4,42320.6879,166.6419,120797.1,M1869 212-4
21878,BS+CC+FM1869 212-4,71976.5155,257.5356,117341.4,M1869 212-4
21879,GW+CC+FM1869 212-4,71938.991,267.7405,134929.9,M1869 212-4
21880,BS+GW+CC+FM1869 212-4,73091.3172,267.7405,134929.9,C+FM1869 212-4
21881,BS1870 212-5,3268.3307,7.696800001,6.400000095,212-5
21882,GW1870 212-5,3161.0477,4.712100003,0,212-5
21883,CC1870 212-5,87947.3098,3097.8017,536.0000001,212-5
21884,FM1870 212-5,114487.2872,601.7659,-56.69999993,212-5
21885,BS+GW1870 212-5,6429.3783,6.813000001,-580.9,70 212-5
21886,BS+CC1870 212-5,91215.6405,3105.021,882.1,70 212-5
21887,BS+FM1870 212-5,117755.6179,-36695.7007,909467.1,70 212-5
21888,GW+CC1870 212-5,91108.3575,3114.7211,959.6,70 212-5
21889,GW+FM1870,117648.3349,606.486,-56.69999993,70
21890,CC+FM1870 212-5,202434.5971,3637.8821,486.8000001,70 212-5
21891,BS+GW+CC1870 212-5,94376.6882,3114.7211,959.6,C1870 212-5
21892,BS+GW+FM1870 212-5,120916.6656,606.486,-56.69999993,M1870 212-5
21893,BS+CC+FM1870 212-5,205702.9277,3644.9381,833.1,M1870 212-5
21894,GW+CC+FM1870 212-5,205595.6447,3655.5426,901.7,M1870 212-5
21895,BS+GW+CC+FM1870 212-5,208863.9754,3655.5426,901.7,C+FM1870 212-5
21896,BS1871 213-1,178.755,1.218800001,43.5,213-1
21897,GW1871 213-1,173.3263,1.444700003,32.30000007,213-1
21898,CC1871 213-1,4463.7032,13.1613,-0.200000048,213-1
21899,FM1871 213-1,5806.6861,3.820400003,0.300000072,213-1
21900,BS+GW1871 213-1,352.0813,1.444700003,32.39999998,71 213-1
21901,BS+CC1871 213-1,4642.4582,14.3605,49.89999998,71 213-1
21902,BS+FM1871 213-1,5985.4412,5.044100001,43.60000002,71 213-1
21903,GW+CC1871 213-1,4637.0294,14.4973,37.69999993,71 213-1
21904,GW+FM1871,5980.0124,5.279000003,32.39999998,71
21905,CC+FM1871 213-1,10270.3893,16.68,0.200000048,71 213-1
21906,BS+GW+CC1871 213-1,4815.7845,14.4973,37.69999993,C1871 213-1
21907,BS+GW+FM1871 213-1,6158.7675,5.279000003,32.39999998,M1871 213-1
21908,BS+CC+FM1871 213-1,10449.1444,17.867,49.89999998,M1871 213-1
21909,GW+CC+FM1871 213-1,10443.7156,18.0138,38,M1871 213-1
21910,BS+GW+CC+FM1871 213-1,10622.4706,18.0138,38,C+FM1871 213-1
21911,BS1872 213-2,1425.8551,0,0,213-2
21912,GW1872 213-2,1379.3132,0,0,213-2
21913,CC1872 213-2,38161.6693,980.7675,-0.600000024,213-2
21914,FM1872 213-2,49675.3612,286.5041,0,213-2
21915,BS+GW1872 213-2,2805.1683,0,0,72 213-2
21916,BS+CC1872 213-2,39587.5244,980.7675,-0.600000024,72 213-2
21917,BS+FM1872 213-2,51101.2163,286.5041,0,72 213-2
21918,GW+CC1872 213-2,39540.9824,980.6993,-0.5,72 213-2
21919,GW+FM1872,51054.6743,286.5041,0,72
21920,CC+FM1872 213-2,87837.0304,1246.1173,-0.999999881,72 213-2
21921,BS+GW+CC1872 213-2,40966.8376,980.6993,-0.5,C1872 213-2
21922,BS+GW+FM1872 213-2,52480.5294,286.5041,0,M1872 213-2
21923,BS+CC+FM1872 213-2,89262.8856,1246.1173,-0.999999881,M1872 213-2
21924,GW+CC+FM1872 213-2,89216.3436,1246.0685,-0.799999952,M1872 213-2
21925,BS+GW+CC+FM1872 213-2,90642.1987,1246.0685,-0.799999952,C+FM1872 213-2
21926,BS1873 213-3,9340.098,131.2194,1514.8,213-3
21927,GW1873 213-3,9032.6467,150.2168,1395,213-3
21928,CC1873 213-3,252012.8966,3557.3633,-638.8,213-3
21929,FM1873 213-3,328071.0948,924.0987,10.39999998,213-3
21930,BS+GW1873 213-3,18372.7447,150.2168,1395,73 213-3
21931,BS+CC1873 213-3,261352.9946,3714.0526,1543.1,73 213-3
21932,BS+FM1873 213-3,337411.1929,1055.8474,1521.1,73 213-3
21933,GW+CC1873 213-3,261045.5432,3778.8906,1501.5,73 213-3
21934,GW+FM1873,337103.7415,1075.0758,1401.3,73
21935,CC+FM1873 213-3,580083.9914,-9112.6671,1173673.1,73 213-3
21936,BS+GW+CC1873 213-3,270385.6413,3778.8906,1501.5,C1873 213-3
21937,BS+GW+FM1873 213-3,346443.8395,1075.0758,1401.3,M1873 213-3
21938,BS+CC+FM1873 213-3,589424.0894,4656.2759,1548.2,M1873 213-3
21939,GW+CC+FM1873 213-3,589116.638,4720.5195,1508.7,M1873 213-3
21940,BS+GW+CC+FM1873 213-3,598456.7361,4720.5195,1508.7,C+FM1873 213-3
21941,BS1874 214-10,12171.1576,6.012500003,0,214-10
21942,GW1874 214-10,11770.7751,0,0,214-10
21943,CC1874 214-10,408843.4161,13.0952,261.1,214-10
21944,FM1874 214-10,508869.3352,-0.934699997,37.89999998,214-10
21945,BS+GW1874 214-10,23941.9326,0,0,74 214-10
21946,BS+CC1874 214-10,421014.5737,21.6625,261.1,74 214-10
21947,BS+FM1874 214-10,521040.4928,5.178200003,37.89999998,74 214-10
21948,GW+CC1874 214-10,420614.1912,21.7416,291.9000001,74 214-10
21949,GW+FM1874,520640.1103,-0.934699997,37.89999998,74
21950,CC+FM1874 214-10,917712.7513,14.7461,289.4,74 214-10
21951,BS+GW+CC1874 214-10,432785.3487,21.7416,291.9000001,C1874 214-10
21952,BS+GW+FM1874 214-10,532811.2679,-0.934699997,37.89999998,M1874 214-10
21953,BS+CC+FM1874 214-10,929883.9089,23.3532,289.4,M1874 214-10
21954,GW+CC+FM1874 214-10,929483.5264,27.3021,324.4000001,M1874 214-10
21955,BS+GW+CC+FM1874 214-10,941654.684,27.3021,324.4000001,C+FM1874 214-10
21956,BS1875 214-11,1083.3427,18.976,0,214-11
21957,GW1875 214-11,1048.493,27.3865,0,214-11
21958,CC1875 214-11,35610.1495,-14.0197,9.5,214-11
21959,FM1875 214-11,44316.5198,-0.120299999,-0.099999905,214-11
21960,BS+GW1875 214-11,2131.8357,27.3865,0,75 214-11
21961,BS+CC1875 214-11,36693.4922,6.8805,9.5,75 214-11
21962,BS+FM1875 214-11,45399.8625,18.8623,-0.099999905,75 214-11
21963,GW+CC1875 214-11,36658.6425,27.5024,9.5,75 214-11
21964,GW+FM1875,45365.0128,27.3194,-0.099999905,75
21965,CC+FM1875 214-11,79926.6693,-14.159,8.800000072,75 214-11
21966,BS+GW+CC1875 214-11,37741.9852,27.5024,9.5,C1875 214-11
21967,BS+GW+FM1875 214-11,46448.3555,27.3194,-0.099999905,M1875 214-11
21968,BS+CC+FM1875 214-11,81010.012,6.759300001,8.800000072,M1875 214-11
21969,GW+CC+FM1875 214-11,80975.1623,27.4792,8.700000048,M1875 214-11
21970,BS+GW+CC+FM1875 214-11,82058.505,27.4792,8.700000048,C+FM1875 214-11
21971,BS1876 214-12,4182.5509,2.310900003,0,214-12
21972,GW1876 214-12,4045.5293,1.291200001,0,214-12
21973,CC1876 214-12,139934.3649,8.9921,115.8000001,214-12
21974,FM1876 214-12,174165.899,0.085500002,-0.299999952,214-12
21975,BS+GW1876 214-12,8228.0802,1.291200001,0,76 214-12
21976,BS+CC1876 214-12,144116.9157,12.7472,115.8000001,76 214-12
21977,BS+FM1876 214-12,178348.4499,2.381000001,-0.299999952,76 214-12
21978,GW+CC1876 214-12,143979.8942,13.6914,115.6,76 214-12
21979,GW+FM1876,178211.4284,1.379900001,-0.299999952,76
21980,CC+FM1876 214-12,314100.2639,9.097200003,114.9000001,76 214-12
21981,BS+GW+CC1876 214-12,148162.4451,13.6914,115.6,C1876 214-12
21982,BS+GW+FM1876 214-12,182393.9792,1.379900001,-0.299999952,M1876 214-12
21983,BS+CC+FM1876 214-12,318282.8148,12.9037,114.9000001,M1876 214-12
21984,GW+CC+FM1876 214-12,318145.7932,13.8179,114.7,M1876 214-12
21985,BS+GW+CC+FM1876 214-12,322328.3441,13.8179,114.7,C+FM1876 214-12
21986,BS1877 214-13,1412.2648,24.8777,0,214-13
21987,GW1877 214-13,1366.5714,34.7534,0,214-13
21988,CC1877 214-13,46682.1826,-7.9025,8.800000072,214-13
21989,FM1877 214-13,58097.564,-0.147899996,-0.200000048,214-13
21990,BS+GW1877 214-13,2778.8362,34.7534,0,77 214-13
21991,BS+CC1877 214-13,48094.4474,16.5117,8.800000072,77 214-13
21992,BS+FM1877 214-13,59509.8288,24.7384,-0.200000048,77 214-13
21993,GW+CC1877 214-13,48048.754,27.3688,7.399999976,77 214-13
21994,GW+FM1877,59464.1355,34.6635,-0.200000048,77
21995,CC+FM1877 214-13,104779.7466,-8.130799998,8.299999952,77 214-13
21996,BS+GW+CC1877 214-13,49461.0188,27.3688,7.399999976,C1877 214-13
21997,BS+GW+FM1877 214-13,60876.4002,34.6635,-0.200000048,M1877 214-13
21998,BS+CC+FM1877 214-13,106192.0114,16.3176,8.299999952,M1877 214-13
21999,GW+CC+FM1877 214-13,106146.3181,27.2363,7.500000119,M1877 214-13
22000,BS+GW+CC+FM1877 214-13,107558.5828,27.2363,7.500000119,C+FM1877 214-13
22001,BS1878 214-14,6888.7459,5.810200002,0,214-14
22002,GW1878 214-14,6662.5091,1.959700003,0,214-14
22003,CC1878 214-14,231029.1414,7.448900003,196,214-14
22004,FM1878 214-14,287548.9726,-0.160999998,-5.399999976,214-14
22005,BS+GW1878 214-14,13551.255,1.959700003,0,78 214-14
22006,BS+CC1878 214-14,237917.8873,16.6691,196,78 214-14
22007,BS+FM1878 214-14,294437.7185,5.6547,-5.399999976,78 214-14
22008,GW+CC1878 214-14,237691.6505,19.1357,195.0000001,78 214-14
22009,GW+FM1878,294211.4816,1.792000003,-5.399999976,78
22010,CC+FM1878 214-14,518578.114,7.935000002,193.1,78 214-14
22011,BS+GW+CC1878 214-14,244580.3964,19.1357,195.0000001,C1878 214-14
22012,BS+GW+FM1878 214-14,301100.2275,1.792000003,-5.399999976,M1878 214-14
22013,BS+CC+FM1878 214-14,525466.8599,17.1264,193.1,M1878 214-14
22014,GW+CC+FM1878 214-14,525240.623,19.6428,192,M1878 214-14
22015,BS+GW+CC+FM1878 214-14,532129.3689,19.6428,192,C+FM1878 214-14
22016,BS1879 214-15,2030.5059,18.2767,0,214-15
22017,GW1879 214-15,1964.431,21.1211,0,214-15
22018,CC1879 214-15,67493.1517,-17.3056,53.60000002,214-15
22019,FM1879 214-15,84000.3845,-0.2467,0.399999976,214-15
22020,BS+GW1879 214-15,3994.9369,21.1211,0,79 214-15
22021,BS+CC1879 214-15,69523.6577,6.894300003,53.60000002,79 214-15
22022,BS+FM1879 214-15,86030.8905,18.0413,0.399999976,79 214-15
22023,GW+CC1879 214-15,69457.5827,21.3539,53.39999998,79 214-15
22024,GW+FM1879,85964.8155,20.9201,0.399999976,79
22025,CC+FM1879 214-15,151493.5363,-17.513,52.5,79 214-15
22026,BS+GW+CC1879 214-15,71488.0887,21.3539,53.39999998,C1879 214-15
22027,BS+GW+FM1879 214-15,87995.3215,20.9201,0.399999976,M1879 214-15
22028,BS+CC+FM1879 214-15,153524.0422,6.706600003,52.5,M1879 214-15
22029,GW+CC+FM1879 214-15,153457.9673,21.2749,52.4000001,M1879 214-15
22030,BS+GW+CC+FM1879 214-15,155488.4732,21.2749,52.4000001,C+FM1879 214-15
22031,BS1880 214-16,16062.195,8.058200002,0,214-16
22032,GW1880 214-16,15533.5364,0,0,214-16
22033,CC1880 214-16,539821.8492,31.5692,433.0000001,214-16
22034,FM1880 214-16,671894.4601,0.959600002,-0.399999976,214-16
22035,BS+GW1880 214-16,31595.7314,0,0,80 214-16
22036,BS+CC1880 214-16,555884.0442,42.3894,433.0000001,80 214-16
22037,BS+FM1880 214-16,687956.6551,9.054000001,-0.399999976,80 214-16
22038,GW+CC1880 214-16,555355.3857,45.7446,432.3,80 214-16
22039,GW+FM1880,687427.9965,0.959600002,-0.399999976,80
22040,CC+FM1880 214-16,1211716.309,32.4214,425,80 214-16
22041,BS+GW+CC1880 214-16,571417.5807,45.7446,432.3,C1880 214-16
22042,BS+GW+FM1880 214-16,703490.1915,0.959600002,-0.399999976,M1880 214-16
22043,BS+CC+FM1880 214-16,1227778.504,43.2496,425,M1880 214-16
22044,GW+CC+FM1880 214-16,1227249.846,46.6406,424.8000001,M1880 214-16
22045,BS+GW+CC+FM1880 214-16,1243312.041,46.6406,424.8000001,C+FM1880 214-16
22046,BS1881 215-3,11174.1821,29.3129,0,215-3
22047,GW1881 215-3,10806.5955,0.375500001,0,215-3
22048,CC1881 215-3,362173.6284,51.1952,345.6,215-3
22049,FM1881 215-3,453851.0256,24.3171,-3.399999976,215-3
22050,BS+GW1881 215-3,21980.7776,0.375500001,0,81 215-3
22051,BS+CC1881 215-3,373347.8105,87.3011,345.6,81 215-3
22052,BS+FM1881 215-3,465025.2077,55.6464,-3.399999976,81 215-3
22053,GW+CC1881 215-3,372980.2239,83.0769,345.4,81 215-3
22054,GW+FM1881,464657.6211,25.1872,-3.399999976,81
22055,CC+FM1881 215-3,816024.6539,72.8846,338.4,81 215-3
22056,BS+GW+CC1881 215-3,384154.406,83.0769,345.4,C1881 215-3
22057,BS+GW+FM1881 215-3,475831.8032,25.1872,-3.399999976,M1881 215-3
22058,BS+CC+FM1881 215-3,827198.836,109.0182,338.4,M1881 215-3
22059,GW+CC+FM1881 215-3,826831.2495,104.8013,337.6,M1881 215-3
22060,BS+GW+CC+FM1881 215-3,838005.4316,104.8013,337.6,C+FM1881 215-3
22061,BS1882 215-4,25533.2122,1.202100001,0,215-4
22062,GW1882 215-4,24692.2506,-1.00E-04,0,215-4
22063,CC1882 215-4,828547.0115,610.4476,667.3,215-4
22064,FM1882 215-4,1038285.847,277.1033,-15.89999998,215-4
22065,BS+GW1882 215-4,50225.4628,-1.00E-04,0,82 215-4
22066,BS+CC1882 215-4,854080.2237,612.0038,667.3,82 215-4
22067,BS+FM1882 215-4,1063819.059,278.307,-15.89999998,82 215-4
22068,GW+CC1882 215-4,853239.2621,615.1746,666.1,82 215-4
22069,GW+FM1882,1062978.097,277.1033,-15.89999998,82
22070,CC+FM1882 215-4,1866832.858,841.297,633.7,82 215-4
22071,BS+GW+CC1882 215-4,878772.4743,615.1746,666.1,C1882 215-4
22072,BS+GW+FM1882 215-4,1088511.31,277.1033,-15.89999998,M1882 215-4
22073,BS+CC+FM1882 215-4,1892366.07,842.831,633.7,M1882 215-4
22074,GW+CC+FM1882 215-4,1891525.109,628.8834,1374.1,M1882 215-4
22075,BS+GW+CC+FM1882 215-4,1917058.321,846.0936,632.4,C+FM1882 215-4
22076,BS1883 216-5,7613.2769,0,0,216-5
22077,GW1883 216-5,7363.0829,0,0,216-5
22078,CC1883 216-5,246517.3896,405.9951,185.1,216-5
22079,FM1883 216-5,308916.6539,162.6415,-1.199999928,216-5
22080,BS+GW1883 216-5,14976.3598,0,0,83 216-5
22081,BS+CC1883 216-5,254130.6664,405.9951,185.1,83 216-5
22082,BS+FM1883 216-5,316529.9308,162.6415,-1.199999928,83 216-5
22083,GW+CC1883 216-5,253880.4725,405.8897,182.4000001,83 216-5
22084,GW+FM1883,316279.7369,162.6415,-1.199999928,83
22085,CC+FM1883 216-5,555434.0435,-9240.1739,334368.7,83 216-5
22086,BS+GW+CC1883 216-5,261493.7494,-85701.9158,2552285.8,C1883 216-5
22087,BS+GW+FM1883 216-5,323893.0137,162.6415,-1.199999928,M1883 216-5
22088,BS+CC+FM1883 216-5,563047.3204,573.1084,251.2,M1883 216-5
22089,GW+CC+FM1883 216-5,562797.1264,564.5135,178.7,M1883 216-5
22090,BS+GW+CC+FM1883 216-5,570410.4033,-213785.1751,1047382.6,C+FM1883 216-5
22091,BS1884 216-6,11846.8508,185.3404,14.60000002,216-6
22092,GW1884 216-6,11457.0883,104.9626,2.100000024,216-6
22093,CC1884 216-6,384021.5363,103.4975,471.8000001,216-6
22094,FM1884 216-6,481229.6853,11.0154,-8.299999952,216-6
22095,BS+GW1884 216-6,23303.9391,104.9626,2.100000024,84 216-6
22096,BS+CC1884 216-6,395868.3871,284.4971,-5263.5,84 216-6
22097,BS+FM1884 216-6,493076.5361,-11533.6071,292546.7,84 216-6
22098,GW+CC1884 216-6,395478.6246,285.5707,475.1999999,84 216-6
22099,GW+FM1884,492686.7736,116.0744,-6.199999928,84
22100,CC+FM1884 216-6,865251.2216,113.6314,465.8,84 216-6
22101,BS+GW+CC1884 216-6,407325.4754,285.5707,475.1999999,C1884 216-6
22102,BS+GW+FM1884 216-6,504533.6244,116.0744,-6.199999928,M1884 216-6
22103,BS+CC+FM1884 216-6,877098.0724,291.6685,478.6,M1884 216-6
22104,GW+CC+FM1884 216-6,876708.3099,296.081,467.4000001,M1884 216-6
