Label,Practice,subbasin,HRU
GW+FM2663,GW+FM1637,416,1
CC+FM2663 416-1,CC+FM1637,416,1
BS+GW+CC2663 416-1,BS+GW+CC1637,416,1
BS+GW+FM2663 416-1,BS+GW+FM1637,416,1
BS+CC+FM2663 416-1,BS+CC+FM1637,416,1
GW+CC+FM2663 416-1,GW+CC+FM1637,416,1
BS+GW+CC+FM2663 416-1,BS+GW+CC+FM1637,416,1
BS2664 416-2,BS1638,416,2
GW2664 416-2,GW1638,416,2
CC2664 416-2,CC1638,416,2
FM2664 416-2,FM1638,416,2
BS+GW2664 416-2,BS+GW1638,416,2
BS+CC2664 416-2,BS+CC1638,416,2
BS+FM2664 416-2,BS+FM1638,416,2
GW+CC2664 416-2,GW+CC1638,416,2
GW+FM2664,GW+FM1638,416,2
CC+FM2664 416-2,CC+FM1638,416,2
BS+GW+CC2664 416-2,BS+GW+CC1638,416,2
BS+GW+FM2664 416-2,BS+GW+FM1638,416,2
BS+CC+FM2664 416-2,BS+CC+FM1638,416,2
GW+CC+FM2664 416-2,GW+CC+FM1638,416,2
BS+GW+CC+FM2664 416-2,BS+GW+CC+FM1638,416,2
BS2665 416-3,BS1639,416,3
GW2665 416-3,GW1639,416,3
CC2665 416-3,CC1639,416,3
FM2665 416-3,FM1639,416,3
BS+GW2665 416-3,BS+GW1639,416,3
BS+CC2665 416-3,BS+CC1639,416,3
BS+FM2665 416-3,BS+FM1639,416,3
GW+CC2665 416-3,GW+CC1639,416,3
GW+FM2665,GW+FM1639,416,3
CC+FM2665 416-3,CC+FM1639,416,3
BS+GW+CC2665 416-3,BS+GW+CC1639,416,3
BS+GW+FM2665 416-3,BS+GW+FM1639,416,3
BS+CC+FM2665 416-3,BS+CC+FM1639,416,3
GW+CC+FM2665 416-3,GW+CC+FM1639,416,3
BS+GW+CC+FM2665 416-3,BS+GW+CC+FM1639,416,3
BS2666 416-4,BS1640,416,4
GW2666 416-4,GW1640,416,4
CC2666 416-4,CC1640,416,4
FM2666 416-4,FM1640,416,4
BS+GW2666 416-4,BS+GW1640,416,4
BS+CC2666 416-4,BS+CC1640,416,4
BS+FM2666 416-4,BS+FM1640,416,4
GW+CC2666 416-4,GW+CC1640,416,4
GW+FM2666,GW+FM1640,416,4
CC+FM2666 416-4,CC+FM1640,416,4
BS+GW+CC2666 416-4,BS+GW+CC1640,416,4
BS+GW+FM2666 416-4,BS+GW+FM1640,416,4
BS+CC+FM2666 416-4,BS+CC+FM1640,416,4
GW+CC+FM2666 416-4,GW+CC+FM1640,416,4
BS+GW+CC+FM2666 416-4,BS+GW+CC+FM1640,416,4
BS2667 416-5,BS1641,416,5
GW2667 416-5,GW1641,416,5
CC2667 416-5,CC1641,416,5
FM2667 416-5,FM1641,416,5
BS+GW2667 416-5,BS+GW1641,416,5
BS+CC2667 416-5,BS+CC1641,416,5
BS+FM2667 416-5,BS+FM1641,416,5
GW+CC2667 416-5,GW+CC1641,416,5
GW+FM2667,GW+FM1641,416,5
CC+FM2667 416-5,CC+FM1641,416,5
BS+GW+CC2667 416-5,BS+GW+CC1641,416,5
BS+GW+FM2667 416-5,BS+GW+FM1641,416,5
BS+CC+FM2667 416-5,BS+CC+FM1641,416,5
GW+CC+FM2667 416-5,GW+CC+FM1641,416,5
BS+GW+CC+FM2667 416-5,BS+GW+CC+FM1641,416,5
BS2668 417-1,BS1642,417,1
GW2668 417-1,GW1642,417,1
CC2668 417-1,CC1642,417,1
FM2668 417-1,FM1642,417,1
BS+GW2668 417-1,BS+GW1642,417,1
BS+CC2668 417-1,BS+CC1642,417,1
BS+FM2668 417-1,BS+FM1642,417,1
GW+CC2668 417-1,GW+CC1642,417,1
GW+FM2668,GW+FM1642,417,1
CC+FM2668 417-1,CC+FM1642,417,1
BS+GW+CC2668 417-1,BS+GW+CC1642,417,1
BS+GW+FM2668 417-1,BS+GW+FM1642,417,1
BS+CC+FM2668 417-1,BS+CC+FM1642,417,1
GW+CC+FM2668 417-1,GW+CC+FM1642,417,1
BS+GW+CC+FM2668 417-1,BS+GW+CC+FM1642,417,1
BS2669 417-2,BS1643,417,2
GW2669 417-2,GW1643,417,2
CC2669 417-2,CC1643,417,2
FM2669 417-2,FM1643,417,2
BS+GW2669 417-2,BS+GW1643,417,2
BS+CC2669 417-2,BS+CC1643,417,2
BS+FM2669 417-2,BS+FM1643,417,2
GW+CC2669 417-2,GW+CC1643,417,2
GW+FM2669,GW+FM1643,417,2
CC+FM2669 417-2,CC+FM1643,417,2
BS+GW+CC2669 417-2,BS+GW+CC1643,417,2
BS+GW+FM2669 417-2,BS+GW+FM1643,417,2
BS+CC+FM2669 417-2,BS+CC+FM1643,417,2
GW+CC+FM2669 417-2,GW+CC+FM1643,417,2
BS+GW+CC+FM2669 417-2,BS+GW+CC+FM1643,417,2
BS2670 418-1,BS1644,418,1
GW2670 418-1,GW1644,418,1
CC2670 418-1,CC1644,418,1
FM2670 418-1,FM1644,418,1
BS+GW2670 418-1,BS+GW1644,418,1
BS+CC2670 418-1,BS+CC1644,418,1
BS+FM2670 418-1,BS+FM1644,418,1
GW+CC2670 418-1,GW+CC1644,418,1
GW+FM2670,GW+FM1644,418,1
CC+FM2670 418-1,CC+FM1644,418,1
BS+GW+CC2670 418-1,BS+GW+CC1644,418,1
BS+GW+FM2670 418-1,BS+GW+FM1644,418,1
BS+CC+FM2670 418-1,BS+CC+FM1644,418,1
GW+CC+FM2670 418-1,GW+CC+FM1644,418,1
BS+GW+CC+FM2670 418-1,BS+GW+CC+FM1644,418,1
BS2671 418-2,BS1645,418,2
GW2671 418-2,GW1645,418,2
CC2671 418-2,CC1645,418,2
FM2671 418-2,FM1645,418,2
BS+GW2671 418-2,BS+GW1645,418,2
BS+CC2671 418-2,BS+CC1645,418,2
BS+FM2671 418-2,BS+FM1645,418,2
GW+CC2671 418-2,GW+CC1645,418,2
GW+FM2671,GW+FM1645,418,2
CC+FM2671 418-2,CC+FM1645,418,2
BS+GW+CC2671 418-2,BS+GW+CC1645,418,2
BS+GW+FM2671 418-2,BS+GW+FM1645,418,2
BS+CC+FM2671 418-2,BS+CC+FM1645,418,2
GW+CC+FM2671 418-2,GW+CC+FM1645,418,2
BS+GW+CC+FM2671 418-2,BS+GW+CC+FM1645,418,2
BS2672 418-3,BS1646,418,3
GW2672 418-3,GW1646,418,3
CC2672 418-3,CC1646,418,3
FM2672 418-3,FM1646,418,3
BS+GW2672 418-3,BS+GW1646,418,3
BS+CC2672 418-3,BS+CC1646,418,3
BS+FM2672 418-3,BS+FM1646,418,3
GW+CC2672 418-3,GW+CC1646,418,3
GW+FM2672,GW+FM1646,418,3
CC+FM2672 418-3,CC+FM1646,418,3
BS+GW+CC2672 418-3,BS+GW+CC1646,418,3
BS+GW+FM2672 418-3,BS+GW+FM1646,418,3
BS+CC+FM2672 418-3,BS+CC+FM1646,418,3
GW+CC+FM2672 418-3,GW+CC+FM1646,418,3
BS+GW+CC+FM2672 418-3,BS+GW+CC+FM1646,418,3
BS2673 418-4,BS1647,418,4
GW2673 418-4,GW1647,418,4
CC2673 418-4,CC1647,418,4
FM2673 418-4,FM1647,418,4
BS+GW2673 418-4,BS+GW1647,418,4
BS+CC2673 418-4,BS+CC1647,418,4
BS+FM2673 418-4,BS+FM1647,418,4
GW+CC2673 418-4,GW+CC1647,418,4
GW+FM2673,GW+FM1647,418,4
CC+FM2673 418-4,CC+FM1647,418,4
BS+GW+CC2673 418-4,BS+GW+CC1647,418,4
BS+GW+FM2673 418-4,BS+GW+FM1647,418,4
BS+CC+FM2673 418-4,BS+CC+FM1647,418,4
GW+CC+FM2673 418-4,GW+CC+FM1647,418,4
BS+GW+CC+FM2673 418-4,BS+GW+CC+FM1647,418,4
BS2674 418-5,BS1648,418,5
GW2674 418-5,GW1648,418,5
CC2674 418-5,CC1648,418,5
FM2674 418-5,FM1648,418,5
BS+GW2674 418-5,BS+GW1648,418,5
BS+CC2674 418-5,BS+CC1648,418,5
BS+FM2674 418-5,BS+FM1648,418,5
GW+CC2674 418-5,GW+CC1648,418,5
GW+FM2674,GW+FM1648,418,5
CC+FM2674 418-5,CC+FM1648,418,5
BS+GW+CC2674 418-5,BS+GW+CC1648,418,5
BS+GW+FM2674 418-5,BS+GW+FM1648,418,5
BS+CC+FM2674 418-5,BS+CC+FM1648,418,5
GW+CC+FM2674 418-5,GW+CC+FM1648,418,5
BS+GW+CC+FM2674 418-5,BS+GW+CC+FM1648,418,5
BS2675 419-1,BS1649,419,1
GW2675 419-1,GW1649,419,1
CC2675 419-1,CC1649,419,1
FM2675 419-1,FM1649,419,1
BS+GW2675 419-1,BS+GW1649,419,1
BS+CC2675 419-1,BS+CC1649,419,1
BS+FM2675 419-1,BS+FM1649,419,1
GW+CC2675 419-1,GW+CC1649,419,1
GW+FM2675,GW+FM1649,419,1
CC+FM2675 419-1,CC+FM1649,419,1
BS+GW+CC2675 419-1,BS+GW+CC1649,419,1
BS+GW+FM2675 419-1,BS+GW+FM1649,419,1
BS+CC+FM2675 419-1,BS+CC+FM1649,419,1
GW+CC+FM2675 419-1,GW+CC+FM1649,419,1
BS+GW+CC+FM2675 419-1,BS+GW+CC+FM1649,419,1
BS2676 419-2,BS1650,419,2
GW2676 419-2,GW1650,419,2
CC2676 419-2,CC1650,419,2
FM2676 419-2,FM1650,419,2
BS+GW2676 419-2,BS+GW1650,419,2
BS+CC2676 419-2,BS+CC1650,419,2
BS+FM2676 419-2,BS+FM1650,419,2
GW+CC2676 419-2,GW+CC1650,419,2
GW+FM2676,GW+FM1650,419,2
CC+FM2676 419-2,CC+FM1650,419,2
BS+GW+CC2676 419-2,BS+GW+CC1650,419,2
BS+GW+FM2676 419-2,BS+GW+FM1650,419,2
BS+CC+FM2676 419-2,BS+CC+FM1650,419,2
GW+CC+FM2676 419-2,GW+CC+FM1650,419,2
BS+GW+CC+FM2676 419-2,BS+GW+CC+FM1650,419,2
BS2677 419-3,BS1651,419,3
GW2677 419-3,GW1651,419,3
CC2677 419-3,CC1651,419,3
FM2677 419-3,FM1651,419,3
BS+GW2677 419-3,BS+GW1651,419,3
BS+CC2677 419-3,BS+CC1651,419,3
BS+FM2677 419-3,BS+FM1651,419,3
GW+CC2677 419-3,GW+CC1651,419,3
GW+FM2677,GW+FM1651,419,3
CC+FM2677 419-3,CC+FM1651,419,3
BS+GW+CC2677 419-3,BS+GW+CC1651,419,3
BS+GW+FM2677 419-3,BS+GW+FM1651,419,3
BS+CC+FM2677 419-3,BS+CC+FM1651,419,3
GW+CC+FM2677 419-3,GW+CC+FM1651,419,3
BS+GW+CC+FM2677 419-3,BS+GW+CC+FM1651,419,3
BS2678 419-4,BS1652,419,4
GW2678 419-4,GW1652,419,4
CC2678 419-4,CC1652,419,4
FM2678 419-4,FM1652,419,4
BS+GW2678 419-4,BS+GW1652,419,4
BS+CC2678 419-4,BS+CC1652,419,4
BS+FM2678 419-4,BS+FM1652,419,4
GW+CC2678 419-4,GW+CC1652,419,4
GW+FM2678,GW+FM1652,419,4
CC+FM2678 419-4,CC+FM1652,419,4
BS+GW+CC2678 419-4,BS+GW+CC1652,419,4
BS+GW+FM2678 419-4,BS+GW+FM1652,419,4
BS+CC+FM2678 419-4,BS+CC+FM1652,419,4
GW+CC+FM2678 419-4,GW+CC+FM1652,419,4
BS+GW+CC+FM2678 419-4,BS+GW+CC+FM1652,419,4
BS2679 419-5,BS1653,419,5
GW2679 419-5,GW1653,419,5
CC2679 419-5,CC1653,419,5
FM2679 419-5,FM1653,419,5
BS+GW2679 419-5,BS+GW1653,419,5
BS+CC2679 419-5,BS+CC1653,419,5
BS+FM2679 419-5,BS+FM1653,419,5
GW+CC2679 419-5,GW+CC1653,419,5
GW+FM2679,GW+FM1653,419,5
CC+FM2679 419-5,CC+FM1653,419,5
BS+GW+CC2679 419-5,BS+GW+CC1653,419,5
BS+GW+FM2679 419-5,BS+GW+FM1653,419,5
BS+CC+FM2679 419-5,BS+CC+FM1653,419,5
GW+CC+FM2679 419-5,GW+CC+FM1653,419,5
BS+GW+CC+FM2679 419-5,BS+GW+CC+FM1653,419,5
BS2680 419-6,BS1654,419,6
GW2680 419-6,GW1654,419,6
CC2680 419-6,CC1654,419,6
FM2680 419-6,FM1654,419,6
BS+GW2680 419-6,BS+GW1654,419,6
BS+CC2680 419-6,BS+CC1654,419,6
BS+FM2680 419-6,BS+FM1654,419,6
GW+CC2680 419-6,GW+CC1654,419,6
GW+FM2680,GW+FM1654,419,6
CC+FM2680 419-6,CC+FM1654,419,6
BS+GW+CC2680 419-6,BS+GW+CC1654,419,6
BS+GW+FM2680 419-6,BS+GW+FM1654,419,6
BS+CC+FM2680 419-6,BS+CC+FM1654,419,6
GW+CC+FM2680 419-6,GW+CC+FM1654,419,6
BS+GW+CC+FM2680 419-6,BS+GW+CC+FM1654,419,6
BS2681 420-1,BS1655,420,1
GW2681 420-1,GW1655,420,1
CC2681 420-1,CC1655,420,1
FM2681 420-1,FM1655,420,1
BS+GW2681 420-1,BS+GW1655,420,1
BS+CC2681 420-1,BS+CC1655,420,1
BS+FM2681 420-1,BS+FM1655,420,1
GW+CC2681 420-1,GW+CC1655,420,1
GW+FM2681,GW+FM1655,420,1
CC+FM2681 420-1,CC+FM1655,420,1
BS+GW+CC2681 420-1,BS+GW+CC1655,420,1
BS+GW+FM2681 420-1,BS+GW+FM1655,420,1
BS+CC+FM2681 420-1,BS+CC+FM1655,420,1
GW+CC+FM2681 420-1,GW+CC+FM1655,420,1
BS+GW+CC+FM2681 420-1,BS+GW+CC+FM1655,420,1
BS2682 420-2,BS1656,420,2
GW2682 420-2,GW1656,420,2
CC2682 420-2,CC1656,420,2
FM2682 420-2,FM1656,420,2
BS+GW2682 420-2,BS+GW1656,420,2
BS+CC2682 420-2,BS+CC1656,420,2
BS+FM2682 420-2,BS+FM1656,420,2
GW+CC2682 420-2,GW+CC1656,420,2
GW+FM2682,GW+FM1656,420,2
CC+FM2682 420-2,CC+FM1656,420,2
BS+GW+CC2682 420-2,BS+GW+CC1656,420,2
BS+GW+FM2682 420-2,BS+GW+FM1656,420,2
BS+CC+FM2682 420-2,BS+CC+FM1656,420,2
GW+CC+FM2682 420-2,GW+CC+FM1656,420,2
BS+GW+CC+FM2682 420-2,BS+GW+CC+FM1656,420,2
BS2683 420-3,BS1657,420,3
GW2683 420-3,GW1657,420,3
CC2683 420-3,CC1657,420,3
FM2683 420-3,FM1657,420,3
BS+GW2683 420-3,BS+GW1657,420,3
BS+CC2683 420-3,BS+CC1657,420,3
BS+FM2683 420-3,BS+FM1657,420,3
GW+CC2683 420-3,GW+CC1657,420,3
GW+FM2683,GW+FM1657,420,3
CC+FM2683 420-3,CC+FM1657,420,3
BS+GW+CC2683 420-3,BS+GW+CC1657,420,3
BS+GW+FM2683 420-3,BS+GW+FM1657,420,3
BS+CC+FM2683 420-3,BS+CC+FM1657,420,3
GW+CC+FM2683 420-3,GW+CC+FM1657,420,3
BS+GW+CC+FM2683 420-3,BS+GW+CC+FM1657,420,3
BS2684 420-4,BS1658,420,4
GW2684 420-4,GW1658,420,4
CC2684 420-4,CC1658,420,4
FM2684 420-4,FM1658,420,4
BS+GW2684 420-4,BS+GW1658,420,4
BS+CC2684 420-4,BS+CC1658,420,4
BS+FM2684 420-4,BS+FM1658,420,4
GW+CC2684 420-4,GW+CC1658,420,4
GW+FM2684,GW+FM1658,420,4
CC+FM2684 420-4,CC+FM1658,420,4
BS+GW+CC2684 420-4,BS+GW+CC1658,420,4
BS+GW+FM2684 420-4,BS+GW+FM1658,420,4
BS+CC+FM2684 420-4,BS+CC+FM1658,420,4
GW+CC+FM2684 420-4,GW+CC+FM1658,420,4
BS+GW+CC+FM2684 420-4,BS+GW+CC+FM1658,420,4
BS2685 420-5,BS1659,420,5
GW2685 420-5,GW1659,420,5
CC2685 420-5,CC1659,420,5
FM2685 420-5,FM1659,420,5
BS+GW2685 420-5,BS+GW1659,420,5
BS+CC2685 420-5,BS+CC1659,420,5
BS+FM2685 420-5,BS+FM1659,420,5
GW+CC2685 420-5,GW+CC1659,420,5
GW+FM2685,GW+FM1659,420,5
CC+FM2685 420-5,CC+FM1659,420,5
BS+GW+CC2685 420-5,BS+GW+CC1659,420,5
BS+GW+FM2685 420-5,BS+GW+FM1659,420,5
BS+CC+FM2685 420-5,BS+CC+FM1659,420,5
GW+CC+FM2685 420-5,GW+CC+FM1659,420,5
BS+GW+CC+FM2685 420-5,BS+GW+CC+FM1659,420,5
BS2686 421-1,BS1660,421,1
GW2686 421-1,GW1660,421,1
CC2686 421-1,CC1660,421,1
FM2686 421-1,FM1660,421,1
BS+GW2686 421-1,BS+GW1660,421,1
BS+CC2686 421-1,BS+CC1660,421,1
BS+FM2686 421-1,BS+FM1660,421,1
GW+CC2686 421-1,GW+CC1660,421,1
GW+FM2686,GW+FM1660,421,1
CC+FM2686 421-1,CC+FM1660,421,1
BS+GW+CC2686 421-1,BS+GW+CC1660,421,1
BS+GW+FM2686 421-1,BS+GW+FM1660,421,1
BS+CC+FM2686 421-1,BS+CC+FM1660,421,1
GW+CC+FM2686 421-1,GW+CC+FM1660,421,1
BS+GW+CC+FM2686 421-1,BS+GW+CC+FM1660,421,1
BS2687 421-2,BS1661,421,2
GW2687 421-2,GW1661,421,2
CC2687 421-2,CC1661,421,2
FM2687 421-2,FM1661,421,2
BS+GW2687 421-2,BS+GW1661,421,2
BS+CC2687 421-2,BS+CC1661,421,2
BS+FM2687 421-2,BS+FM1661,421,2
GW+CC2687 421-2,GW+CC1661,421,2
GW+FM2687,GW+FM1661,421,2
CC+FM2687 421-2,CC+FM1661,421,2
BS+GW+CC2687 421-2,BS+GW+CC1661,421,2
BS+GW+FM2687 421-2,BS+GW+FM1661,421,2
BS+CC+FM2687 421-2,BS+CC+FM1661,421,2
GW+CC+FM2687 421-2,GW+CC+FM1661,421,2
BS+GW+CC+FM2687 421-2,BS+GW+CC+FM1661,421,2
BS2688 421-3,BS1662,421,3
GW2688 421-3,GW1662,421,3
CC2688 421-3,CC1662,421,3
FM2688 421-3,FM1662,421,3
BS+GW2688 421-3,BS+GW1662,421,3
BS+CC2688 421-3,BS+CC1662,421,3
BS+FM2688 421-3,BS+FM1662,421,3
GW+CC2688 421-3,GW+CC1662,421,3
GW+FM2688,GW+FM1662,421,3
CC+FM2688 421-3,CC+FM1662,421,3
BS+GW+CC2688 421-3,BS+GW+CC1662,421,3
BS+GW+FM2688 421-3,BS+GW+FM1662,421,3
BS+CC+FM2688 421-3,BS+CC+FM1662,421,3
GW+CC+FM2688 421-3,GW+CC+FM1662,421,3
BS+GW+CC+FM2688 421-3,BS+GW+CC+FM1662,421,3
BS2689 421-4,BS1663,421,4
GW2689 421-4,GW1663,421,4
CC2689 421-4,CC1663,421,4
FM2689 421-4,FM1663,421,4
BS+GW2689 421-4,BS+GW1663,421,4
BS+CC2689 421-4,BS+CC1663,421,4
BS+FM2689 421-4,BS+FM1663,421,4
GW+CC2689 421-4,GW+CC1663,421,4
GW+FM2689,GW+FM1663,421,4
CC+FM2689 421-4,CC+FM1663,421,4
BS+GW+CC2689 421-4,BS+GW+CC1663,421,4
BS+GW+FM2689 421-4,BS+GW+FM1663,421,4
BS+CC+FM2689 421-4,BS+CC+FM1663,421,4
GW+CC+FM2689 421-4,GW+CC+FM1663,421,4
BS+GW+CC+FM2689 421-4,BS+GW+CC+FM1663,421,4
BS2690 421-5,BS1664,421,5
GW2690 421-5,GW1664,421,5
CC2690 421-5,CC1664,421,5
FM2690 421-5,FM1664,421,5
BS+GW2690 421-5,BS+GW1664,421,5
BS+CC2690 421-5,BS+CC1664,421,5
BS+FM2690 421-5,BS+FM1664,421,5
GW+CC2690 421-5,GW+CC1664,421,5
GW+FM2690,GW+FM1664,421,5
CC+FM2690 421-5,CC+FM1664,421,5
BS+GW+CC2690 421-5,BS+GW+CC1664,421,5
BS+GW+FM2690 421-5,BS+GW+FM1664,421,5
BS+CC+FM2690 421-5,BS+CC+FM1664,421,5
GW+CC+FM2690 421-5,GW+CC+FM1664,421,5
BS+GW+CC+FM2690 421-5,BS+GW+CC+FM1664,421,5
BS2691 422-1,BS1665,422,1
GW2691 422-1,GW1665,422,1
CC2691 422-1,CC1665,422,1
FM2691 422-1,FM1665,422,1
BS+GW2691 422-1,BS+GW1665,422,1
BS+CC2691 422-1,BS+CC1665,422,1
BS+FM2691 422-1,BS+FM1665,422,1
GW+CC2691 422-1,GW+CC1665,422,1
GW+FM2691,GW+FM1665,422,1
CC+FM2691 422-1,CC+FM1665,422,1
BS+GW+CC2691 422-1,BS+GW+CC1665,422,1
BS+GW+FM2691 422-1,BS+GW+FM1665,422,1
BS+CC+FM2691 422-1,BS+CC+FM1665,422,1
GW+CC+FM2691 422-1,GW+CC+FM1665,422,1
BS+GW+CC+FM2691 422-1,BS+GW+CC+FM1665,422,1
BS2692 422-2,BS1666,422,2
GW2692 422-2,GW1666,422,2
CC2692 422-2,CC1666,422,2
FM2692 422-2,FM1666,422,2
BS+GW2692 422-2,BS+GW1666,422,2
BS+CC2692 422-2,BS+CC1666,422,2
BS+FM2692 422-2,BS+FM1666,422,2
GW+CC2692 422-2,GW+CC1666,422,2
GW+FM2692,GW+FM1666,422,2
CC+FM2692 422-2,CC+FM1666,422,2
BS+GW+CC2692 422-2,BS+GW+CC1666,422,2
BS+GW+FM2692 422-2,BS+GW+FM1666,422,2
BS+CC+FM2692 422-2,BS+CC+FM1666,422,2
GW+CC+FM2692 422-2,GW+CC+FM1666,422,2
BS+GW+CC+FM2692 422-2,BS+GW+CC+FM1666,422,2
BS2693 422-3,BS1667,422,3
GW2693 422-3,GW1667,422,3
CC2693 422-3,CC1667,422,3
FM2693 422-3,FM1667,422,3
BS+GW2693 422-3,BS+GW1667,422,3
BS+CC2693 422-3,BS+CC1667,422,3
BS+FM2693 422-3,BS+FM1667,422,3
GW+CC2693 422-3,GW+CC1667,422,3
GW+FM2693,GW+FM1667,422,3
CC+FM2693 422-3,CC+FM1667,422,3
BS+GW+CC2693 422-3,BS+GW+CC1667,422,3
BS+GW+FM2693 422-3,BS+GW+FM1667,422,3
BS+CC+FM2693 422-3,BS+CC+FM1667,422,3
GW+CC+FM2693 422-3,GW+CC+FM1667,422,3
BS+GW+CC+FM2693 422-3,BS+GW+CC+FM1667,422,3
BS2694 423-1,BS1668,423,1
GW2694 423-1,GW1668,423,1
CC2694 423-1,CC1668,423,1
FM2694 423-1,FM1668,423,1
BS+GW2694 423-1,BS+GW1668,423,1
BS+CC2694 423-1,BS+CC1668,423,1
BS+FM2694 423-1,BS+FM1668,423,1
GW+CC2694 423-1,GW+CC1668,423,1
GW+FM2694,GW+FM1668,423,1
CC+FM2694 423-1,CC+FM1668,423,1
BS+GW+CC2694 423-1,BS+GW+CC1668,423,1
BS+GW+FM2694 423-1,BS+GW+FM1668,423,1
BS+CC+FM2694 423-1,BS+CC+FM1668,423,1
GW+CC+FM2694 423-1,GW+CC+FM1668,423,1
BS+GW+CC+FM2694 423-1,BS+GW+CC+FM1668,423,1
BS2695 423-2,BS1669,423,2
GW2695 423-2,GW1669,423,2
CC2695 423-2,CC1669,423,2
FM2695 423-2,FM1669,423,2
BS+GW2695 423-2,BS+GW1669,423,2
BS+CC2695 423-2,BS+CC1669,423,2
BS+FM2695 423-2,BS+FM1669,423,2
GW+CC2695 423-2,GW+CC1669,423,2
GW+FM2695,GW+FM1669,423,2
CC+FM2695 423-2,CC+FM1669,423,2
BS+GW+CC2695 423-2,BS+GW+CC1669,423,2
BS+GW+FM2695 423-2,BS+GW+FM1669,423,2
BS+CC+FM2695 423-2,BS+CC+FM1669,423,2
GW+CC+FM2695 423-2,GW+CC+FM1669,423,2
BS+GW+CC+FM2695 423-2,BS+GW+CC+FM1669,423,2
BS2696 423-3,BS1670,423,3
GW2696 423-3,GW1670,423,3
CC2696 423-3,CC1670,423,3
FM2696 423-3,FM1670,423,3
BS+GW2696 423-3,BS+GW1670,423,3
BS+CC2696 423-3,BS+CC1670,423,3
BS+FM2696 423-3,BS+FM1670,423,3
GW+CC2696 423-3,GW+CC1670,423,3
GW+FM2696,GW+FM1670,423,3
CC+FM2696 423-3,CC+FM1670,423,3
BS+GW+CC2696 423-3,BS+GW+CC1670,423,3
BS+GW+FM2696 423-3,BS+GW+FM1670,423,3
BS+CC+FM2696 423-3,BS+CC+FM1670,423,3
GW+CC+FM2696 423-3,GW+CC+FM1670,423,3
BS+GW+CC+FM2696 423-3,BS+GW+CC+FM1670,423,3
BS2697 423-4,BS1671,423,4
GW2697 423-4,GW1671,423,4
CC2697 423-4,CC1671,423,4
FM2697 423-4,FM1671,423,4
BS+GW2697 423-4,BS+GW1671,423,4
BS+CC2697 423-4,BS+CC1671,423,4
BS+FM2697 423-4,BS+FM1671,423,4
GW+CC2697 423-4,GW+CC1671,423,4
GW+FM2697,GW+FM1671,423,4
CC+FM2697 423-4,CC+FM1671,423,4
BS+GW+CC2697 423-4,BS+GW+CC1671,423,4
BS+GW+FM2697 423-4,BS+GW+FM1671,423,4
BS+CC+FM2697 423-4,BS+CC+FM1671,423,4
GW+CC+FM2697 423-4,GW+CC+FM1671,423,4
BS+GW+CC+FM2697 423-4,BS+GW+CC+FM1671,423,4
BS2698 423-5,BS1672,423,5
GW2698 423-5,GW1672,423,5
CC2698 423-5,CC1672,423,5
FM2698 423-5,FM1672,423,5
BS+GW2698 423-5,BS+GW1672,423,5
BS+CC2698 423-5,BS+CC1672,423,5
BS+FM2698 423-5,BS+FM1672,423,5
GW+CC2698 423-5,GW+CC1672,423,5
GW+FM2698,GW+FM1672,423,5
CC+FM2698 423-5,CC+FM1672,423,5
BS+GW+CC2698 423-5,BS+GW+CC1672,423,5
BS+GW+FM2698 423-5,BS+GW+FM1672,423,5
BS+CC+FM2698 423-5,BS+CC+FM1672,423,5
GW+CC+FM2698 423-5,GW+CC+FM1672,423,5
BS+GW+CC+FM2698 423-5,BS+GW+CC+FM1672,423,5
BS2699 424-1,BS1673,424,1
GW2699 424-1,GW1673,424,1
CC2699 424-1,CC1673,424,1
FM2699 424-1,FM1673,424,1
BS+GW2699 424-1,BS+GW1673,424,1
BS+CC2699 424-1,BS+CC1673,424,1
BS+FM2699 424-1,BS+FM1673,424,1
GW+CC2699 424-1,GW+CC1673,424,1
GW+FM2699,GW+FM1673,424,1
CC+FM2699 424-1,CC+FM1673,424,1
BS+GW+CC2699 424-1,BS+GW+CC1673,424,1
BS+GW+FM2699 424-1,BS+GW+FM1673,424,1
BS+CC+FM2699 424-1,BS+CC+FM1673,424,1
GW+CC+FM2699 424-1,GW+CC+FM1673,424,1
BS+GW+CC+FM2699 424-1,BS+GW+CC+FM1673,424,1
BS2700 425-1,BS1674,425,1
GW2700 425-1,GW1674,425,1
CC2700 425-1,CC1674,425,1
FM2700 425-1,FM1674,425,1
BS+GW2700 425-1,BS+GW1674,425,1
BS+CC2700 425-1,BS+CC1674,425,1
BS+FM2700 425-1,BS+FM1674,425,1
GW+CC2700 425-1,GW+CC1674,425,1
GW+FM2700,GW+FM1674,425,1
CC+FM2700 425-1,CC+FM1674,425,1
BS+GW+CC2700 425-1,BS+GW+CC1674,425,1
BS+GW+FM2700 425-1,BS+GW+FM1674,425,1
BS+CC+FM2700 425-1,BS+CC+FM1674,425,1
GW+CC+FM2700 425-1,GW+CC+FM1674,425,1
BS+GW+CC+FM2700 425-1,BS+GW+CC+FM1674,425,1
BS2701 425-2,BS1675,425,2
GW2701 425-2,GW1675,425,2
CC2701 425-2,CC1675,425,2
FM2701 425-2,FM1675,425,2
BS+GW2701 425-2,BS+GW1675,425,2
BS+CC2701 425-2,BS+CC1675,425,2
BS+FM2701 425-2,BS+FM1675,425,2
GW+CC2701 425-2,GW+CC1675,425,2
