LABEL,Genome Position
GW+CC090,1117
GW+FM090,1117
CC+FM090,1117
BS+GW+CC090,1117
BS+GW+FM090,1117
BS+CC+FM090,1117
GW+CC+FM090,1117
BS+GW+CC+FM090,1117
BS091,1118
GW091,1118
CC091,1118
FM091,1118
BS+GW091,1118
BS+CC091,1118
BS+FM091,1118
GW+CC091,1118
GW+FM091,1118
CC+FM091,1118
BS+GW+CC091,1118
BS+GW+FM091,1118
BS+CC+FM091,1118
GW+CC+FM091,1118
BS+GW+CC+FM091,1118
BS092,1119
GW092,1119
CC092,1119
FM092,1119
BS+GW092,1119
BS+CC092,1119
BS+FM092,1119
GW+CC092,1119
GW+FM092,1119
CC+FM092,1119
BS+GW+CC092,1119
BS+GW+FM092,1119
BS+CC+FM092,1119
GW+CC+FM092,1119
BS+GW+CC+FM092,1119
BS093,1120
GW093,1120
CC093,1120
FM093,1120
BS+GW093,1120
BS+CC093,1120
BS+FM093,1120
GW+CC093,1120
GW+FM093,1120
CC+FM093,1120
BS+GW+CC093,1120
BS+GW+FM093,1120
BS+CC+FM093,1120
GW+CC+FM093,1120
BS+GW+CC+FM093,1120
BS094,1121
GW094,1121
CC094,1121
FM094,1121
BS+GW094,1121
BS+CC094,1121
BS+FM094,1121
GW+CC094,1121
GW+FM094,1121
CC+FM094,1121
BS+GW+CC094,1121
BS+GW+FM094,1121
BS+CC+FM094,1121
GW+CC+FM094,1121
BS+GW+CC+FM094,1121
BS095,1122
GW095,1122
CC095,1122
FM095,1122
BS+GW095,1122
BS+CC095,1122
BS+FM095,1122
GW+CC095,1122
GW+FM095,1122
CC+FM095,1122
BS+GW+CC095,1122
BS+GW+FM095,1122
BS+CC+FM095,1122
GW+CC+FM095,1122
BS+GW+CC+FM095,1122
BS096,1123
GW096,1123
CC096,1123
FM096,1123
BS+GW096,1123
BS+CC096,1123
BS+FM096,1123
GW+CC096,1123
GW+FM096,1123
CC+FM096,1123
BS+GW+CC096,1123
BS+GW+FM096,1123
BS+CC+FM096,1123
GW+CC+FM096,1123
BS+GW+CC+FM096,1123
BS097,1124
GW097,1124
CC097,1124
FM097,1124
BS+GW097,1124
BS+CC097,1124
BS+FM097,1124
GW+CC097,1124
GW+FM097,1124
CC+FM097,1124
BS+GW+CC097,1124
BS+GW+FM097,1124
BS+CC+FM097,1124
GW+CC+FM097,1124
BS+GW+CC+FM097,1124
BS098,1125
GW098,1125
CC098,1125
FM098,1125
BS+GW098,1125
BS+CC098,1125
BS+FM098,1125
GW+CC098,1125
GW+FM098,1125
CC+FM098,1125
BS+GW+CC098,1125
BS+GW+FM098,1125
BS+CC+FM098,1125
GW+CC+FM098,1125
BS+GW+CC+FM098,1125
BS099,1126
GW099,1126
CC099,1126
FM099,1126
BS+GW099,1126
BS+CC099,1126
BS+FM099,1126
GW+CC099,1126
GW+FM099,1126
CC+FM099,1126
BS+GW+CC099,1126
BS+GW+FM099,1126
BS+CC+FM099,1126
GW+CC+FM099,1126
BS+GW+CC+FM099,1126
BS100,1127
GW100,1127
CC100,1127
FM100,1127
BS+GW100,1127
BS+CC100,1127
BS+FM100,1127
GW+CC100,1127
GW+FM100,1127
CC+FM100,1127
BS+GW+CC100,1127
BS+GW+FM100,1127
BS+CC+FM100,1127
GW+CC+FM100,1127
BS+GW+CC+FM100,1127
BS101,1128
GW101,1128
CC101,1128
FM101,1128
BS+GW101,1128
BS+CC101,1128
BS+FM101,1128
GW+CC101,1128
GW+FM101,1128
CC+FM101,1128
BS+GW+CC101,1128
BS+GW+FM101,1128
BS+CC+FM101,1128
GW+CC+FM101,1128
BS+GW+CC+FM101,1128
BS102,1129
GW102,1129
CC102,1129
FM102,1129
BS+GW102,1129
BS+CC102,1129
BS+FM102,1129
GW+CC102,1129
GW+FM102,1129
CC+FM102,1129
BS+GW+CC102,1129
BS+GW+FM102,1129
BS+CC+FM102,1129
GW+CC+FM102,1129
BS+GW+CC+FM102,1129
BS103,1130
GW103,1130
CC103,1130
FM103,1130
BS+GW103,1130
BS+CC103,1130
BS+FM103,1130
GW+CC103,1130
GW+FM103,1130
CC+FM103,1130
BS+GW+CC103,1130
BS+GW+FM103,1130
BS+CC+FM103,1130
GW+CC+FM103,1130
BS+GW+CC+FM103,1130
BS104,1131
GW104,1131
CC104,1131
FM104,1131
BS+GW104,1131
BS+CC104,1131
BS+FM104,1131
GW+CC104,1131
GW+FM104,1131
CC+FM104,1131
BS+GW+CC104,1131
BS+GW+FM104,1131
BS+CC+FM104,1131
GW+CC+FM104,1131
BS+GW+CC+FM104,1131
BS105,1132
GW105,1132
CC105,1132
FM105,1132
BS+GW105,1132
BS+CC105,1132
BS+FM105,1132
GW+CC105,1132
GW+FM105,1132
CC+FM105,1132
BS+GW+CC105,1132
BS+GW+FM105,1132
BS+CC+FM105,1132
GW+CC+FM105,1132
BS+GW+CC+FM105,1132
BS106,1133
GW106,1133
CC106,1133
FM106,1133
BS+GW106,1133
BS+CC106,1133
BS+FM106,1133
GW+CC106,1133
GW+FM106,1133
CC+FM106,1133
BS+GW+CC106,1133
BS+GW+FM106,1133
BS+CC+FM106,1133
GW+CC+FM106,1133
BS+GW+CC+FM106,1133
BS107,1134
GW107,1134
CC107,1134
FM107,1134
BS+GW107,1134
BS+CC107,1134
BS+FM107,1134
GW+CC107,1134
GW+FM107,1134
CC+FM107,1134
BS+GW+CC107,1134
BS+GW+FM107,1134
BS+CC+FM107,1134
GW+CC+FM107,1134
BS+GW+CC+FM107,1134
BS108,1135
GW108,1135
CC108,1135
FM108,1135
BS+GW108,1135
BS+CC108,1135
BS+FM108,1135
GW+CC108,1135
GW+FM108,1135
CC+FM108,1135
BS+GW+CC108,1135
BS+GW+FM108,1135
BS+CC+FM108,1135
GW+CC+FM108,1135
BS+GW+CC+FM108,1135
BS109,1136
GW109,1136
CC109,1136
FM109,1136
BS+GW109,1136
BS+CC109,1136
BS+FM109,1136
GW+CC109,1136
GW+FM109,1136
CC+FM109,1136
BS+GW+CC109,1136
BS+GW+FM109,1136
BS+CC+FM109,1136
GW+CC+FM109,1136
BS+GW+CC+FM109,1136
BS110,1137
GW110,1137
CC110,1137
FM110,1137
BS+GW110,1137
BS+CC110,1137
BS+FM110,1137
GW+CC110,1137
GW+FM110,1137
CC+FM110,1137
BS+GW+CC110,1137
BS+GW+FM110,1137
BS+CC+FM110,1137
GW+CC+FM110,1137
BS+GW+CC+FM110,1137
BS111,1138
GW111,1138
CC111,1138
FM111,1138
BS+GW111,1138
BS+CC111,1138
BS+FM111,1138
GW+CC111,1138
GW+FM111,1138
CC+FM111,1138
BS+GW+CC111,1138
BS+GW+FM111,1138
BS+CC+FM111,1138
GW+CC+FM111,1138
BS+GW+CC+FM111,1138
BS112,1139
GW112,1139
CC112,1139
FM112,1139
BS+GW112,1139
BS+CC112,1139
BS+FM112,1139
GW+CC112,1139
GW+FM112,1139
CC+FM112,1139
BS+GW+CC112,1139
BS+GW+FM112,1139
BS+CC+FM112,1139
GW+CC+FM112,1139
BS+GW+CC+FM112,1139
BS113,1140
GW113,1140
CC113,1140
FM113,1140
BS+GW113,1140
BS+CC113,1140
BS+FM113,1140
GW+CC113,1140
GW+FM113,1140
CC+FM113,1140
BS+GW+CC113,1140
BS+GW+FM113,1140
BS+CC+FM113,1140
GW+CC+FM113,1140
BS+GW+CC+FM113,1140
BS114,1141
GW114,1141
CC114,1141
FM114,1141
BS+GW114,1141
BS+CC114,1141
BS+FM114,1141
GW+CC114,1141
GW+FM114,1141
CC+FM114,1141
BS+GW+CC114,1141
BS+GW+FM114,1141
BS+CC+FM114,1141
GW+CC+FM114,1141
BS+GW+CC+FM114,1141
BS115,1142
GW115,1142
CC115,1142
FM115,1142
BS+GW115,1142
BS+CC115,1142
BS+FM115,1142
GW+CC115,1142
GW+FM115,1142
CC+FM115,1142
BS+GW+CC115,1142
BS+GW+FM115,1142
BS+CC+FM115,1142
GW+CC+FM115,1142
BS+GW+CC+FM115,1142
BS116,1143
GW116,1143
CC116,1143
FM116,1143
BS+GW116,1143
BS+CC116,1143
BS+FM116,1143
GW+CC116,1143
GW+FM116,1143
CC+FM116,1143
BS+GW+CC116,1143
BS+GW+FM116,1143
BS+CC+FM116,1143
GW+CC+FM116,1143
BS+GW+CC+FM116,1143
BS117,1144
GW117,1144
CC117,1144
FM117,1144
BS+GW117,1144
BS+CC117,1144
BS+FM117,1144
GW+CC117,1144
GW+FM117,1144
CC+FM117,1144
BS+GW+CC117,1144
BS+GW+FM117,1144
BS+CC+FM117,1144
GW+CC+FM117,1144
BS+GW+CC+FM117,1144
BS118,1145
GW118,1145
CC118,1145
FM118,1145
BS+GW118,1145
BS+CC118,1145
BS+FM118,1145
GW+CC118,1145
GW+FM118,1145
CC+FM118,1145
BS+GW+CC118,1145
BS+GW+FM118,1145
BS+CC+FM118,1145
GW+CC+FM118,1145
BS+GW+CC+FM118,1145
BS119,1146
GW119,1146
CC119,1146
FM119,1146
BS+GW119,1146
BS+CC119,1146
BS+FM119,1146
GW+CC119,1146
GW+FM119,1146
CC+FM119,1146
BS+GW+CC119,1146
BS+GW+FM119,1146
BS+CC+FM119,1146
GW+CC+FM119,1146
BS+GW+CC+FM119,1146
BS120,1147
GW120,1147
CC120,1147
FM120,1147
BS+GW120,1147
BS+CC120,1147
BS+FM120,1147
GW+CC120,1147
GW+FM120,1147
CC+FM120,1147
BS+GW+CC120,1147
BS+GW+FM120,1147
BS+CC+FM120,1147
GW+CC+FM120,1147
BS+GW+CC+FM120,1147
BS121,1148
GW121,1148
CC121,1148
FM121,1148
BS+GW121,1148
BS+CC121,1148
BS+FM121,1148
GW+CC121,1148
GW+FM121,1148
CC+FM121,1148
BS+GW+CC121,1148
BS+GW+FM121,1148
BS+CC+FM121,1148
GW+CC+FM121,1148
BS+GW+CC+FM121,1148
BS122,1149
GW122,1149
CC122,1149
FM122,1149
BS+GW122,1149
BS+CC122,1149
BS+FM122,1149
GW+CC122,1149
GW+FM122,1149
CC+FM122,1149
BS+GW+CC122,1149
BS+GW+FM122,1149
BS+CC+FM122,1149
GW+CC+FM122,1149
BS+GW+CC+FM122,1149
BS123,1150
GW123,1150
CC123,1150
FM123,1150
BS+GW123,1150
BS+CC123,1150
BS+FM123,1150
GW+CC123,1150
GW+FM123,1150
CC+FM123,1150
BS+GW+CC123,1150
BS+GW+FM123,1150
BS+CC+FM123,1150
GW+CC+FM123,1150
BS+GW+CC+FM123,1150
BS124,1151
GW124,1151
CC124,1151
FM124,1151
BS+GW124,1151
BS+CC124,1151
BS+FM124,1151
GW+CC124,1151
GW+FM124,1151
CC+FM124,1151
BS+GW+CC124,1151
BS+GW+FM124,1151
BS+CC+FM124,1151
GW+CC+FM124,1151
BS+GW+CC+FM124,1151
BS125,1152
GW125,1152
CC125,1152
FM125,1152
BS+GW125,1152
BS+CC125,1152
BS+FM125,1152
GW+CC125,1152
GW+FM125,1152
CC+FM125,1152
BS+GW+CC125,1152
BS+GW+FM125,1152
BS+CC+FM125,1152
GW+CC+FM125,1152
BS+GW+CC+FM125,1152
BS126,1153
GW126,1153
CC126,1153
FM126,1153
BS+GW126,1153
BS+CC126,1153
BS+FM126,1153
GW+CC126,1153
GW+FM126,1153
CC+FM126,1153
BS+GW+CC126,1153
BS+GW+FM126,1153
BS+CC+FM126,1153
GW+CC+FM126,1153
BS+GW+CC+FM126,1153
BS127,1154
GW127,1154
CC127,1154
FM127,1154
BS+GW127,1154
BS+CC127,1154
BS+FM127,1154
GW+CC127,1154
GW+FM127,1154
CC+FM127,1154
BS+GW+CC127,1154
BS+GW+FM127,1154
BS+CC+FM127,1154
GW+CC+FM127,1154
BS+GW+CC+FM127,1154
BS128,1155
GW128,1155
CC128,1155
FM128,1155
BS+GW128,1155
BS+CC128,1155
BS+FM128,1155
GW+CC128,1155
GW+FM128,1155
CC+FM128,1155
BS+GW+CC128,1155
BS+GW+FM128,1155
BS+CC+FM128,1155
GW+CC+FM128,1155
BS+GW+CC+FM128,1155
BS129,1156
GW129,1156
CC129,1156
FM129,1156
BS+GW129,1156
BS+CC129,1156
BS+FM129,1156
GW+CC129,1156
GW+FM129,1156
CC+FM129,1156
BS+GW+CC129,1156
BS+GW+FM129,1156
BS+CC+FM129,1156
GW+CC+FM129,1156
BS+GW+CC+FM129,1156
BS130,1157
GW130,1157
CC130,1157
FM130,1157
BS+GW130,1157
BS+CC130,1157
BS+FM130,1157
GW+CC130,1157
GW+FM130,1157
CC+FM130,1157
BS+GW+CC130,1157
BS+GW+FM130,1157
BS+CC+FM130,1157
GW+CC+FM130,1157
BS+GW+CC+FM130,1157
BS131,1158
GW131,1158
CC131,1158
FM131,1158
BS+GW131,1158
BS+CC131,1158
BS+FM131,1158
GW+CC131,1158
GW+FM131,1158
CC+FM131,1158
BS+GW+CC131,1158
BS+GW+FM131,1158
BS+CC+FM131,1158
GW+CC+FM131,1158
BS+GW+CC+FM131,1158
BS132,1159
GW132,1159
CC132,1159
FM132,1159
BS+GW132,1159
BS+CC132,1159
BS+FM132,1159
GW+CC132,1159
GW+FM132,1159
CC+FM132,1159
BS+GW+CC132,1159
BS+GW+FM132,1159
BS+CC+FM132,1159
GW+CC+FM132,1159
BS+GW+CC+FM132,1159
BS133,1160
GW133,1160
CC133,1160
FM133,1160
BS+GW133,1160
BS+CC133,1160
BS+FM133,1160
GW+CC133,1160
GW+FM133,1160
CC+FM133,1160
BS+GW+CC133,1160
BS+GW+FM133,1160
BS+CC+FM133,1160
GW+CC+FM133,1160
BS+GW+CC+FM133,1160
BS134,1161
GW134,1161
CC134,1161
FM134,1161
BS+GW134,1161
BS+CC134,1161
BS+FM134,1161
GW+CC134,1161
GW+FM134,1161
CC+FM134,1161
BS+GW+CC134,1161
BS+GW+FM134,1161
BS+CC+FM134,1161
GW+CC+FM134,1161
BS+GW+CC+FM134,1161
BS135,1162
GW135,1162
CC135,1162
FM135,1162
BS+GW135,1162
BS+CC135,1162
BS+FM135,1162
GW+CC135,1162
GW+FM135,1162
CC+FM135,1162
BS+GW+CC135,1162
BS+GW+FM135,1162
BS+CC+FM135,1162
GW+CC+FM135,1162
BS+GW+CC+FM135,1162
BS136,1163
GW136,1163
CC136,1163
FM136,1163
BS+GW136,1163
BS+CC136,1163
BS+FM136,1163
GW+CC136,1163
GW+FM136,1163
CC+FM136,1163
BS+GW+CC136,1163
BS+GW+FM136,1163
BS+CC+FM136,1163
GW+CC+FM136,1163
BS+GW+CC+FM136,1163
BS137,1164
GW137,1164
CC137,1164
FM137,1164
BS+GW137,1164
BS+CC137,1164
BS+FM137,1164
GW+CC137,1164
GW+FM137,1164
CC+FM137,1164
BS+GW+CC137,1164
BS+GW+FM137,1164
BS+CC+FM137,1164
GW+CC+FM137,1164
BS+GW+CC+FM137,1164
BS138,1165
GW138,1165
CC138,1165
FM138,1165
BS+GW138,1165
BS+CC138,1165
BS+FM138,1165
GW+CC138,1165
GW+FM138,1165
CC+FM138,1165
BS+GW+CC138,1165
BS+GW+FM138,1165
BS+CC+FM138,1165
GW+CC+FM138,1165
BS+GW+CC+FM138,1165
BS139,1166
GW139,1166
CC139,1166
FM139,1166
BS+GW139,1166
BS+CC139,1166
BS+FM139,1166
GW+CC139,1166
GW+FM139,1166
CC+FM139,1166
BS+GW+CC139,1166
BS+GW+FM139,1166
BS+CC+FM139,1166
GW+CC+FM139,1166
BS+GW+CC+FM139,1166
BS140,1167
GW140,1167
CC140,1167
FM140,1167
BS+GW140,1167
BS+CC140,1167
BS+FM140,1167
GW+CC140,1167
GW+FM140,1167
CC+FM140,1167
BS+GW+CC140,1167
BS+GW+FM140,1167
BS+CC+FM140,1167
GW+CC+FM140,1167
BS+GW+CC+FM140,1167
BS141,1168
GW141,1168
CC141,1168
FM141,1168
BS+GW141,1168
BS+CC141,1168
BS+FM141,1168
GW+CC141,1168
GW+FM141,1168
CC+FM141,1168
BS+GW+CC141,1168
BS+GW+FM141,1168
BS+CC+FM141,1168
GW+CC+FM141,1168
BS+GW+CC+FM141,1168
BS142,1169
GW142,1169
CC142,1169
FM142,1169
BS+GW142,1169
BS+CC142,1169
BS+FM142,1169
GW+CC142,1169
GW+FM142,1169
CC+FM142,1169
BS+GW+CC142,1169
BS+GW+FM142,1169
BS+CC+FM142,1169
GW+CC+FM142,1169
BS+GW+CC+FM142,1169
BS143,1170
GW143,1170
CC143,1170
FM143,1170
BS+GW143,1170
BS+CC143,1170
BS+FM143,1170
GW+CC143,1170
GW+FM143,1170
CC+FM143,1170
BS+GW+CC143,1170
BS+GW+FM143,1170
BS+CC+FM143,1170
GW+CC+FM143,1170
BS+GW+CC+FM143,1170
BS144,1171
GW144,1171
CC144,1171
FM144,1171
BS+GW144,1171
BS+CC144,1171
BS+FM144,1171
GW+CC144,1171
GW+FM144,1171
CC+FM144,1171
BS+GW+CC144,1171
BS+GW+FM144,1171
BS+CC+FM144,1171
GW+CC+FM144,1171
BS+GW+CC+FM144,1171
BS145,1172
GW145,1172
CC145,1172
FM145,1172
BS+GW145,1172
BS+CC145,1172
BS+FM145,1172
GW+CC145,1172
GW+FM145,1172
CC+FM145,1172
BS+GW+CC145,1172
BS+GW+FM145,1172
BS+CC+FM145,1172
GW+CC+FM145,1172
BS+GW+CC+FM145,1172
BS146,1173
GW146,1173
CC146,1173
FM146,1173
BS+GW146,1173
BS+CC146,1173
BS+FM146,1173
GW+CC146,1173
GW+FM146,1173
CC+FM146,1173
BS+GW+CC146,1173
BS+GW+FM146,1173
BS+CC+FM146,1173
GW+CC+FM146,1173
BS+GW+CC+FM146,1173
BS147,1174
GW147,1174
CC147,1174
FM147,1174
BS+GW147,1174
BS+CC147,1174
BS+FM147,1174
GW+CC147,1174
GW+FM147,1174
CC+FM147,1174
BS+GW+CC147,1174
BS+GW+FM147,1174
BS+CC+FM147,1174
GW+CC+FM147,1174
BS+GW+CC+FM147,1174
BS148,1175
GW148,1175
CC148,1175
FM148,1175
BS+GW148,1175
BS+CC148,1175
BS+FM148,1175
GW+CC148,1175
GW+FM148,1175
CC+FM148,1175
BS+GW+CC148,1175
BS+GW+FM148,1175
BS+CC+FM148,1175
GW+CC+FM148,1175
BS+GW+CC+FM148,1175
BS149,1176
GW149,1176
CC149,1176
FM149,1176
BS+GW149,1176
BS+CC149,1176
BS+FM149,1176
GW+CC149,1176
GW+FM149,1176
CC+FM149,1176
BS+GW+CC149,1176
BS+GW+FM149,1176
BS+CC+FM149,1176
GW+CC+FM149,1176
BS+GW+CC+FM149,1176
BS150,1177
GW150,1177
CC150,1177
FM150,1177
BS+GW150,1177
BS+CC150,1177
BS+FM150,1177
GW+CC150,1177
GW+FM150,1177
CC+FM150,1177
BS+GW+CC150,1177
BS+GW+FM150,1177
BS+CC+FM150,1177
GW+CC+FM150,1177
BS+GW+CC+FM150,1177
BS151,1178
GW151,1178
CC151,1178
FM151,1178
BS+GW151,1178
BS+CC151,1178
BS+FM151,1178
GW+CC151,1178
GW+FM151,1178
CC+FM151,1178
BS+GW+CC151,1178
BS+GW+FM151,1178
BS+CC+FM151,1178
GW+CC+FM151,1178
BS+GW+CC+FM151,1178
BS152,1179
GW152,1179
CC152,1179
FM152,1179
BS+GW152,1179
BS+CC152,1179
BS+FM152,1179
GW+CC152,1179
GW+FM152,1179
CC+FM152,1179
BS+GW+CC152,1179
BS+GW+FM152,1179
BS+CC+FM152,1179
GW+CC+FM152,1179
BS+GW+CC+FM152,1179
BS153,1180
GW153,1180
CC153,1180
FM153,1180
BS+GW153,1180
BS+CC153,1180
BS+FM153,1180
GW+CC153,1180
GW+FM153,1180
CC+FM153,1180
BS+GW+CC153,1180
BS+GW+FM153,1180
BS+CC+FM153,1180
GW+CC+FM153,1180
BS+GW+CC+FM153,1180
BS154,1181
GW154,1181
CC154,1181
FM154,1181
BS+GW154,1181
BS+CC154,1181
BS+FM154,1181
GW+CC154,1181
GW+FM154,1181
CC+FM154,1181
BS+GW+CC154,1181
BS+GW+FM154,1181
BS+CC+FM154,1181
GW+CC+FM154,1181
BS+GW+CC+FM154,1181
BS155,1182
GW155,1182
CC155,1182
FM155,1182
BS+GW155,1182
BS+CC155,1182
BS+FM155,1182
GW+CC155,1182
GW+FM155,1182
CC+FM155,1182
BS+GW+CC155,1182
BS+GW+FM155,1182
BS+CC+FM155,1182
GW+CC+FM155,1182
BS+GW+CC+FM155,1182
BS156,1183
GW156,1183
CC156,1183
FM156,1183
BS+GW156,1183
BS+CC156,1183
BS+FM156,1183
GW+CC156,1183
GW+FM156,1183
CC+FM156,1183
BS+GW+CC156,1183
BS+GW+FM156,1183
BS+CC+FM156,1183
GW+CC+FM156,1183
BS+GW+CC+FM156,1183
BS157,1184
GW157,1184
CC157,1184
FM157,1184
BS+GW157,1184
BS+CC157,1184
BS+FM157,1184
GW+CC157,1184
GW+FM157,1184
CC+FM157,1184
BS+GW+CC157,1184
BS+GW+FM157,1184
BS+CC+FM157,1184
GW+CC+FM157,1184
BS+GW+CC+FM157,1184
BS158,1185
GW158,1185
CC158,1185
FM158,1185
BS+GW158,1185
BS+CC158,1185
BS+FM158,1185
GW+CC158,1185
GW+FM158,1185
CC+FM158,1185
BS+GW+CC158,1185
BS+GW+FM158,1185
BS+CC+FM158,1185
GW+CC+FM158,1185
BS+GW+CC+FM158,1185
BS159,1186
GW159,1186
CC159,1186
FM159,1186
BS+GW159,1186
BS+CC159,1186
BS+FM159,1186
GW+CC159,1186
GW+FM159,1186
CC+FM159,1186
BS+GW+CC159,1186
BS+GW+FM159,1186
BS+CC+FM159,1186
GW+CC+FM159,1186
BS+GW+CC+FM159,1186
BS160,1187
GW160,1187
CC160,1187
FM160,1187
BS+GW160,1187
BS+CC160,1187
BS+FM160,1187
GW+CC160,1187
GW+FM160,1187
CC+FM160,1187
BS+GW+CC160,1187
BS+GW+FM160,1187
BS+CC+FM160,1187
GW+CC+FM160,1187
BS+GW+CC+FM160,1187
BS161,1188
GW161,1188
CC161,1188
FM161,1188
BS+GW161,1188
BS+CC161,1188
BS+FM161,1188
GW+CC161,1188
GW+FM161,1188
CC+FM161,1188
BS+GW+CC161,1188
BS+GW+FM161,1188
BS+CC+FM161,1188
GW+CC+FM161,1188
BS+GW+CC+FM161,1188
BS162,1189
GW162,1189
CC162,1189
FM162,1189
BS+GW162,1189
BS+CC162,1189
BS+FM162,1189
GW+CC162,1189
GW+FM162,1189
CC+FM162,1189
BS+GW+CC162,1189
BS+GW+FM162,1189
BS+CC+FM162,1189
GW+CC+FM162,1189
BS+GW+CC+FM162,1189
BS163,1190
GW163,1190
CC163,1190
FM163,1190
BS+GW163,1190
BS+CC163,1190
BS+FM163,1190
GW+CC163,1190
GW+FM163,1190
CC+FM163,1190
BS+GW+CC163,1190
BS+GW+FM163,1190
BS+CC+FM163,1190
GW+CC+FM163,1190
BS+GW+CC+FM163,1190
BS164,1191
GW164,1191
CC164,1191
FM164,1191
BS+GW164,1191
BS+CC164,1191
BS+FM164,1191
GW+CC164,1191
GW+FM164,1191
CC+FM164,1191
BS+GW+CC164,1191
BS+GW+FM164,1191
BS+CC+FM164,1191
GW+CC+FM164,1191
BS+GW+CC+FM164,1191
BS165,1192
GW165,1192
CC165,1192
FM165,1192
BS+GW165,1192
BS+CC165,1192
BS+FM165,1192
GW+CC165,1192
GW+FM165,1192
CC+FM165,1192
BS+GW+CC165,1192
BS+GW+FM165,1192
BS+CC+FM165,1192
GW+CC+FM165,1192
BS+GW+CC+FM165,1192
BS166,1193
GW166,1193
CC166,1193
FM166,1193
BS+GW166,1193
BS+CC166,1193
BS+FM166,1193
GW+CC166,1193
GW+FM166,1193
CC+FM166,1193
BS+GW+CC166,1193
BS+GW+FM166,1193
BS+CC+FM166,1193
GW+CC+FM166,1193
BS+GW+CC+FM166,1193
BS167,1194
GW167,1194
CC167,1194
FM167,1194
BS+GW167,1194
BS+CC167,1194
BS+FM167,1194
GW+CC167,1194
GW+FM167,1194
CC+FM167,1194
BS+GW+CC167,1194
BS+GW+FM167,1194
BS+CC+FM167,1194
GW+CC+FM167,1194
BS+GW+CC+FM167,1194
BS168,1195
GW168,1195
CC168,1195
FM168,1195
BS+GW168,1195
BS+CC168,1195
BS+FM168,1195
GW+CC168,1195
GW+FM168,1195
CC+FM168,1195
BS+GW+CC168,1195
BS+GW+FM168,1195
BS+CC+FM168,1195
GW+CC+FM168,1195
BS+GW+CC+FM168,1195
BS169,1196
GW169,1196
CC169,1196
FM169,1196
BS+GW169,1196
BS+CC169,1196
BS+FM169,1196
GW+CC169,1196
GW+FM169,1196
CC+FM169,1196
BS+GW+CC169,1196
BS+GW+FM169,1196
BS+CC+FM169,1196
GW+CC+FM169,1196
BS+GW+CC+FM169,1196
BS170,1197
GW170,1197
CC170,1197
FM170,1197
BS+GW170,1197
BS+CC170,1197
BS+FM170,1197
GW+CC170,1197
GW+FM170,1197
CC+FM170,1197
BS+GW+CC170,1197
BS+GW+FM170,1197
BS+CC+FM170,1197
GW+CC+FM170,1197
BS+GW+CC+FM170,1197
BS171,1198
GW171,1198
CC171,1198
FM171,1198
BS+GW171,1198
BS+CC171,1198
BS+FM171,1198
GW+CC171,1198
GW+FM171,1198
CC+FM171,1198
BS+GW+CC171,1198
BS+GW+FM171,1198
BS+CC+FM171,1198
GW+CC+FM171,1198
BS+GW+CC+FM171,1198
BS172,1199
GW172,1199
CC172,1199
FM172,1199
BS+GW172,1199
BS+CC172,1199
BS+FM172,1199
GW+CC172,1199
GW+FM172,1199
CC+FM172,1199
BS+GW+CC172,1199
BS+GW+FM172,1199
BS+CC+FM172,1199
GW+CC+FM172,1199
BS+GW+CC+FM172,1199
BS173,1200
GW173,1200
CC173,1200
FM173,1200
BS+GW173,1200
BS+CC173,1200
BS+FM173,1200
GW+CC173,1200
GW+FM173,1200
CC+FM173,1200
BS+GW+CC173,1200
BS+GW+FM173,1200
BS+CC+FM173,1200
GW+CC+FM173,1200
BS+GW+CC+FM173,1200
BS174,1201
GW174,1201
CC174,1201
FM174,1201
BS+GW174,1201
BS+CC174,1201
BS+FM174,1201
GW+CC174,1201
GW+FM174,1201
CC+FM174,1201
BS+GW+CC174,1201
BS+GW+FM174,1201
BS+CC+FM174,1201
GW+CC+FM174,1201
BS+GW+CC+FM174,1201
BS175,1202
GW175,1202
CC175,1202
FM175,1202
BS+GW175,1202
BS+CC175,1202
BS+FM175,1202
GW+CC175,1202
GW+FM175,1202
CC+FM175,1202
BS+GW+CC175,1202
BS+GW+FM175,1202
BS+CC+FM175,1202
GW+CC+FM175,1202
BS+GW+CC+FM175,1202
BS176,1203
GW176,1203
CC176,1203
FM176,1203
BS+GW176,1203
BS+CC176,1203
BS+FM176,1203
GW+CC176,1203
GW+FM176,1203
CC+FM176,1203
BS+GW+CC176,1203
BS+GW+FM176,1203
BS+CC+FM176,1203
GW+CC+FM176,1203
BS+GW+CC+FM176,1203
BS177,1204
GW177,1204
CC177,1204
FM177,1204
BS+GW177,1204
BS+CC177,1204
BS+FM177,1204
GW+CC177,1204
GW+FM177,1204
CC+FM177,1204
BS+GW+CC177,1204
BS+GW+FM177,1204
BS+CC+FM177,1204
GW+CC+FM177,1204
BS+GW+CC+FM177,1204
BS178,1205
GW178,1205
CC178,1205
FM178,1205
BS+GW178,1205
BS+CC178,1205
BS+FM178,1205
GW+CC178,1205
GW+FM178,1205
CC+FM178,1205
BS+GW+CC178,1205
BS+GW+FM178,1205
BS+CC+FM178,1205
GW+CC+FM178,1205
BS+GW+CC+FM178,1205
BS179,1206
GW179,1206
CC179,1206
FM179,1206
BS+GW179,1206
BS+CC179,1206
BS+FM179,1206
GW+CC179,1206
GW+FM179,1206
CC+FM179,1206
BS+GW+CC179,1206
BS+GW+FM179,1206
BS+CC+FM179,1206
GW+CC+FM179,1206
BS+GW+CC+FM179,1206
BS180,1207
