Label,ld0.0top10,ld0.0top30,ld0.0top60,ld0.5top10,ld0.5top30,ld0.5top60,ld1.0top10,ld1.0top30,ld1.0top60
GW+CC+FM2400 357-4,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2400 357-4,0,0,1,0,0,1,0,0,0
BS2401 358-1,0,0,0,0,0,1,0,1,1
GW2401 358-1,0,0,0,0,0,0,0,1,1
CC2401 358-1,0,1,1,0,1,1,0,0,1
FM2401 358-1,0,0,1,0,0,1,0,0,0
BS+GW2401 358-1,0,0,0,0,0,0,0,1,1
BS+CC2401 358-1,0,1,1,0,1,1,0,0,1
BS+FM2401 358-1,0,0,1,0,0,1,0,0,0
GW+CC2401 358-1,0,1,1,0,1,1,0,0,1
GW+FM2401,0,0,0,0,0,0,0,1,1
CC+FM2401 358-1,0,1,1,0,0,1,0,0,0
BS+GW+CC2401 358-1,0,1,1,0,1,1,0,0,1
BS+GW+FM2401 358-1,0,0,1,0,0,1,0,0,0
BS+CC+FM2401 358-1,0,1,1,0,0,1,0,0,0
GW+CC+FM2401 358-1,0,1,1,0,0,1,0,0,0
BS+GW+CC+FM2401 358-1,0,1,1,0,0,1,0,0,0
BS2402 358-2,0,1,1,0,1,1,0,1,1
GW2402 358-2,0,0,0,0,0,0,1,1,1
CC2402 358-2,0,0,1,0,0,0,0,0,1
FM2402 358-2,0,0,0,0,0,0,0,0,0
BS+GW2402 358-2,0,1,1,0,1,1,0,1,1
BS+CC2402 358-2,0,0,1,0,0,1,0,0,1
BS+FM2402 358-2,0,0,0,0,0,0,0,0,0
GW+CC2402 358-2,0,0,1,0,0,1,0,0,1
GW+FM2402,0,0,0,0,0,0,0,0,0
CC+FM2402 358-2,0,0,0,0,0,0,0,0,0
BS+GW+CC2402 358-2,0,0,1,0,0,1,0,0,1
BS+GW+FM2402 358-2,0,0,0,0,0,0,0,0,0
BS+CC+FM2402 358-2,0,0,0,0,0,0,0,0,0
GW+CC+FM2402 358-2,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2402 358-2,0,0,0,0,0,0,0,0,0
BS2403 358-3,0,1,1,0,1,1,1,1,1
GW2403 358-3,1,1,1,1,1,1,1,1,1
CC2403 358-3,0,0,0,0,0,0,0,0,1
FM2403 358-3,0,0,0,0,0,0,0,0,0
BS+GW2403 358-3,0,1,1,0,1,1,0,1,1
BS+CC2403 358-3,0,0,0,0,0,0,0,0,0
BS+FM2403 358-3,0,0,0,0,0,0,0,0,0
GW+CC2403 358-3,0,0,1,0,0,1,0,0,1
GW+FM2403,0,0,0,0,0,0,0,0,0
CC+FM2403 358-3,0,0,0,0,0,0,0,0,0
BS+GW+CC2403 358-3,0,0,1,0,0,1,0,0,1
BS+GW+FM2403 358-3,0,0,0,0,0,0,0,0,0
BS+CC+FM2403 358-3,0,0,0,0,0,0,0,0,0
GW+CC+FM2403 358-3,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2403 358-3,0,0,0,0,0,0,0,0,0
BS2404 358-4,0,0,0,0,0,1,0,1,1
GW2404 358-4,0,0,0,0,0,1,0,1,1
CC2404 358-4,0,1,1,0,0,1,0,0,1
FM2404 358-4,0,0,1,0,0,0,0,0,0
BS+GW2404 358-4,0,0,0,0,0,0,0,1,1
BS+CC2404 358-4,0,1,1,0,0,1,0,0,1
BS+FM2404 358-4,0,0,1,0,0,0,0,0,0
GW+CC2404 358-4,0,1,1,0,0,1,0,0,1
GW+FM2404,0,0,1,0,0,0,0,0,0
CC+FM2404 358-4,0,0,1,0,0,1,0,0,0
BS+GW+CC2404 358-4,0,1,1,0,0,1,0,0,1
BS+GW+FM2404 358-4,0,0,1,0,0,0,0,0,0
BS+CC+FM2404 358-4,0,0,1,0,0,1,0,0,0
GW+CC+FM2404 358-4,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2404 358-4,0,0,1,0,0,1,0,0,0
BS2405 359-1,1,1,1,1,1,1,1,1,1
GW2405 359-1,1,1,1,1,1,1,1,1,1
CC2405 359-1,0,0,1,0,0,0,0,0,0
FM2405 359-1,0,0,0,0,0,0,0,0,0
BS+GW2405 359-1,0,1,1,1,1,1,1,1,1
BS+CC2405 359-1,0,0,1,0,0,1,0,0,0
BS+FM2405 359-1,0,0,0,0,0,0,0,0,0
GW+CC2405 359-1,0,0,1,0,0,1,0,0,0
GW+FM2405,0,0,0,0,0,0,0,0,0
CC+FM2405 359-1,0,0,0,0,0,0,0,0,0
BS+GW+CC2405 359-1,0,0,1,0,0,1,0,0,0
BS+GW+FM2405 359-1,0,0,0,0,0,0,0,0,0
BS+CC+FM2405 359-1,0,0,0,0,0,0,0,0,0
GW+CC+FM2405 359-1,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2405 359-1,0,0,0,0,0,0,1,1,1
BS2406 359-2,0,0,1,0,1,1,1,1,1
GW2406 359-2,0,0,1,0,1,1,1,1,1
CC2406 359-2,0,1,1,0,1,1,0,0,1
FM2406 359-2,0,0,1,0,0,0,0,0,0
BS+GW2406 359-2,0,0,0,0,0,1,0,1,1
BS+CC2406 359-2,0,1,1,0,1,1,0,0,1
BS+FM2406 359-2,0,0,1,0,0,0,0,0,0
GW+CC2406 359-2,0,1,1,0,1,1,0,0,1
GW+FM2406,0,0,1,0,0,0,0,0,0
CC+FM2406 359-2,0,0,1,0,0,1,0,0,0
BS+GW+CC2406 359-2,0,1,1,0,1,1,0,0,1
BS+GW+FM2406 359-2,0,0,1,0,0,0,0,0,0
BS+CC+FM2406 359-2,0,0,1,0,0,1,0,0,0
GW+CC+FM2406 359-2,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2406 359-2,0,0,1,0,0,1,0,0,0
BS2407 359-3,1,1,1,1,1,1,1,1,1
GW2407 359-3,1,1,1,1,1,1,1,1,1
CC2407 359-3,0,0,0,0,0,0,0,0,0
FM2407 359-3,0,0,0,0,0,0,0,0,0
BS+GW2407 359-3,1,1,1,0,1,1,0,1,1
BS+CC2407 359-3,0,0,1,0,0,1,0,0,0
BS+FM2407 359-3,0,0,0,0,0,0,0,0,0
GW+CC2407 359-3,0,0,1,0,0,1,0,0,0
GW+FM2407,0,0,0,0,0,0,0,0,0
CC+FM2407 359-3,0,0,0,0,0,0,0,0,0
BS+GW+CC2407 359-3,0,0,1,0,0,1,0,0,0
BS+GW+FM2407 359-3,0,0,0,0,0,0,0,0,0
BS+CC+FM2407 359-3,0,0,0,0,0,0,0,0,0
GW+CC+FM2407 359-3,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2407 359-3,0,0,0,0,0,0,0,0,0
BS2408 359-4,0,0,0,0,0,1,0,1,1
GW2408 359-4,0,0,0,0,0,1,0,1,1
CC2408 359-4,0,1,1,0,0,1,0,0,1
FM2408 359-4,0,0,0,0,0,0,0,0,0
BS+GW2408 359-4,0,0,0,0,0,0,0,1,1
BS+CC2408 359-4,0,1,1,0,0,1,0,0,1
BS+FM2408 359-4,0,0,0,0,0,0,0,0,0
GW+CC2408 359-4,0,1,1,0,0,1,0,0,1
GW+FM2408,0,0,0,0,0,0,0,0,0
CC+FM2408 359-4,0,0,1,0,0,1,0,0,1
BS+GW+CC2408 359-4,0,1,1,0,0,1,0,0,1
BS+GW+FM2408 359-4,0,0,0,0,0,0,0,0,0
BS+CC+FM2408 359-4,0,0,1,0,0,1,0,0,1
GW+CC+FM2408 359-4,0,0,1,0,0,1,0,0,1
BS+GW+CC+FM2408 359-4,0,0,1,0,0,1,0,0,1
BS2409 360-1,1,1,1,1,1,1,0,1,1
GW2409 360-1,1,1,1,1,1,1,1,1,1
CC2409 360-1,0,0,1,0,0,1,0,0,1
FM2409 360-1,0,0,0,0,0,0,0,0,0
BS+GW2409 360-1,1,1,1,1,1,1,1,1,1
BS+CC2409 360-1,0,1,1,0,0,1,0,0,1
BS+FM2409 360-1,0,0,1,0,0,1,0,0,0
GW+CC2409 360-1,0,1,1,0,0,1,0,0,1
GW+FM2409,0,0,1,0,0,1,0,0,0
CC+FM2409 360-1,0,0,1,0,0,1,0,0,0
BS+GW+CC2409 360-1,0,1,1,0,0,1,0,0,1
BS+GW+FM2409 360-1,0,0,1,0,0,1,0,0,0
BS+CC+FM2409 360-1,0,0,1,0,0,1,0,0,0
GW+CC+FM2409 360-1,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2409 360-1,0,0,1,0,0,1,0,0,0
BS2410 360-2,0,0,1,0,0,1,0,1,1
GW2410 360-2,0,0,0,0,0,1,0,1,1
CC2410 360-2,0,1,1,0,0,1,0,0,1
FM2410 360-2,0,0,1,0,0,1,0,0,0
BS+GW2410 360-2,0,0,0,0,0,0,0,1,1
BS+CC2410 360-2,0,1,1,0,0,1,0,0,1
BS+FM2410 360-2,0,0,1,0,0,1,0,0,0
GW+CC2410 360-2,0,1,1,0,0,1,0,0,1
GW+FM2410,0,0,1,0,0,1,0,0,0
CC+FM2410 360-2,0,0,1,0,0,1,0,0,1
BS+GW+CC2410 360-2,0,1,1,0,0,1,0,0,0
BS+GW+FM2410 360-2,0,0,1,0,0,1,0,0,0
BS+CC+FM2410 360-2,0,0,1,0,0,1,0,0,1
GW+CC+FM2410 360-2,0,0,1,0,0,1,0,0,1
BS+GW+CC+FM2410 360-2,0,0,1,0,0,1,0,0,1
BS2411 360-3,0,0,1,0,0,1,0,1,1
GW2411 360-3,0,0,0,0,0,1,0,1,1
CC2411 360-3,0,1,1,0,0,1,0,0,1
FM2411 360-3,0,0,1,0,0,1,0,0,0
BS+GW2411 360-3,0,0,0,0,0,0,0,0,1
BS+CC2411 360-3,0,1,1,0,0,1,0,0,1
BS+FM2411 360-3,0,0,1,0,0,1,0,0,0
GW+CC2411 360-3,0,1,1,0,0,1,0,0,1
GW+FM2411,0,0,1,0,0,1,0,0,0
CC+FM2411 360-3,0,0,1,0,0,1,0,0,1
BS+GW+CC2411 360-3,0,1,1,0,0,1,0,0,1
BS+GW+FM2411 360-3,0,0,1,0,0,1,0,0,0
BS+CC+FM2411 360-3,0,0,1,0,0,1,0,0,1
GW+CC+FM2411 360-3,0,0,1,0,0,1,0,0,1
BS+GW+CC+FM2411 360-3,0,0,1,0,0,1,0,0,1
BS2412 360-4,1,1,1,1,1,1,1,1,1
GW2412 360-4,1,1,1,1,1,1,1,1,1
CC2412 360-4,0,0,1,0,0,1,0,0,1
FM2412 360-4,0,0,0,0,0,0,0,0,0
BS+GW2412 360-4,1,1,1,1,1,1,1,1,1
BS+CC2412 360-4,0,1,1,0,0,1,0,0,1
BS+FM2412 360-4,0,0,1,0,0,1,0,0,0
GW+CC2412 360-4,0,1,1,0,0,1,0,0,0
GW+FM2412,0,0,1,0,0,1,0,0,0
CC+FM2412 360-4,0,0,1,0,0,0,0,0,0
BS+GW+CC2412 360-4,0,1,1,0,0,1,0,0,0
BS+GW+FM2412 360-4,0,0,1,0,0,1,0,0,0
BS+CC+FM2412 360-4,0,0,1,0,0,1,0,0,0
GW+CC+FM2412 360-4,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2412 360-4,0,0,1,0,0,1,0,0,0
BS2413 361-1,0,1,1,0,1,1,0,1,1
GW2413 361-1,0,1,1,0,1,1,1,1,1
CC2413 361-1,0,0,1,0,0,1,0,0,1
FM2413 361-1,0,0,0,0,0,0,0,0,0
BS+GW2413 361-1,0,1,1,0,1,1,0,1,1
BS+CC2413 361-1,0,0,1,0,0,1,0,0,1
BS+FM2413 361-1,0,0,1,0,0,0,0,0,0
GW+CC2413 361-1,0,0,1,0,0,1,0,0,1
GW+FM2413,0,0,0,0,0,0,0,0,0
CC+FM2413 361-1,0,0,1,0,0,0,0,0,0
BS+GW+CC2413 361-1,0,0,1,0,0,1,0,0,1
BS+GW+FM2413 361-1,0,0,0,0,0,0,0,0,0
BS+CC+FM2413 361-1,0,0,1,0,0,1,0,0,0
GW+CC+FM2413 361-1,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2413 361-1,0,0,1,0,0,1,0,0,0
BS2414 361-2,0,0,0,0,0,1,0,1,1
GW2414 361-2,0,0,0,0,0,0,0,0,1
CC2414 361-2,0,1,1,0,1,1,0,0,1
FM2414 361-2,0,0,1,0,0,1,0,0,0
BS+GW2414 361-2,0,0,0,0,0,0,0,1,1
BS+CC2414 361-2,0,1,1,0,1,1,0,0,1
BS+FM2414 361-2,0,0,1,0,0,1,0,0,0
GW+CC2414 361-2,0,1,1,0,1,1,0,0,1
GW+FM2414,0,0,1,0,0,1,0,0,0
CC+FM2414 361-2,0,1,1,0,1,1,0,0,1
BS+GW+CC2414 361-2,0,1,1,0,1,1,0,0,1
BS+GW+FM2414 361-2,0,0,1,0,0,1,0,0,0
BS+CC+FM2414 361-2,0,1,1,0,1,1,0,0,1
GW+CC+FM2414 361-2,0,1,1,0,1,1,0,0,1
BS+GW+CC+FM2414 361-2,0,1,1,0,1,1,0,0,1
BS2415 362-1,0,1,1,0,1,1,0,1,1
GW2415 362-1,0,1,1,0,1,1,0,1,1
CC2415 362-1,0,1,1,0,0,1,0,0,1
FM2415 362-1,0,0,0,0,0,0,0,0,0
BS+GW2415 362-1,0,0,1,0,0,1,0,1,1
BS+CC2415 362-1,0,1,1,0,0,1,0,0,1
BS+FM2415 362-1,0,0,1,0,0,0,0,0,0
GW+CC2415 362-1,0,1,1,0,0,1,0,0,1
GW+FM2415,0,0,0,0,0,0,0,0,0
CC+FM2415 362-1,0,0,1,0,0,1,0,0,1
BS+GW+CC2415 362-1,0,1,1,0,0,1,0,0,1
BS+GW+FM2415 362-1,0,0,0,0,0,0,0,0,0
BS+CC+FM2415 362-1,0,0,1,0,0,1,0,0,1
GW+CC+FM2415 362-1,0,0,1,0,0,1,0,0,1
BS+GW+CC+FM2415 362-1,0,0,1,0,0,1,0,0,1
BS2416 362-2,0,0,1,0,1,1,0,1,1
GW2416 362-2,0,0,1,0,0,1,0,1,1
CC2416 362-2,0,1,1,0,1,1,0,0,1
FM2416 362-2,0,0,1,0,0,1,0,0,0
BS+GW2416 362-2,0,0,1,0,0,1,0,1,1
BS+CC2416 362-2,0,0,0,0,0,0,1,1,1
BS+FM2416 362-2,0,0,1,0,0,1,0,0,0
GW+CC2416 362-2,0,1,1,0,1,1,0,0,1
GW+FM2416,0,0,1,0,0,1,0,0,0
CC+FM2416 362-2,0,1,1,0,1,1,0,0,1
BS+GW+CC2416 362-2,0,1,1,0,1,1,0,0,1
BS+GW+FM2416 362-2,0,0,0,0,0,0,0,0,0
BS+CC+FM2416 362-2,0,1,1,0,1,1,0,0,1
GW+CC+FM2416 362-2,0,1,1,0,1,1,0,0,1
BS+GW+CC+FM2416 362-2,0,0,0,0,0,0,0,0,0
BS2417 362-3,1,1,1,1,1,1,1,1,1
GW2417 362-3,1,1,1,1,1,1,1,1,1
CC2417 362-3,0,0,1,0,0,1,0,0,1
FM2417 362-3,0,0,0,0,0,0,0,0,0
BS+GW2417 362-3,0,1,1,0,1,1,1,1,1
BS+CC2417 362-3,0,1,1,0,0,1,0,0,1
BS+FM2417 362-3,0,0,1,0,0,1,0,0,0
GW+CC2417 362-3,0,1,1,0,0,1,0,0,1
GW+FM2417,0,0,1,0,0,1,0,0,0
CC+FM2417 362-3,0,0,1,0,0,1,0,0,0
BS+GW+CC2417 362-3,0,1,1,0,0,1,0,0,1
BS+GW+FM2417 362-3,0,0,1,0,0,1,0,0,0
BS+CC+FM2417 362-3,0,0,1,0,0,1,0,0,1
GW+CC+FM2417 362-3,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2417 362-3,0,0,1,0,0,1,0,0,0
BS2418 363-1,0,1,1,0,1,1,0,1,1
GW2418 363-1,0,1,1,0,1,1,1,1,1
CC2418 363-1,0,1,1,0,1,1,0,0,0
FM2418 363-1,0,0,1,0,0,1,0,0,0
BS+GW2418 363-1,0,0,1,0,0,1,0,1,1
BS+CC2418 363-1,0,1,1,0,1,1,0,0,0
BS+FM2418 363-1,0,0,1,0,0,1,0,0,0
GW+CC2418 363-1,0,1,1,0,1,1,0,0,1
GW+FM2418,0,0,1,0,0,1,0,0,0
CC+FM2418 363-1,0,1,1,0,1,1,0,0,0
BS+GW+CC2418 363-1,0,1,1,0,1,1,0,0,0
BS+GW+FM2418 363-1,0,0,1,0,0,1,0,0,0
BS+CC+FM2418 363-1,0,1,1,0,1,1,0,0,0
GW+CC+FM2418 363-1,0,1,1,0,1,1,0,0,0
BS+GW+CC+FM2418 363-1,0,1,1,0,1,1,0,0,0
BS2419 363-2,1,1,1,1,1,1,1,1,1
GW2419 363-2,1,1,1,1,1,1,0,1,1
CC2419 363-2,0,1,1,0,1,1,0,0,1
FM2419 363-2,0,0,1,0,0,1,0,0,0
BS+GW2419 363-2,1,1,1,1,1,1,1,1,1
BS+CC2419 363-2,1,1,1,1,1,1,0,0,1
BS+FM2419 363-2,1,1,1,0,1,1,0,0,0
GW+CC2419 363-2,1,1,1,1,1,1,0,0,0
GW+FM2419,0,0,0,0,0,0,1,1,1
CC+FM2419 363-2,0,1,1,0,1,1,0,0,0
BS+GW+CC2419 363-2,1,1,1,1,1,1,0,0,0
BS+GW+FM2419 363-2,0,0,0,0,0,0,1,1,1
BS+CC+FM2419 363-2,0,1,1,0,1,1,0,0,0
GW+CC+FM2419 363-2,0,1,1,0,1,1,0,0,0
BS+GW+CC+FM2419 363-2,0,1,1,0,1,1,0,0,0
BS2420 363-3,0,1,1,0,1,1,0,1,1
GW2420 363-3,0,1,1,0,1,1,0,1,1
CC2420 363-3,0,1,1,0,1,1,0,0,0
FM2420 363-3,0,0,1,0,0,1,0,0,0
BS+GW2420 363-3,0,1,1,0,1,1,0,1,1
BS+CC2420 363-3,0,1,1,0,1,1,0,0,0
BS+FM2420 363-3,0,0,1,0,0,1,0,0,0
GW+CC2420 363-3,0,1,1,0,1,1,0,0,0
GW+FM2420,0,0,0,0,0,0,0,0,0
CC+FM2420 363-3,0,1,1,0,1,1,0,0,0
BS+GW+CC2420 363-3,0,1,1,0,1,1,0,0,0
BS+GW+FM2420 363-3,0,0,1,0,0,1,0,0,0
BS+CC+FM2420 363-3,0,1,1,0,1,1,0,0,0
GW+CC+FM2420 363-3,0,1,1,0,1,1,0,0,0
BS+GW+CC+FM2420 363-3,0,1,1,0,1,1,0,0,0
BS2421 364-1,1,1,1,1,1,1,0,1,1
GW2421 364-1,1,1,1,1,1,1,0,1,1
CC2421 364-1,0,1,1,0,0,1,0,0,1
FM2421 364-1,0,0,0,0,0,0,0,0,0
BS+GW2421 364-1,0,1,1,0,1,1,0,1,1
BS+CC2421 364-1,0,1,1,0,1,1,0,0,1
BS+FM2421 364-1,0,0,1,0,0,1,0,0,0
GW+CC2421 364-1,0,1,1,0,1,1,0,0,1
GW+FM2421,0,0,1,0,0,1,0,0,0
CC+FM2421 364-1,0,0,1,0,0,1,0,0,1
BS+GW+CC2421 364-1,0,1,1,0,1,1,0,0,1
BS+GW+FM2421 364-1,0,0,1,0,0,1,0,0,0
BS+CC+FM2421 364-1,0,0,1,0,0,1,0,0,1
GW+CC+FM2421 364-1,0,0,1,0,0,1,0,0,1
BS+GW+CC+FM2421 364-1,0,0,1,0,0,1,0,0,1
BS2422 364-2,0,0,1,0,0,1,0,0,1
GW2422 364-2,0,0,0,0,0,0,0,1,1
CC2422 364-2,0,1,1,0,1,1,0,0,1
FM2422 364-2,0,0,1,0,0,1,0,0,0
BS+GW2422 364-2,0,0,0,0,0,0,0,0,1
BS+CC2422 364-2,0,1,1,0,1,1,0,0,1
BS+FM2422 364-2,0,0,1,0,0,1,0,0,0
GW+CC2422 364-2,0,1,1,0,1,1,0,0,1
GW+FM2422,0,0,1,0,0,1,0,0,0
CC+FM2422 364-2,0,1,1,0,1,1,0,0,0
BS+GW+CC2422 364-2,0,1,1,0,1,1,0,0,1
BS+GW+FM2422 364-2,0,0,1,0,0,1,0,0,0
BS+CC+FM2422 364-2,0,1,1,0,1,1,0,0,0
GW+CC+FM2422 364-2,0,1,1,0,1,1,0,0,0
BS+GW+CC+FM2422 364-2,0,1,1,0,1,1,0,0,0
BS2423 365-1,0,1,1,0,1,1,0,1,1
GW2423 365-1,0,0,1,0,0,1,0,1,1
CC2423 365-1,0,1,1,0,1,1,0,0,1
FM2423 365-1,0,0,1,0,0,1,0,0,0
BS+GW2423 365-1,0,0,0,0,0,0,1,1,1
BS+CC2423 365-1,0,1,1,0,1,1,0,0,0
BS+FM2423 365-1,0,0,1,0,0,1,0,0,0
GW+CC2423 365-1,0,1,1,0,1,1,0,0,1
GW+FM2423,0,0,1,0,0,1,0,0,0
CC+FM2423 365-1,0,1,1,0,1,1,0,0,1
BS+GW+CC2423 365-1,0,1,1,0,1,1,0,0,1
BS+GW+FM2423 365-1,0,0,1,0,0,1,0,0,0
BS+CC+FM2423 365-1,0,1,1,0,1,1,0,0,1
GW+CC+FM2423 365-1,0,1,1,0,1,1,0,0,1
BS+GW+CC+FM2423 365-1,0,1,1,0,1,1,0,0,1
BS2424 365-2,1,1,1,1,1,1,0,1,1
GW2424 365-2,1,1,1,1,1,1,0,1,1
CC2424 365-2,0,0,1,0,0,1,0,0,1
FM2424 365-2,0,0,1,0,0,0,0,0,0
BS+GW2424 365-2,1,1,1,0,1,1,0,1,1
BS+CC2424 365-2,0,1,1,0,1,1,0,0,1
BS+FM2424 365-2,0,0,1,0,0,1,0,0,0
GW+CC2424 365-2,0,1,1,0,1,1,0,0,1
GW+FM2424,0,0,1,0,0,1,0,0,0
CC+FM2424 365-2,0,0,1,0,0,1,0,0,0
BS+GW+CC2424 365-2,0,1,1,0,1,1,0,0,1
BS+GW+FM2424 365-2,0,0,1,0,0,1,0,0,0
BS+CC+FM2424 365-2,0,0,1,0,0,1,0,0,0
GW+CC+FM2424 365-2,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2424 365-2,0,0,1,0,0,1,0,0,0
BS2425 365-3,1,1,1,0,1,1,0,1,1
GW2425 365-3,1,1,1,1,1,1,0,1,1
CC2425 365-3,0,1,1,0,0,1,0,0,1
FM2425 365-3,0,0,0,0,0,0,0,0,0
BS+GW2425 365-3,0,1,1,0,1,1,0,1,1
BS+CC2425 365-3,0,1,1,0,1,1,0,0,1
BS+FM2425 365-3,0,0,1,0,0,1,0,0,0
GW+CC2425 365-3,0,1,1,0,1,1,0,0,1
GW+FM2425,0,0,1,0,0,1,0,0,0
CC+FM2425 365-3,0,0,1,0,0,1,0,0,0
BS+GW+CC2425 365-3,0,1,1,0,1,1,0,0,1
BS+GW+FM2425 365-3,0,0,1,0,0,1,0,0,0
BS+CC+FM2425 365-3,0,0,1,0,0,1,0,0,0
GW+CC+FM2425 365-3,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2425 365-3,0,0,1,0,0,1,0,0,0
BS2426 365-4,0,1,1,0,0,1,0,0,1
GW2426 365-4,0,1,1,0,1,1,0,1,1
CC2426 365-4,0,1,1,0,1,1,0,0,1
FM2426 365-4,0,0,1,0,0,1,0,0,0
BS+GW2426 365-4,0,0,1,0,0,1,0,1,1
BS+CC2426 365-4,0,1,1,0,1,1,0,0,1
BS+FM2426 365-4,0,0,1,0,0,1,0,0,0
GW+CC2426 365-4,0,1,1,0,1,1,0,0,1
GW+FM2426,0,0,1,0,0,1,0,0,0
CC+FM2426 365-4,0,1,1,0,1,1,0,0,0
BS+GW+CC2426 365-4,0,1,1,0,1,1,0,0,1
BS+GW+FM2426 365-4,0,0,1,0,0,1,0,0,0
BS+CC+FM2426 365-4,0,1,1,0,1,1,0,0,0
GW+CC+FM2426 365-4,0,1,1,0,1,1,0,0,0
BS+GW+CC+FM2426 365-4,0,1,1,0,1,1,0,0,0
BS2427 366-1,0,1,1,0,1,1,0,1,1
GW2427 366-1,0,1,1,0,1,1,0,1,1
CC2427 366-1,0,1,1,0,1,1,0,0,1
FM2427 366-1,0,0,1,0,0,1,0,0,0
BS+GW2427 366-1,0,1,1,0,0,1,0,1,1
BS+CC2427 366-1,0,1,1,0,1,1,0,0,1
BS+FM2427 366-1,0,0,1,0,0,1,0,0,0
GW+CC2427 366-1,0,1,1,0,1,1,0,0,1
GW+FM2427,0,0,1,0,0,1,0,0,0
CC+FM2427 366-1,0,1,1,0,1,1,0,0,1
BS+GW+CC2427 366-1,0,1,1,0,1,1,0,0,1
BS+GW+FM2427 366-1,0,0,1,0,0,1,0,0,0
BS+CC+FM2427 366-1,0,1,1,0,1,1,0,0,1
GW+CC+FM2427 366-1,0,1,1,0,1,1,0,0,1
BS+GW+CC+FM2427 366-1,0,1,1,0,1,1,0,0,1
BS2428 366-2,1,1,1,1,1,1,1,1,1
GW2428 366-2,1,1,1,1,1,1,1,1,1
CC2428 366-2,0,0,1,0,0,1,0,0,1
FM2428 366-2,0,0,0,0,0,0,1,1,1
BS+GW2428 366-2,1,1,1,1,1,1,1,1,1
BS+CC2428 366-2,0,1,1,0,0,1,0,0,1
BS+FM2428 366-2,0,0,1,0,0,1,0,0,0
GW+CC2428 366-2,0,1,1,0,1,1,0,0,1
GW+FM2428,0,0,1,0,0,1,0,0,0
CC+FM2428 366-2,0,0,1,0,0,1,0,0,0
BS+GW+CC2428 366-2,0,1,1,0,1,1,0,0,1
BS+GW+FM2428 366-2,0,0,1,0,0,1,0,0,0
BS+CC+FM2428 366-2,0,0,1,0,0,1,0,0,0
GW+CC+FM2428 366-2,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2428 366-2,0,0,1,0,0,1,0,0,0
BS2429 366-3,0,0,1,0,0,1,0,1,1
GW2429 366-3,0,0,1,0,0,1,0,1,1
CC2429 366-3,0,1,1,0,1,1,0,0,1
FM2429 366-3,0,0,1,0,0,1,0,0,0
BS+GW2429 366-3,0,0,0,0,0,0,0,0,1
BS+CC2429 366-3,0,1,1,0,1,1,0,1,1
BS+FM2429 366-3,0,0,1,0,0,1,0,0,0
GW+CC2429 366-3,0,1,1,0,1,1,0,0,1
GW+FM2429,0,0,1,0,0,1,0,0,0
CC+FM2429 366-3,0,1,1,0,1,1,0,0,1
BS+GW+CC2429 366-3,0,1,1,0,1,1,0,0,1
BS+GW+FM2429 366-3,0,0,1,0,0,1,0,0,0
BS+CC+FM2429 366-3,0,1,1,0,1,1,0,0,1
GW+CC+FM2429 366-3,0,1,1,0,1,1,0,0,1
BS+GW+CC+FM2429 366-3,0,1,1,0,1,1,0,0,0
BS2430 366-4,0,1,1,0,1,1,0,1,1
GW2430 366-4,0,1,1,0,1,1,0,1,1
CC2430 366-4,0,0,1,0,0,1,0,0,1
FM2430 366-4,0,0,0,0,0,0,0,0,0
BS+GW2430 366-4,0,1,1,0,1,1,0,1,1
BS+CC2430 366-4,0,0,1,0,0,1,0,0,1
BS+FM2430 366-4,0,0,0,0,0,0,0,0,0
GW+CC2430 366-4,0,0,1,0,0,1,0,0,1
GW+FM2430,0,0,0,0,0,0,0,0,0
CC+FM2430 366-4,0,0,1,0,0,1,0,0,1
BS+GW+CC2430 366-4,0,0,1,0,0,1,0,0,1
BS+GW+FM2430 366-4,0,0,0,0,0,0,0,0,0
BS+CC+FM2430 366-4,0,0,1,0,0,1,0,0,1
GW+CC+FM2430 366-4,0,0,1,0,0,1,0,0,1
BS+GW+CC+FM2430 366-4,0,0,1,0,0,1,0,0,1
BS2431 366-5,0,0,0,0,0,0,0,1,1
GW2431 366-5,0,0,1,0,0,1,0,1,1
CC2431 366-5,0,1,1,0,1,1,0,0,1
FM2431 366-5,0,0,1,0,0,1,0,0,0
BS+GW2431 366-5,0,0,1,0,0,1,0,1,1
BS+CC2431 366-5,0,1,1,0,1,1,0,0,1
BS+FM2431 366-5,0,0,1,0,0,1,0,0,0
GW+CC2431 366-5,0,1,1,0,1,1,0,0,1
GW+FM2431,0,0,1,0,0,1,0,0,0
CC+FM2431 366-5,0,1,1,0,1,1,0,0,1
